i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
32,1,1,2048,64,64,3584,1,4,[32; 1; 1; 2048; 64; 64; 3584; 1; 4],0.517566180031281,0.013506498176221968,tvm
64,32,2,2048,256,128,256,32,8,[64; 32; 2; 2048; 256; 128; 256; 32; 8],0.29278087796410546,0.023876240536185884,tvm
32,32,8,256,16,16,224,32,1,[32; 32; 8; 256; 16; 16; 224; 32; 1],0.031904839735943824,0.2191048983327504,tvm
8,4,4,1024,64,16,32,16,1,[8; 4; 4; 1024; 64; 16; 32; 16; 1],0.08076114000868984,0.08655780076797447,tvm
2,2,1,4096,512,128,56,2,8,[2; 2; 1; 4096; 512; 128; 56; 2; 8],0.13443485501920804,0.05199921304387812,tvm
8,4,2,2048,512,16,14336,1,1,[8; 4; 2; 2048; 512; 16; 14336; 1; 1],0.20004597399383783,0.03494450064204742,tvm
16,8,4,1024,128,16,8,4,1,[16; 8; 4; 1024; 128; 16; 8; 4; 1],0.05124343850184232,0.13641759552133376,tvm
16,8,2,4096,64,16,8,1,1,[16; 8; 2; 4096; 64; 16; 8; 1; 1],0.10796446801396087,0.06474821573485386,tvm
64,16,2,1024,256,64,448,16,4,[64; 16; 2; 1024; 256; 64; 448; 16; 4],0.15646455698879436,0.04467789256046858,tvm
8,8,2,512,128,128,7168,56,8,[8; 8; 2; 512; 128; 128; 7168; 56; 8],0.14462628902401775,0.048334965336113755,tvm
16,16,1,512,32,16,448,7,1,[16; 16; 1; 512; 32; 16; 448; 7; 1],0.09739532350795344,0.07177456180527818,tvm
32,16,1,1024,256,32,32,2,2,[32; 16; 1; 1024; 256; 32; 32; 2; 2],0.046596479005529545,0.1500222080264286,tvm
64,4,1,2048,128,128,14336,56,8,[64; 4; 1; 2048; 128; 128; 14336; 56; 8],1.0370479249977507,0.006740774942181991,tvm
64,8,2,128,64,16,112,16,1,[64; 8; 2; 128; 64; 16; 112; 16; 1],0.10828902199864388,0.06455415828535427,tvm
16,8,1,512,128,128,224,8,8,[16; 8; 1; 512; 128; 128; 224; 8; 8],0.09301402399432845,0.07515540524397606,tvm
8,8,2,512,512,64,64,16,4,[8; 8; 2; 512; 512; 64; 64; 16; 4],0.04994467899086885,0.13996499342692156,tvm
16,8,8,32,32,32,224,2,2,[16; 8; 8; 32; 32; 32; 224; 2; 2],0.061756486509693787,0.11319469519318237,tvm
8,4,2,512,256,32,7168,2,2,[8; 4; 2; 512; 256; 32; 7168; 2; 2],0.16477684100391343,0.04242408474441286,tvm
32,8,2,512,128,32,7168,7,2,[32; 8; 2; 512; 128; 32; 7168; 7; 2],0.15501650900114328,0.04509523993096187,tvm
16,8,2,128,128,128,3584,28,8,[16; 8; 2; 128; 128; 128; 3584; 28; 8],0.13275437999982387,0.05265744653152643,tvm
2,2,2,4096,64,64,3584,1,4,[2; 2; 2; 4096; 64; 64; 3584; 1; 4],0.1527716580312699,0.045757876537779164,tvm
8,4,4,2048,1024,64,256,64,4,[8; 4; 4; 2048; 1024; 64; 256; 64; 4],0.06715984549373388,0.10408759304425279,tvm
8,8,4,512,64,64,56,4,4,[8; 8; 4; 512; 64; 64; 56; 4; 4],0.04344375724031124,0.16090934833279594,tvm
4,4,1,512,128,32,1792,7,2,[4; 4; 1; 512; 128; 32; 1792; 7; 2],0.14694109599804506,0.04757353019035376,tvm
16,1,1,1024,1024,32,7168,28,2,[16; 1; 1; 1024; 1024; 32; 7168; 28; 2],0.26409971801331267,0.026469193981927278,tvm
64,32,2,2048,1024,128,56,1,8,[64; 32; 2; 2048; 1024; 128; 56; 1; 8],0.07564795349026099,0.09240840424806249,tvm
32,32,4,64,64,16,14336,1,1,[32; 32; 4; 64; 64; 16; 14336; 1; 1],0.11518847203115001,0.0606875544349286,tvm
32,32,8,4096,1024,32,56,1,2,[32; 32; 8; 4096; 1024; 32; 56; 1; 2],0.2400000609923154,0.029127103708904877,tvm
32,4,1,128,128,32,224,14,2,[32; 4; 1; 128; 128; 32; 224; 14; 2],0.1305841930443421,0.053532563962721894,tvm
64,8,2,1024,512,64,224,14,4,[64; 8; 2; 1024; 512; 64; 224; 14; 4],0.17402929201489314,0.04016856349716363,tvm
16,4,1,4096,32,16,14336,32,1,[16; 4; 1; 4096; 32; 16; 14336; 32; 1],0.6675970060168765,0.010471147419271005,tvm
64,4,2,64,32,16,896,28,1,[64; 4; 2; 64; 32; 16; 896; 28; 1],0.2556288160267286,0.027346317114482658,tvm
