kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
6,2,1,1,192,16,1,[6; 2; 1; 1; 192; 16; 1],0.0016160953437065473,0.13374034131020263,tvm
24,8,197,1,256,128,8,[24; 8; 197; 1; 256; 128; 8],0.001686836593762564,0.128131642185352,tvm
8,1,1,1,192,48,3,[8; 1; 1; 1; 192; 48; 3],0.0009464446329729981,0.22836744520195215,tvm
24,4,197,1,256,128,8,[24; 4; 197; 1; 256; 128; 8],0.0018243569529658998,0.11847305567354219,tvm
24,1,1,1,64,64,4,[24; 1; 1; 1; 64; 64; 4],0.0017988032341236249,0.12015607863994343,tvm
8,8,197,1,64,16,1,[8; 8; 197; 1; 64; 16; 1],0.0018492587341825129,0.11687771908925923,tvm
24,4,1,1,192,32,2,[24; 4; 1; 1; 192; 32; 2],0.002089189124490076,0.10345503924155121,tvm
24,6,1,1,192,16,1,[24; 6; 1; 1; 192; 16; 1],0.0026740480307125836,0.08082769657639484,tvm
16,16,197,1,384,128,8,[16; 16; 197; 1; 384; 128; 8],0.001255545906133193,0.17214595006151387,tvm
16,4,1,1,192,32,2,[16; 4; 1; 1; 192; 32; 2],0.00204761607801629,0.10555550192130468,tvm
24,8,1,1,96,48,3,[24; 8; 1; 1; 96; 48; 3],0.0014160765467750025,0.15263097418665492,tvm
6,3,197,1,768,16,1,[6; 3; 197; 1; 768; 16; 1],0.0064114503147720825,0.033711115620620104,tvm
12,6,1,1,128,16,1,[12; 6; 1; 1; 128; 16; 1],0.0025302779376943363,0.08542031673172369,tvm
24,2,1,1,192,64,4,[24; 2; 1; 1; 192; 64; 4],0.0025129282812486053,0.086010072181507,tvm
24,3,1,1,768,64,4,[24; 3; 1; 1; 768; 64; 4],0.0057384513747820165,0.03766471626944005,tvm
6,6,197,1,192,192,12,[6; 6; 197; 1; 192; 192; 12],0.0009330272814622731,0.23165147166801503,tvm
8,8,1,1,768,192,12,[8; 8; 1; 1; 768; 192; 12],0.003224068686904502,0.06703862846813625,tvm
32,4,1,1,128,128,8,[32; 4; 1; 1; 128; 128; 8],0.0005355969335596455,0.40354439936888326,tvm
4,2,197,1,192,48,3,[4; 2; 197; 1; 192; 48; 3],0.0010249095312246936,0.21088411832688725,tvm
24,4,197,1,768,32,2,[24; 4; 197; 1; 768; 32; 2],0.004127654061448993,0.052363192176349424,tvm
24,1,1,1,64,16,1,[24; 1; 1; 1; 64; 16; 1],0.0012187421716589597,0.1773444358316867,tvm
6,3,197,1,384,48,3,[6; 3; 197; 1; 384; 48; 3],0.0017640317655605031,0.1225245185924798,tvm
24,4,197,1,768,192,12,[24; 4; 197; 1; 768; 192; 12],0.0024658866723257233,0.08765088245247343,tvm
1,1,1,1,384,32,2,[1; 1; 1; 1; 384; 32; 2],0.006118031562436954,0.03532788947742048,tvm
6,6,197,1,384,32,2,[6; 6; 197; 1; 384; 32; 2],0.00187201932840253,0.11545668336746365,tvm
6,2,197,1,256,16,1,[6; 2; 197; 1; 256; 16; 1],0.0021119235152582405,0.1023413685654777,tvm
16,2,1,1,128,16,1,[16; 2; 1; 1; 128; 16; 1],0.0015878125313975033,0.13612258285108197,tvm
16,8,1,1,768,128,8,[16; 8; 1; 1; 768; 128; 8],0.00596489203053352,0.036234879315629596,tvm
24,24,1,1,768,48,3,[24; 24; 1; 1; 768; 48; 3],0.005963770625385223,0.036241692786965915,tvm
2,1,197,1,768,192,12,[2; 1; 197; 1; 768; 192; 12],0.006251226030144608,0.03457516042691277,tvm
16,16,1,1,64,32,2,[16; 16; 1; 1; 64; 32; 2],0.0006875204844618565,0.3143719318069774,tvm
8,1,197,1,384,32,2,[8; 1; 197; 1; 384; 32; 2],0.0018045433753286488,0.1197738695628634,tvm
6,6,1,1,256,64,4,[6; 6; 1; 1; 256; 64; 4],0.0010400726641819347,0.207809656286991,tvm
12,6,1,1,192,192,12,[12; 6; 1; 1; 192; 192; 12],0.001507648773440451,0.1433604077187808,tvm
8,1,197,1,48,16,1,[8; 1; 197; 1; 48; 16; 1],0.0013952296171737544,0.15491152151354187,tvm
12,4,1,1,768,32,2,[12; 4; 1; 1; 768; 32; 2],0.004528980751274503,0.04772313125780443,tvm
8,2,197,1,384,192,12,[8; 2; 197; 1; 384; 192; 12],0.0013835990857842262,0.15621370748061456,tvm
24,24,1,1,768,32,2,[24; 24; 1; 1; 768; 32; 2],0.006209101749846013,0.03480972797111967,tvm
12,6,197,1,128,128,8,[12; 6; 197; 1; 128; 128; 8],0.000461777144437292,0.4680550899081876,tvm
16,8,197,1,768,48,3,[16; 8; 197; 1; 768; 48; 3],0.0034419759995216737,0.06279449446689317,tvm
32,8,197,1,256,128,8,[32; 8; 197; 1; 256; 128; 8],0.0011962518515247211,0.18067862764990358,tvm
