kc,ku,mc,mr,nc,nr,X,time,peak,backend
1024,2,64,1,256,128,[1024; 2; 64; 1; 256; 128],0.013277886122523341,0.03760552697578138,tvm
16,8,64,1,256,64,[16; 8; 64; 1; 256; 64],0.0017798443122956087,0.2805424616706441,tvm
2048,4,16,1,1024,16,[2048; 4; 16; 1; 1024; 16],0.06637337800930254,0.00752292439736791,tvm
32,32,8,1,1024,128,[32; 32; 8; 1; 1024; 128],0.008312997189932503,0.06006520793326035,tvm
4096,1,2,1,32,16,[4096; 1; 2; 1; 32; 16],0.00881540699992911,0.056641957060623534,tvm
2048,2,2,1,1024,128,[2048; 2; 2; 1; 1024; 128],0.04987745099060703,0.010010974796124556,tvm
1024,4,16,1,512,16,[1024; 4; 16; 1; 512; 16],0.03346378676360473,0.0149212612514304,tvm
4,1,16,1,128,64,[4; 1; 16; 1; 128; 64],0.000987658851499873,0.50556110949001,tvm
1,1,8,1,256,16,[1; 1; 8; 1; 256; 16],0.007151463876652997,0.06982093643680623,tvm
512,2,4,1,1024,64,[512; 2; 4; 1; 1024; 64],0.04917010375356767,0.010154989854494157,tvm
256,8,2,1,1024,64,[256; 8; 2; 1; 1024; 64],0.015698435250669718,0.03180711305227717,tvm
32,2,2,1,1024,128,[32; 2; 2; 1; 1024; 128],0.013527339870051946,0.036912054369784036,tvm
16,2,64,1,256,128,[16; 2; 64; 1; 256; 128],0.0035046156244789017,0.14247551180056972,tvm
4096,2,1,1,128,16,[4096; 2; 1; 1; 128; 16],0.00892032550109434,0.05597574939397092,tvm
256,1,4,1,512,16,[256; 1; 4; 1; 512; 16],0.01710536337486701,0.029190955714835078,tvm
4,1,8,1,32,16,[4; 1; 8; 1; 32; 16],0.0027296189527987735,0.18292732919733454,tvm
1024,4,4,1,512,64,[1024; 4; 4; 1; 512; 64],0.02475775737548247,0.020168301077882835,tvm
64,2,32,1,128,16,[64; 2; 32; 1; 128; 16],0.00408358250024321,0.12227545414649174,tvm
1024,8,32,1,512,128,[1024; 8; 32; 1; 512; 128],0.024499006249243394,0.020381312600274364,tvm
2048,1,16,1,128,128,[2048; 1; 16; 1; 128; 128],0.006410067562683253,0.07789651199134767,tvm
512,1,8,1,32,16,[512; 1; 8; 1; 32; 16],0.009279383000830421,0.053809817389498846,tvm
128,64,2,1,32,16,[128; 64; 2; 1; 32; 16],0.0039278912809095345,0.12712212967520903,tvm
256,2,64,1,128,128,[256; 2; 64; 1; 128; 128],0.0017415169068044634,0.2867166565027028,tvm
4096,16,8,1,512,128,[4096; 16; 8; 1; 512; 128],0.024558336626796518,0.020332073476714053,tvm
4,2,1,1,512,64,[4; 2; 1; 1; 512; 64],0.005352782374757226,0.09328268362200162,tvm
512,2,1,1,128,16,[512; 2; 1; 1; 128; 16],0.008754518250498222,0.057035908827249085,tvm
16,16,32,1,128,16,[16; 16; 32; 1; 128; 16],0.002677354827937961,0.18649821814857143,tvm
32,4,2,1,256,16,[32; 4; 2; 1; 256; 16],0.0065067934374383185,0.07673855172486996,tvm
128,1,8,1,1024,128,[128; 1; 8; 1; 1024; 128],0.012436297685781028,0.04015036607983433,tvm
64,1,16,1,16,16,[64; 1; 16; 1; 16; 16],0.004096776594451512,0.12188165335599789,tvm
256,2,1,1,1024,64,[256; 2; 1; 1; 1024; 64],0.01596315224742284,0.03127965561078436,tvm
1024,64,2,1,256,64,[1024; 64; 2; 1; 256; 64],0.012865707874880172,0.03881029397044003,tvm
8,8,4,1,256,128,[8; 8; 4; 1; 256; 128],0.002554781405706308,0.19544603841511823,tvm
1024,32,1,1,32,16,[1024; 32; 1; 1; 32; 16],0.008427470751485089,0.05924931921880765,tvm
1024,4,1,1,64,16,[1024; 4; 1; 1; 64; 16],0.01664364812313579,0.03000074869810626,tvm
512,8,4,1,512,16,[512; 8; 4; 1; 512; 16],0.033308471509371884,0.014990838130215983,tvm
2048,1,8,1,512,16,[2048; 1; 8; 1; 512; 16],0.033080797249567695,0.015094010612710672,tvm
4096,4,2,1,32,16,[4096; 4; 2; 1; 32; 16],0.008472290686768247,0.05893587970744792,tvm
128,32,16,1,256,128,[128; 32; 16; 1; 256; 128],0.003165399904901278,0.1577437037224772,tvm
8,2,8,1,512,64,[8; 2; 8; 1; 512; 64],0.003939472593629034,0.12674841438658935,tvm
512,4,64,1,1024,16,[512; 4; 64; 1; 1024; 16],0.06606226650183089,0.007558352614923774,tvm
64,1,8,1,1024,16,[64; 1; 8; 1; 1024; 16],0.030910095752915367,0.016154007051719012,tvm
512,64,64,1,128,128,[512; 64; 64; 1; 128; 128],0.006550154750584625,0.07623055084573971,tvm
512,16,2,1,1024,64,[512; 16; 2; 1; 1024; 64],0.049070655746618286,0.010175570249971963,tvm
32,32,8,1,256,64,[32; 32; 8; 1; 256; 64],0.0024180532036552904,0.20649748483908315,tvm
8,4,2,1,1024,16,[8; 4; 2; 1; 1024; 16],0.007961868435813813,0.06271416173066507,tvm
64,1,32,1,1024,64,[64; 1; 32; 1; 1024; 64],0.014119790248514619,0.035363266448978074,tvm
1024,2,1,1,256,128,[1024; 2; 1; 1; 256; 128],0.01239249493664829,0.04029228233011107,tvm
1024,32,16,1,256,16,[1024; 32; 16; 1; 256; 16],0.01665589999902295,0.029978680515084472,tvm
128,1,64,1,1024,64,[128; 1; 64; 1; 1024; 64],0.014151495124679059,0.035284038920462044,tvm
8,4,1,1,128,16,[8; 4; 1; 1; 128; 16],0.0011564938436094963,0.43175491812691974,tvm
2048,8,64,1,512,128,[2048; 8; 64; 1; 512; 128],0.024898412622860633,0.020054367012274883,tvm
64,32,1,1,128,64,[64; 32; 1; 1; 128; 64],0.0017595048902876442,0.2837854600564796,tvm
256,16,64,1,1024,64,[256; 16; 64; 1; 1024; 64],0.014791492620133795,0.033757371050048106,tvm
512,32,64,1,1024,64,[512; 32; 64; 1; 1024; 64],0.04895019525429234,0.010200611093949014,tvm
1024,4,8,1,1024,128,[1024; 4; 8; 1; 1024; 128],0.049906074491445906,0.010005233027243817,tvm
32,16,64,1,1024,64,[32; 16; 64; 1; 1024; 64],0.01446001712611178,0.034531211160202115,tvm
1024,64,8,1,64,64,[1024; 64; 8; 1; 64; 64],0.006538356250530342,0.0763681092967982,tvm
1,1,64,1,128,16,[1; 1; 64; 1; 128; 16],0.0046633880938316,0.10707277514011165,tvm
256,8,16,1,1024,128,[256; 8; 16; 1; 1024; 128],0.014470724505372345,0.03450566034731215,tvm
1024,32,8,1,64,16,[1024; 32; 8; 1; 64; 16],0.00846828725116211,0.058963742012103144,tvm
4,4,32,1,256,64,[4; 4; 32; 1; 256; 64],0.0025449244531046133,0.19620303626411,tvm
512,8,8,1,128,16,[512; 8; 8; 1; 128; 16],0.014602553623262793,0.03419414971135277,tvm
64,64,4,1,1024,64,[64; 64; 4; 1; 1024; 64],0.01271810413163621,0.03926071838961001,tvm
256,64,16,1,256,64,[256; 64; 16; 1; 256; 64],0.003663518406028743,0.13629572706396476,tvm
32,1,8,1,1024,128,[32; 1; 8; 1; 1024; 128],0.013015052878472488,0.03836495398246186,tvm
256,64,32,1,512,64,[256; 64; 32; 1; 512; 64],0.007172964626079192,0.06961165024381817,tvm
1024,1,16,1,16,16,[1024; 1; 16; 1; 16; 16],0.008544460059056291,0.05843808752229726,tvm
64,4,8,1,256,128,[64; 4; 8; 1; 256; 128],0.0031854235639912076,0.15675212251405415,tvm
1024,4,16,1,512,64,[1024; 4; 16; 1; 512; 64],0.02432426912127994,0.020527724893697877,tvm
4096,1,64,1,128,16,[4096; 1; 64; 1; 128; 16],0.008895525876141619,0.05613180285396265,tvm
64,32,16,1,32,16,[64; 32; 16; 1; 32; 16],0.002761518390798301,0.18081426016415578,tvm
64,16,1,1,1024,16,[64; 16; 1; 1; 1024; 16],0.030541258747689426,0.016349093823766533,tvm
2048,1,4,1,32,16,[2048; 1; 4; 1; 32; 16],0.008490461561450502,0.05880974799167469,tvm
32,8,64,1,512,16,[32; 8; 64; 1; 512; 16],0.00751322231371887,0.06645908824635219,tvm
1024,2,8,1,256,128,[1024; 2; 8; 1; 256; 128],0.012727369372441899,0.03923213746299121,tvm
2,1,4,1,512,16,[2; 1; 4; 1; 512; 16],0.009293871313275304,0.05372593270671574,tvm
512,64,32,1,16,16,[512; 64; 32; 1; 16; 16],0.008505654997861711,0.05870469762615958,tvm
32,32,32,1,512,128,[32; 32; 32; 1; 512; 128],0.003098486906310427,0.16115023876492038,tvm
4,1,2,1,32,16,[4; 1; 2; 1; 32; 16],0.0012739726871586754,0.3919408240026997,tvm
1024,1,4,1,1024,64,[1024; 1; 4; 1; 1024; 64],0.049925234241527505,0.010001393330400678,tvm
2048,1,64,1,1024,64,[2048; 1; 64; 1; 1024; 64],0.04916308475367259,0.01015643967956271,tvm
4,2,1,1,256,128,[4; 2; 1; 1; 256; 128],0.0021626337183988653,0.23088602592009172,tvm
256,2,8,1,1024,128,[256; 2; 8; 1; 1024; 128],0.014265610501752235,0.03500179012321789,tvm
512,8,64,1,256,128,[512; 8; 64; 1; 256; 128],0.013181633497879375,0.03788012349472729,tvm
4096,16,4,1,32,16,[4096; 16; 4; 1; 32; 16],0.008468004874885082,0.05896570823226894,tvm
1024,16,1,1,1024,64,[1024; 16; 1; 1; 1024; 64],0.049890474751009606,0.010008361460857821,tvm
2,2,4,1,1024,128,[2; 2; 4; 1; 1024; 128],0.014613995001127478,0.03416737892160096,tvm
64,64,2,1,128,16,[64; 64; 2; 1; 128; 16],0.004225396312904195,0.11817161463340024,tvm
512,2,2,1,512,16,[512; 2; 2; 1; 512; 16],0.03321747650625184,0.015031903602548727,tvm
8,1,64,1,32,16,[8; 1; 64; 1; 32; 16],0.0013798696641060815,0.3618616437121107,tvm
2048,2,2,1,128,128,[2048; 2; 2; 1; 128; 128],0.006265617001190549,0.0796923758134318,tvm
4096,16,2,1,256,16,[4096; 16; 2; 1; 256; 16],0.016988591123663355,0.029391601759512647,tvm
512,4,64,1,512,128,[512; 4; 64; 1; 512; 128],0.02490995237167226,0.020045076654973314,tvm
512,32,32,1,256,64,[512; 32; 32; 1; 256; 64],0.012666572001762688,0.03942044498641138,tvm
2,2,4,1,128,128,[2; 2; 4; 1; 128; 128],0.0012629847110474657,0.3953507120033056,tvm
8,1,1,1,64,64,[8; 1; 1; 1; 64; 64],0.0009926671873472515,0.5030103856825013,tvm
4096,1,4,1,1024,128,[4096; 1; 4; 1; 1024; 128],0.04947012224874925,0.010093403494157105,tvm
512,8,64,1,512,128,[512; 8; 64; 1; 512; 128],0.024757116996624973,0.020168822760338982,tvm
128,16,4,1,512,64,[128; 16; 4; 1; 512; 64],0.0069839860625506844,0.0714952607708302,tvm
4096,32,16,1,64,64,[4096; 32; 16; 1; 64; 64],0.006528566438646521,0.07648262592628564,tvm
256,1,4,1,512,128,[256; 1; 4; 1; 512; 128],0.00700659500216716,0.0712645592627322,tvm
4,4,8,1,16,16,[4; 4; 8; 1; 16; 16],0.0019717174691322725,0.2532421163675392,tvm
256,64,2,1,1024,16,[256; 64; 2; 1; 1024; 16],0.034385203005513176,0.014521417968125581,tvm
8,1,16,1,256,16,[8; 1; 16; 1; 256; 16],0.003002578234372777,0.16629771675748212,tvm
4096,4,4,1,1024,128,[4096; 4; 4; 1; 1024; 128],0.04985830174700823,0.010014819744474487,tvm
16,16,32,1,1024,128,[16; 16; 32; 1; 1024; 128],0.006511184688861249,0.0766867979672117,tvm
2048,32,2,1,256,16,[2048; 32; 2; 1; 256; 16],0.01731306875444716,0.028840750986658295,tvm
1024,32,4,1,256,16,[1024; 32; 4; 1; 256; 16],0.01657132524996996,0.030131682121368655,tvm
16,2,4,1,64,16,[16; 2; 4; 1; 64; 16],0.0022280441407929175,0.22410772552477612,tvm
4096,1,64,1,512,16,[4096; 1; 64; 1; 512; 16],0.033118361243396066,0.015076890462431065,tvm
8,4,8,1,512,16,[8; 4; 8; 1; 512; 16],0.005165717906493228,0.09666069920973905,tvm
256,4,32,1,512,64,[256; 4; 32; 1; 512; 64],0.007265528314746916,0.06872478959973578,tvm
16,16,16,1,512,64,[16; 16; 16; 1; 512; 64],0.003837623344224994,0.13011227522192972,tvm
128,64,8,1,256,16,[128; 64; 8; 1; 256; 16],0.00777662143445923,0.0642080766011502,tvm
8,4,8,1,256,64,[8; 4; 8; 1; 256; 64],0.003599223531637108,0.13873045126896802,tvm
64,2,1,1,256,16,[64; 2; 1; 1; 256; 16],0.007056873622786952,0.07075681547556309,tvm
1024,8,2,1,128,128,[1024; 8; 2; 1; 128; 128],0.006719716624502325,0.07430698832465803,tvm
8,1,2,1,16,16,[8; 1; 2; 1; 16; 16],0.0017379356868332252,0.2873074697440288,tvm
128,4,4,1,16,16,[128; 4; 4; 1; 16; 16],0.004110551093617687,0.12147322667687671,tvm
1024,2,8,1,32,16,[1024; 2; 8; 1; 32; 16],0.01655410250532441,0.030163030862066034,tvm
32,16,1,1,32,16,[32; 16; 1; 1; 32; 16],0.0044378607817634474,0.11251409841736677,tvm
4096,32,1,1,128,64,[4096; 32; 1; 1; 128; 64],0.006516814752103528,0.07662054604217979,tvm
32,16,4,1,512,128,[32; 16; 4; 1; 512; 128],0.006418547440262046,0.07779359884913763,tvm
4096,2,2,1,512,16,[4096; 2; 2; 1; 512; 16],0.033069304496166296,0.015099256315468953,tvm
64,32,1,1,256,64,[64; 32; 1; 1; 256; 64],0.0035132638749928446,0.14212479407426284,tvm
2048,32,4,1,1024,64,[2048; 32; 4; 1; 1024; 64],0.04904110975621734,0.010181700765827422,tvm
64,2,2,1,128,64,[64; 2; 2; 1; 128; 64],0.0017572413280504406,0.2841510137460027,tvm
1024,2,32,1,256,16,[1024; 2; 32; 1; 256; 16],0.016810261753562372,0.029703398559876096,tvm
8,1,8,1,32,16,[8; 1; 8; 1; 32; 16],0.0017126922502939124,0.2915421055220031,tvm
1024,32,8,1,32,16,[1024; 32; 8; 1; 32; 16],0.013957843373646028,0.03577357127424717,tvm
512,4,1,1,256,16,[512; 4; 1; 1; 256; 16],0.032460426999023184,0.015382481098505901,tvm
512,4,32,1,128,128,[512; 4; 32; 1; 128; 128],0.0067601901246234775,0.07386210972723427,tvm
256,64,16,1,128,128,[256; 64; 16; 1; 128; 128],0.001717932999781624,0.2906527232583438,tvm
4096,2,1,1,1024,16,[4096; 2; 1; 1; 1024; 16],0.06553849749616347,0.0076187572776006095,tvm
2048,2,64,1,256,64,[2048; 2; 64; 1; 256; 64],0.012471576625102898,0.04003679083820608,tvm
4,1,4,1,128,64,[4; 1; 4; 1; 128; 64],0.0010228088749499875,0.4881869105665711,tvm
32,1,32,1,256,64,[32; 1; 32; 1; 256; 64],0.0037341260322136804,0.13371854630891894,tvm
32,2,2,1,128,16,[32; 2; 2; 1; 128; 16],0.007011184625298483,0.07121790844876623,tvm
64,16,2,1,1024,128,[64; 16; 2; 1; 1024; 128],0.012898191373096779,0.038712552040699066,tvm
512,8,64,1,16,16,[512; 8; 64; 1; 16; 16],0.009006208125356352,0.05544196823034754,tvm
32,2,8,1,128,64,[32; 2; 8; 1; 128; 64],0.0018699919692153344,0.26701820808964477,tvm
16,8,64,1,512,128,[16; 8; 64; 1; 512; 128],0.006797786249080673,0.07345360481574904,tvm
256,16,8,1,1024,64,[256; 16; 8; 1; 1024; 64],0.01537294575246051,0.032480561162585644,tvm
2048,4,16,1,64,64,[2048; 4; 16; 1; 64; 64],0.006538576999446377,0.07636553103285049,tvm
32,8,1,1,512,128,[32; 8; 1; 1; 512; 128],0.006439710497943452,0.07753794288133997,tvm
16,2,64,1,32,16,[16; 2; 64; 1; 32; 16],0.0015866556723267422,0.3147008600988247,tvm
1024,2,8,1,512,64,[1024; 2; 8; 1; 512; 64],0.029383057495579123,0.01699353121563442,tvm
128,1,16,1,512,16,[128; 1; 16; 1; 512; 16],0.016413775621913373,0.030420904748769694,tvm
512,8,2,1,512,64,[512; 8; 2; 1; 512; 64],0.024508174501534086,0.020373688163949126,tvm
64,2,4,1,1024,128,[64; 2; 4; 1; 1024; 128],0.012778509873896837,0.039075127670550165,tvm
32,16,32,1,512,64,[32; 16; 32; 1; 512; 64],0.007244018561323173,0.06892885496288678,tvm
512,8,8,1,64,16,[512; 8; 8; 1; 64; 16],0.008482683813781478,0.05886367047545453,tvm
2048,1,4,1,512,16,[2048; 1; 4; 1; 512; 16],0.03294660625397228,0.015155488274356118,tvm
256,8,4,1,256,128,[256; 8; 4; 1; 256; 128],0.006301132751104888,0.07924319713377725,tvm
2,2,16,1,32,16,[2; 2; 16; 1; 32; 16],0.0036715355308842845,0.13599811320405328,tvm
64,8,64,1,256,64,[64; 8; 64; 1; 256; 64],0.0035858266564900987,0.1392487570078622,tvm
32,32,1,1,64,16,[32; 32; 1; 1; 64; 16],0.0021403215159807587,0.23329294268814593,tvm
128,4,64,1,1024,64,[128; 4; 64; 1; 1024; 64],0.014396820501133334,0.034682790184304764,tvm
256,2,32,1,256,128,[256; 2; 32; 1; 256; 128],0.003445199532507104,0.14493265195544236,tvm
64,4,4,1,1024,64,[64; 4; 4; 1; 1024; 64],0.014079723630857188,0.03546389956601055,tvm
256,64,64,1,1024,128,[256; 64; 64; 1; 1024; 128],0.013652957255544607,0.03657243595039639,tvm
128,64,8,1,512,16,[128; 64; 8; 1; 512; 16],0.015977565628418233,0.031251438196178906,tvm
64,32,8,1,512,64,[64; 32; 8; 1; 512; 64],0.007005772877164418,0.07127292213389666,tvm
512,8,1,1,64,16,[512; 8; 1; 1; 64; 16],0.008732686248549726,0.05717850046940932,tvm
4,1,16,1,1024,16,[4; 1; 16; 1; 1024; 16],0.020991323501220904,0.023787061579650423,tvm
1024,32,4,1,512,128,[1024; 32; 4; 1; 512; 128],0.024417165746854153,0.020449625887731714,tvm
1024,32,16,1,1024,16,[1024; 32; 16; 1; 1024; 16],0.06615831499220803,0.007547379415886177,tvm
4096,32,32,1,512,16,[4096; 32; 32; 1; 512; 16],0.033034078995115124,0.015115357229597393,tvm
128,1,4,1,256,16,[128; 1; 4; 1; 256; 16],0.007879031934862724,0.06337350944759236,tvm
8,4,8,1,1024,16,[8; 4; 8; 1; 1024; 16],0.011649403622868704,0.04286244351442131,tvm
32,4,32,1,512,64,[32; 4; 32; 1; 512; 64],0.007138059376302408,0.0699520525732246,tvm
256,16,1,1,32,16,[256; 16; 1; 1; 32; 16],0.00402923246838327,0.12392481910140511,tvm
2048,2,1,1,128,16,[2048; 2; 1; 1; 128; 16],0.016736283876525704,0.029834693797364014,tvm
128,2,32,1,16,16,[128; 2; 32; 1; 16; 16],0.004167266968579497,0.11981999438161972,tvm
4096,1,8,1,256,64,[4096; 1; 8; 1; 256; 64],0.012660467247769702,0.03943945314102578,tvm
4,2,4,1,1024,128,[4; 2; 4; 1; 1024; 128],0.008695763499417808,0.0574212839154762,tvm
2,1,16,1,256,128,[2; 1; 16; 1; 256; 128],0.0036935886873834534,0.13518611492056132,tvm
8,1,4,1,64,64,[8; 1; 4; 1; 64; 64],0.001645269609070965,0.3034894111025712,tvm
16,4,2,1,512,16,[16; 4; 2; 1; 512; 16],0.006253840187127935,0.07984244717184202,tvm
2048,4,1,1,256,16,[2048; 4; 1; 1; 256; 16],0.01663182862830581,0.030022068884963483,tvm
64,32,32,1,1024,16,[64; 32; 32; 1; 1024; 16],0.02111907612561481,0.023643169890196544,tvm
128,64,64,1,128,16,[128; 64; 64; 1; 128; 16],0.004020722093628137,0.12418712189862813,tvm
256,1,32,1,32,16,[256; 1; 32; 1; 32; 16],0.004251965030562133,0.11743321056803041,tvm
512,2,4,1,64,16,[512; 2; 4; 1; 64; 16],0.008387426936678821,0.05953219128244613,tvm
256,2,8,1,16,16,[256; 2; 8; 1; 16; 16],0.0041917543749150354,0.11912002949171509,tvm
2048,8,1,1,256,64,[2048; 8; 1; 1; 256; 64],0.013382681871007662,0.037311049427517166,tvm
128,16,2,1,256,16,[128; 16; 2; 1; 256; 16],0.015152938751270995,0.03295214960992453,tvm
256,64,1,1,64,64,[256; 64; 1; 1; 64; 64],0.0018503214369047782,0.26985684476377875,tvm
256,8,16,1,64,64,[256; 8; 16; 1; 64; 64],0.0033121485939773265,0.15075468101577658,tvm
512,1,1,1,256,16,[512; 1; 1; 1; 256; 16],0.016332689629052766,0.03057193371713288,tvm
1024,1,16,1,32,16,[1024; 1; 16; 1; 32; 16],0.008506332622346235,0.058700021140741694,tvm
8,4,8,1,256,16,[8; 4; 8; 1; 256; 16],0.005203912343858974,0.09595125201352477,tvm
16,16,4,1,64,16,[16; 16; 4; 1; 64; 16],0.0016000795467334683,0.3120606758465608,tvm
64,2,1,1,256,64,[64; 2; 1; 1; 256; 64],0.0034964435635629343,0.14280851261705693,tvm
4096,16,64,1,1024,16,[4096; 16; 64; 1; 1024; 16],0.06630409249919467,0.007530785596197845,tvm
4096,16,4,1,64,16,[4096; 16; 4; 1; 64; 16],0.008476117440295639,0.05890927164224012,tvm
2048,64,32,1,128,128,[2048; 64; 32; 1; 128; 128],0.0073454950615996495,0.06797661703868411,tvm
2048,64,8,1,1024,64,[2048; 64; 8; 1; 1024; 64],0.04912393700215034,0.01016453352955093,tvm
32,1,4,1,512,128,[32; 1; 4; 1; 512; 128],0.006319551252090605,0.07901224071831388,tvm
512,4,64,1,128,128,[512; 4; 64; 1; 128; 128],0.006543794937897474,0.0763046381343877,tvm
