i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
750,50,25,5120,5120,16,40,20,1,[750; 50; 25; 5120; 5120; 16; 40; 20; 1],1.2888173129758798,0.014187980019831178,tvm
750,10,10,512,256,16,320,5,1,[750; 10; 10; 512; 256; 16; 320; 5; 1],0.08648339001229033,0.2114361414731276,tvm
1500,25,1,5120,1280,80,160,32,5,[1500; 25; 1; 5120; 1280; 80; 160; 32; 5],0.8393839579657651,0.02178468400805449,tvm
750,150,6,640,64,16,256,1,1,[750; 150; 6; 640; 64; 16; 256; 1; 1],0.0751591399894096,0.24329328792600421,tvm
20,10,1,1280,256,16,1280,4,1,[20; 10; 1; 1280; 256; 16; 1280; 4; 1],0.22431507596047595,0.08151799074323568,tvm
250,50,2,1280,320,16,8,4,1,[250; 50; 2; 1280; 320; 16; 8; 4; 1],0.037210180758847855,0.4914169701088136,tvm
500,125,1,512,64,64,160,32,4,[500; 125; 1; 512; 64; 64; 160; 32; 4],0.0690738039847929,0.26472719368025566,tvm
750,10,2,5120,160,160,640,4,10,[750; 10; 2; 5120; 160; 160; 640; 4; 10],0.41078621603082865,0.04451394319507055,tvm
750,750,3,32,32,32,80,1,2,[750; 750; 3; 32; 32; 32; 80; 1; 2],0.0728915829968173,0.2508618078237196,tvm
12,1,1,640,320,160,320,4,10,[12; 1; 1; 640; 320; 160; 320; 4; 10],0.2087893300340511,0.08757973543347307,tvm
375,1,1,5120,2560,128,32,32,8,[375; 1; 1; 5120; 2560; 128; 32; 32; 8],0.2941114570130594,0.06217273706852688,tvm
1500,1500,2,5120,160,80,80,10,5,[1500; 1500; 2; 5120; 160; 80; 80; 10; 5],0.31242502795066684,0.05852832727793394,tvm
150,30,15,320,64,16,1280,20,1,[150; 30; 15; 320; 64; 16; 1280; 20; 1],0.06381094950484112,0.28656076155593035,tvm
25,25,25,1024,256,16,1280,32,1,[25; 25; 25; 1024; 256; 16; 1280; 32; 1],0.12537689798045903,0.1458459618977354,tvm
500,25,5,640,32,32,160,20,2,[500; 25; 5; 640; 32; 32; 160; 20; 2],0.03791907100821845,0.4822300177594304,tvm
75,75,5,320,64,16,1280,16,1,[75; 75; 5; 320; 64; 16; 1280; 16; 1],0.06263424799544737,0.29194434148939413,tvm
