kc,ku,mc,mr,nc,nr,X,time,peak,backend
4,2,64,1,2048,64,[4; 2; 64; 1; 2048; 64],0.12560663995100185,0.055653958018410554,tvm
2048,2,4,1,128,16,[2048; 2; 4; 1; 128; 16],0.33071539498632774,0.021137530253031205,tvm
3584,28,32,1,16,16,[3584; 28; 32; 1; 16; 16],0.6147458799532615,0.01137137619726406,tvm
2048,2,4,1,128,128,[2048; 2; 4; 1; 128; 128],0.2125287150265649,0.032892057272321494,tvm
512,1,32,1,128,64,[512; 1; 32; 1; 128; 64],0.19167673896299675,0.03647029214127118,tvm
1024,16,1,1,32,16,[1024; 16; 1; 1; 32; 16],0.33755910297622904,0.020708985789546133,tvm
1024,32,8,1,256,128,[1024; 32; 8; 1; 256; 128],0.18504084699088708,0.03777818130615743,tvm
896,64,64,1,128,128,[896; 64; 64; 1; 128; 128],0.19468011299613863,0.03590765671481462,tvm
256,2,16,1,512,128,[256; 2; 16; 1; 512; 128],0.10521873796824366,0.06643784939500501,tvm
8,8,2,1,2048,16,[8; 8; 2; 1; 2048; 16],0.07908031650003977,0.08839755549869545,tvm
8,4,32,1,2048,128,[8; 4; 32; 1; 2048; 128],0.052175774006173015,0.1339799322543755,tvm
112,28,1,1,1024,64,[112; 28; 1; 1; 1024; 64],0.18276625702856109,0.038248343979459254,tvm
14336,28,2,1,1024,128,[14336; 28; 2; 1; 1024; 128],0.5345586650073528,0.013077155276438206,tvm
7168,32,32,1,512,128,[7168; 32; 32; 1; 512; 128],0.3384159469860606,0.0206565521776508,tvm
64,16,2,1,512,16,[64; 16; 2; 1; 512; 16],0.06673512200359255,0.10475003951128384,tvm
7168,1,1,1,128,128,[7168; 1; 1; 1; 128; 128],0.37121643201680854,0.018831350295264244,tvm
448,2,64,1,512,64,[448; 2; 64; 1; 512; 64],0.13150836603017524,0.05315636470658194,tvm
224,8,16,1,256,16,[224; 8; 16; 1; 256; 16],0.23267969698645175,0.030043475031144223,tvm
3584,8,4,1,16,16,[3584; 8; 4; 1; 16; 16],0.6476507670013234,0.0107936360502332,tvm
32,4,16,1,512,16,[32; 4; 16; 1; 512; 16],0.028799470004742034,0.242730392799438,tvm
224,14,64,1,16,16,[224; 14; 64; 1; 16; 16],0.47618433798197657,0.014680253231955848,tvm
3584,7,32,1,512,64,[3584; 7; 32; 1; 512; 64],0.3687401279457845,0.01895781374706925,tvm
3584,2,1,1,128,16,[3584; 2; 1; 1; 128; 16],0.44817538402276114,0.015597703300705255,tvm
3584,2,8,1,128,64,[3584; 2; 8; 1; 128; 64],0.44335035700351,0.015767454691846167,tvm
56,14,1,1,512,128,[56; 14; 1; 1; 512; 128],0.025334754260256886,0.27592557618104896,tvm
448,8,1,1,128,128,[448; 8; 1; 1; 128; 128],0.1734883629833348,0.040293807298983915,tvm
56,7,4,1,256,16,[56; 7; 4; 1; 256; 16],0.0496649887500098,0.1407532115199621,tvm
14336,16,4,1,128,64,[14336; 16; 4; 1; 128; 64],0.4638376720249653,0.01507101964389476,tvm
512,2,64,1,128,128,[512; 2; 64; 1; 128; 128],0.1714712089742534,0.040767815824499724,tvm
8,8,1,1,128,64,[8; 8; 1; 1; 128; 64],0.016926643504120875,0.4129883556042752,tvm
64,32,4,1,256,128,[64; 32; 4; 1; 256; 128],0.031393499491969123,0.22267369932603187,tvm
32,2,16,1,512,16,[32; 2; 16; 1; 512; 16],0.02878623950527981,0.24284195458682636,tvm
28,7,64,1,512,128,[28; 7; 64; 1; 512; 128],0.024954836873803288,0.2801263218837169,tvm
14336,1,16,1,16,16,[14336; 1; 16; 1; 16; 16],0.6277139910380356,0.01113645189763356,tvm
16,8,32,1,1024,64,[16; 8; 32; 1; 1024; 64],0.026593219503411092,0.2628680091092393,tvm
3584,28,32,1,128,64,[3584; 28; 32; 1; 128; 64],0.4053287219721824,0.017246511998097246,tvm
7168,7,64,1,2048,128,[7168; 7; 64; 1; 2048; 128],1.0352073010290042,0.006752760205340561,tvm
2048,1,64,1,256,64,[2048; 1; 64; 1; 256; 64],0.2703597859945148,0.025856310845017806,tvm
224,14,16,1,2048,16,[224; 14; 16; 1; 2048; 16],0.48152287502307445,0.014517496528761347,tvm
224,32,1,1,512,128,[224; 32; 1; 1; 512; 128],0.0956610279972665,0.07307580540391453,tvm
56,14,16,1,4096,64,[56; 14; 16; 1; 4096; 64],0.2288775040069595,0.03054256772414866,tvm
224,4,64,1,1024,128,[224; 4; 64; 1; 1024; 128],0.18614423502003774,0.037554247467906615,tvm
256,4,8,1,256,64,[256; 4; 8; 1; 256; 64],0.19304478401318192,0.03621183914603632,tvm
2048,64,32,1,512,128,[2048; 64; 32; 1; 512; 128],0.205827207013499,0.03396298656575659,tvm
16,2,32,1,512,128,[16; 2; 32; 1; 512; 128],0.02641133799625095,0.26467824794256767,tvm
64,4,4,1,2048,16,[64; 4; 4; 1; 2048; 16],0.2540872489917092,0.02751222934014593,tvm
3584,16,32,1,4096,16,[3584; 16; 32; 1; 4096; 16],2.786771779996343,0.002508460404560233,tvm
1024,32,64,1,1024,128,[1024; 32; 64; 1; 1024; 128],0.25697447900893167,0.027203116409173448,tvm
14,7,1,1,256,16,[14; 7; 1; 1; 256; 16],0.0261798652500147,0.2670184357294483,tvm
16,8,16,1,2048,64,[16; 8; 16; 1; 2048; 64],0.05832106849993579,0.11986245873863513,tvm
256,2,4,1,2048,16,[256; 2; 4; 1; 2048; 16],0.47825121897039935,0.014616808884912291,tvm
448,28,16,1,2048,16,[448; 28; 16; 1; 2048; 16],0.4901831590104848,0.014261009457726275,tvm
28,4,16,1,2048,64,[28; 4; 16; 1; 2048; 64],0.11078044696478173,0.0631023511657163,tvm
1792,1,1,1,64,64,[1792; 1; 1; 1; 64; 64],0.417624267982319,0.01673874629087078,tvm
896,14,64,1,16,16,[896; 14; 64; 1; 16; 16],0.5050776600255631,0.013840459042106242,tvm
4,2,8,1,32,16,[4; 2; 8; 1; 32; 16],0.02481504875322571,0.28170432934402234,tvm
1024,1,1,1,4096,128,[1024; 1; 1; 1; 4096; 128],0.747725363005884,0.009349029754139364,tvm
448,4,1,1,2048,64,[448; 4; 1; 1; 2048; 64],0.36971285002073273,0.01890793535111007,tvm
224,4,16,1,2048,128,[224; 4; 16; 1; 2048; 128],0.363696958986111,0.0192206904510676,tvm
224,28,8,1,2048,128,[224; 28; 8; 1; 2048; 128],0.36410142201930285,0.019199339095951305,tvm
7168,1,64,1,256,64,[7168; 1; 64; 1; 256; 64],0.5482663250295445,0.012750202497463196,tvm
1024,16,64,1,4096,64,[1024; 16; 64; 1; 4096; 64],0.8549931590096094,0.008176096607327474,tvm
56,28,32,1,2048,128,[56; 28; 32; 1; 2048; 128],0.10224711202317849,0.06836874439135242,tvm
128,1,32,1,16,16,[128; 1; 32; 1; 16; 16],0.32819571398431435,0.021299810962798767,tvm
3584,64,2,1,1024,64,[3584; 64; 2; 1; 1024; 64],0.5633661479805596,0.012408460628535834,tvm
256,8,16,1,2048,64,[256; 8; 16; 1; 2048; 64],0.36905944300815463,0.018941411198391166,tvm
1792,2,4,1,128,16,[1792; 2; 4; 1; 128; 16],0.3127057900419459,0.0223549000027437,tvm
128,32,2,1,256,128,[128; 32; 2; 1; 256; 128],0.17217006802093238,0.04060233434894597,tvm
