kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
80,5,100,4,256,64,4,[80; 5; 100; 4; 256; 64; 4],0.01684835212654434,0.27132793385926157,tvm
8,8,20,5,80,16,1,[8; 8; 20; 5; 80; 16; 1],0.01238792787262355,0.3690228598707866,tvm
40,2,6,6,640,64,4,[40; 2; 6; 6; 640; 64; 4],0.0579337689850945,0.07890783996126219,tvm
320,8,75,25,80,16,1,[320; 8; 75; 25; 80; 16; 1],0.017123517500294838,0.26696784532441187,tvm
16,4,100,1,64,32,2,[16; 4; 100; 1; 64; 32; 2],0.030771164761972614,0.14856209073625967,tvm
256,256,30,10,128,16,1,[256; 256; 30; 10; 128; 16; 1],0.030947624007239938,0.1477150094094178,tvm
8,1,75,15,64,16,1,[8; 1; 75; 15; 64; 16; 1],0.05678260250715539,0.08050755635676454,tvm
8,1,125,1,640,64,4,[8; 1; 125; 1; 640; 64; 4],0.05358197700115852,0.08531653416464516,tvm
32,1,4,2,640,160,10,[32; 1; 4; 2; 640; 160; 10],0.06678393998299725,0.06845101640592674,tvm
4,1,50,5,640,64,4,[4; 1; 50; 5; 640; 64; 4],0.09530923748388886,0.04796417107209917,tvm
10,2,60,2,160,32,2,[10; 2; 60; 2; 160; 32; 2],0.010459750625159359,0.4370494799782977,tvm
20,20,50,10,32,16,1,[20; 20; 50; 10; 32; 16; 1],0.011283593812549952,0.40513941279453813,tvm
2,2,30,5,64,32,2,[2; 2; 30; 5; 64; 32; 2],0.05840216300566681,0.07827498736622139,tvm
256,64,60,5,160,32,2,[256; 64; 60; 5; 160; 32; 2],0.020497718498518225,0.22302133633843393,tvm
10,2,10,10,160,32,2,[10; 2; 10; 10; 160; 32; 2],0.031101608503377065,0.14698367034400162,tvm
128,32,150,6,32,32,2,[128; 32; 150; 6; 32; 32; 2],0.007304668437427608,0.6258228707555731,tvm
16,1,20,1,160,160,10,[16; 1; 20; 1; 160; 160; 10],0.015060213379911147,0.30354341310505006,tvm
160,8,300,25,16,16,1,[160; 8; 300; 25; 16; 16; 1],0.02733378224365879,0.16724464000912664,tvm
16,2,1500,20,160,16,1,[16; 2; 1500; 20; 160; 16; 1],0.058848688495345414,0.07768106118100057,tvm
16,8,250,2,64,16,1,[16; 8; 250; 2; 64; 16; 1],0.04106790400692262,0.11131390028227367,tvm
128,32,30,5,320,64,4,[128; 32; 30; 5; 320; 64; 4],0.013230392498371657,0.3455247886252207,tvm
20,1,15,1,160,16,1,[20; 1; 15; 1; 160; 16; 1],0.05874455001321621,0.07781876906708966,tvm
16,4,500,2,320,160,10,[16; 4; 500; 2; 320; 160; 10],0.06201729548047297,0.07371215619791018,tvm
80,10,60,3,320,64,4,[80; 10; 60; 3; 320; 64; 4],0.016591039253398776,0.27553599877669427,tvm
1,1,750,30,640,16,1,[1; 1; 750; 30; 640; 16; 1],0.40541576204122975,0.011275902417833644,tvm
16,2,25,1,160,32,2,[16; 2; 25; 1; 160; 32; 2],0.01012480181088904,0.45150795608780053,tvm
2,1,25,5,1280,32,2,[2; 1; 25; 5; 1280; 32; 2],0.2568559679784812,0.01779763424384033,tvm
80,20,300,5,64,32,2,[80; 20; 300; 5; 64; 32; 2],0.008922683562559541,0.5123378565850678,tvm
256,256,150,10,256,16,1,[256; 256; 150; 10; 256; 16; 1],0.03585652900801506,0.1274922224180348,tvm
20,2,1500,2,256,64,4,[20; 2; 1500; 2; 256; 64; 4],0.05061769799795002,0.09031285009471808,tvm
40,10,100,4,64,32,2,[40; 10; 100; 4; 64; 32; 2],0.033557978240423836,0.1362247909774804,tvm
160,2,375,25,64,16,1,[160; 2; 375; 25; 64; 16; 1],0.02212511200195877,0.20661719457166394,tvm
128,16,300,6,160,32,2,[128; 16; 300; 6; 160; 32; 2],0.007775875936204102,0.5878988565319339,tvm
