kc,ku,mc,mr,nc,nr,X,time,peak,backend
64,8,1,1,192,16,[64; 8; 1; 1; 192; 16],0.005109283156343736,0.0423028311885171,tvm
4,1,197,1,32,16,[4; 1; 197; 1; 32; 16],0.001209529156312783,0.17869527305652647,tvm
6,1,197,1,16,16,[6; 1; 197; 1; 16; 16],0.002266212624817854,0.09537372640597429,tvm
384,8,1,1,32,16,[384; 8; 1; 1; 32; 16],0.0049401557189412415,0.04375107894442337,tvm
96,2,1,1,384,96,[96; 2; 1; 1; 384; 96],0.005415024155809078,0.03991434509581592,tvm
96,4,197,1,384,96,[96; 4; 197; 1; 384; 96],0.0027950385619988083,0.0773288589988459,tvm
96,32,197,1,256,64,[96; 32; 197; 1; 256; 64],0.0017762445004336769,0.12168208982737012,tvm
192,1,197,1,16,16,[192; 1; 197; 1; 16; 16],0.006436944997403771,0.03357759666181985,tvm
384,2,1,1,96,16,[384; 2; 1; 1; 96; 16],0.003366656124853762,0.06419935236674379,tvm
6,3,1,1,192,96,[6; 3; 1; 1; 192; 96],0.0014113332422311942,0.1531439467233472,tvm
24,24,1,1,384,64,[24; 24; 1; 1; 384; 64],0.004807167937542545,0.04496142961205419,tvm
256,8,197,1,384,128,[256; 8; 197; 1; 384; 128],0.0027920241564061143,0.0774123470104048,tvm
192,64,197,1,128,16,[192; 64; 197; 1; 128; 16],0.006285355375439394,0.03438741804508281,tvm
96,1,197,1,384,96,[96; 1; 197; 1; 384; 96],0.003199503031282802,0.06755334836188145,tvm
24,8,1,1,384,96,[24; 8; 1; 1; 384; 96],0.0023205802654047147,0.09313926610482831,tvm
192,3,197,1,96,96,[192; 3; 197; 1; 96; 96],0.0012766795471179648,0.16929631507378715,tvm
64,8,1,1,256,128,[64; 8; 1; 1; 256; 128],0.003461887967205257,0.062433315261680146,tvm
768,1,1,1,384,16,[768; 1; 1; 1; 384; 16],0.02168979925045278,0.009964921314457576,tvm
128,16,1,1,384,128,[128; 16; 1; 1; 384; 128],0.005727341031160904,0.037737781228880815,tvm
48,8,197,1,64,64,[48; 8; 197; 1; 64; 64],0.0036549084052239778,0.059136131167669484,tvm
48,1,1,1,192,64,[48; 1; 1; 1; 192; 64],0.0013875366171305359,0.1557704064806019,tvm
1,1,197,1,96,96,[1; 1; 197; 1; 96; 96],0.00474874081373855,0.04551462194606156,tvm
768,6,197,1,768,96,[768; 6; 197; 1; 768; 96],0.006436131374357501,0.03358184137108593,tvm
8,8,1,1,384,96,[8; 8; 1; 1; 384; 96],0.0033866129379021004,0.06382103500467726,tvm
16,4,1,1,96,96,[16; 4; 1; 1; 96; 96],0.001720038999337703,0.12565828038804117,tvm
12,2,197,1,192,96,[12; 2; 197; 1; 192; 96],0.0013202926329540787,0.16370396794046213,tvm
768,16,197,1,384,96,[768; 16; 197; 1; 384; 96],0.0068294842494651675,0.03164765229146974,tvm
6,2,197,1,768,128,[6; 2; 197; 1; 768; 128],0.002848624390026089,0.07587421620551503,tvm
64,4,1,1,96,96,[64; 4; 1; 1; 96; 96],0.0006779888126402511,0.318791606627627,tvm
384,64,1,1,256,128,[384; 64; 1; 1; 256; 128],0.001880662546682288,0.11492606328468359,tvm
96,4,197,1,16,16,[96; 4; 197; 1; 16; 16],0.004059175718793995,0.05324655985116074,tvm
96,3,197,1,64,64,[96; 3; 197; 1; 64; 64],0.001925340266097919,0.11225919213500235,tvm
