kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
16,16,75,3,32,16,1,[16; 16; 75; 3; 32; 16; 1],0.05830062250606716,0.3136452665460193,tvm
40,2,25,5,256,32,2,[40; 2; 25; 5; 256; 32; 2],0.0973571990034543,0.1878208748082974,tvm
8,1,250,10,1280,16,1,[8; 1; 250; 10; 1280; 16; 1],0.2776465310016647,0.06585968936743046,tvm
4,4,10,10,1280,32,2,[4; 4; 10; 10; 1280; 32; 2],0.1515832769800909,0.12063147498860281,tvm
16,4,750,3,5120,16,1,[16; 4; 750; 3; 5120; 16; 1],0.8072863749694079,0.02265083971769897,tvm
40,8,150,10,128,16,1,[40; 8; 150; 10; 128; 16; 1],0.048335842744563706,0.3783054819659861,tvm
256,128,375,5,1024,32,2,[256; 128; 375; 5; 1024; 32; 2],0.13612393999937922,0.13433136218212371,tvm
10,5,75,25,64,16,1,[10; 5; 75; 25; 64; 16; 1],0.0640006450121291,0.2857114062248727,tvm
32,16,300,3,256,64,4,[32; 16; 300; 3; 256; 64; 4],0.04346702450129669,0.420680147663864,tvm
10,5,12,6,1280,64,4,[10; 5; 12; 6; 1280; 64; 4],0.11626341397641227,0.15727831877897655,tvm
320,2,10,10,320,16,1,[320; 2; 10; 10; 320; 16; 1],0.08983172551961616,0.20355519366842525,tvm
20,10,750,1,640,160,10,[20; 10; 750; 1; 640; 160; 10],0.07566328000393696,0.2416722389613936,tvm
40,4,60,6,256,32,2,[40; 4; 60; 6; 256; 32; 2],0.0669059659994673,0.27330468983677597,tvm
4,1,10,1,160,80,5,[4; 1; 10; 1; 160; 80; 5],0.07220924450666644,0.2532323168680449,tvm
20,1,50,2,160,16,1,[20; 1; 50; 2; 160; 16; 1],0.09961000751354732,0.18357306401394824,tvm
5,1,50,10,512,16,1,[5; 1; 50; 10; 512; 16; 1],0.26585725299082696,0.0687801971923076,tvm
16,16,60,3,128,64,4,[16; 16; 60; 3; 128; 64; 4],0.031199643504805863,0.5860872827889085,tvm
32,1,1500,10,32,32,2,[32; 1; 1500; 10; 32; 32; 2],0.057989785505924374,0.3153264687251891,tvm
80,40,75,5,640,32,2,[80; 40; 75; 5; 640; 32; 2],0.031525750004220754,0.58002471894455,tvm
10,10,250,1,5120,16,1,[10; 10; 250; 1; 5120; 16; 1],0.6447044300148264,0.028362941891517276,tvm
2,2,30,1,80,16,1,[2; 2; 30; 1; 80; 16; 1],0.08428817547974177,0.2169428176803894,tvm
10,10,30,1,5120,16,1,[10; 10; 30; 1; 5120; 16; 1],0.50972303096205,0.035873823969071746,tvm
20,1,12,2,640,16,1,[20; 1; 12; 2; 640; 16; 1],0.10170520300744101,0.17979133559545088,tvm
128,32,1500,4,320,32,2,[128; 32; 1500; 4; 320; 32; 2],0.035949878991232254,0.5086446686002464,tvm
80,80,50,2,160,80,5,[80; 80; 50; 2; 160; 80; 5],0.06436773049063049,0.2840820104473933,tvm
40,40,75,3,64,64,4,[40; 40; 75; 3; 64; 64; 4],0.03118392775650136,0.5863826529004834,tvm
20,1,30,10,640,32,2,[20; 1; 30; 10; 640; 32; 2],0.07749003599747084,0.23597503924647945,tvm
64,8,30,10,128,16,1,[64; 8; 30; 10; 128; 16; 1],0.04386648700165097,0.4168492973924737,tvm
128,2,1500,5,256,32,2,[128; 2; 1500; 5; 256; 32; 2],0.07762884598923847,0.23555308664834718,tvm
256,8,30,10,512,32,2,[256; 8; 30; 10; 512; 32; 2],0.0793250690039713,0.2305162102638554,tvm
64,4,100,2,160,80,5,[64; 4; 100; 2; 160; 80; 5],0.05246449352125637,0.3485350388125961,tvm
20,10,20,4,2560,32,2,[20; 10; 20; 4; 2560; 32; 2],0.1662874330068007,0.1099644991510961,tvm
64,4,300,15,256,16,1,[64; 4; 300; 15; 256; 16; 1],0.07770632600295357,0.2353182195876724,tvm
32,2,100,2,128,64,4,[32; 2; 100; 2; 128; 64; 4],0.03897329499886837,0.4691857408064992,tvm
16,2,300,1,640,16,1,[16; 2; 300; 1; 640; 16; 1],0.08366229949751869,0.21856576254226215,tvm
80,8,6,3,2560,64,4,[80; 8; 6; 3; 2560; 64; 4],0.14273102401057258,0.1281131023368809,tvm
40,2,3,3,1280,64,4,[40; 2; 3; 3; 1280; 64; 4],0.06271670499700122,0.2915605066718447,tvm
10,1,6,6,1024,32,2,[10; 1; 6; 6; 1024; 32; 2],0.12727959698531777,0.1436657148421331,tvm
64,1,150,10,16,16,1,[64; 1; 150; 10; 16; 16; 1],0.07155585548025556,0.2555446254256561,tvm
80,4,1500,30,64,16,1,[80; 4; 1500; 30; 64; 16; 1],0.06195112148998305,0.2951635716339845,tvm
128,2,100,10,160,32,2,[128; 2; 100; 10; 160; 32; 2],0.06472893847967498,0.28249674280470455,tvm
4,2,500,25,64,16,1,[4; 2; 500; 25; 64; 16; 1],0.10552659898530692,0.17328061798201524,tvm
64,64,150,2,640,64,4,[64; 64; 150; 2; 640; 64; 4],0.03098407224752009,0.5901649770125954,tvm
10,10,2,2,1280,160,10,[10; 10; 2; 2; 1280; 160; 10],0.10892466199584305,0.16787487746725469,tvm
64,32,30,3,2560,64,4,[64; 32; 30; 3; 2560; 64; 4],0.12225126900011674,0.14957484233310353,tvm
64,1,60,15,32,16,1,[64; 1; 60; 15; 32; 16; 1],0.07097254649852403,0.2576448949326422,tvm
16,16,500,4,5120,64,4,[16; 16; 500; 4; 5120; 64; 4],0.3441403019824065,0.05313447503933761,tvm
256,256,100,10,64,16,1,[256; 256; 100; 10; 64; 16; 1],0.09134028499829583,0.2001933132358351,tvm
80,4,20,20,256,16,1,[80; 4; 20; 20; 256; 16; 1],0.08076364849694073,0.22641020590355,tvm
4,1,12,3,5120,64,4,[4; 1; 12; 3; 5120; 64; 4],0.8657097149989568,0.021122223730313944,tvm
1,1,300,30,512,16,1,[1; 1; 300; 30; 512; 16; 1],0.8112084280001,0.02254132680893699,tvm
32,1,30,6,160,32,2,[32; 1; 30; 6; 160; 32; 2],0.0737157684925478,0.24805702578496294,tvm
20,2,50,5,640,16,1,[20; 2; 50; 5; 640; 16; 1],0.09939055450377055,0.1839783908743621,tvm
32,16,2,1,1024,128,8,[32; 16; 2; 1; 1024; 128; 8],0.1008477890281938,0.18131993236462715,tvm
20,10,12,1,64,16,1,[20; 10; 12; 1; 64; 16; 1],0.058147672505583614,0.31447027022377216,tvm
320,10,20,10,128,16,1,[320; 10; 20; 10; 128; 16; 1],0.06157056050142273,0.2969879458104292,tvm
128,2,300,10,64,16,1,[128; 2; 300; 10; 64; 16; 1],0.07990151000558399,0.2288531754210449,tvm
40,8,50,2,320,80,5,[40; 8; 50; 2; 320; 80; 5],0.04623785149306059,0.39547067381490725,tvm
1,1,10,1,5120,128,8,[1; 1; 10; 1; 5120; 128; 8],2.2146909490111284,0.008256553490625389,tvm
16,8,4,4,160,16,1,[16; 8; 4; 4; 160; 16; 1],0.04724705200351309,0.3870233910965416,tvm
160,5,10,10,640,16,1,[160; 5; 10; 10; 640; 16; 1],0.05560703048831783,0.32883817253208353,tvm
80,20,125,5,5120,64,4,[80; 20; 125; 5; 5120; 64; 4],0.25894055800745264,0.07061742056332482,tvm
256,32,15,15,80,16,1,[256; 32; 15; 15; 80; 16; 1],0.058094604493817315,0.31475753118622807,tvm
32,1,12,6,1280,32,2,[32; 1; 12; 6; 1280; 32; 2],0.14484987896867096,0.12623907189918493,tvm
20,2,30,2,640,32,2,[20; 2; 30; 2; 640; 32; 2],0.05270888251834549,0.3469190279143157,tvm
10,2,6,3,160,80,5,[10; 2; 6; 3; 160; 80; 5],0.07205969301867299,0.25375787100530484,tvm
4,4,12,2,5120,128,8,[4; 4; 12; 2; 5120; 128; 8],0.6243824039702304,0.029286082005901822,tvm
5,1,750,6,80,16,1,[5; 1; 750; 6; 80; 16; 1],0.07601279599475674,0.2405610009001065,tvm
32,1,1500,10,1280,16,1,[32; 1; 1500; 10; 1280; 16; 1],0.17797307897126302,0.10274427116399355,tvm
16,8,60,4,1280,64,4,[16; 8; 60; 4; 1280; 64; 4],0.10588713095057756,0.1726906199229166,tvm
160,1,12,6,128,32,2,[160; 1; 12; 6; 128; 32; 2],0.07239482598379254,0.2525831651257511,tvm
32,32,375,5,320,80,5,[32; 32; 375; 5; 320; 80; 5],0.06070647248998284,0.3012152334947745,tvm
20,5,12,4,1280,80,5,[20; 5; 12; 4; 1280; 80; 5],0.09030876899487339,0.20247994175130793,tvm
80,80,20,10,1024,32,2,[80; 80; 20; 10; 1024; 32; 2],0.30908724799519405,0.05916036460358471,tvm
8,8,50,10,128,32,2,[8; 8; 50; 10; 128; 32; 2],0.045035603252472356,0.40602796376909733,tvm
1,1,300,4,320,80,5,[1; 1; 300; 4; 320; 80; 5],0.2540002929745242,0.07199091808743824,tvm
16,2,300,2,256,32,2,[16; 2; 300; 2; 256; 32; 2],0.05886302000726573,0.31064859199302375,tvm
256,4,250,10,2560,16,1,[256; 4; 250; 10; 2560; 16; 1],0.317617210035678,0.05757154747269598,tvm
10,5,1500,6,160,32,2,[10; 5; 1500; 6; 160; 32; 2],0.05646019350388087,0.323869139493073,tvm
256,128,750,6,256,32,2,[256; 128; 750; 6; 256; 32; 2],0.07146180651034229,0.2558809408640949,tvm
40,2,300,2,1280,160,10,[40; 2; 300; 2; 1280; 160; 10],0.14686505100689828,0.12450691407076421,tvm
40,40,300,12,512,16,1,[40; 40; 300; 12; 512; 16; 1],0.1309854649589397,0.13960109460577438,tvm
32,2,750,3,256,64,4,[32; 2; 750; 3; 256; 64; 4],0.08839720149990171,0.2068585201278642,tvm
20,5,750,5,128,32,2,[20; 5; 750; 5; 128; 32; 2],0.0534191494807601,0.3423063538722238,tvm
16,8,375,3,512,16,1,[16; 8; 375; 3; 512; 16; 1],0.1076828750083223,0.1698107919601986,tvm
10,5,15,15,256,16,1,[10; 5; 15; 15; 256; 16; 1],0.07365702698007226,0.2482548513757071,tvm
16,2,10,5,512,64,4,[16; 2; 10; 5; 512; 64; 4],0.12418991199228913,0.1472399327157075,tvm
8,4,150,6,1024,64,4,[8; 4; 150; 6; 1024; 64; 4],0.14624388399533927,0.12503575388012153,tvm
128,4,300,5,320,32,2,[128; 4; 300; 5; 320; 32; 2],0.049896449243533425,0.36647325737480435,tvm
16,4,10,2,320,16,1,[16; 4; 10; 2; 320; 16; 1],0.053896371013252065,0.3392754269339987,tvm
128,4,12,12,64,32,2,[128; 4; 12; 12; 64; 32; 2],0.04558234225260094,0.4011578471413654,tvm
32,1,10,5,1280,32,2,[32; 1; 10; 5; 1280; 32; 2],0.16083389200503007,0.1136931654003772,tvm
5,5,10,5,1280,16,1,[5; 5; 10; 5; 1280; 16; 1],0.12677615298889577,0.14423622940598235,tvm
256,128,30,10,128,16,1,[256; 128; 30; 10; 128; 16; 1],0.07792014550068416,0.23467248640537683,tvm
8,1,20,1,128,32,2,[8; 1; 20; 1; 128; 32; 2],0.042409330504597165,0.43117196305968847,tvm
8,1,125,1,1280,32,2,[8; 1; 125; 1; 1280; 32; 2],0.1528931130305864,0.11959802454971412,tvm
64,64,500,5,32,32,2,[64; 64; 500; 5; 32; 32; 2],0.033301900257356465,0.5490892154622597,tvm
20,20,75,5,1024,64,4,[20; 20; 75; 5; 1024; 64; 4],0.06623252699500881,0.27608359691745227,tvm
40,1,125,5,160,80,5,[40; 1; 125; 5; 160; 80; 5],0.06343173002824187,0.28827393289719344,tvm
10,2,100,5,512,64,4,[10; 2; 100; 5; 512; 64; 4],0.13722360000247136,0.1332548795206143,tvm
256,128,30,30,256,16,1,[256; 128; 30; 30; 256; 16; 1],0.19355821597855538,0.09447139297739854,tvm
16,2,30,2,5120,64,4,[16; 2; 30; 2; 5120; 64; 4],0.44405028701294214,0.04117937724738221,tvm
16,2,75,1,128,64,4,[16; 2; 75; 1; 128; 64; 4],0.0377013715042267,0.4850145646203952,tvm
40,1,300,10,5120,32,2,[40; 1; 300; 10; 5120; 32; 2],2.352409230021294,0.0077731859118529145,tvm
4,4,1500,1,256,128,8,[4; 4; 1500; 1; 256; 128; 8],0.08657866349676624,0.2112034714695875,tvm
16,2,1500,6,5120,64,4,[16; 2; 1500; 6; 5120; 64; 4],0.7569125849986449,0.02415829073016011,tvm
16,16,150,5,128,64,4,[16; 16; 150; 5; 128; 64; 4],0.029922598754637875,0.6111004741150726,tvm
1,1,1500,15,80,16,1,[1; 1; 1500; 15; 80; 16; 1],0.2669201379758306,0.0685063121290985,tvm
160,16,100,20,2560,16,1,[160; 16; 100; 20; 2560; 16; 1],0.39065646001836285,0.046807658792727413,tvm
1,1,300,12,320,16,1,[1; 1; 300; 12; 320; 16; 1],0.39017830503871664,0.0468650205548969,tvm
64,1,5,5,256,32,2,[64; 1; 5; 5; 256; 32; 2],0.06434112001443282,0.28419950230292057,tvm
5,5,500,2,80,80,5,[5; 5; 500; 2; 80; 80; 5],0.060416466993046924,0.30266109879974795,tvm
80,4,5,5,160,32,2,[80; 4; 5; 5; 160; 32; 2],0.04266864349483512,0.428551572958435,tvm
128,64,300,4,5120,32,2,[128; 64; 300; 4; 5120; 32; 2],0.2753782539512031,0.06640217236962548,tvm
160,8,150,6,2560,32,2,[160; 8; 150; 6; 2560; 32; 2],0.164905465033371,0.11088604178165902,tvm
8,4,1,1,512,32,2,[8; 4; 1; 1; 512; 32; 2],0.08605350099969655,0.21249239221282545,tvm
160,1,300,12,128,16,1,[160; 1; 300; 12; 128; 16; 1],0.08551059500314295,0.21384150449476108,tvm
4,1,60,6,640,64,4,[4; 1; 60; 6; 640; 64; 4],0.13199344603344798,0.13853501696652856,tvm
8,4,150,3,512,32,2,[8; 4; 150; 3; 512; 32; 2],0.10885591799160466,0.16798089275334158,tvm
32,1,60,4,320,32,2,[32; 1; 60; 4; 320; 32; 2],0.07894383449456654,0.23162941606254045,tvm
8,1,1500,1,640,160,10,[8; 1; 1500; 1; 640; 160; 10],0.11358538904460147,0.16098650046031934,tvm
128,64,30,6,640,64,4,[128; 64; 30; 6; 640; 64; 4],0.0366984630090883,0.49826921310535177,tvm
5,5,750,3,1280,64,4,[5; 5; 750; 3; 1280; 64; 4],0.18084794003516436,0.10111099016200452,tvm
16,8,1500,4,128,32,2,[16; 8; 1500; 4; 128; 32; 2],0.046061336746788584,0.39698618358029253,tvm
160,10,300,12,640,32,2,[160; 10; 300; 12; 640; 32; 2],0.03622996724152472,0.5047124156589423,tvm
80,1,375,25,128,16,1,[80; 1; 375; 25; 128; 16; 1],0.09185771649936214,0.1990656308753469,tvm
80,40,12,4,160,80,5,[80; 40; 12; 4; 160; 80; 5],0.05613900447497144,0.3257220974388073,tvm
10,2,60,5,320,32,2,[10; 2; 60; 5; 320; 32; 2],0.08029522199649364,0.22773103842359133,tvm
40,1,6,3,80,80,5,[40; 1; 6; 3; 80; 80; 5],0.06162621948169544,0.2967197150742893,tvm
32,4,2,2,256,128,8,[32; 4; 2; 2; 256; 128; 8],0.0448072742583463,0.408097001845815,tvm
8,1,150,3,5120,32,2,[8; 1; 150; 3; 5120; 32; 2],0.9960601459606551,0.018358042292796025,tvm
20,20,60,4,1280,32,2,[20; 20; 60; 4; 1280; 32; 2],0.10113805800210685,0.18079953923312794,tvm
40,10,300,3,640,64,4,[40; 10; 300; 3; 640; 64; 4],0.042644555505830795,0.4287936424431503,tvm
2,1,50,10,5120,16,1,[2; 1; 50; 10; 5120; 16; 1],3.975632351008244,0.004599448005064382,tvm
20,5,30,6,1024,64,4,[20; 5; 30; 6; 1024; 64; 4],0.0968082225008402,0.18888596250752962,tvm
32,2,1500,4,320,80,5,[32; 2; 1500; 4; 320; 80; 5],0.0728269235114567,0.2510845358288091,tvm
16,2,375,5,5120,16,1,[16; 2; 375; 5; 5120; 16; 1],1.1996542909764685,0.01524248645902019,tvm
2,1,1,1,256,64,4,[2; 1; 1; 1; 256; 64; 4],0.14011718495748937,0.13050300925801536,tvm
32,1,750,5,1280,64,4,[32; 1; 750; 5; 1280; 64; 4],0.1488265339867212,0.12286595539035937,tvm
128,32,125,25,1024,16,1,[128; 32; 125; 25; 1024; 16; 1],0.6454375129542314,0.028330727481299875,tvm
2,2,1500,12,32,16,1,[2; 2; 1500; 12; 32; 16; 1],0.1475276019773446,0.12394774971345615,tvm
20,1,1500,3,5120,16,1,[20; 1; 1500; 3; 5120; 16; 1],0.8168593959999271,0.022385387712080526,tvm
64,8,300,4,1024,32,2,[64; 8; 300; 4; 1024; 32; 2],0.08242302702274173,0.22185201085455145,tvm
8,2,100,5,1024,16,1,[8; 2; 100; 5; 1024; 16; 1],0.3014869960024953,0.0606517512468861,tvm
8,2,20,2,512,32,2,[8; 2; 20; 2; 512; 32; 2],0.07212801201967523,0.2535175138436683,tvm
320,160,750,25,256,16,1,[320; 160; 750; 25; 256; 16; 1],0.1765258620143868,0.10358660242216525,tvm
160,80,12,4,1024,32,2,[160; 80; 12; 4; 1024; 32; 2],0.06016741250641644,0.30391392157281555,tvm
8,1,12,6,2560,16,1,[8; 1; 12; 6; 2560; 16; 1],0.4368076420505531,0.041862166604672235,tvm
16,4,300,2,1280,128,8,[16; 4; 300; 2; 1280; 128; 8],0.1177243139827624,0.15532657330576372,tvm
256,1,20,20,256,16,1,[256; 1; 20; 20; 256; 16; 1],0.12869245500769466,0.14208847196691496,tvm
20,5,750,2,640,16,1,[20; 5; 750; 2; 640; 16; 1],0.07294615998398513,0.2506741175920542,tvm
40,5,1500,15,512,16,1,[40; 5; 1500; 15; 512; 16; 1],0.12742597702890635,0.14350067946951042,tvm
256,16,50,10,1280,16,1,[256; 16; 50; 10; 1280; 16; 1],0.09679837699513882,0.18890517437738227,tvm
16,2,30,6,512,32,2,[16; 2; 30; 6; 512; 32; 2],0.14280633896123618,0.1280455364847482,tvm
8,1,20,1,32,32,2,[8; 1; 20; 1; 32; 32; 2],0.05530725550488569,0.33062053285393955,tvm
2,1,15,3,80,16,1,[2; 1; 15; 3; 80; 16; 1],0.08664636249886826,0.2110384528369916,tvm
40,10,20,4,320,64,4,[40; 10; 20; 4; 320; 64; 4],0.03599337750347331,0.5080299642329965,tvm
1,1,12,12,320,16,1,[1; 1; 12; 12; 320; 16; 1],0.24233801802620292,0.07545540907963164,tvm
64,16,6,3,320,80,5,[64; 16; 6; 3; 320; 80; 5],0.03539852624817286,0.5165671067071085,tvm
320,32,30,30,640,16,1,[320; 32; 30; 30; 640; 16; 1],0.09762126949499361,0.18731280980372877,tvm
4,2,30,3,1280,32,2,[4; 2; 30; 3; 1280; 32; 2],0.19397248001769185,0.0942696318779163,tvm
128,1,10,5,256,32,2,[128; 1; 10; 5; 256; 32; 2],0.0989866224990692,0.1847291464650815,tvm
256,32,150,30,128,16,1,[256; 32; 150; 30; 128; 16; 1],0.0941649499873165,0.19418811657816704,tvm
128,4,150,10,160,32,2,[128; 4; 150; 10; 160; 32; 2],0.04388495275634341,0.4166738970243315,tvm
8,1,30,1,1280,160,10,[8; 1; 30; 1; 1280; 160; 10],0.22014180896803737,0.08306334163161715,tvm
16,4,750,1,640,64,4,[16; 4; 750; 1; 640; 64; 4],0.06400256499182433,0.2857028353168361,tvm
20,2,1500,2,1024,16,1,[20; 2; 1500; 2; 1024; 16; 1],0.11767887201858684,0.15538655301544818,tvm
320,20,750,10,640,16,1,[320; 20; 750; 10; 640; 16; 1],0.06547821999993175,0.27926407110231993,tvm
160,16,60,15,256,16,1,[160; 16; 60; 15; 256; 16; 1],0.04278244700981304,0.4274116036775568,tvm
20,5,12,4,640,32,2,[20; 5; 12; 4; 640; 32; 2],0.052055542008019984,0.35127315133702924,tvm
8,8,1500,3,32,16,1,[8; 8; 1500; 3; 32; 16; 1],0.08726978351478465,0.20953087711758156,tvm
20,5,500,10,64,32,2,[20; 5; 500; 10; 64; 32; 2],0.04846353150787763,0.37730874570587136,tvm
4,2,10,10,80,16,1,[4; 2; 10; 10; 80; 16; 1],0.07269788600387983,0.251530206596907,tvm
16,2,60,4,80,16,1,[16; 2; 60; 4; 80; 16; 1],0.09423426652210765,0.19404527631596097,tvm
64,4,300,5,128,64,4,[64; 4; 300; 5; 128; 64; 4],0.04617650625004899,0.39599605450217207,tvm
16,8,60,6,160,32,2,[16; 8; 60; 6; 160; 32; 2],0.043293853508657776,0.4223628252924532,tvm
10,5,6,2,1024,32,2,[10; 5; 6; 2; 1024; 32; 2],0.08191971699125133,0.22321505685459242,tvm
10,1,750,1,512,16,1,[10; 1; 750; 1; 512; 16; 1],0.1114859270164743,0.16401813910568463,tvm
128,16,375,15,160,16,1,[128; 16; 375; 15; 160; 16; 1],0.033805511993705295,0.5409092543582582,tvm
16,16,3,1,64,32,2,[16; 16; 3; 1; 64; 32; 2],0.07188090847921558,0.2543890258565891,tvm
40,2,60,2,1280,80,5,[40; 2; 60; 2; 1280; 80; 5],0.16813080798601732,0.10875885570736701,tvm
20,1,15,5,512,32,2,[20; 1; 15; 5; 512; 32; 2],0.1366699539939873,0.13379469116173665,tvm
128,1,15,5,256,32,2,[128; 1; 15; 5; 256; 32; 2],0.0994094155030325,0.18394348456013684,tvm
5,1,1500,5,160,32,2,[5; 1; 1500; 5; 160; 32; 2],0.09082052399753593,0.20133900885894912,tvm
16,2,60,5,320,16,1,[16; 2; 60; 5; 320; 16; 1],0.09757665201323107,0.18739845965646376,tvm
4,4,150,25,64,16,1,[4; 4; 150; 25; 64; 16; 1],0.0882164629874751,0.20728233332490872,tvm
320,20,30,30,512,16,1,[320; 20; 30; 30; 512; 16; 1],0.4185773720382713,0.04368538651927508,tvm
20,4,75,3,16,16,1,[20; 4; 75; 3; 16; 16; 1],0.05604496248997748,0.3262686506210852,tvm
8,4,10,1,64,32,2,[8; 4; 10; 1; 64; 32; 2],0.04594390498823486,0.39800087281211344,tvm
20,1,30,6,5120,64,4,[20; 1; 30; 6; 5120; 64; 4],0.8451460350188427,0.021636159347664222,tvm
1,1,300,3,640,64,4,[1; 1; 300; 3; 640; 64; 4],0.27760423900326714,0.06586972285210342,tvm
256,8,750,15,256,16,1,[256; 8; 750; 15; 256; 16; 1],0.07137585550663061,0.25618907340473973,tvm
40,20,250,2,512,64,4,[40; 20; 250; 2; 512; 64; 4],0.0653725104930345,0.2797156503215927,tvm
256,16,300,12,1280,32,2,[256; 16; 300; 12; 1280; 32; 2],0.07279384098364972,0.2511986459104618,tvm
5,1,5,5,2560,16,1,[5; 1; 5; 5; 2560; 16; 1],0.25087653199443594,0.07288730492384132,tvm
20,20,50,2,512,128,8,[20; 20; 50; 2; 512; 128; 8],0.05271520098904148,0.34687744602388126,tvm
20,5,150,1,640,32,2,[20; 5; 150; 1; 640; 32; 2],0.06307365649263375,0.28991048406793796,tvm
80,80,1500,10,2560,16,1,[80; 80; 1500; 10; 2560; 16; 1],0.4305293829529546,0.0424726279082151,tvm
10,10,2,1,80,16,1,[10; 10; 2; 1; 80; 16; 1],0.04930548500851728,0.3708657217864406,tvm
160,4,250,10,5120,16,1,[160; 4; 250; 10; 5120; 16; 1],1.4828301019733772,0.012331631426539917,tvm
40,8,50,2,160,80,5,[40; 8; 50; 2; 160; 80; 5],0.04680293374985922,0.39069589918109116,tvm
16,1,12,2,128,32,2,[16; 1; 12; 2; 128; 32; 2],0.06161613849690184,0.2967682612345745,tvm
40,2,300,4,1280,64,4,[40; 2; 300; 4; 1280; 64; 4],0.14317503001075238,0.12771580550282433,tvm
4,1,1500,2,1280,64,4,[4; 1; 1500; 2; 1280; 64; 4],0.19956621498567984,0.09162730418586335,tvm
5,5,30,2,640,160,10,[5; 5; 30; 2; 640; 160; 10],0.08402164949802682,0.2176309843350994,tvm
160,4,750,25,2560,16,1,[160; 4; 750; 25; 2560; 16; 1],0.7810113619780168,0.0234128659017242,tvm
1,1,10,5,1280,80,5,[1; 1; 10; 5; 1280; 80; 5],0.4995202049612999,0.03660655585919886,tvm
8,8,3,3,256,16,1,[8; 8; 3; 3; 256; 16; 1],0.05588224600069225,0.32721867130193316,tvm
16,4,30,30,5120,16,1,[16; 4; 30; 30; 5120; 16; 1],2.002892279997468,0.009129654384477133,tvm
40,1,1500,20,32,16,1,[40; 1; 1500; 20; 32; 16; 1],0.0711521310149692,0.25699461175473837,tvm
40,4,1500,20,5120,16,1,[40; 4; 1500; 20; 5120; 16; 1],2.0290646979701705,0.009011893166347477,tvm
10,1,60,1,128,32,2,[10; 1; 60; 1; 128; 32; 2],0.04474785849743057,0.4086388689810543,tvm
128,16,75,15,160,16,1,[128; 16; 75; 15; 160; 16; 1],0.032800646251416765,0.5574803052828409,tvm
320,64,250,25,512,16,1,[320; 64; 250; 25; 512; 16; 1],0.5364042739965953,0.03408942689712862,tvm
16,4,1500,6,128,64,4,[16; 4; 1500; 6; 128; 64; 4],0.05426300299586728,0.3369830874842467,tvm
