i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
4,1,1,640,128,128,640,32,8,[4; 1; 1; 640; 128; 128; 640; 32; 8],0.09251967899035662,0.04941033757699326,tvm
50,25,1,256,32,32,320,2,2,[50; 25; 1; 256; 32; 32; 320; 2; 2],0.01954271487920778,0.23391983149139042,tvm
250,50,5,640,160,16,20,20,1,[250; 50; 5; 640; 160; 16; 20; 20; 1],0.01228686287504388,0.3720582395945593,tvm
30,3,3,32,32,32,4,2,2,[30; 3; 3; 32; 32; 32; 4; 2; 2],0.02784783550305292,0.16415741075917417,tvm
150,10,1,128,32,16,40,40,1,[150; 10; 1; 128; 32; 16; 40; 40; 1],0.053272782010026276,0.08581171095153618,tvm
10,5,5,1280,640,64,640,10,4,[10; 5; 5; 1280; 640; 64; 640; 10; 4],0.01457554024818819,0.31363699002490303,tvm
500,100,4,640,160,80,160,8,5,[500; 100; 4; 640; 160; 80; 160; 8; 5],0.02081080987409223,0.2196660581248993,tvm
375,25,5,160,32,16,1280,10,1,[375; 25; 5; 160; 32; 16; 1280; 10; 1],0.015153323627600912,0.30167827756954757,tvm
300,75,15,256,64,16,160,2,1,[300; 75; 15; 256; 64; 16; 160; 2; 1],0.04329951576073654,0.10557689828886922,tvm
12,12,6,1280,256,16,256,16,1,[12; 12; 6; 1280; 256; 16; 256; 16; 1],0.01140554674930172,0.40080749059298254,tvm
30,15,3,1280,256,32,1280,32,2,[30; 15; 3; 1280; 256; 32; 1280; 32; 2],0.03633534150139894,0.12581218126854726,tvm
1500,3,1,1280,1280,128,1280,64,8,[1500; 3; 1; 1280; 1280; 128; 1280; 64; 8],0.453425197978504,0.010081990572666176,tvm
1500,300,2,64,64,64,640,20,4,[1500; 300; 2; 64; 64; 64; 640; 20; 4],0.010240175812214147,0.4464209067559095,tvm
300,150,30,1280,80,16,256,2,1,[300; 150; 30; 1280; 80; 16; 256; 2; 1],0.027793029003078118,0.16448112118050462,tvm
150,2,1,1280,128,128,1280,16,8,[150; 2; 1; 1280; 128; 128; 1280; 16; 8],0.13949089898960665,0.03277223535400102,tvm
1500,375,1,640,64,32,640,40,2,[1500; 375; 1; 640; 64; 32; 640; 40; 2],0.07361638252041303,0.06209797894050233,tvm
20,20,1,1280,640,160,32,4,10,[20; 20; 1; 1280; 640; 160; 32; 4; 10],0.020192881747789215,0.22638812174141848,tvm
25,25,25,1280,640,16,32,4,1,[25; 25; 25; 1280; 640; 16; 32; 4; 1],0.01878635325556388,0.24333773081130952,tvm
250,2,2,640,160,80,80,1,5,[250; 2; 2; 640; 160; 80; 80; 1; 5],0.06969244449282996,0.06559432094391358,tvm
150,150,1,160,32,16,40,4,1,[150; 150; 1; 160; 32; 16; 40; 4; 1],0.04560936850612052,0.10023003433636912,tvm
1500,500,10,16,16,16,10,2,1,[1500; 500; 10; 16; 16; 16; 10; 2; 1],0.03600996625027619,0.12694898239160413,tvm
20,10,1,80,80,16,128,64,1,[20; 10; 1; 80; 80; 16; 128; 64; 1],0.032542005501454696,0.14047777636889094,tvm
100,10,1,320,160,160,256,2,10,[100; 10; 1; 320; 160; 160; 256; 2; 10],0.023955988501256797,0.1908261298083668,tvm
300,150,6,320,160,32,16,4,2,[300; 150; 6; 320; 160; 32; 16; 4; 2],0.011585686188482214,0.394575556169751,tvm
60,3,3,640,320,16,160,4,1,[60; 3; 3; 640; 320; 16; 160; 4; 1],0.020977686377591453,0.2179186250163322,tvm
50,10,1,640,320,80,640,1,5,[50; 10; 1; 640; 320; 80; 640; 1; 5],0.06923101501888596,0.06603151160186664,tvm
75,25,1,640,32,32,80,10,2,[75; 25; 1; 640; 32; 32; 80; 10; 2],0.054671569989295676,0.08361619343149697,tvm
1500,10,10,80,16,16,128,8,1,[1500; 10; 10; 80; 16; 16; 128; 8; 1],0.034852207245421596,0.13116611350430618,tvm
250,2,1,128,32,16,80,10,1,[250; 2; 1; 128; 32; 16; 80; 10; 1],0.1115460759610869,0.04098242391801685,tvm
12,3,1,256,256,16,160,16,1,[12; 3; 1; 256; 256; 16; 160; 16; 1],0.03779791000124533,0.12094395090305143,tvm
150,6,2,1280,1280,64,32,2,4,[150; 6; 2; 1280; 1280; 64; 32; 2; 4],0.030861264254781418,0.14812836355919243,tvm
75,5,1,160,80,16,20,2,1,[75; 5; 1; 160; 80; 16; 20; 2; 1],0.038977427495410666,0.11728399910350233,tvm
300,12,6,640,640,64,256,16,4,[300; 12; 6; 640; 640; 64; 256; 16; 4],0.015950215121847577,0.2866060762507788,tvm
60,1,1,1280,640,16,4,4,1,[60; 1; 1; 1280; 640; 16; 4; 4; 1],0.09790675601107068,0.04669165599676965,tvm
300,30,1,160,160,16,160,10,1,[300; 30; 1; 160; 160; 16; 160; 10; 1],0.06537592699169181,0.06992525814600722,tvm
250,25,1,1280,256,16,40,2,1,[250; 25; 1; 1280; 256; 16; 40; 2; 1],0.05329679400892928,0.08577304988856703,tvm
1500,150,2,1280,320,80,160,10,5,[1500; 150; 2; 1280; 320; 80; 160; 10; 5],0.0713559029973112,0.06406517722298084,tvm
10,2,1,1280,80,16,320,8,1,[10; 2; 1; 1280; 80; 16; 320; 8; 1],0.04381191324500833,0.1043421351143439,tvm
10,10,2,64,32,32,64,32,2,[10; 10; 2; 64; 32; 32; 64; 32; 2],0.012957079750776757,0.35281318471120177,tvm
750,150,6,1280,160,32,640,32,2,[750; 150; 6; 1280; 160; 32; 640; 32; 2],0.02403059087373549,0.19023371482825113,tvm
20,10,5,640,640,16,16,8,1,[20; 10; 5; 640; 640; 16; 16; 8; 1],0.02270061737362994,0.2013790416439929,tvm
750,2,1,64,64,16,320,40,1,[750; 2; 1; 64; 64; 16; 320; 40; 1],0.03965978874475695,0.11526608477038137,tvm
1500,300,25,1280,128,16,80,5,1,[1500; 300; 25; 1280; 128; 16; 80; 5; 1],0.10452272597467527,0.04373621649071973,tvm
20,4,1,1280,256,64,1280,20,4,[20; 4; 1; 1280; 256; 64; 1280; 20; 4],0.04653203549969476,0.0982426090399282,tvm
150,3,3,640,64,64,160,2,4,[150; 3; 3; 640; 64; 64; 160; 2; 4],0.019675252624438144,0.2323440851656722,tvm
60,30,5,256,64,64,640,4,4,[60; 30; 5; 256; 64; 64; 640; 4; 4],0.011549501625268022,0.39581176052022815,tvm
50,2,1,1280,1280,80,256,64,5,[50; 2; 1; 1280; 1280; 80; 256; 64; 5],0.048593066254397854,0.09407573803834288,tvm
125,5,1,320,320,16,1280,2,1,[125; 5; 1; 320; 320; 16; 1280; 2; 1],0.11061032401630655,0.04132913100186413,tvm
500,25,1,160,16,16,160,40,1,[500; 25; 1; 160; 16; 16; 160; 40; 1],0.09508108801674098,0.04807926230948975,tvm
150,75,5,128,64,64,20,1,4,[150; 75; 5; 128; 64; 64; 20; 1; 4],0.02534703875426203,0.18035355592218438,tvm
12,6,3,64,32,32,20,4,2,[12; 6; 3; 64; 32; 32; 20; 4; 2],0.03377002649358474,0.1353694102756183,tvm
1500,150,3,640,320,64,640,32,4,[1500; 150; 3; 640; 320; 64; 640; 32; 4],0.03688493525260128,0.12393755174359905,tvm
20,4,4,320,64,64,4,4,4,[20; 4; 4; 320; 64; 64; 4; 4; 4],0.026796070495038293,0.17060070700571722,tvm
1500,1500,5,1280,256,32,80,16,2,[1500; 1500; 5; 1280; 256; 32; 80; 16; 2],0.059494780987733975,0.07683747205273454,tvm
750,6,1,1280,640,16,256,32,1,[750; 6; 1; 1280; 640; 16; 256; 32; 1],0.1471329500200227,0.03107005311051308,tvm
60,30,5,128,128,64,128,1,4,[60; 30; 5; 128; 128; 64; 128; 1; 4],0.014940099623345304,0.3059838077843394,tvm
1500,12,1,160,160,160,64,16,10,[1500; 12; 1; 160; 160; 160; 64; 16; 10],0.03480165801011026,0.13135663163233552,tvm
75,1,1,80,80,80,1280,20,5,[75; 1; 1; 80; 80; 80; 1280; 20; 5],0.03589350575930439,0.1273608825530662,tvm
25,25,5,1280,80,80,320,1,5,[25; 25; 5; 1280; 80; 80; 320; 1; 5],0.032219417742453516,0.14188427016187463,tvm
60,15,1,1280,160,16,128,4,1,[60; 15; 1; 1280; 160; 16; 128; 4; 1],0.04164960475463886,0.10975923057035528,tvm
75,25,1,64,64,64,320,8,4,[75; 25; 1; 64; 64; 64; 320; 8; 4],0.03087920675170608,0.14804229293150478,tvm
750,250,2,1280,64,16,64,64,1,[750; 250; 2; 1280; 64; 16; 64; 64; 1],0.0760191174922511,0.0601352491614304,tvm
15,15,1,32,16,16,256,2,1,[15; 15; 1; 32; 16; 16; 256; 2; 1],0.03501844574930146,0.1305434457073173,tvm
1500,100,5,1280,1280,16,128,64,1,[1500; 100; 5; 1280; 1280; 16; 128; 64; 1],0.08525353099685162,0.053621574590234776,tvm
750,15,15,160,80,16,320,16,1,[750; 15; 15; 160; 80; 16; 320; 16; 1],0.013026145752519369,0.35094253191082386,tvm
100,5,1,320,320,160,160,20,10,[100; 5; 1; 320; 320; 160; 160; 20; 10],0.023296841500268783,0.19622525102279764,tvm
750,10,1,1280,128,64,160,8,4,[750; 10; 1; 1280; 128; 64; 160; 8; 4],0.06907822299399413,0.066177564698299,tvm
500,25,5,1280,640,16,640,2,1,[500; 25; 5; 1280; 640; 16; 640; 2; 1],0.03632106400618795,0.12586163694570582,tvm
6,2,2,160,160,80,1280,4,5,[6; 2; 2; 160; 160; 80; 1280; 4; 5],0.06664921500487253,0.06858938355229492,tvm
15,15,1,320,160,32,10,5,2,[15; 15; 1; 320; 160; 32; 10; 5; 2],0.011401628060411895,0.4009452463461104,tvm
1500,20,5,128,128,64,16,2,4,[1500; 20; 5; 128; 128; 64; 16; 2; 4],0.04565053524856921,0.10013964888991855,tvm
750,375,3,32,32,16,160,16,1,[750; 375; 3; 32; 32; 16; 160; 16; 1],0.012177993623481598,0.3753843788039063,tvm
1500,1500,25,320,16,16,320,1,1,[1500; 1500; 25; 320; 16; 16; 320; 1; 1],0.03115742400404997,0.1467203633661871,tvm
300,300,10,1280,1280,32,1280,5,2,[300; 300; 10; 1280; 1280; 32; 1280; 5; 2],0.045564272251795046,0.10032923484800037,tvm
4,2,2,1280,128,16,32,2,1,[4; 2; 2; 1280; 128; 16; 32; 2; 1],0.05881188451894559,0.07772967332743669,tvm
150,150,3,640,640,80,1,1,5,[150; 150; 3; 640; 640; 80; 1; 1; 5],0.06414401551592164,0.07126820069900154,tvm
20,10,10,1280,32,32,320,5,2,[20; 10; 10; 1280; 32; 32; 320; 5; 2],0.025519797243759967,0.17913263682164893,tvm
30,10,10,64,64,16,320,20,1,[30; 10; 10; 64; 64; 16; 320; 20; 1],0.013571612245868891,0.3368375465354224,tvm
500,1,1,640,640,64,640,16,4,[500; 1; 1; 640; 640; 64; 640; 16; 4],0.12069238297408447,0.037876694939482355,tvm
750,75,5,640,32,16,1280,64,1,[750; 75; 5; 640; 32; 16; 1280; 64; 1],0.05572707499959506,0.08203245139749017,tvm
500,50,2,1280,1280,64,8,2,4,[500; 50; 2; 1280; 1280; 64; 8; 2; 4],0.033768535751733,0.13537538627785975,tvm
1500,30,10,256,128,16,10,10,1,[1500; 30; 10; 256; 128; 16; 10; 10; 1],0.01742051387554966,0.2624164019549815,tvm
3,1,1,128,64,16,256,32,1,[3; 1; 1; 128; 64; 16; 256; 32; 1],0.06856294098543003,0.06667491950790184,tvm
4,4,1,640,160,160,1280,8,10,[4; 4; 1; 640; 160; 160; 1280; 8; 10],0.08408656399114989,0.05436574352009097,tvm
300,6,1,256,128,64,64,4,4,[300; 6; 1; 256; 128; 64; 64; 4; 4],0.02784277274622582,0.16418726012294318,tvm
375,5,1,160,80,80,80,10,5,[375; 5; 1; 160; 80; 80; 80; 10; 5],0.025335936501505785,0.1804325871734356,tvm
150,30,5,640,320,80,32,2,5,[150; 30; 5; 640; 320; 80; 32; 2; 5],0.03725201824272517,0.1227162657776619,tvm
100,100,2,640,160,80,8,2,5,[100; 100; 2; 640; 160; 80; 8; 2; 5],0.016986685375741217,0.2691183400592711,tvm
500,1,1,256,16,16,10,5,1,[500; 1; 1; 256; 16; 16; 10; 5; 1],0.1009227879694663,0.04529629693555073,tvm
1500,10,2,640,80,16,320,1,1,[1500; 10; 2; 640; 80; 16; 320; 1; 1],0.09044222149532288,0.05054529284936879,tvm
60,12,4,1280,320,32,64,8,2,[60; 12; 4; 1280; 320; 32; 64; 8; 2],0.01628988174343249,0.2806299421585189,tvm
750,15,5,256,256,16,40,20,1,[750; 15; 5; 256; 256; 16; 40; 20; 1],0.034690459244302474,0.1317776896303089,tvm
300,60,1,256,256,16,1280,16,1,[300; 60; 1; 256; 256; 16; 1280; 16; 1],0.1210085769998841,0.03777772356940409,tvm
300,150,2,640,640,32,640,64,2,[300; 150; 2; 640; 640; 32; 640; 64; 2],0.03687443400849588,0.12397284715950659,tvm
1500,150,5,1280,32,16,1280,10,1,[1500; 150; 5; 1280; 32; 16; 1280; 10; 1],0.12899775803089142,0.03543804668553883,tvm
20,10,2,80,80,16,40,20,1,[20; 10; 2; 80; 80; 16; 40; 20; 1],0.018330017999687698,0.24939574917528498,tvm
750,750,5,320,160,32,320,1,2,[750; 750; 5; 320; 160; 32; 320; 1; 2],0.012976197504031006,0.35229338718129677,tvm
300,300,10,320,160,32,20,2,2,[300; 300; 10; 320; 160; 32; 20; 2; 2],0.05467760100145824,0.0836069704540741,tvm
300,100,5,1280,160,32,640,8,2,[300; 100; 5; 1280; 160; 32; 640; 8; 2],0.02464178499940317,0.18551531764193596,tvm
60,30,15,1280,1280,16,20,5,1,[60; 30; 15; 1280; 1280; 16; 20; 5; 1],0.03751513124734629,0.12185559318153635,tvm
15,15,5,32,32,16,80,1,1,[15; 15; 5; 32; 32; 16; 80; 1; 1],0.042043423251016065,0.10873112172943943,tvm
300,100,4,128,64,32,4,4,2,[300; 100; 4; 128; 64; 32; 4; 4; 2],0.011476403564302018,0.39833285278048697,tvm
500,250,5,320,320,32,8,2,2,[500; 250; 5; 320; 320; 32; 8; 2; 2],0.0370111484953668,0.12351490719075744,tvm
375,3,3,640,32,32,320,2,2,[375; 3; 3; 640; 32; 32; 320; 2; 2],0.02830652450211346,0.16149734564154117,tvm
10,2,1,1280,320,64,640,16,4,[10; 2; 1; 1280; 320; 64; 640; 16; 4],0.0716695349838119,0.06378482255342004,tvm
500,4,2,64,32,16,640,2,1,[500; 4; 2; 64; 32; 16; 640; 2; 1],0.04506446899904404,0.10144197131282177,tvm
60,10,10,256,64,32,2,1,2,[60; 10; 10; 256; 64; 32; 2; 1; 2],0.03732222449616529,0.12248542612721992,tvm
1500,1500,5,640,80,16,640,8,1,[1500; 1500; 5; 640; 80; 16; 640; 8; 1],0.04327662325522397,0.10563274644762746,tvm
60,6,3,80,80,16,128,2,1,[60; 6; 3; 80; 80; 16; 128; 2; 1],0.033684886497212574,0.13571156227012543,tvm
750,150,30,640,320,16,160,4,1,[750; 150; 30; 640; 320; 16; 160; 4; 1],0.0282624490064336,0.16174920193179093,tvm
60,60,5,160,160,32,32,4,2,[60; 60; 5; 160; 160; 32; 32; 4; 2],0.014661670502391644,0.31179452373335426,tvm
1500,2,2,640,128,32,1280,1,2,[1500; 2; 2; 640; 128; 32; 1280; 1; 2],0.11248932703165337,0.04063877606932627,tvm
1500,60,1,128,128,64,320,4,4,[1500; 60; 1; 128; 128; 64; 320; 4; 4],0.046366304013645276,0.09859376693219353,tvm
60,12,2,128,32,16,8,8,1,[60; 12; 2; 128; 32; 16; 8; 8; 1],0.012738794132019393,0.3588588153676281,tvm
100,100,2,128,16,16,2,1,1,[100; 100; 2; 128; 16; 16; 2; 1; 1],0.05735801550326869,0.07969990822238363,tvm
60,30,3,160,32,16,320,2,1,[60; 30; 3; 160; 32; 16; 320; 2; 1],0.03015103175130207,0.15161764974199116,tvm
750,150,6,1280,320,32,320,5,2,[750; 150; 6; 1280; 320; 32; 320; 5; 2],0.03637917400919832,0.1256605927961065,tvm
150,50,5,1280,256,32,1280,4,2,[150; 50; 5; 1280; 256; 32; 1280; 4; 2],0.027213388748350553,0.1679845392906333,tvm
300,4,1,80,80,16,320,8,1,[300; 4; 1; 80; 80; 16; 320; 8; 1],0.037082325492519885,0.1232778287421781,tvm
300,100,2,1280,80,80,80,1,5,[300; 100; 2; 1280; 80; 80; 80; 1; 5],0.05507233800017275,0.08300770836012504,tvm
500,50,10,256,32,32,5,5,2,[500; 50; 10; 256; 32; 32; 5; 5; 2],0.022291297747869976,0.2050768251868777,tvm
150,10,10,160,32,16,128,8,1,[150; 10; 10; 160; 32; 16; 128; 8; 1],0.02881835425796453,0.1586290643285144,tvm
300,4,2,128,64,64,160,10,4,[300; 4; 2; 128; 64; 64; 160; 10; 4],0.033703140245052055,0.13563806037627907,tvm
30,3,1,1280,1280,160,160,20,10,[30; 3; 1; 1280; 1280; 160; 160; 20; 10],0.06340006351820193,0.07210447936090995,tvm
15,3,3,640,128,16,10,10,1,[15; 3; 3; 640; 128; 16; 10; 10; 1],0.05826984450686723,0.0784527333154256,tvm
100,20,2,128,128,128,80,1,8,[100; 20; 2; 128; 128; 128; 80; 1; 8],0.011501426746690413,0.3974662163321625,tvm
20,10,2,1280,256,64,256,8,4,[20; 10; 2; 1280; 256; 64; 256; 8; 4],0.017479697249655146,0.26152790326610265,tvm
1500,750,2,640,64,64,16,8,4,[1500; 750; 2; 640; 64; 64; 16; 8; 4],0.03183000074932352,0.14362012138896127,tvm
300,300,12,640,128,32,256,2,2,[300; 300; 12; 640; 128; 32; 256; 2; 2],0.05232516548130661,0.08736577379887568,tvm
150,10,2,1280,320,160,160,10,10,[150; 10; 2; 1280; 320; 160; 160; 10; 10],0.01877914887154475,0.24343108426790655,tvm
1500,500,1,1280,1280,64,256,2,4,[1500; 500; 1; 1280; 1280; 64; 256; 2; 4],0.3158096239785664,0.01447526682004735,tvm
150,10,2,320,320,16,5,5,1,[150; 10; 2; 320; 320; 16; 5; 5; 1],0.013124633005645592,0.34830905896280384,tvm
750,50,2,128,128,64,10,5,4,[750; 50; 2; 128; 128; 64; 10; 5; 4],0.009287796874559717,0.4921973028878582,tvm
1500,12,1,256,128,16,160,20,1,[1500; 12; 1; 256; 128; 16; 160; 20; 1],0.053511054487898946,0.08542961104349682,tvm
30,2,1,640,128,128,320,1,8,[30; 2; 1; 640; 128; 128; 320; 1; 8],0.03413276275387034,0.1339308102421394,tvm
500,20,4,640,160,32,1,1,2,[500; 20; 4; 640; 160; 32; 1; 1; 2],0.017673393005679827,0.2586616259797662,tvm
1500,750,1,1280,128,16,20,20,1,[1500; 750; 1; 1280; 128; 16; 20; 20; 1],0.11159925599349663,0.040962894696134615,tvm
30,30,2,1280,160,160,32,1,10,[30; 30; 2; 1280; 160; 160; 32; 1; 10],0.017609516995435115,0.2595998841202524,tvm
150,30,6,160,16,16,640,16,1,[150; 30; 6; 160; 16; 16; 640; 16; 1],0.00985203037635074,0.46400877756142894,tvm
4,1,1,1280,1280,128,10,5,8,[4; 1; 1; 1280; 1280; 128; 10; 5; 8],0.05196768950554542,0.08796674654817507,tvm
100,100,25,640,80,16,8,2,1,[100; 100; 25; 640; 80; 16; 8; 2; 1],0.017870953626697883,0.25580216181632276,tvm
60,60,2,1280,320,160,640,5,10,[60; 60; 2; 1280; 320; 160; 640; 5; 10],0.01847939399885945,0.2473797880877869,tvm
1500,3,3,320,320,80,64,32,5,[1500; 3; 3; 320; 320; 80; 64; 32; 5],0.06571101301233284,0.06956868204985049,tvm
10,2,1,160,160,32,640,1,2,[10; 2; 1; 160; 160; 32; 640; 1; 2],0.032750868747825734,0.1395819025940208,tvm
750,250,5,160,80,80,40,20,5,[750; 250; 5; 160; 80; 80; 40; 20; 5],0.025035597500391304,0.18259714278267658,tvm
375,25,5,128,16,16,256,2,1,[375; 25; 5; 128; 16; 16; 256; 2; 1],0.05699912749696523,0.08020172890667433,tvm
100,25,25,160,16,16,128,1,1,[100; 25; 25; 160; 16; 16; 128; 1; 1],0.017476233377237804,0.2615797393380373,tvm
2,2,2,1280,1280,160,640,32,10,[2; 2; 2; 1280; 1280; 160; 640; 32; 10],0.06955160098732449,0.06572715087121714,tvm
100,10,5,320,160,80,160,32,5,[100; 10; 5; 320; 160; 80; 160; 32; 5],0.03903941574390046,0.11709777117099437,tvm
1500,30,5,128,64,16,640,4,1,[1500; 30; 5; 128; 64; 16; 640; 4; 1],0.021921797248069197,0.2085334755949907,tvm
60,20,4,128,128,32,128,4,2,[60; 20; 4; 128; 128; 32; 128; 4; 2],0.01477634662296623,0.3093747519649681,tvm
300,1,1,320,160,160,4,4,10,[300; 1; 1; 320; 160; 160; 4; 4; 10],0.08066682599019259,0.05667049019611063,tvm
150,30,30,320,32,16,80,10,1,[150; 30; 30; 320; 32; 16; 80; 10; 1],0.04208830799325369,0.10861516628706773,tvm
250,5,1,640,320,32,8,8,2,[250; 5; 1; 640; 320; 32; 8; 8; 2],0.04917083025793545,0.09297033520581667,tvm
1500,150,30,1280,640,16,640,40,1,[1500; 150; 30; 1280; 640; 16; 640; 40; 1],0.20601096097379923,0.02219022012139428,tvm
6,6,2,1280,64,16,160,8,1,[6; 6; 2; 1280; 64; 16; 160; 8; 1],0.021234564628684893,0.2152824252046693,tvm
150,2,2,640,160,16,128,32,1,[150; 2; 2; 640; 160; 16; 128; 32; 1],0.05977085101767443,0.07648257459270215,tvm
250,25,5,320,320,64,2,2,4,[250; 25; 5; 320; 320; 64; 2; 2; 4],0.015574922748783138,0.29351211849739256,tvm
75,75,5,128,32,16,1280,20,1,[75; 75; 5; 128; 32; 16; 1280; 20; 1],0.015021289123978931,0.3043299768547204,tvm
375,375,15,1280,16,16,1280,16,1,[375; 375; 15; 1280; 16; 16; 1280; 16; 1],0.025908586743753403,0.1764445361934205,tvm
375,375,25,640,32,16,1280,40,1,[375; 375; 25; 640; 32; 16; 1280; 40; 1],0.018758118501864374,0.2437040032012921,tvm
300,6,3,1280,256,64,32,16,4,[300; 6; 3; 1280; 256; 64; 32; 16; 4],0.022619924377067946,0.20209742947076698,tvm
20,5,5,320,64,32,80,8,2,[20; 5; 5; 320; 64; 32; 80; 8; 2],0.031032968749059364,0.14730877372365916,tvm
6,6,1,128,64,64,640,5,4,[6; 6; 1; 128; 64; 64; 640; 5; 4],0.042092538002179936,0.10860425121411832,tvm
300,6,1,1280,640,128,64,64,8,[300; 6; 1; 1280; 640; 128; 64; 64; 8],0.06580728950211778,0.06946690261846229,tvm
300,25,1,320,320,160,10,2,10,[300; 25; 1; 320; 320; 160; 10; 2; 10],0.020591045125911478,0.22201051687638482,tvm
75,15,5,64,16,16,640,5,1,[75; 15; 5; 64; 16; 16; 640; 5; 1],0.017488387871708255,0.26139794044847187,tvm
125,25,1,128,128,32,320,2,2,[125; 25; 1; 128; 128; 32; 320; 2; 2],0.02962572551041376,0.15430604627122688,tvm
