kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
128,2,8,2,512,64,4,[128; 2; 8; 2; 512; 64; 4],0.0037307374077499844,0.13384000270955732,tvm
32,4,8,2,1024,64,4,[32; 4; 8; 2; 1024; 64; 4],0.008153247435984667,0.06124208895686504,tvm
16,8,8,1,256,32,2,[16; 8; 8; 1; 256; 32; 2],0.0023894754058346734,0.2089671664092669,tvm
512,32,32,16,64,16,1,[512; 32; 32; 16; 64; 16; 1],0.0033040262806025567,0.15112528241477644,tvm
32,8,32,4,256,64,4,[32; 8; 32; 4; 256; 64; 4],0.0020122711721342057,0.24813847739632736,tvm
64,1,32,4,128,64,4,[64; 1; 32; 4; 128; 64; 4],0.003621848531111027,0.13786382850437268,tvm
16,4,32,4,512,16,1,[16; 4; 32; 4; 512; 16; 1],0.008989700123493094,0.05554377764582042,tvm
8,8,4,1,128,64,4,[8; 8; 4; 1; 128; 64; 4],0.0009352756637781567,0.5338767211635068,tvm
32,16,16,16,32,16,1,[32; 16; 16; 16; 32; 16; 1],0.0017642714683461236,0.2830187495068334,tvm
32,2,4,1,128,128,8,[32; 2; 4; 1; 128; 128; 8],0.0016609644380878308,0.3006216709472385,tvm
8,4,4,4,64,64,4,[8; 4; 4; 4; 64; 64; 4],0.0013287175706864218,0.37579235480716394,tvm
64,8,32,8,32,16,1,[64; 8; 32; 8; 32; 16; 1],0.00192642568708834,0.25919603756768606,tvm
4,4,64,1,64,16,1,[4; 4; 64; 1; 64; 16; 1],0.0016643956096231705,0.3000019357627087,tvm
16,2,4,1,1024,32,2,[16; 2; 4; 1; 1024; 32; 2],0.010863242438063025,0.045964352504217564,tvm
2,2,4,2,256,32,2,[2; 2; 4; 2; 256; 32; 2],0.003574070844479138,0.13970677316964955,tvm
32,8,8,4,512,64,4,[32; 8; 8; 4; 512; 64; 4],0.003964330531744054,0.12595365113065757,tvm
1,1,64,8,128,32,2,[1; 1; 64; 8; 128; 32; 2],0.003706349094500183,0.13472068929039735,tvm
