X;time;peak;backend
[2, 64, 16, 4];0.0008660931198392063;0.5765221929653545;tvm
[2, 64, 32, 1];0.0009825552260736004;0.5081871140793282;jir
[2, 64, 32, 1];0.0010246968013234437;0.4872874630983597;mlir
[2, 64, 32, 1];0.0010054883314296603;0.4965964190274994;tvm
[2, 64, 32, 4];0.0008524525328539312;0.5857474586769328;jir
[2, 64, 32, 4];0.000856641519931145;0.5828831467356838;mlir
[2, 64, 32, 4];0.0008754647133173421;0.5703506916570702;tvm
[2, 64, 64, 1];0.0012599824403878301;0.3962927488165712;jir
[2, 64, 64, 1];0.001277483199373819;0.39086377418243645;mlir
[2, 64, 64, 1];0.0011338541808072478;0.44037576719645943;tvm
[2, 64, 64, 4];0.0008527315658284351;0.5855557889156007;jir
[2, 64, 64, 4];0.0008738054311834276;0.571433739071242;mlir
[2, 64, 64, 4];0.0008729480759939179;0.5719949656723726;tvm
[2, 64, 128, 1];0.003624059143476188;0.13777973399268437;jir
[2, 64, 128, 1];0.0009262361563742161;0.5390870366327718;mlir
[2, 64, 128, 1];0.0015140882751438767;0.3297838791562246;tvm
[2, 64, 128, 4];0.0008760354539845139;0.5699791058578909;jir
[2, 64, 128, 4];0.0008778281335253268;0.5688151082110409;mlir
[2, 64, 128, 4];0.000947765787714161;0.5268410310169336;tvm
[2, 128, 1, 1];0.0008069695322774351;0.618761780699099;jir
[2, 128, 1, 1];0.0008170454821083695;0.6111311006498863;mlir
[2, 128, 1, 1];0.000815529769170098;0.6122669259149501;tvm
[2, 128, 1, 4];0.0008063496788963675;0.6192374323820843;jir
[2, 128, 1, 4];0.0008204413898056373;0.6086015539515799;mlir
[2, 128, 1, 4];0.0008142450678860769;0.6132329497042359;tvm
[2, 128, 2, 1];0.0007989912119228393;0.6249404215100749;jir
[2, 128, 2, 1];0.000805921052233316;0.6195667719291069;mlir
[2, 128, 2, 1];0.0008057797240326181;0.6196754396635725;tvm
[2, 128, 2, 4];0.0008010338788153604;0.6233467996389193;jir
[2, 128, 2, 4];0.0008071087941061705;0.6186550170288714;mlir
[2, 128, 2, 4];0.0008060645195655525;0.6194564983843056;tvm
[2, 128, 4, 1];0.0007963384850881994;0.6270221948479632;jir
[2, 128, 4, 1];0.0007976183842401952;0.6260160430448889;mlir
[2, 128, 4, 1];0.0008651638345327228;0.577141444003597;tvm
[2, 128, 4, 4];0.0007967462297528982;0.6267013085418224;jir
[2, 128, 4, 4];0.0008091101190075278;0.6171247807089397;mlir
[2, 128, 4, 4];0.0008058040402829647;0.6196567401009354;tvm
[2, 128, 8, 1];0.0007911742432042956;0.6311149649407517;jir
[2, 128, 8, 1];0.0007982079405337572;0.6255536676671132;mlir
[2, 128, 8, 1];0.0008044225833145902;0.6207208936184628;tvm
[2, 128, 8, 4];0.0007908639236120507;0.6313626021546046;jir
[2, 128, 8, 4];0.0008009635348571464;0.6234015445546592;mlir
[2, 128, 8, 4];0.0007955255277920514;0.6276629565210211;tvm
[2, 128, 16, 1];0.0007848776876926422;0.6361779836420054;jir
[2, 128, 16, 1];0.0007955257606226951;0.6276627728196535;mlir
[2, 128, 16, 1];0.000802574839326553;0.6221499607200367;tvm
[2, 128, 16, 4];0.0007827684166841209;0.6378922477187804;jir
[2, 128, 16, 4];0.0008024998678592965;0.6222080834653192;mlir
[2, 128, 16, 4];0.0007932105509098619;0.6294947844417241;tvm
[2, 128, 32, 1];0.0007837579032639042;0.6370869150824688;jir
[2, 128, 32, 1];0.0007856037409510463;0.6355900293415472;mlir
[2, 128, 32, 1];0.0011335192248225212;0.4405058986450673;tvm
[2, 128, 32, 4];0.0007843945786589757;0.6365698059968242;jir
[2, 128, 32, 4];0.0007908393599791452;0.6313822124066664;mlir
[2, 128, 32, 4];0.0008111639472190291;0.6155622503610589;tvm
[2, 128, 64, 1];0.0007831279654055834;0.6375993794364182;jir
[2, 128, 64, 1];0.0007970353763084859;0.626473955365121;mlir
[2, 128, 64, 1];0.0014574283704860136;0.34260476526568107;tvm
[2, 128, 64, 4];0.000783567171311006;0.6372419915531642;jir
[2, 128, 64, 4];0.0008226255886256695;0.6069856222149661;mlir
[2, 128, 64, 4];0.0008180083677871153;0.6104117322328567;tvm
[2, 256, 1, 1];0.0025644208071753383;0.19471137629393148;jir
[2, 256, 1, 1];0.0031353974482044578;0.15925314509898914;mlir
[2, 256, 1, 1];0.0021572933183051646;0.23145758646959852;tvm
[2, 256, 1, 4];0.0025638006918597966;0.19475847180604886;jir
[2, 256, 1, 4];0.002463352167978883;0.20270017062626722;mlir
[2, 256, 1, 4];0.0021582274639513344;0.23135740467676855;tvm
[2, 256, 2, 1];0.0024326318234670907;0.20525995752626877;jir
[2, 256, 2, 1];0.0024819776590447873;0.2011790488694703;mlir
[2, 256, 2, 1];0.0022195964120328426;0.22496067395630504;tvm
[2, 256, 2, 4];0.0024805199645925313;0.20129727310778855;jir
[2, 256, 2, 4];0.0024816542863845825;0.2012052635620515;mlir
[2, 256, 2, 4];0.0022326103935483843;0.22364936856193296;tvm
[2, 256, 4, 1];0.0023689231602475047;0.21078011863826587;jir
[2, 256, 4, 1];0.002379248122451827;0.2098654192683994;mlir
[2, 256, 4, 1];0.0025509821716696024;0.19573712051272457;tvm
[2, 256, 4, 4];0.00251395464874804;0.19862009245495704;jir
[2, 256, 4, 4];0.0024645878293085843;0.20259854358770593;mlir
[2, 256, 4, 4];0.002290609641931951;0.21798646771641353;tvm
[2, 256, 8, 1];0.0024574250273872167;0.2031890695329956;jir
[2, 256, 8, 1];0.0024748376454226673;0.20175945912469245;mlir
[2, 256, 8, 1];0.0024249040870927274;0.20591408436304512;tvm
[2, 256, 8, 4];0.002339941100217402;0.21339080061267918;jir
[2, 256, 8, 4];0.002528240962419659;0.19749775127606017;mlir
[2, 256, 8, 4];0.0022943092917557806;0.21763495730768956;tvm
[2, 256, 16, 1];0.0025137821794487536;0.19863371967709664;jir
[2, 256, 16, 1];0.0024475818499922752;0.2040062132195827;mlir
[2, 256, 16, 1];0.002611823845654726;0.19117748143414162;tvm
[2, 256, 16, 4];0.0023969955800566822;0.20831156674477355;jir
[2, 256, 16, 4];0.0024799219390843064;0.20134581532283063;mlir
[2, 256, 16, 4];0.002279918873682618;0.21900862812516642;tvm
[2, 256, 32, 1];0.002763386582955718;0.1806920203787883;jir
[2, 256, 32, 1];0.002670992078492418;0.18694248806748087;mlir
[2, 256, 32, 1];0.00266769016161561;0.18717387496736307;tvm
[2, 256, 32, 4];0.002348247478948906;0.21263598033773048;jir
[2, 256, 32, 4];0.0025085457309614867;0.19904835642383223;mlir
[2, 256, 32, 4];0.002359556616283953;0.21161683568681766;tvm
[4, 16, 1, 1];0.0010273566003888845;0.4860258887448592;jir
[4, 16, 1, 1];0.001038762100506574;0.4806893748996041;mlir
[4, 16, 1, 1];0.0010285346797900274;0.4854691966865327;tvm
[4, 16, 1, 4];0.0010273941297782585;0.4860081348427336;jir
[4, 16, 1, 4];0.0010383393673691899;0.4808850752013979;mlir
[4, 16, 1, 4];0.0010293444356648251;0.48508729193198247;tvm
[4, 16, 2, 1];0.0010958732891594991;0.45563835682578707;jir
[4, 16, 2, 1];0.0011057569354306906;0.45156570016666425;mlir
[4, 16, 2, 1];0.0010994317999575287;0.4541636004899928;tvm
[4, 16, 2, 4];0.0010292541846865788;0.4851298272000271;jir
[4, 16, 2, 4];0.0010394378477940336;0.4803768746939512;mlir
[4, 16, 2, 4];0.0010285313765052706;0.4854707558446041;tvm
[4, 16, 4, 1];0.001149471616372466;0.43439254841078934;jir
[4, 16, 4, 1];0.0011587276821956038;0.4309225648391946;mlir
[4, 16, 4, 1];0.0011601234000409022;0.4304041317883083;tvm
[4, 16, 4, 4];0.0010289794445270672;0.48525935811225057;jir
[4, 16, 4, 4];0.001040605828166008;0.479837697663027;mlir
[4, 16, 4, 4];0.0010307136690244079;0.48444288629113014;tvm
[4, 16, 8, 1];0.0011877030046889558;0.42040973441224117;jir
[4, 16, 8, 1];0.00118664835463278;0.4207833793494998;mlir
[4, 16, 8, 1];0.0011823748791357502;0.42230422311313065;tvm
[4, 16, 8, 4];0.001019863339024596;0.48959687602797797;jir
[4, 16, 8, 4];0.001028322585625574;0.48556932595051894;mlir
[4, 16, 8, 4];0.001020232361042872;0.4894197869311875;tvm
[4, 16, 16, 1];0.0013146309793228284;0.37981906148226285;jir
[4, 16, 16, 1];0.0013226019800640643;0.3775299842948357;mlir
[4, 16, 16, 1];0.001308339080424048;0.3816456392941107;tvm
[4, 16, 16, 4];0.0010200055985478684;0.48952859226730194;jir
[4, 16, 16, 4];0.0010275200329488143;0.4859485837263266;mlir
[4, 16, 16, 4];0.0010249994520563632;0.4871435821357374;tvm
[4, 16, 32, 1];0.0010217360249953344;0.48869951978465753;jir
[4, 16, 32, 1];0.0010307650663889945;0.4844187303622381;mlir
[4, 16, 32, 1];0.0010202920529991388;0.48939115353702184;tvm
[4, 16, 32, 4];0.0010216864757239819;0.4887232205046837;jir
[4, 16, 32, 4];0.0010338739666622132;0.4829620639099069;mlir
[4, 16, 32, 4];0.0010184105631196871;0.49029529233508423;tvm
[4, 16, 64, 1];0.0027176218281965703;0.1837348742128914;jir
[4, 16, 64, 1];0.001298598013818264;0.3845084463772973;mlir
[4, 16, 64, 1];0.0027518115239217877;0.18145207272418434;tvm
[4, 16, 64, 4];0.0010502867808099836;0.4754148237273124;jir
[4, 16, 64, 4];0.0010323827882530168;0.4836596565183444;mlir
[4, 16, 64, 4];0.0010456965683260933;0.477501715015856;tvm
[4, 16, 128, 1];0.0032985350117087364;0.1513768697283712;jir
[4, 16, 128, 1];0.0012783061392838135;0.39061214635302927;mlir
[4, 16, 128, 1];0.0033727899426594377;0.14804417507489082;tvm
[4, 16, 128, 4];0.0010318139247829095;0.4839263095494283;jir
[4, 16, 128, 4];0.00103803223464638;0.4810273593594188;mlir
[4, 16, 128, 4];0.0010493274603504688;0.47584945941959284;tvm
[4, 16, 256, 1];0.0037126122042536736;0.134493417920087;jir
[4, 16, 256, 1];0.0018478294950909913;0.2702207677106686;mlir
[4, 16, 256, 1];0.003797783574555069;0.13147718793333374;tvm
[4, 16, 256, 4];0.0010257109097437933;0.4868056876636202;jir
[4, 16, 256, 4];0.0010437068121973425;0.47841203959440454;mlir
[4, 16, 256, 4];0.0013038607721682638;0.3829564593246825;tvm
[4, 32, 1, 1];0.0007258045734488405;0.6879564045583962;jir
[4, 32, 1, 1];0.00074427872459637;0.6708802606613432;mlir
[4, 32, 1, 1];0.0007314057002076879;0.6826880138070003;tvm
[4, 32, 1, 4];0.000725229641830083;0.6885017875191772;jir
[4, 32, 1, 4];0.000738821538107004;0.6758356098297552;mlir
[4, 32, 1, 4];0.000728507264284417;0.6854041534539375;tvm
[4, 32, 2, 1];0.0007505916291847825;0.665237774239793;jir
[4, 32, 2, 1];0.0007540690348832868;0.6621700158251277;mlir
[4, 32, 2, 1];0.0007483096123905852;0.6672664582868947;tvm
[4, 32, 2, 4];0.0007308947097044438;0.6831653015573453;jir
[4, 32, 2, 4];0.0007438025422743522;0.6713097581450985;mlir
[4, 32, 2, 4];0.0007116814522305503;0.7016087087796531;tvm
[4, 32, 4, 1];0.000791319296695292;0.6309992778479852;jir
[4, 32, 4, 1];0.0008015315979719162;0.6229597261359618;mlir
[4, 32, 4, 1];0.0007842536579119042;0.6366841897701343;tvm
[4, 32, 4, 4];0.0007389912061626092;0.6756804419294171;jir
[4, 32, 4, 4];0.0007528028072556481;0.6632837974956403;mlir
[4, 32, 4, 4];0.0007317601703107357;0.6823573146238228;tvm
[4, 32, 8, 1];0.0008216952992370352;0.6076728261991249;jir
[4, 32, 8, 1];0.0008579513669246808;0.5819932504469569;mlir
[4, 32, 8, 1];0.0008243567135650665;0.6057109701969975;tvm
[4, 32, 8, 4];0.0007238261823658831;0.689836754909627;jir
[4, 32, 8, 4];0.0007330967346206307;0.6811132572024048;mlir
[4, 32, 8, 4];0.000732785149011761;0.6814028715446727;tvm
[4, 32, 16, 1];0.000771578103012871;0.6471436952554048;jir
[4, 32, 16, 1];0.0007879872864577919;0.633667463096374;mlir
[4, 32, 16, 1];0.0007535903641837649;0.6625906175203481;tvm
[4, 32, 16, 4];0.0007162731926655397;0.6971109764749506;jir
[4, 32, 16, 4];0.0007100669463397935;0.7032039828579214;mlir
[4, 32, 16, 4];0.0007266301763593219;0.6871747430910271;tvm
[4, 32, 32, 1];0.0009713113395264372;0.5140698810387091;jir
[4, 32, 32, 1];0.0009849128691712394;0.506970637090022;mlir
[4, 32, 32, 1];0.000943205101066269;0.5293884693768452;tvm
[4, 32, 32, 4];0.0007177984734880738;0.6956296554038311;jir
[4, 32, 32, 4];0.0007106258781277575;0.7026508886468329;mlir
[4, 32, 32, 4];0.0007210395342553966;0.6925028116212029;tvm
[4, 32, 64, 1];0.0022178299259394407;0.22513985356672434;jir
[4, 32, 64, 1];0.0009301291429437697;0.5368307278079674;mlir
[4, 32, 64, 1];0.0022014730784576386;0.2268126327085189;tvm
[4, 32, 64, 4];0.0007498033519368619;0.6659371466826288;jir
[4, 32, 64, 4];0.0007959205540828407;0.627351438784347;mlir
[4, 32, 64, 4];0.001068897036020644;0.46713751459243563;tvm
[4, 32, 128, 1];0.002440451964503154;0.20460222615508866;jir
[4, 32, 128, 1];0.000977412550128065;0.510860950881469;mlir
[4, 32, 128, 1];0.001961830974323675;0.254518310342226;tvm
[4, 32, 128, 4];0.0008080276747932658;0.6179514889631181;jir
[4, 32, 128, 4];0.0008242059993790463;0.6058217304145954;mlir
[4, 32, 128, 4];0.00090816080046352;0.5498166233414322;tvm
[4, 64, 1, 1];0.0006216650508577004;0.8032008620606853;jir
[4, 64, 1, 1];0.0006363538777804933;0.7846607401898209;mlir
[4, 64, 1, 1];0.0006197702459758148;0.8056564638331957;tvm
[4, 64, 1, 4];0.000616142206126824;0.8104004234683552;jir
[4, 64, 1, 4];0.0006347341914079152;0.7866630024362639;mlir
[4, 64, 1, 4];0.000628193054581061;0.7948542269301277;tvm
[4, 64, 2, 1];0.0006273818289628252;0.7958819999415244;jir
[4, 64, 2, 1];0.0006337930608424358;0.7878311322913628;mlir
[4, 64, 2, 1];0.0006265165866352618;0.7969811421011815;tvm
[4, 64, 2, 4];0.0006202377044246532;0.8050492596626115;jir
[4, 64, 2, 4];0.000633007068245206;0.7888093669255585;mlir
[4, 64, 2, 4];0.0006204516539582983;0.8047716555776402;tvm
[4, 64, 4, 1];0.0006227037883945741;0.8018610358052153;jir
[4, 64, 4, 1];0.0006295176281128079;0.7931817672188007;mlir
[4, 64, 4, 1];0.0006298942462308332;0.7927075183647916;tvm
[4, 64, 4, 4];0.0006215586545295082;0.8033383512934413;jir
[4, 64, 4, 4];0.0006277283537201583;0.7954426493605589;mlir
[4, 64, 4, 4];0.0006225643519428559;0.8020406295407944;tvm
[4, 64, 8, 1];0.0006004561510053463;0.8315709713788225;jir
[4, 64, 8, 1];0.0006056728234398179;0.8244086335690104;mlir
[4, 64, 8, 1];0.0006048647410352714;0.8255100204837165;tvm
[4, 64, 8, 4];0.0006056577985873446;0.8244290850816071;jir
[4, 64, 8, 4];0.0006168813488329761;0.8094294076268123;mlir
[4, 64, 8, 4];0.0006108735033194534;0.817390019453482;tvm
[4, 64, 16, 1];0.0006002879817970097;0.83180393395041;jir
[4, 64, 16, 1];0.0006106577493483201;0.8176788148431255;mlir
[4, 64, 16, 1];0.0007192272096290253;0.6942477955185443;tvm
[4, 64, 16, 4];0.0006004782553645782;0.831540360206288;jir
[4, 64, 16, 4];0.0007670034901821055;0.6510034323877112;mlir
[4, 64, 16, 4];0.0006115372380008921;0.8165028615333092;tvm
[4, 64, 32, 1];0.000759560709411744;0.657382482499146;jir
[4, 64, 32, 1];0.0007479784180759452;0.6675619144818783;mlir
[4, 64, 32, 1];0.0008222285832744092;0.6072786995234656;tvm
[4, 64, 32, 4];0.000587362446822226;0.8501086636766751;jir
[4, 64, 32, 4];0.0008252250117948279;0.6050736437034328;mlir
[4, 64, 32, 4];0.0006177120230859146;0.8083409195557402;tvm
[4, 64, 64, 1];0.0022037484450265765;0.22657844904611293;jir
[4, 64, 64, 1];0.0007434529616148211;0.671625416189546;mlir
[4, 64, 64, 1];0.0021192387503106147;0.23561380457426973;tvm
[4, 64, 64, 4];0.0006684264226350933;0.7470110214875424;jir
[4, 64, 64, 4];0.000843395057017915;0.5920379786519171;mlir
[4, 64, 64, 4];0.0007356764035648666;0.6787249153871743;tvm
[4, 128, 1, 1];0.0018900455033872277;0.2641851235153067;jir
[4, 128, 1, 1];0.0018615980225149542;0.2682221933644613;mlir
[4, 128, 1, 1];0.0016554291360080242;0.30162686756014934;tvm
[4, 128, 1, 4];0.0018899596470873803;0.26419712480708807;jir
[4, 128, 1, 4];0.0020252073591109365;0.24655347143371356;mlir
[4, 128, 1, 4];0.001647021999815479;0.30316650586200145;tvm
[4, 128, 2, 1];0.0017901687533594668;0.2789244890041049;jir
[4, 128, 2, 1];0.0017409902648068964;0.2868033870466746;mlir
[4, 128, 2, 1];0.0014495732611976564;0.34446131018542553;tvm
[4, 128, 2, 4];0.0013971325097372755;0.3573905132704986;jir
[4, 128, 2, 4];0.0014818956842646003;0.3369480794524996;mlir
[4, 128, 2, 4];0.001375402629491873;0.3630368984726848;tvm
[4, 128, 4, 1];0.0017088205204345286;0.2922026618892278;jir
[4, 128, 4, 1];0.0017473567859269679;0.2857584145283849;mlir
[4, 128, 4, 1];0.001579174044309184;0.3161918134111273;tvm
[4, 128, 4, 4];0.0016923346265684813;0.295049156900117;jir
[4, 128, 4, 4];0.0016594671760685742;0.300892908255554;mlir
[4, 128, 4, 4];0.0018236433097627014;0.27380458782089256;tvm
[4, 128, 8, 1];0.0018487689376343042;0.2700834564003656;jir
[4, 128, 8, 1];0.0018042530282400548;0.27674716181519426;mlir
[4, 128, 8, 1];0.0018582594639156014;0.2687040827494384;tvm
[4, 128, 8, 4];0.0016757289122324437;0.29797296037382137;jir
[4, 128, 8, 4];0.0020060118986293674;0.24891273332081065;mlir
[4, 128, 8, 4];0.0015419540141010657;0.3238241219878411;tvm
[4, 128, 16, 1];0.0018926130433101207;0.2638267270358691;jir
[4, 128, 16, 1];0.0018582460179459304;0.26870602704901564;mlir
[4, 128, 16, 1];0.0019407692598178983;0.25728040684689946;tvm
[4, 128, 16, 4];0.0014749825786566362;0.3385273236356935;jir
[4, 128, 16, 4];0.0019637400400824845;0.2542708783087864;mlir
[4, 128, 16, 4];0.0014890032180119306;0.33533970828389703;tvm
[4, 128, 32, 1];0.0025587039708625525;0.19514641414089834;jir
[4, 128, 32, 1];0.0019286941387690604;0.2588911817197641;mlir
[4, 128, 32, 1];0.002187381382100284;0.2282738203991043;tvm
[4, 128, 32, 4];0.001567103056004271;0.3186273569238346;jir
[4, 128, 32, 4];0.002210855047451332;0.2258501322090391;mlir
[4, 128, 32, 4];0.0014587155455956236;0.3423024497610474;tvm
[4, 256, 1, 1];0.0032817613100633025;0.15215058548919064;jir
[4, 256, 1, 1];0.0033225766383111477;0.15028153120817345;mlir
[4, 256, 1, 1];0.0022287689789664;0.22403484141881191;tvm
[4, 256, 1, 4];0.0032821663771755993;0.15213180789195274;jir
[4, 256, 1, 4];0.0022828203218523413;0.2187302697378923;mlir
[4, 256, 1, 4];0.0022288787877187133;0.22402380403690203;tvm
[4, 256, 2, 1];0.002426625491352752;0.205768012633689;jir
[4, 256, 2, 1];0.0027395513898227364;0.18226411324746625;mlir
[4, 256, 2, 1];0.002272470825118944;0.21972643135507344;tvm
[4, 256, 2, 4];0.0030420905095525086;0.16413775434819491;jir
[4, 256, 2, 4];0.0025480478652752936;0.19596252941973583;mlir
[4, 256, 2, 4];0.002481339906807989;0.2012307557670467;tvm
[4, 256, 4, 1];0.002179715840611607;0.22907660505958427;jir
[4, 256, 4, 1];0.0027001072303391993;0.18492669444804893;mlir
[4, 256, 4, 1];0.0028056954324711114;0.17796725153525586;tvm
[4, 256, 4, 4];0.0022815113770775497;0.21885575929123782;jir
[4, 256, 4, 4];0.0022096785251051188;0.22597038396712077;mlir
[4, 256, 4, 4];0.0021770882594864815;0.2293530832230393;tvm
[4, 256, 8, 1];0.002672084723599255;0.18686604520882338;jir
[4, 256, 8, 1];0.0026693870313465595;0.1870548927144612;mlir
[4, 256, 8, 1];0.002619357139337808;0.19062765335166815;tvm
[4, 256, 8, 4];0.0023712717520538718;0.2105713545186958;jir
[4, 256, 8, 4];0.00270285113947466;0.184738958601677;mlir
[4, 256, 8, 4];0.0026225927576888353;0.19039246688148911;tvm
[4, 256, 16, 1];0.0028710801561828703;0.17391430318885914;jir
[4, 256, 16, 1];0.0028932042187079787;0.1725843967505645;mlir
[4, 256, 16, 1];0.002839231863617897;0.17586513844122714;tvm
[4, 256, 16, 4];0.002370607922784984;0.21063031974317487;jir
[4, 256, 16, 4];0.0028546835528686643;0.1749132243607658;mlir
[4, 256, 16, 4];0.0026355510926805437;0.18945635550326545;tvm
[8, 16, 1, 1];0.0007612064728164114;0.6559611913367581;jir
[8, 16, 1, 1];0.0007726417898084037;0.6462527801993786;mlir
[8, 16, 1, 1];0.0007655134031665511;0.6522706234749862;tvm
[8, 16, 1, 4];0.0007619186726515181;0.6553480347505299;jir
[8, 16, 1, 4];0.000772207356931176;0.646616352822973;mlir
[8, 16, 1, 4];0.000764414005971048;0.6532087335678887;tvm
[8, 16, 2, 1];0.0008298861212097108;0.6016752082009177;jir
[8, 16, 2, 1];0.0008518617396475747;0.586153693166781;mlir
[8, 16, 2, 1];0.000832268298836425;0.5999530505487175;tvm
[8, 16, 2, 4];0.0007613338748342358;0.6558514224401502;jir
[8, 16, 2, 4];0.0007722559385001659;0.64657567506915;mlir
[8, 16, 2, 4];0.0007631051121279597;0.6543291308447912;tvm
[8, 16, 4, 1];0.0009280667145503685;0.5380237184821537;jir
[8, 16, 4, 1];0.0009393946820637211;0.5315358009744776;mlir
[8, 16, 4, 1];0.0009388832695549354;0.531825330105841;tvm
[8, 16, 4, 4];0.0007625227444805205;0.6548288669108159;jir
[8, 16, 4, 4];0.0007775434132781811;0.642178811156957;mlir
[8, 16, 4, 4];0.0007869647088227794;0.6344908471293973;tvm
[8, 16, 8, 1];0.0009999004832934588;0.4993716005789346;jir
[8, 16, 8, 1];0.0010141505190404132;0.49235482838815875;mlir
[8, 16, 8, 1];0.0010018800530815497;0.4983849146672866;tvm
[8, 16, 8, 4];0.0007582264734082855;0.6585392653429982;jir
[8, 16, 8, 4];0.0007900035852799192;0.6320501755507626;mlir
[8, 16, 8, 4];0.0007623321725986898;0.6549925645401824;tvm
[8, 16, 16, 1];0.0012157552264397964;0.4107092397407275;jir
[8, 16, 16, 1];0.001231957765412517;0.40530764834678285;mlir
[8, 16, 16, 1];0.0010589344892650843;0.471532384508924;tvm
[8, 16, 16, 4];0.000753061132854782;0.6630562685781215;jir
[8, 16, 16, 4];0.0007711996076977812;0.647461305449185;mlir
[8, 16, 16, 4];0.0007557745411759242;0.6606757406580541;tvm
[8, 16, 32, 1];0.0018892591469921172;0.26429508389935463;jir
[8, 16, 32, 1];0.001105587201891467;0.45163502608175277;mlir
[8, 16, 32, 1];0.0019003908091690391;0.2627469583376049;tvm
[8, 16, 32, 4];0.0009257842320948839;0.5393501935456696;jir
[8, 16, 32, 4];0.0007822649058653042;0.6383028319665941;mlir
[8, 16, 32, 4];0.0008177908312063664;0.6105741049032412;tvm
[8, 16, 64, 1];0.0026284976047463715;0.1899647554786664;jir
[8, 16, 64, 1];0.0011169506033184007;0.44704027490423126;mlir
[8, 16, 64, 1];0.002669072709977627;0.18707692109522572;tvm
[8, 16, 64, 4];0.0008709606481716037;0.5733001896355763;jir
[8, 16, 64, 4];0.0007798784354235977;0.640256073359297;mlir
[8, 16, 64, 4];0.000818543354398571;0.6100127770614963;tvm
[8, 16, 128, 1];0.0032465480035170913;0.15380086917580552;jir
[8, 16, 128, 1];0.0013898030010750517;0.3592753105121123;mlir
[8, 16, 128, 1];0.003377596556674689;0.1478334953223357;tvm
[8, 16, 128, 4];0.0008249609672930092;0.6052673090708253;jir
[8, 16, 128, 4];0.0008584146708017215;0.5816791368390292;mlir
[8, 16, 128, 4];0.0008261790935648605;0.6043748972240299;tvm
[8, 32, 1, 1];0.0006315898936009035;0.7905793139201531;jir
[8, 32, 1, 1];0.0006523512056446634;0.765418842551946;mlir
[8, 32, 1, 1];0.0006307200092123821;0.7916696750836206;tvm
[8, 32, 1, 4];0.0006331219483399764;0.788666237319855;jir
[8, 32, 1, 4];0.0006484724872279912;0.7699970539942926;mlir
[8, 32, 1, 4];0.0006311107281362638;0.7911795545552756;tvm
[8, 32, 2, 1];0.0006433359521906823;0.7761448789883698;jir
[8, 32, 2, 1];0.0006443872916861437;0.7748785725667372;mlir
[8, 32, 2, 1];0.0006400057172868401;0.7801835066078275;tvm
[8, 32, 2, 4];0.0006322579210973345;0.7897440081024077;jir
[8, 32, 2, 4];0.0006415908937924542;0.7782559097907468;mlir
[8, 32, 2, 4];0.0006281153109739535;0.7949526082840712;tvm
[8, 32, 4, 1];0.0006727557338308543;0.7422038633823749;jir
[8, 32, 4, 1];0.0006877660343889147;0.7260054724940815;mlir
[8, 32, 4, 1];0.0006780464900657535;0.7364124909981956;tvm
[8, 32, 4, 4];0.000629949863650836;0.7926375312919589;jir
[8, 32, 4, 4];0.0006458653806475922;0.7731052317144601;mlir
[8, 32, 4, 4];0.000632548653811682;0.7893810250848458;tvm
[8, 32, 8, 1];0.000998451912892051;0.5000960970825339;jir
[8, 32, 8, 1];0.0007805282075423747;0.6397230746267382;mlir
[8, 32, 8, 1];0.0006147383319330402;0.8122511299918304;tvm
[8, 32, 8, 4];0.0006055671474314295;0.824552499057827;jir
[8, 32, 8, 4];0.000653691720799543;0.7638492103757633;mlir
[8, 32, 8, 4];0.0006000118009978905;0.8321868068785871;tvm
[8, 32, 16, 1];0.0011103509605163708;0.4496973682354399;jir
[8, 32, 16, 1];0.0009528835216769949;0.5240114803151809;mlir
[8, 32, 16, 1];0.0006060464947950095;0.8239003262130845;tvm
[8, 32, 16, 4];0.0005928361497353762;0.8422595433574465;jir
[8, 32, 16, 4];0.0008864022238412872;0.5633130099765067;mlir
[8, 32, 16, 4];0.0006038133215042762;0.8269474802542404;tvm
[8, 32, 32, 1];0.0015977007278706878;0.3125253034261108;jir
[8, 32, 32, 1];0.0008406113338423893;0.5939985397050634;mlir
[8, 32, 32, 1];0.001607253507245332;0.3106677960328059;tvm
[8, 32, 32, 4];0.0007663704818696715;0.6515411495804704;jir
[8, 32, 32, 4];0.0006167462997836992;0.8096066485312086;mlir
[8, 32, 32, 4];0.0006942738327779807;0.7192002365464076;tvm
[8, 32, 64, 1];0.001861575961811468;0.2682253719456192;jir
[8, 32, 64, 1];0.000898048107046634;0.5560079697779219;mlir
[8, 32, 64, 1];0.001954175066202879;0.2555154414758386;tvm
[8, 32, 64, 4];0.0007686073222430423;0.6496450011752731;jir
[8, 32, 64, 4];0.0007891180430306122;0.6327594574371361;mlir
[8, 32, 64, 4];0.0008012107573449612;0.6232091870765057;tvm
[8, 64, 1, 1];0.001565644604852423;0.31892416913413796;jir
[8, 64, 1, 1];0.0009978053567465395;0.5004201484646283;mlir
[8, 64, 1, 1];0.0016017933376133442;0.31172679585862767;tvm
[8, 64, 1, 4];0.0015654495218768716;0.3189639127828603;jir
[8, 64, 1, 4];0.002707448147702962;0.18442528813914189;mlir
[8, 64, 1, 4];0.0016198390221688896;0.3082540289054994;tvm
[8, 64, 2, 1];0.001683096372289583;0.2966686358444569;jir
[8, 64, 2, 1];0.0006510532475658692;0.7669448030998213;mlir
[8, 64, 2, 1];0.001420215965481475;0.35158167271597107;tvm
[8, 64, 2, 4];0.0009634643793106079;0.5182567362990491;jir
