X;time;peak
[16, 1, 8, 5];0.034961;0.0142822546483769
[2, 1, 2, 5];0.0318551;0.015674786918324062
[4, 4, 8, 2];0.0275631;0.018115593121307283
[4, 2, 32, 2];0.0366719;0.013615926765777196
[4, 1, 8, 4];0.038224;0.013063046901473021
[256, 2, 1, 1];0.0790009;0.006320458434801436
[4, 32, 4, 4];0.00200915;0.24852395528552113
[256, 16, 1, 1];0.00779605;0.0640480634118438
[16, 16, 4, 0];0.028796;0.01733997446735327
[32, 32, 2, 4];0.00798488;0.06253342627089008
[1, 1, 256, 1];0.061904;0.008066068505458528
[2, 8, 1, 2];0.0300701;0.016605262528621614
[8, 1, 2, 0];0.0307889;0.01621759480728135
[4, 8, 2, 3];0.028219;0.01769452867790867
[16, 64, 8, 4];0.00348711;0.143190752445981
[1, 2, 32, 3];0.0444269;0.011239179523259665
[2, 8, 4, 5];0.029335;0.017021370539011583
[8, 256, 1, 4];0.00447083;0.1116843862911148
[32, 32, 1, 5];0.0640321;0.007797993580749418
[8, 2, 8, 1];0.0126512;0.039468343300390854
[8, 8, 32, 4];0.00420094;0.11885956589760976
[4, 1, 4, 1];0.0360219;0.013861620424294797
[16, 4, 1, 0];0.0405049;0.012327444451459077
[128, 16, 8, 1];0.00283384;0.1761997518426957
[1, 4, 8, 0];0.0277591;0.01798768348980712
[2, 32, 8, 4];0.00206113;0.242256385944557
[128, 2, 2, 1];0.029834;0.016736673083123443
[8, 2, 64, 5];0.0366719;0.013615926765777196
[1, 128, 2, 5];0.0405622;0.01231003014535466
[1, 16, 1, 5];0.0280769;0.01778408245788904
[1, 2, 64, 5];0.0413299;0.012081372196930182
[16, 16, 4, 4];0.00256181;0.19490981171980154
[2, 128, 2, 4];0.00127506;0.3916065947970329
[32, 32, 1, 3];0.0637841;0.007828313086833627
[1, 64, 8, 3];0.0267289;0.018680974703856306
[128, 32, 1, 1];0.00541401;0.09222773965358481
[1, 4, 2, 2];0.0233722;0.021363924010658165
[2, 64, 4, 2];0.028733;0.01737799410997476
[2, 1, 32, 4];0.0403769;0.012366524046222092
[2, 2, 2, 5];0.0173221;0.028825714247227806
[1, 1, 1, 0];0.062001;0.008053449214720808
[32, 1, 2, 4];0.0699611;0.007137136276615216
[2, 4, 4, 4];0.00834894;0.059806622728382865
[64, 1, 16, 3];0.176923;0.0028222554713740146
[2, 32, 2, 0];0.0325921;0.015320335442082738
[16, 1, 1, 4];0.0317209;0.015741101442957317
[4, 128, 4, 1];0.00174713;0.2857955073531476
[8, 4, 16, 1];0.00757599;0.06590846935673156
[16, 2, 64, 4];0.029104;0.017156470064661377
[128, 2, 1, 4];0.0698318;0.00715035134082044
[1, 32, 256, 4];0.00226688;0.22026834449194696
[4, 32, 16, 1];0.00256991;0.19429548301765617
[2, 1, 128, 4];0.040134;0.01244136903278778
[2, 16, 1, 5];0.0338771;0.014739216307237183
[2, 32, 8, 2];0.0270791;0.018439383316354856
[64, 2, 8, 5];0.161673;0.00308846811008582
[2, 32, 128, 4];0.00204778;0.24383571709944662
[64, 1, 2, 0];0.055733;0.008959178669045356
[4, 2, 64, 2];0.0457559;0.010912732669708273
[4, 32, 128, 1];0.00235891;0.2116748433649036
[2, 4, 8, 1];0.00984192;0.05073419665694344
[4, 16, 2, 3];0.0327449;0.015248845003707594
[4, 2, 16, 5];0.0412931;0.01209213899566525
[1, 2, 1, 4];0.0309021;0.016158186814549974
[16, 128, 1, 4];0.00467587;0.10678695189599043
[8, 1, 64, 3];0.0319021;0.01565169392491105
[2, 16, 2, 5];0.0349612;0.014282172944919076
[1, 2, 16, 0];0.0325689;0.01533124866857354
[128, 2, 4, 4];0.077101;0.006476205299048064
[4, 4, 2, 3];0.026747;0.018668333075182442
[4, 256, 1, 4];0.00479603;0.10411150571658326
[8, 1, 16, 5];0.030225;0.016520162275000985
[1, 32, 4, 2];0.03125;0.015978300952380953
[64, 4, 1, 4];0.037854;0.01319073029962236
[2, 2, 16, 0];0.0304711;0.016386737097180762
[64, 256, 1, 1];0.00355101;0.14061405199137844
[1, 4, 64, 4];0.0155261;0.03216016287167446
[4, 2, 16, 2];0.0304;0.016425062656641603
[4, 4, 2, 5];0.0305021;0.01637008287173358
[64, 16, 16, 1];0.00261712;0.19079060370250686
[128, 2, 1, 3];0.159491;0.0031307215125737802
[64, 2, 1, 2];0.133816;0.0037314065938445686
[1, 2, 256, 4];0.0310092;0.016102379447451232
[16, 64, 16, 4];0.00386405;0.12922242330246886
[2, 2, 32, 5];0.046685;0.010695553277538928
[2, 64, 64, 4];0.00196195;0.2545028694726699
[32, 32, 8, 1];0.00178099;0.28036199235363746
[64, 2, 8, 4];0.0927281;0.0053847960301343905
[4, 1, 2, 5];0.016706;0.029888776772531114
[32, 2, 2, 3];0.0622709;0.008018543248321524
[1, 16, 64, 1];0.00402498;0.12405574804394177
[4, 2, 2, 1];0.0089221;0.055964616487363374
[32, 8, 4, 5];0.0646379;0.007724909144045595
[64, 2, 8, 2];0.032042;0.015583356368575768
[8, 8, 128, 1];0.00679111;0.07352581606864043
[32, 1, 1, 5];0.060811;0.008211045777275572
[2, 64, 64, 1];0.00219202;0.22779076138078339
[4, 1, 256, 1];0.0595629;0.008383102648828461
[64, 4, 2, 1];0.01406;0.035513648987333196
[128, 4, 4, 1];0.011096;0.045000171662031796
[16, 4, 4, 4];0.00887394;0.056268343572517365
[32, 1, 32, 4];0.0628479;0.007944925840989195
[16, 128, 4, 4];0.00442004;0.1129677344010246
[16, 1, 1, 1];0.0318489;0.015677838316610772
[1, 2, 4, 4];0.0312541;0.015976204874301445
[2, 16, 16, 2];0.0292411;0.017076030134362413
[1, 16, 64, 4];0.00405598;0.12310758553097027
[32, 2, 2, 5];0.0670691;0.00744488750798661
[2, 2, 2, 3];0.0209322;0.02385424870591265
[64, 8, 8, 4];0.022835;0.02186651652121326
[256, 1, 1, 5];0.156422;0.0031921462758557283
[64, 16, 4, 1];0.00290179;0.17207375611670891
[64, 128, 2, 4];0.00592613;0.08425766980506752
[2, 64, 4, 3];0.0284269;0.017565119825302962
[128, 8, 1, 2];0.166098;0.003006188543883158
[64, 1, 4, 4];0.20871;0.0023924196481333176
[1, 128, 1, 5];0.0400958;0.012453222151993595
[4, 1, 128, 0];0.054039;0.009240028586056456
