X;time;peak
[16, 1, 1, 3];0.011362795;0.0439435812017998
[32, 1, 8, 5];0.023213275;0.02151018780253561
[2, 2, 256, 4];0.015794504;0.03161364894788116
[128, 1, 2, 1];0.082300536;0.006067055319808668
[4, 32, 8, 4];0.000712389;0.7009118680410629
[8, 32, 2, 4];0.00060028;0.831814994272514
[128, 128, 1, 4];0.0037088610000000004;0.13462944681990097
[1, 16, 16, 1];0.003863797;0.1292308847390028
[1, 32, 2, 1];0.0020512359999999997;0.24342489346028678
[64, 1, 4, 5];0.07398868400000001;0.006748625300078383
[32, 64, 1, 4];0.0026529500000000003;0.18821383922120835
[4, 8, 2, 0];0.0020684049999999997;0.241404321088909
[2, 2, 64, 3];0.031255605;0.01597543559825205
[4, 2, 2, 2];0.020097969;0.024844396205502394
[128, 32, 4, 4];0.006365972;0.07843608246500373
[32, 1, 4, 1];0.02182626;0.02287711704899991
[16, 16, 64, 1];0.002599793;0.19206217755102226
[4, 4, 32, 2];0.032469175999999995;0.015378336202985406
[32, 8, 32, 1];0.003742586;0.13341628081810405
[4, 128, 16, 1];0.001919038;0.2601938600287773
[2, 64, 4, 1];0.0008524979999999999;0.5857162184097849
[128, 1, 1, 2];0.164087245;0.003043026926083772
[32, 4, 32, 1];0.007207704;0.0692761390814474
[4, 32, 8, 3];0.003913308;0.1275958612922634
[8, 64, 2, 5];0.003696039;0.13509649242389077
[128, 4, 1, 3];0.162737311;0.0030682693581062354
[4, 1, 32, 1];0.016023845000000002;0.031161179152812867
[16, 2, 16, 5];0.016756602000000002;0.029798517907264534
[4, 8, 2, 5];0.002022291;0.24690902781147955
[2, 2, 128, 1];0.026422137;0.01889786222673453
[4, 8, 32, 1];0.002016333;0.24763861165884046
[2, 32, 16, 4];0.001055698;0.4729779773779099
[2, 8, 32, 0];0.015344352;0.03254108774107273
[16, 64, 8, 1];0.002141889;0.2331222135049504
[4, 1, 16, 4];0.016160307;0.030898045734026266
[4, 16, 2, 0];0.001495074;0.33397805376985
[8, 1, 1, 2];0.011826975;0.04221890253102799
[256, 4, 2, 4];0.041546984;0.012018246733912255
[2, 16, 1, 0];0.0026450930000000003;0.1887729107301349
[32, 16, 4, 1];0.001828516;0.2730749442509143
[2, 1, 128, 1];0.051506937;0.009694265158145683
[2, 8, 8, 1];0.003937288;0.1268187404025067
[1, 1, 16, 3];0.061611069;0.00810441878166251
[2, 256, 32, 1];0.0026526049999999997;0.18823831846879005
[32, 2, 8, 3];0.052595914;0.009493549342291204
[1, 32, 128, 1];0.002003102;0.249274327898382
