X;time;peak
[16, 16, 2, 4];0.000656151;0.7609862741379725
[16, 16, 4, 1];0.0007454720000000001;0.6698063840920984
[16, 16, 4, 4];0.000663375;0.7526993099859126
[16, 16, 8, 1];0.0008015419999999999;0.6229516416630755
[16, 16, 8, 4];0.000732507;0.6816616151953562
[16, 16, 16, 1];0.0014055720000000001;0.3552446297748566
[16, 16, 16, 4];0.00090001;0.5547959520026498
[16, 16, 32, 1];0.001863804;0.26790472858836273
[16, 16, 32, 4];0.000880281;0.5672301285179445
[16, 16, 64, 1];0.002635443;0.1894641260546727
[16, 16, 64, 4];0.000935255;0.5338885167808831
[16, 32, 1, 1];0.000753919;0.662301792051805
[16, 32, 1, 4];0.000749341;0.6663480374914822
[16, 32, 2, 1];0.0007100079999999999;0.7032623643140709
[16, 32, 2, 4];0.001185296;0.42126346900850486
[16, 32, 4, 1];0.000757576;0.6591047033722092
[16, 32, 4, 4];0.0007757420000000001;0.6436700665451976
[16, 32, 8, 1];0.00109056;0.4578582606751621
[16, 32, 8, 4];0.000761509;0.6557005954780637
[16, 32, 16, 1];0.001051933;0.4746708248166992
[16, 32, 16, 4];0.00098504;0.5069052066534403
[16, 32, 32, 1];0.0014707680000000001;0.33949739507652105
[16, 32, 32, 4];0.001064365;0.4691265728973658
[16, 64, 1, 1];0.001441538;0.3463813682066687
[16, 64, 1, 4];0.0014432910000000002;0.3459606584963841
[16, 64, 2, 1];0.002327933;0.21449152736006782
[16, 64, 2, 4];0.0020848330000000003;0.23950211108607006
[16, 64, 4, 1];0.002087301;0.23921892662433675
[16, 64, 4, 4];0.001483556;0.33657098536348123
[16, 64, 8, 1];0.001987423;0.2512408806589764
[16, 64, 8, 4];0.0014652369999999999;0.34077893525887265
[16, 64, 16, 1];0.00113906;0.43836312815997824
[16, 64, 16, 4];0.001976212;0.2526661637323854
[16, 128, 1, 1];0.002369762;0.21070550745682678
[16, 128, 1, 4];0.002267254;0.22023200963010975
[16, 128, 2, 1];0.001390701;0.3590433204275432
[16, 128, 2, 4];0.002422567;0.20611273280033318
[16, 128, 4, 1];0.001265271;0.3946363306848136
[16, 128, 4, 4];0.0023769629999999997;0.21006717595600136
