X;time;peak
[2, 16, 128, 4];0.00267506;0.18665820757736454
[2, 16, 256, 1];0.0040009;0.12480239565145462
[2, 16, 256, 4];0.00365806;0.1364991019179305
[2, 16, 512, 1];0.00430012;0.11611813269441429
[2, 16, 512, 4];0.00376797;0.1325174841524494
[2, 32, 1, 1];0.00209093;0.23880374032698598
[2, 32, 1, 4];0.00273395;0.18263754083355757
[2, 32, 2, 1];0.00165606;0.3015119650024183
[2, 32, 2, 4];0.00140905;0.3543677688952874
[2, 32, 4, 1];0.00129795;0.3847004158572401
[2, 32, 4, 4];0.00233197;0.21412020942032048
[2, 32, 8, 1];0.00242114;0.2062342139495877
[2, 32, 8, 4];0.00209498;0.23834208668431428
[2, 32, 16, 1];0.00220609;0.22633795754565986
[2, 32, 16, 4];0.00212193;0.23531497493409526
[2, 32, 32, 1];0.00213695;0.2336610144186363
[2, 32, 32, 4];0.00265789;0.18786402174729006
[2, 32, 64, 1];0.00376701;0.13255125544182383
[2, 32, 64, 4];0.00205803;0.24262129549224487
[2, 32, 128, 1];0.0022459;0.22232597389104805
[2, 32, 128, 4];0.00205588;0.2428750242046738
[2, 32, 256, 1];0.00290012;0.17217284276578376
[2, 32, 256, 4];0.00207996;0.24006322465908228
[2, 64, 1, 1];0.00186586;0.2676095230949293
[2, 64, 1, 4];0.00184584;0.2705120187892259
[2, 64, 2, 1];0.00200391;0.24917381756760773
[2, 64, 2, 4];0.0018611;0.26829396849277565
[2, 64, 4, 1];0.00144911;0.34457142988586426
[2, 64, 4, 4];0.00112605;0.44342782714968676
[2, 64, 8, 1];0.00220513;0.22643649343209007
[2, 64, 8, 4];0.00205398;0.24309969170191764
[2, 64, 16, 1];0.00205016;0.24355265187200256
[2, 64, 16, 4];0.00180721;0.27629434584907386
[2, 64, 32, 1];0.00172901;0.28879064017090983
[2, 64, 32, 4];0.00212288;0.23520967024132533
[2, 64, 64, 1];0.00233316;0.2140110000008164
[2, 64, 64, 4];0.00181317;0.2753861495402553
[2, 64, 128, 1];0.00225306;0.22161944411684767
[2, 64, 128, 4];0.00186014;0.2684324323770817
[2, 128, 1, 1];0.00189996;0.26280653527542935
[2, 128, 1, 4];0.00204706;0.24392147995755123
[2, 128, 2, 1];0.00133514;0.37398467933093515
[2, 128, 2, 4];0.00136089;0.3669083502427858
[2, 128, 4, 1];0.00178289;0.2800632146469523
[2, 128, 4, 4];0.00104809;0.4764112860173313
[2, 128, 8, 1];0.00180793;0.27618431286714906
[2, 128, 8, 4];0.00267887;0.1863927345343017
[2, 128, 16, 1];0.00175595;0.2843599787931916
[2, 128, 16, 4];0.00194907;0.256184695655828
[2, 128, 32, 1];0.00186086;0.26832857107031416
[2, 128, 32, 4];0.00194001;0.25738109842830953
[2, 128, 64, 1];0.00224495;0.2224200560199135
[2, 128, 64, 4];0.00191903;0.26019494471785476
[2, 256, 1, 1];0.004421;0.1129432039723829
[2, 256, 1, 4];0.00371695;0.1343364599367505
[2, 256, 2, 1];0.00340891;0.1464755316983742
[2, 256, 2, 4];0.00334597;0.14923083732427508
[2, 256, 4, 1];0.0028739;0.1737436601001791
[2, 256, 4, 4];0.00182104;0.274196011488987
[2, 256, 8, 1];0.00197387;0.2529659525510316
[2, 256, 8, 4];0.00193405;0.2581742482158707
[2, 256, 16, 1];0.00219297;0.22769208186245357
[2, 256, 16, 4];0.0021081;0.2368587376129713
[2, 256, 32, 1];0.00212693;0.23476179505762051
[2, 256, 32, 4];0.00261712;0.19079060370250686
[4, 16, 1, 1];0.00169516;0.2945573897224479
[4, 16, 1, 4];0.00164199;0.3040955820448996
[4, 16, 2, 1];0.00137687;0.3626499994639325
[4, 16, 2, 4];0.00132799;0.37599824152433736
[4, 16, 4, 1];0.00253105;0.19727856216270118
[4, 16, 4, 4];0.00258207;0.19338046790439636
[4, 16, 8, 1];0.00215793;0.23138929657676788
[4, 16, 8, 4];0.00258994;0.192792846460499
[4, 16, 16, 1];0.00220299;0.22665645543643173
[4, 16, 16, 4];0.00253201;0.1972037648989952
[4, 16, 32, 1];0.00264096;0.1890683330159884
[4, 16, 32, 4];0.00254297;0.19635383223628466
[4, 16, 64, 1];0.0030601;0.16317176064896727
[4, 16, 64, 4];0.00254893;0.19589471062834396
[4, 16, 128, 1];0.00441408;0.11312026623031408
[4, 16, 128, 4];0.00258112;0.1934516429929274
[4, 16, 256, 1];0.00401807;0.124269090573809
[4, 16, 256, 4];0.00260901;0.19138366842668475
[4, 32, 1, 1];0.00205398;0.24309969170191764
[4, 32, 1, 4];0.0020709;0.24111347953155862
[4, 32, 2, 1];0.00113487;0.43998158798972986
[4, 32, 2, 4];0.00115085;0.4338722724611416
[4, 32, 4, 1];0.00184703;0.2703377339631218
[4, 32, 4, 4];0.002002;0.2494115408401123
[4, 32, 8, 1];0.001724;0.2896298751519169
[4, 32, 8, 4];0.00204802;0.24380714288039415
[4, 32, 16, 1];0.00177097;0.2819482570353562
[4, 32, 16, 4];0.00228691;0.21833911468396427
[4, 32, 32, 1];0.00177789;0.2808508427191248
[4, 32, 32, 4];0.00202417;0.24667982667557803
[4, 32, 64, 1];0.00236607;0.21103429093894296
[4, 32, 64, 4];0.00198293;0.25181015202851575
[4, 32, 128, 1];0.0022471;0.22220724701255162
[4, 32, 128, 4];0.00202417;0.24667982667557803
[4, 64, 1, 1];0.00196791;0.25373208366333055
[4, 64, 1, 4];0.00195193;0.2558093296183289
[4, 64, 2, 1];0.00126505;0.39470527233066266
[4, 64, 2, 4];0.00140095;0.3564166492465147
[4, 64, 4, 1];0.00162101;0.3080313537621019
[4, 64, 4, 4];0.00228286;0.21872646801026116
[4, 64, 8, 1];0.00217199;0.2298914381566696
[4, 64, 8, 4];0.00209188;0.23869529072504386
[4, 64, 16, 1];0.00170398;0.29303272618335
[4, 64, 16, 4];0.00202489;0.24659211352809524
[4, 64, 32, 1];0.00242901;0.20556601445111577
[4, 64, 32, 4];0.00181985;0.2743753082737065
[4, 64, 64, 1];0.00220895;0.22604491037004223
[4, 64, 64, 4];0.00183511;0.27209371904785257
[4, 128, 1, 1];0.00248599;0.20085434968037072
[4, 128, 1, 4];0.00253797;0.19674066468945842
[4, 128, 2, 1];0.00218821;0.22818737907326297
[4, 128, 2, 4];0.00198007;0.2521738649451306
[4, 128, 4, 1];0.00186586;0.2676095230949293
[4, 128, 4, 4];0.00209594;0.23823291924478027
[4, 128, 8, 1];0.00163722;0.30498155700633073
[4, 128, 8, 4];0.00188589;0.26476724769838367
[4, 128, 16, 1];0.0017252;0.2894284168571208
[4, 128, 16, 4];0.00203395;0.24549369687647424
[4, 128, 32, 1];0.00173712;0.287442378627789
[4, 128, 32, 4];0.00195599;0.25527835252833847
[4, 256, 1, 1];0.00483203;0.10333584534075839
[4, 256, 1, 4];0.004601;0.10852464785088128
[4, 256, 2, 1];0.00320196;0.1559425804075956
[4, 256, 2, 4];0.00223398;0.22351225380795925
[4, 256, 4, 1];0.00212908;0.23452472653066334
[4, 256, 4, 4];0.00249505;0.2001250094234203
[4, 256, 8, 1];0.00206399;0.24192069959733564
[4, 256, 8, 4];0.00257111;0.1942048005576987
[4, 256, 16, 1];0.00219703;0.22727131844440213
[4, 256, 16, 4];0.00368309;0.1355714643850421
[8, 16, 1, 1];0.00201106;0.24828792018234405
[8, 16, 1, 4];0.0019381;0.25763474782617246
[8, 16, 2, 1];0.0022459;0.22232597389104805
[8, 16, 2, 4];0.00232005;0.21522032058011886
[8, 16, 4, 1];0.00218201;0.2288357545391198
[8, 16, 4, 4];0.00237513;0.2102292947173017
[8, 16, 8, 1];0.00198007;0.2521738649451306
[8, 16, 8, 4];0.00238705;0.2091794913227225
[8, 16, 16, 1];0.00222397;0.22451827352073309
[8, 16, 16, 4];0.00240803;0.207357011649317
[8, 16, 32, 1];0.00263286;0.18965000218845848
[8, 16, 32, 4];0.00226998;0.21996753485136644
[8, 16, 64, 1];0.00307512;0.1623747706632277
[8, 16, 64, 4];0.0022831;0.21870347543336022
[8, 16, 128, 1];0.00369596;0.13509938006956373
[8, 16, 128, 4];0.00249791;0.19989587485614166
[8, 32, 1, 1];0.00212979;0.2344465439136745
[8, 32, 1, 4];0.00212979;0.2344465439136745
[8, 32, 2, 1];0.00177193;0.2817955025096391
[8, 32, 2, 4];0.00198793;0.25117680439547907
[8, 32, 4, 1];0.00169897;0.29389683441255865
[8, 32, 4, 4];0.00193405;0.2581742482158707
[8, 32, 8, 1];0.00158381;0.31526629126088657
[8, 32, 8, 4];0.00193191;0.25846023094342113
[8, 32, 16, 1];0.00171494;0.2911599850501503
[8, 32, 16, 4];0.00186682;0.2674719066444032
[8, 32, 32, 1];0.00255513;0.19541937387213362
[8, 32, 32, 4];0.00189114;0.26403222646758295
[8, 32, 64, 1];0.00255799;0.19520088224031554
[8, 32, 64, 4];0.00207496;0.24064170141202954
[8, 64, 1, 1];0.00208998;0.23891228852041876
[8, 64, 1, 4];0.00197911;0.25229618604418386
[8, 64, 2, 1];0.00205183;0.24335442252131256
[8, 64, 2, 4];0.00193501;0.2580461624290855
[8, 64, 4, 1];0.00159001;0.3140369587373065
[8, 64, 4, 4];0.00188589;0.26476724769838367
[8, 64, 8, 1];0.00148797;0.3355725617868
[8, 64, 8, 4];0.00185513;0.2691573662017782
[8, 64, 16, 1];0.00144696;0.3450834195567982
[8, 64, 16, 4];0.00185704;0.2688805328705385
[8, 64, 32, 1];0.00188208;0.26530323087323854
[8, 64, 32, 4];0.00272894;0.1829728410158907
[8, 128, 1, 1];0.003649;0.13683801171880097
[8, 128, 1, 4];0.00276589;0.18052847537751132
[8, 128, 2, 1];0.00294209;0.16971673360159095
[8, 128, 2, 4];0.00392795;0.1271202293211229
[8, 128, 4, 1];0.002244;0.22251421780833547
[8, 128, 4, 4];0.003268;0.15279128052689864
[8, 128, 8, 1];0.00194407;0.2568435831847129
[8, 128, 8, 4];0.00314093;0.15897263064184963
[8, 128, 16, 1];0.00175309;0.28482388511822254
[8, 128, 16, 4];0.003304;0.15112648449210192
[8, 256, 1, 1];0.00292706;0.17058820275700012
[8, 256, 1, 4];0.00462389;0.10798740989986888
[8, 256, 2, 1];0.00309706;0.16122448540289977
[8, 256, 2, 4];0.00296593;0.16835255881356093
[8, 256, 4, 1];0.00212479;0.2349982373608238
[8, 256, 4, 4];0.00418901;0.11919806941542388
[8, 256, 8, 1];0.00223994;0.22291753563126904
[8, 256, 8, 4];0.00413895;0.12063975277833866
[16, 16, 1, 1];0.00256801;0.19443923690402481
[16, 16, 1, 4];0.0025239;0.1978374360164447
[16, 16, 2, 1];0.00219893;0.22707494315958432
[16, 16, 2, 4];0.00261188;0.19117337119695574
[16, 16, 4, 1];0.00209212;0.23866790851476244
[16, 16, 4, 4];0.00259995;0.1920505797272658
[16, 16, 8, 1];0.00220895;0.22604491037004223
[16, 16, 8, 4];0.00262785;0.19001157020450357
[16, 16, 16, 1];0.00216389;0.2307519812753443
[16, 16, 16, 4];0.0025959;0.19235020792862004
[16, 16, 32, 1];0.00263596;0.1894269657968652
[16, 16, 32, 4];0.00324798;0.15373306016721308
[16, 16, 64, 1];0.00377798;0.13216637059007852
[16, 16, 64, 4];0.00343704;0.1452767220520869
[16, 32, 1, 1];0.00278687;0.17916942834143854
[16, 32, 1, 4];0.00316215;0.1579058250753142
[16, 32, 2, 1];0.00197887;0.2523267848630303
[16, 32, 2, 4];0.00233889;0.21348669871687198
[16, 32, 4, 1];0.00184298;0.2709318086804549
[16, 32, 4, 4];0.0022409;0.2228220379141884
[16, 32, 8, 1];0.00165796;0.30116643632048107
[16, 32, 8, 4];0.00320792;0.15565285442339732
[16, 32, 16, 1];0.00175285;0.2848628831684997
[16, 32, 16, 4];0.00316119;0.15795377840683564
[16, 32, 32, 1];0.00185084;0.26978123703934687
[16, 32, 32, 4];0.00349689;0.14279028072427352
[16, 64, 1, 1];0.00296593;0.16835255881356093
[16, 64, 1, 4];0.00431395;0.1157458720573731
[16, 64, 2, 1];0.00292993;0.17042110383589532
[16, 64, 2, 4];0.00491714;0.10154722150719823
[16, 64, 4, 1];0.00246406;0.2026419424697064
[16, 64, 4, 4];0.00395799;0.12615542352605863
[16, 64, 8, 1];0.00181389;0.2752768385965548
[16, 64, 8, 4];0.00261593;0.19087739532858478
[16, 64, 16, 1];0.00153899;0.32444779027927717
[16, 64, 16, 4];0.00384521;0.12985556179295923
[16, 128, 1, 1];0.00458813;0.10882906647412012
[16, 128, 1, 4];0.00451016;0.11071046365581372
[16, 128, 2, 1];0.00314593;0.158719966675007
[16, 128, 2, 4];0.00497413;0.10038376656056532
[16, 128, 4, 1];0.00244713;0.20404388191959755
[16, 128, 4, 4];0.00444984;0.11221120416956672
[16, 128, 8, 1];0.00169182;0.2951389064805386
[16, 128, 8, 4];0.00352597;0.14161263560435988
[16, 256, 1, 1];0.00727797;0.06860730461404825
[16, 256, 1, 4];0.00722289;0.06913048720967711
[16, 256, 2, 1];0.00402188;0.12415136820638725
[16, 256, 2, 4];0.00647593;0.07710427764999077
[16, 256, 4, 1];0.00303197;0.16468563500361308
[16, 256, 4, 4];0.00527596;0.09464095724037043
[32, 16, 1, 1];0.00424314;0.11767745225514707
[32, 16, 1, 4];0.00417995;0.11945643004387727
[32, 16, 2, 1];0.00286412;0.1743369358692739
[32, 16, 2, 4];0.00958109;0.05211535480429729
[32, 16, 4, 1];0.00269914;0.18499296248505256
[32, 16, 4, 4];0.00479794;0.10407006022624393
[32, 16, 8, 1];0.00376201;0.13272742623275982
[32, 16, 8, 4];0.00419307;0.11908265417985027
[32, 16, 16, 1];0.002316;0.2155966773583354
[32, 16, 16, 4];0.00449181;0.11116273946625187
[32, 16, 32, 1];0.00283098;0.17637775779479362
[32, 16, 32, 4];0.00470519;0.10612151789022436
[32, 32, 1, 1];0.00928593;0.05377187904301506
[32, 32, 1, 4];0.00785494;0.0635678827288184
[32, 32, 2, 1];0.00372601;0.13400981338265458
[32, 32, 2, 4];0.00935411;0.05337994793325124
[32, 32, 4, 1];0.00196815;0.2537011430845742
[32, 32, 4, 4];0.00665808;0.07499487911859046
[32, 32, 8, 1];0.0017581;0.2840122318195238
[32, 32, 8, 4];0.00632787;0.0789083696033428
[32, 32, 16, 1];0.00233102;0.21420747345020838
[32, 32, 16, 4];0.00500393;0.09978594919631265
[32, 64, 1, 1];0.00906992;0.05505251476991029
[32, 64, 1, 4];0.00938177;0.05322256938316595
[32, 64, 2, 1];0.00485706;0.10280332233118487
[32, 64, 2, 4];0.00714278;0.06990582164954048
[32, 64, 4, 1];0.0018301;0.2728385906572891
[32, 64, 4, 4];0.00680995;0.07332240394744524
[32, 64, 8, 1];0.00154686;0.32279708878754687
[32, 64, 8, 4];0.00735903;0.0678515925009009
[32, 128, 1, 1];0.0105529;0.04731608418177986
[32, 128, 1, 4];0.00929403;0.053725015387501955
[32, 128, 2, 1];0.00454998;0.10974156035013445
[32, 128, 2, 4];0.0078299;0.06377117265378929
[32, 128, 4, 1];0.00181198;0.2755670066788291
[32, 128, 4, 4];0.00747204;0.06682537898109549
[32, 256, 1, 1];0.0109942;0.0454168474979448
[32, 256, 1, 4];0.010093;0.0494720999466863
[32, 256, 2, 1];0.00481391;0.10372481096694885
[32, 256, 2, 4];0.00989914;0.050440937774584936
[64, 16, 1, 1];0.0101378;0.049253477555476016
[64, 16, 1, 4];0.0101421;0.04923259529701983
[64, 16, 2, 1];0.00364184;0.13710704060637063
[64, 16, 2, 4];0.0126731;0.03940013925258262
[64, 16, 4, 1];0.00287008;0.17397490828196593
[64, 16, 4, 4];0.0140049;0.035653371660055035
[64, 16, 8, 1];0.00244498;0.20422330847774003
[64, 16, 8, 4];0.0118868;0.04200641928541784
[64, 16, 16, 1];0.00259089;0.19272215522924738
[64, 16, 16, 4];0.0114861;0.04347184029060384
[64, 32, 1, 1];0.00517988;0.0963964232302495
[64, 32, 1, 4];0.00467205;0.10687426392309689
[64, 32, 2, 1];0.00278592;0.17923052519882293
[64, 32, 2, 4];0.00794888;0.06281663640184589
[64, 32, 4, 1];0.00219202;0.22779076138078339
[64, 32, 4, 4];0.00801706;0.06228242083281213
[64, 32, 8, 1];0.00189614;0.2633359903603662
[64, 32, 8, 4];0.00836515;0.05969072936670649
[64, 64, 1, 1];0.00399399;0.1250183162105826
[64, 64, 1, 4];0.00394797;0.1264756076570756
[64, 64, 2, 1];0.00244117;0.20454204531511727
[64, 64, 2, 4];0.00552893;0.09031076623540266
[64, 64, 4, 1];0.00221586;0.22534000557882933
[64, 64, 4, 4];0.00774813;0.06444418263011911
[64, 128, 1, 1];0.00380206;0.13132930694463127
[64, 128, 1, 4];0.00374198;0.13343788709771426
[64, 128, 2, 1];0.00218296;0.22873616775474806
[64, 128, 2, 4];0.00693917;0.0719570070717254
[64, 256, 1, 1];0.00359702;0.13881543743485017
[64, 256, 1, 4];0.00352597;0.14161263560435988
[128, 16, 1, 1];0.0087719;0.05692289068068546
[128, 16, 1, 4];0.009552;0.05227406875648082
[128, 16, 2, 1];0.00369382;0.1351776493607985
[128, 16, 2, 4];0.00883198;0.05653566977754759
[128, 16, 4, 1];0.00305414;0.16349018210098581
[128, 16, 4, 4];0.00897789;0.05561684368620074
