kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
2,1,16,1,112,16,1,[2; 1; 16; 1; 112; 16; 1],0.27986316301394254,0.19982641777884588,tvm
64,4,16,4,128,64,4,[64; 4; 16; 4; 128; 64; 4],0.16387303499504924,0.341264524300919,tvm
16,1,32,1,448,112,7,[16; 1; 32; 1; 448; 112; 7],0.3020757780177519,0.18513253098382118,tvm
16,1,8,2,1024,32,2,[16; 1; 8; 2; 1024; 32; 2],0.18672130606137216,0.2995054742973576,tvm
2,2,8,1,14336,224,14,[2; 2; 8; 1; 14336; 224; 14],0.41086506203282624,0.13611294437312185,tvm
32,2,8,2,896,64,4,[32; 2; 8; 2; 896; 64; 4],0.12568514596205205,0.444953561578537,tvm
64,32,64,8,224,16,1,[64; 32; 64; 8; 224; 16; 1],0.16545272094663233,0.3380062474244346,tvm
128,64,64,8,1792,32,2,[128; 64; 64; 8; 1792; 32; 2],0.20958883897401392,0.26682743989181185,tvm
4,2,64,2,64,64,4,[4; 2; 64; 2; 64; 64; 4],0.13658561604097486,0.4094432119159345,tvm
2,2,4,4,448,16,1,[2; 2; 4; 4; 448; 16; 1],0.21541133697610348,0.2596151814402286,tvm
8,8,16,1,64,32,2,[8; 8; 16; 1; 64; 32; 2],0.14378232904709876,0.3889494189165228,tvm
8,1,8,8,256,32,2,[8; 1; 8; 8; 256; 32; 2],0.2529729929519817,0.22106728738410666,tvm
16,16,8,4,256,32,2,[16; 16; 8; 4; 256; 32; 2],0.13685793208424002,0.4086285133908823,tvm
32,1,8,2,2048,128,8,[32; 1; 8; 2; 2048; 128; 8],0.12109651602804661,0.46181389165961656,tvm
16,1,32,2,224,112,7,[16; 1; 32; 2; 224; 112; 7],0.23390327603556216,0.23909050903943202,tvm
16,16,64,8,2048,32,2,[16; 16; 64; 8; 2048; 32; 2],0.17057749989908189,0.327851289686034,tvm
8,2,8,8,1024,32,2,[8; 2; 8; 8; 1024; 32; 2],0.42153711896389723,0.1326669724146475,tvm
16,16,4,4,224,16,1,[16; 16; 4; 4; 224; 16; 1],0.1772428679978475,0.31552216438978237,tvm
4,2,4,1,128,64,4,[4; 2; 4; 1; 128; 64; 4],0.14423211000394076,0.3877364987020252,tvm
32,1,64,8,1792,32,2,[32; 1; 64; 8; 1792; 32; 2],0.20021127501968294,0.2793251944868509,tvm
128,16,16,16,7168,16,1,[128; 16; 16; 16; 7168; 16; 1],0.39481149206403643,0.14164748103194202,tvm
16,2,16,2,2048,32,2,[16; 2; 16; 2; 2048; 32; 2],0.11954019998665899,0.46782633239340915,tvm
64,8,32,8,7168,32,2,[64; 8; 32; 8; 7168; 32; 2],0.22611237200908363,0.2473285863857405,tvm
256,1,16,8,1024,32,2,[256; 1; 16; 8; 1024; 32; 2],0.48209113208577037,0.11600307413118668,tvm
32,4,4,4,1792,32,2,[32; 4; 4; 4; 1792; 32; 2],0.13572429807391018,0.41204157344677717,tvm
1,1,4,1,3584,128,8,[1; 1; 4; 1; 3584; 128; 8],0.4492147129494697,0.12449292447735122,tvm
4,1,64,1,2048,128,8,[4; 1; 64; 1; 2048; 128; 8],0.15058889903593808,0.3713690297980533,tvm
8,8,16,4,224,32,2,[8; 8; 16; 4; 224; 32; 2],0.13340343500021845,0.41920999510426216,tvm
256,16,32,8,32,16,1,[256; 16; 32; 8; 32; 16; 1],0.2622734069591388,0.2132280736416639,tvm
512,32,8,8,512,16,1,[512; 32; 8; 8; 512; 16; 1],0.2545091590145603,0.21973296972834663,tvm
256,16,32,8,3584,32,2,[256; 16; 32; 8; 3584; 32; 2],0.20682490500621498,0.2703932262492897,tvm
512,512,32,16,3584,16,1,[512; 512; 32; 16; 3584; 16; 1],0.5723056809511036,0.09771710328018106,tvm
256,1,32,8,1024,32,2,[256; 1; 32; 8; 1024; 32; 2],0.5146710660774261,0.10865979655619544,tvm
256,8,8,8,896,32,2,[256; 8; 8; 8; 896; 32; 2],0.22712534794118255,0.24622550428768386,tvm
8,4,4,1,3584,224,14,[8; 4; 4; 1; 3584; 224; 14],0.21721030306071043,0.2574650122268948,tvm
64,1,4,4,128,64,4,[64; 1; 4; 4; 128; 64; 4],0.23043646302539855,0.24268751828207596,tvm
8,1,64,1,1024,128,8,[8; 1; 64; 1; 1024; 128; 8],0.14615409111138433,0.3826376183388086,tvm
64,2,16,4,128,32,2,[64; 2; 16; 4; 128; 32; 2],0.26341498899273574,0.21230399054806848,tvm
16,2,8,1,128,16,1,[16; 2; 8; 1; 128; 16; 1],0.1771560979541391,0.3156767053415827,tvm
16,16,2,1,14336,32,2,[16; 16; 2; 1; 14336; 32; 2],0.2179765010951087,0.2565600101495906,tvm
8,1,8,1,7168,112,7,[8; 1; 8; 1; 7168; 112; 7],0.3711789889493957,0.15066599941883477,tvm
32,32,16,2,64,64,4,[32; 32; 16; 2; 64; 64; 4],0.12393757910467684,0.45122757550476483,tvm
128,32,8,4,224,32,2,[128; 32; 8; 4; 224; 32; 2],0.1488817990757525,0.3756272001044173,tvm
32,4,2,2,448,64,4,[32; 4; 2; 2; 448; 64; 4],0.13480857096146792,0.4148404877707516,tvm
16,4,4,1,3584,112,7,[16; 4; 4; 1; 3584; 112; 7],0.2673300120513886,0.20919481843506257,tvm
1,1,64,8,512,32,2,[1; 1; 64; 8; 512; 32; 2],0.9030135719804093,0.06193046823281477,tvm
128,1,64,4,512,64,4,[128; 1; 64; 4; 512; 64; 4],0.24168646603357047,0.23139091837093365,tvm
8,2,32,2,896,16,1,[8; 2; 32; 2; 896; 16; 1],0.15658646100200713,0.3571448832515379,tvm
32,2,2,2,14336,128,8,[32; 2; 2; 2; 14336; 128; 8],0.39262380299624056,0.14243673691344896,tvm
16,1,4,1,448,16,1,[16; 1; 4; 1; 448; 16; 1],0.28408887598197907,0.1968540765280821,tvm
32,8,64,16,32,16,1,[32; 8; 64; 16; 32; 16; 1],0.24070863495580852,0.2323308980735169,tvm
128,1,16,16,64,16,1,[128; 1; 16; 16; 64; 16; 1],0.4169878070242703,0.13411436111866537,tvm
16,4,64,2,896,112,7,[16; 4; 64; 2; 896; 112; 7],0.16513800097163767,0.33865041967498594,tvm
64,2,64,1,2048,128,8,[64; 2; 64; 1; 2048; 128; 8],0.1996697799768299,0.2800827112636819,tvm
128,16,64,4,128,32,2,[128; 16; 64; 4; 128; 32; 2],0.13474624406080693,0.41503237231678597,tvm
4,2,8,2,896,112,7,[4; 2; 8; 2; 896; 112; 7],0.23117449099663645,0.24191273480146658,tvm
4,2,8,1,1792,224,14,[4; 2; 8; 1; 1792; 224; 14],0.24647574604023248,0.2268947522495978,tvm
4,1,32,1,224,32,2,[4; 1; 32; 1; 224; 32; 2],0.15428809798322618,0.3624651160027474,tvm
16,8,4,2,224,112,7,[16; 8; 4; 2; 224; 112; 7],0.15685150597710162,0.35654138597494595,tvm
2,2,4,2,1024,128,8,[2; 2; 4; 2; 1024; 128; 8],0.2599763759644702,0.2151120582624639,tvm
4,4,64,2,1792,32,2,[4; 4; 64; 2; 1792; 32; 2],0.14916686597280204,0.3749093538207748,tvm
8,4,16,8,64,16,1,[8; 4; 16; 8; 64; 16; 1],0.22553203499410301,0.24796501009178398,tvm
16,8,32,1,112,112,7,[16; 8; 32; 1; 112; 112; 7],0.22566975699737668,0.24781368171537238,tvm
2,2,16,1,2048,32,2,[2; 2; 16; 1; 2048; 32; 2],0.3928268679883331,0.14236310672872374,tvm
4,4,64,1,512,32,2,[4; 4; 64; 1; 512; 32; 2],0.22395758901257068,0.24970823083023247,tvm
4,1,64,1,3584,16,1,[4; 1; 64; 1; 3584; 16; 1],0.33286346308887005,0.16800898727176425,tvm
8,2,64,2,2048,16,1,[8; 2; 64; 2; 2048; 16; 1],0.227593507966958,0.24571901823075018,tvm
128,128,8,4,512,64,4,[128; 128; 8; 4; 512; 64; 4],0.19942833692766726,0.2804218006070873,tvm
1,1,64,16,224,16,1,[1; 1; 64; 16; 224; 16; 1],0.6294887169497088,0.08884043800550158,tvm
8,2,1,1,896,16,1,[8; 2; 1; 1; 896; 16; 1],0.16564890195149928,0.33760594048312775,tvm
16,4,8,2,128,16,1,[16; 4; 8; 2; 128; 16; 1],0.16072278306819499,0.34795349026282507,tvm
16,4,16,1,256,32,2,[16; 4; 16; 1; 256; 32; 2],0.13757689099293202,0.4064930740163798,tvm
128,64,32,8,2048,16,1,[128; 64; 32; 8; 2048; 16; 1],0.38817563909105957,0.14406894122537783,tvm
64,64,8,8,224,32,2,[64; 64; 8; 8; 224; 32; 2],0.190250629093498,0.2939493740430664,tvm
4,2,32,2,64,32,2,[4; 2; 32; 2; 64; 32; 2],0.15459156199358404,0.36175359516487926,tvm
4,2,8,1,14336,32,2,[4; 2; 8; 1; 14336; 32; 2],0.22809380805119872,0.2451800590780633,tvm
64,16,32,2,2048,128,8,[64; 16; 32; 2; 2048; 128; 8],0.12304863706231117,0.4544873853825272,tvm
32,8,64,8,1024,16,1,[32; 8; 64; 8; 1024; 16; 1],0.23559179494623095,0.23737691436196606,tvm
8,2,16,2,2048,32,2,[8; 2; 16; 2; 2048; 32; 2],0.14002359192818403,0.3993902210565769,tvm
16,1,64,8,128,16,1,[16; 1; 64; 8; 128; 16; 1],0.27378099295310676,0.20426565310511535,tvm
8,2,16,16,112,16,1,[8; 2; 16; 16; 112; 16; 1],0.31097807991318405,0.1798327822621636,tvm
2,1,8,4,896,64,4,[2; 1; 8; 4; 896; 64; 4],0.226178026990965,0.2472567918172144,tvm
16,8,4,2,3584,112,7,[16; 8; 4; 2; 3584; 112; 7],0.15083973202854395,0.37075147629373023,tvm
16,16,16,2,3584,16,1,[16; 16; 16; 2; 3584; 16; 1],0.1692808159859851,0.3303626167418955,tvm
4,4,8,2,256,128,8,[4; 4; 8; 2; 256; 128; 8],0.1771493679843843,0.31568869801591976,tvm
128,2,64,4,7168,64,4,[128; 2; 64; 4; 7168; 64; 4],0.29329114803113043,0.19067760383752685,tvm
4,2,64,2,1792,128,8,[4; 2; 64; 2; 1792; 128; 8],0.1560546049149707,0.3583620833477142,tvm
2,1,8,1,224,112,7,[2; 1; 8; 1; 224; 112; 7],0.2547623150749132,0.21951462215629808,tvm
128,8,16,4,1792,32,2,[128; 8; 16; 4; 1792; 32; 2],0.17136290296912193,0.3263486575236786,tvm
32,2,32,1,1792,224,14,[32; 2; 32; 1; 1792; 224; 14],0.266128001967445,0.21013968060442745,tvm
16,2,4,1,448,224,14,[16; 2; 4; 1; 448; 224; 14],0.2817782419733703,0.19846831658002353,tvm
16,2,64,16,2048,16,1,[16; 2; 64; 16; 2048; 16; 1],1.6027341519948095,0.03489290676418708,tvm
128,64,16,4,512,64,4,[128; 64; 16; 4; 512; 64; 4],0.122573634958826,0.45624863252296394,tvm
32,32,16,16,512,16,1,[32; 32; 16; 16; 512; 16; 1],0.34736151003744453,0.1609966899536592,tvm
4,1,16,1,224,112,7,[4; 1; 16; 1; 224; 112; 7],0.2182594989426434,0.25622735140627106,tvm
32,16,8,1,1792,128,8,[32; 16; 8; 1; 1792; 128; 8],0.19669070304371417,0.2843248433603103,tvm
8,1,2,2,64,64,4,[8; 1; 2; 2; 64; 64; 4],0.12429014802910388,0.4499475961701978,tvm
4,1,64,8,64,16,1,[4; 1; 64; 8; 64; 16; 1],0.2931633290136233,0.19076073914665687,tvm
64,16,16,2,1792,64,4,[64; 16; 16; 2; 1792; 64; 4],0.12483473401516676,0.4479847197538696,tvm
1,1,16,1,14336,32,2,[1; 1; 16; 1; 14336; 32; 2],1.024143910035491,0.054605659209939865,tvm
32,1,16,8,32,32,2,[32; 1; 16; 8; 32; 32; 2],0.25895106990356,0.2159637855682963,tvm
64,1,32,2,112,112,7,[64; 1; 32; 2; 112; 112; 7],0.21848942001815885,0.25595771790087335,tvm
64,1,8,8,112,16,1,[64; 1; 8; 8; 112; 16; 1],0.26869522396009415,0.20813192177036619,tvm
64,2,32,8,14336,32,2,[64; 2; 32; 8; 14336; 32; 2],0.477680601994507,0.11707415603612144,tvm
8,4,32,1,512,64,4,[8; 4; 32; 1; 512; 64; 4],0.11887453799135983,0.4704460204707426,tvm
4,1,2,2,1024,128,8,[4; 1; 2; 2; 1024; 128; 8],0.130985380965285,0.4269488161289912,tvm
16,8,4,1,7168,128,8,[16; 8; 4; 1; 7168; 128; 8],0.22631569800432771,0.247106382042769,tvm
8,1,32,1,64,32,2,[8; 1; 32; 1; 64; 32; 2],0.14593566406983882,0.3832103255210486,tvm
8,2,8,2,512,64,4,[8; 2; 8; 2; 512; 64; 4],0.1364862899063155,0.40974117892514866,tvm
16,4,64,4,7168,16,1,[16; 4; 64; 4; 7168; 16; 1],0.3028728310018778,0.18464532836550998,tvm
4,1,32,2,64,32,2,[4; 1; 32; 2; 64; 32; 2],0.15569587401114404,0.3591877671037739,tvm
8,1,4,2,2048,128,8,[8; 1; 4; 2; 2048; 128; 8],0.16842309397179633,0.33204504212883196,tvm
2,1,8,1,1024,64,4,[2; 1; 8; 1; 1024; 64; 4],0.35029591992497444,0.1596480294298347,tvm
4,1,64,4,256,16,1,[4; 1; 64; 4; 256; 16; 1],0.2841443050419912,0.19681567548949755,tvm
32,8,32,4,2048,64,4,[32; 8; 32; 4; 2048; 64; 4],0.18452626699581742,0.3030682527956897,tvm
2,1,32,2,256,64,4,[2; 1; 32; 2; 256; 64; 4],0.2441771769663319,0.22903063270751287,tvm
64,32,32,1,512,128,8,[64; 32; 32; 1; 512; 128; 8],0.2014570509782061,0.2775978952426107,tvm
64,8,64,2,128,64,4,[64; 8; 64; 2; 128; 64; 4],0.14184397598728538,0.39426456389199255,tvm
4,2,16,1,2048,32,2,[4; 2; 16; 1; 2048; 32; 2],0.24658959999214858,0.22678999169110928,tvm
64,32,16,2,1024,64,4,[64; 32; 16; 2; 1024; 64; 4],0.12594864808488637,0.4440226567230945,tvm
16,4,4,2,128,32,2,[16; 4; 4; 2; 128; 32; 2],0.1663624410284683,0.33615792715955334,tvm
4,4,32,1,3584,224,14,[4; 4; 32; 1; 3584; 224; 14],0.20593680592719465,0.2715592925778615,tvm
16,1,8,2,2048,128,8,[16; 1; 8; 2; 2048; 128; 8],0.1310637629358098,0.42669348171182053,tvm
2,1,1,1,128,32,2,[2; 1; 1; 1; 128; 32; 2],0.18349738197866827,0.3047675815878101,tvm
1,1,64,2,256,128,8,[1; 1; 64; 2; 256; 128; 8],0.42836030398029834,0.1305537717050118,tvm
128,16,8,8,64,32,2,[128; 16; 8; 8; 64; 32; 2],0.1495551789412275,0.3739359193659919,tvm
16,4,64,1,224,224,14,[16; 4; 64; 1; 224; 224; 14],0.2329244570573792,0.24009523963195015,tvm
2,2,32,2,1792,112,7,[2; 2; 32; 2; 1792; 112; 7],0.24631917395163327,0.22703897725929556,tvm
128,128,64,16,64,16,1,[128; 128; 64; 16; 64; 16; 1],0.4748730850405991,0.11776631503247258,tvm
4,2,1,1,1792,224,14,[4; 2; 1; 1; 1792; 224; 14],0.26184621604625136,0.21357594613265352,tvm
4,1,4,1,3584,16,1,[4; 1; 4; 1; 3584; 16; 1],0.16753668000455946,0.3338018476420291,tvm
8,4,4,1,2048,32,2,[8; 4; 4; 1; 2048; 32; 2],0.14441284898202866,0.38725122956540214,tvm
256,32,8,8,896,16,1,[256; 32; 8; 8; 896; 16; 1],0.23018905997741967,0.24294835444751017,tvm
8,8,32,2,16,16,1,[8; 8; 32; 2; 16; 16; 1],0.21433936897665262,0.2609135857791248,tvm
16,2,8,2,512,64,4,[16; 2; 8; 2; 512; 64; 4],0.13920942798722535,0.4017260478828003,tvm
64,2,16,16,512,16,1,[64; 2; 16; 16; 512; 16; 1],0.5434589119395241,0.10290392172197287,tvm
64,2,16,8,7168,32,2,[64; 2; 16; 8; 7168; 32; 2],0.6157624820480123,0.09082081965651947,tvm
8,4,16,4,112,16,1,[8; 4; 16; 4; 112; 16; 1],0.20654331904370338,0.27076186047683354,tvm
128,1,64,4,64,32,2,[128; 1; 64; 4; 64; 32; 2],0.27105133899021894,0.20632273406829174,tvm
16,1,8,1,1024,128,8,[16; 1; 8; 1; 1024; 128; 8],0.20538991293869913,0.2722823751818059,tvm
4,2,16,1,2048,16,1,[4; 2; 16; 1; 2048; 16; 1],0.30868029489647597,0.1811714393757753,tvm
128,32,8,4,32,32,2,[128; 32; 8; 4; 32; 32; 2],0.13752891204785556,0.4066348849896638,tvm
8,1,64,1,256,16,1,[8; 1; 64; 1; 256; 16; 1],0.18425928300712258,0.30350738600872323,tvm
16,1,4,1,512,16,1,[16; 1; 4; 1; 512; 16; 1],0.27816660108510405,0.20104517621877824,tvm
16,16,8,1,3584,112,7,[16; 16; 8; 1; 3584; 112; 7],0.18486207199748605,0.3025177243176948,tvm
8,2,4,4,448,64,4,[8; 2; 4; 4; 448; 64; 4],0.1815489639993757,0.30803840518487147,tvm
16,2,16,2,16,16,1,[16; 2; 16; 2; 16; 16; 1],0.17876111494842917,0.31284238381186463,tvm
64,32,4,2,14336,128,8,[64; 32; 4; 2; 14336; 128; 8],0.2546501490287483,0.2196113120162356,tvm
256,64,32,8,3584,16,1,[256; 64; 32; 8; 3584; 16; 1],0.34141353494487703,0.16380151226975392,tvm
8,1,2,1,224,224,14,[8; 1; 2; 1; 224; 224; 14],0.21641333599109203,0.25841315682890853,tvm
8,2,8,4,1792,32,2,[8; 2; 8; 4; 1792; 32; 2],0.22114137501921505,0.25288824096564505,tvm
16,16,8,2,32,16,1,[16; 16; 8; 2; 32; 16; 1],0.1714481960516423,0.32618630362543055,tvm
64,4,8,2,128,128,8,[64; 4; 8; 2; 128; 128; 8],0.1301387829007581,0.4297262667346458,tvm
2,2,4,1,896,128,8,[2; 2; 4; 1; 896; 128; 8],0.21538629196584225,0.25964536936362803,tvm
64,1,4,2,14336,64,4,[64; 1; 4; 2; 14336; 64; 4],0.27540960698388517,0.20305774350349942,tvm
16,1,64,1,1792,64,4,[16; 1; 64; 1; 1792; 64; 4],0.21358769002836198,0.2618318187059716,tvm
8,4,64,1,2048,64,4,[8; 4; 64; 1; 2048; 64; 4],0.11733872990589589,0.4766035338731183,tvm
4,4,64,1,1024,64,4,[4; 4; 64; 1; 1024; 64; 4],0.25400660501327366,0.2201677130813622,tvm
128,32,32,8,112,16,1,[128; 32; 32; 8; 112; 16; 1],0.18343299301341176,0.30487456162940346,tvm
256,2,32,8,3584,16,1,[256; 2; 32; 8; 3584; 16; 1],0.4586631800048053,0.1219283687274558,tvm
64,2,16,2,1792,64,4,[64; 2; 16; 2; 1792; 64; 4],0.12218798801768571,0.45768863405164495,tvm
4,4,2,2,1024,16,1,[4; 4; 2; 2; 1024; 16; 1],0.12356963800266385,0.4525711512736466,tvm
128,8,16,16,32,16,1,[128; 8; 16; 16; 32; 16; 1],0.25890169106423855,0.21600497510639083,tvm
2,2,32,1,3584,64,4,[2; 2; 32; 1; 3584; 64; 4],0.32989606494084,0.16952021947688933,tvm
8,2,64,1,64,16,1,[8; 2; 64; 1; 64; 16; 1],0.2154700990067795,0.2595443803623711,tvm
32,2,16,4,1792,32,2,[32; 2; 16; 4; 1792; 32; 2],0.2364552040817216,0.23651013962883788,tvm
4,4,32,2,256,64,4,[4; 4; 32; 2; 256; 64; 4],0.14582713600248098,0.3834955198762313,tvm
128,1,16,4,32,32,2,[128; 1; 16; 4; 32; 32; 2],0.27221155003644526,0.20544335214962736,tvm
8,8,16,16,448,16,1,[8; 8; 16; 16; 448; 16; 1],0.19514251209329814,0.2865805750547882,tvm
4,4,8,1,3584,112,7,[4; 4; 8; 1; 3584; 112; 7],0.1857401739107445,0.30108754695258905,tvm
512,32,16,8,512,16,1,[512; 32; 16; 8; 512; 16; 1],0.231421694974415,0.2416543243256258,tvm
8,8,4,2,896,128,8,[8; 8; 4; 2; 896; 128; 8],0.20136464992538095,0.27772527776874906,tvm
16,1,16,4,448,32,2,[16; 1; 16; 4; 448; 32; 2],0.25883200904354453,0.21606312735425612,tvm
8,8,1,1,512,16,1,[8; 8; 1; 1; 512; 16; 1],0.145127807976678,0.3853434714752965,tvm
256,64,64,8,14336,32,2,[256; 64; 64; 8; 14336; 32; 2],0.3296617770101875,0.16964069611141214,tvm
4,1,16,1,14336,112,7,[4; 1; 16; 1; 14336; 112; 7],0.27401185990311205,0.2040935503781024,tvm
256,8,8,8,448,16,1,[256; 8; 8; 8; 448; 16; 1],0.2729747500270605,0.2048689606924797,tvm
16,1,4,1,896,128,8,[16; 1; 4; 1; 896; 128; 8],0.21162038494367152,0.2642659087318976,tvm
128,4,32,16,2048,16,1,[128; 4; 32; 16; 2048; 16; 1],0.7970162790734321,0.07016676422010804,tvm
64,64,32,8,64,32,2,[64; 64; 32; 8; 64; 32; 2],0.18396617798134685,0.3039909506572655,tvm
128,4,8,8,448,32,2,[128; 4; 8; 8; 448; 32; 2],0.22573714097961783,0.2477397077443397,tvm
2,1,16,1,64,64,4,[2; 1; 16; 1; 64; 64; 4],0.1783548209350556,0.3135550417989373,tvm
128,32,4,4,7168,64,4,[128; 32; 4; 4; 7168; 64; 4],0.2249388030031696,0.24861896918934576,tvm
16,4,16,2,896,32,2,[16; 4; 16; 2; 896; 32; 2],0.11869609705172479,0.4711532621747708,tvm
8,1,64,4,1792,64,4,[8; 1; 64; 4; 1792; 64; 4],0.16928350902162492,0.33035736118979775,tvm
8,2,2,1,128,64,4,[8; 2; 2; 1; 128; 64; 4],0.23439862101804465,0.23858524888262098,tvm
64,16,4,4,256,32,2,[64; 16; 4; 4; 256; 32; 2],0.13476019992958754,0.41498939124870515,tvm
16,4,64,4,448,16,1,[16; 4; 64; 4; 448; 16; 1],0.19856515899300575,0.281640815624171,tvm
64,32,16,16,224,16,1,[64; 32; 16; 16; 224; 16; 1],0.31133240403141826,0.17962811647350954,tvm
32,4,16,4,448,64,4,[32; 4; 16; 4; 448; 64; 4],0.1557612429605797,0.35903702532398696,tvm
16,2,64,4,3584,32,2,[16; 2; 64; 4; 3584; 32; 2],0.24472509697079659,0.2285178513587711,tvm
256,32,16,8,512,16,1,[256; 32; 16; 8; 512; 16; 1],0.2192410440184176,0.25508021813942544,tvm
16,8,8,4,1792,32,2,[16; 8; 8; 4; 1792; 32; 2],0.13102783600334078,0.42681047813311557,tvm
32,1,8,4,7168,64,4,[32; 1; 8; 4; 7168; 64; 4],0.3592432359000668,0.15567183385713104,tvm
8,2,64,1,64,64,4,[8; 2; 64; 1; 64; 64; 4],0.12520286696963012,0.44666751398670906,tvm
16,16,16,1,2048,128,8,[16; 16; 16; 1; 2048; 128; 8],0.16184578102547675,0.34553914831137994,tvm
