kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
256,64,300,12,160,16,1,[256; 64; 300; 12; 160; 16; 1],0.5172569809947163,0.2828105171328922,tvm
64,4,10,5,1024,64,4,[64; 4; 10; 5; 1024; 64; 4],0.6531437609810382,0.22397169356098495,tvm
16,16,10,1,128,16,1,[16; 16; 10; 1; 128; 16; 1],0.41838407702744007,0.349644554651921,tvm
10,5,4,1,512,128,8,[10; 5; 4; 1; 512; 128; 8],0.5541487210430205,0.26398276984267843,tvm
20,2,2,2,128,32,2,[20; 2; 2; 2; 128; 32; 2],0.42180922301486135,0.34680539519772496,tvm
8,1,4,2,64,16,1,[8; 1; 4; 2; 64; 16; 1],0.49768584594130516,0.29393183567243053,tvm
2,2,375,3,640,80,5,[2; 2; 375; 3; 640; 80; 5],0.9871644320664927,0.14818778871467778,tvm
128,32,10,5,256,64,4,[128; 32; 10; 5; 256; 64; 4],0.20355702005326748,0.7186473561434225,tvm
2,1,150,6,320,32,2,[2; 1; 150; 6; 320; 32; 2],1.0335327700013295,0.1415395026957163,tvm
16,1,300,2,64,16,1,[16; 1; 300; 2; 64; 16; 1],0.37488437397405505,0.39021555562579524,tvm
160,32,750,5,512,32,2,[160; 32; 750; 5; 512; 32; 2],0.23335338197648525,0.6268849118306558,tvm
8,2,12,6,64,64,4,[8; 2; 12; 6; 64; 64; 4],0.5028636100469157,0.290905349607752,tvm
160,80,1500,5,512,32,2,[160; 80; 1500; 5; 512; 32; 2],0.3182687140069902,0.45962957666803966,tvm
32,2,2,2,512,64,4,[32; 2; 2; 2; 512; 64; 4],0.30501080595422536,0.47960830052581216,tvm
4,1,4,1,2560,160,10,[4; 1; 4; 1; 2560; 160; 10],0.702535038930364,0.20822550645792673,tvm
32,2,300,12,32,32,2,[32; 2; 300; 12; 32; 32; 2],0.5191538819344714,0.28177717508462885,tvm
8,4,300,25,80,16,1,[8; 4; 300; 25; 80; 16; 1],0.5012082830071449,0.29186611483758923,tvm
20,1,4,2,128,128,8,[20; 1; 4; 2; 128; 128; 8],0.3240227811038494,0.4514673745696593,tvm
20,10,75,1,256,128,8,[20; 10; 75; 1; 256; 128; 8],0.5348775510210544,0.2734938379942516,tvm
128,8,500,20,1024,16,1,[128; 8; 500; 20; 1024; 16; 1],0.9723526180023327,0.15044512821516703,tvm
40,20,150,25,32,16,1,[40; 20; 150; 25; 32; 16; 1],0.4713277390692383,0.3103694142309431,tvm
20,2,15,1,64,32,2,[20; 2; 15; 1; 64; 32; 2],0.4109605409903452,0.35596048694405197,tvm
40,5,100,20,32,16,1,[40; 5; 100; 20; 32; 16; 1],0.39596101304050535,0.3694447419517785,tvm
160,40,50,25,80,16,1,[160; 40; 50; 25; 80; 16; 1],0.48742398200556636,0.3001200590988642,tvm
80,10,6,6,1280,64,4,[80; 10; 6; 6; 1280; 64; 4],0.2609717260347679,0.5605423871328705,tvm
10,1,15,3,128,64,4,[10; 1; 15; 3; 128; 64; 4],0.592651771963574,0.24683249288370543,tvm
16,4,60,1,128,64,4,[16; 4; 60; 1; 128; 64; 4],0.32081012800335884,0.4559884539685814,tvm
1,1,1500,1,128,16,1,[1; 1; 1500; 1; 128; 16; 1],3.21134608797729,0.045552771416753256,tvm
32,8,20,4,1280,80,5,[32; 8; 20; 4; 1280; 80; 5],0.28224411502014846,0.5182950024494628,tvm
8,2,375,1,1280,32,2,[8; 2; 375; 1; 1280; 32; 2],0.4481061379192397,0.3264532705688552,tvm
160,5,60,15,80,16,1,[160; 5; 60; 15; 80; 16; 1],0.36366674304008484,0.4022521087928848,tvm
64,8,12,6,256,64,4,[64; 8; 12; 6; 256; 64; 4],0.2970226649194956,0.4925069079336531,tvm
20,10,75,25,32,16,1,[20; 10; 75; 25; 32; 16; 1],0.4019434630172327,0.36394599675189276,tvm
10,5,6,6,1280,64,4,[10; 5; 6; 6; 1280; 64; 4],0.3602638089796528,0.40605165059467935,tvm
8,2,375,25,2560,16,1,[8; 2; 375; 25; 2560; 16; 1],3.2769990370143205,0.04464014564343463,tvm
80,2,1500,10,1024,32,2,[80; 2; 1500; 10; 1024; 32; 2],2.3405049270950258,0.06250177583145716,tvm
80,8,50,5,256,32,2,[80; 8; 50; 5; 256; 32; 2],0.30384206702001393,0.4814531303069319,tvm
20,1,75,5,320,64,4,[20; 1; 75; 5; 320; 64; 4],0.5641276560490951,0.2593131407707182,tvm
8,1,2,1,2560,80,5,[8; 1; 2; 1; 2560; 80; 5],0.7536113120149821,0.1941129491469285,tvm
40,4,150,2,1280,160,10,[40; 4; 150; 2; 1280; 160; 10],0.39820607705041766,0.3673618327708062,tvm
2,2,30,3,512,16,1,[2; 2; 30; 3; 512; 16; 1],1.410787994042039,0.10369078479792851,tvm
20,20,50,1,256,128,8,[20; 20; 50; 1; 256; 128; 8],0.35463262698613107,0.4124993109881997,tvm
160,1,250,10,640,32,2,[160; 1; 250; 10; 640; 32; 2],0.5334854669636115,0.2742074964446825,tvm
20,10,25,1,1024,128,8,[20; 10; 25; 1; 1024; 128; 8],0.5259846809785813,0.2781178227730005,tvm
40,2,10,5,2560,80,5,[40; 2; 10; 5; 2560; 80; 5],0.5832054270431399,0.2508305092896426,tvm
32,4,60,4,320,32,2,[32; 4; 60; 4; 320; 32; 2],0.41263607202563435,0.35451509018006194,tvm
40,10,300,3,320,64,4,[40; 10; 300; 3; 320; 64; 4],0.2884864170337096,0.5070800760391462,tvm
64,2,60,30,80,16,1,[64; 2; 60; 30; 80; 16; 1],0.5796084189787507,0.2523871453479998,tvm
8,1,15,5,2560,16,1,[8; 1; 15; 5; 2560; 16; 1],0.8933042479911819,0.16375799691390064,tvm
16,16,4,4,5120,64,4,[16; 16; 4; 4; 5120; 64; 4],0.28745936090126634,0.5088918093572157,tvm
160,10,25,25,80,16,1,[160; 10; 25; 25; 80; 16; 1],0.28244013898074627,0.5179352864420113,tvm
80,5,300,2,128,64,4,[80; 5; 300; 2; 128; 64; 4],0.29980071692261845,0.4879431770120553,tvm
5,5,15,1,128,128,8,[5; 5; 15; 1; 128; 128; 8],0.46821380394976586,0.3124335785311642,tvm
20,20,300,1,640,128,8,[20; 20; 300; 1; 640; 128; 8],0.3542026869254187,0.41300001294602373,tvm
20,10,6,2,2560,80,5,[20; 10; 6; 2; 2560; 80; 5],0.35956283507402986,0.4068432552424272,tvm
256,64,150,15,16,16,1,[256; 64; 150; 15; 16; 16; 1],0.574677905999124,0.2545525289185857,tvm
20,20,6,3,640,16,1,[20; 20; 6; 3; 640; 16; 1],0.4395952840568498,0.33277362062600335,tvm
256,1,75,15,256,16,1,[256; 1; 75; 15; 256; 16; 1],0.8917425340041518,0.16404478726483313,tvm
4,2,25,1,160,160,10,[4; 2; 25; 1; 160; 160; 10],0.7298266170546412,0.20043899587559447,tvm
2,1,50,2,1024,32,2,[2; 1; 50; 2; 1024; 32; 2],1.7408185040112585,0.08403272021100266,tvm
16,1,4,1,2560,80,5,[16; 1; 4; 1; 2560; 80; 5],0.7942748189670965,0.18417518822509002,tvm
2,2,2,2,64,32,2,[2; 2; 2; 2; 64; 32; 2],0.7868187339045107,0.1859204769563452,tvm
64,8,500,20,512,16,1,[64; 8; 500; 20; 512; 16; 1],0.6973876439733431,0.20976241198117057,tvm
16,2,3,1,256,32,2,[16; 2; 3; 1; 256; 32; 2],0.6106452719541267,0.2395592351310364,tvm
40,1,125,5,5120,64,4,[40; 1; 125; 5; 5120; 64; 4],0.8213901499984786,0.17809528673552422,tvm
4,2,15,3,5120,16,1,[4; 2; 15; 3; 5120; 16; 1],1.8664540920872241,0.07837627236902754,tvm
4,4,750,15,160,16,1,[4; 4; 750; 15; 160; 16; 1],0.7571100300410762,0.19321592434560364,tvm
128,16,50,10,64,16,1,[128; 16; 50; 10; 64; 16; 1],0.28060791501775384,0.5213171348942844,tvm
5,1,1500,5,128,64,4,[5; 1; 1500; 5; 128; 64; 4],0.5370360639644787,0.2723945822293791,tvm
40,5,100,10,160,32,2,[40; 5; 100; 10; 160; 32; 2],0.3408039700007066,0.4292371191726757,tvm
5,5,100,5,640,80,5,[5; 5; 100; 5; 640; 80; 5],0.6598184090107679,0.2217060213658376,tvm
16,2,25,1,1280,80,5,[16; 2; 25; 1; 1280; 80; 5],0.7468341579660773,0.1958744290487566,tvm
4,4,60,10,32,32,2,[4; 4; 60; 10; 32; 32; 2],0.49844416498672217,0.2934846559786915,tvm
4,4,15,3,64,32,2,[4; 4; 15; 3; 64; 32; 2],0.45006495504640043,0.32503244841765705,tvm
80,20,12,2,160,80,5,[80; 20; 12; 2; 160; 80; 5],0.30077662703115493,0.48635997992810054,tvm
5,5,30,3,320,16,1,[5; 5; 30; 3; 320; 16; 1],0.5961570569779724,0.24538116688119563,tvm
8,2,4,1,320,32,2,[8; 2; 4; 1; 320; 32; 2],0.3959222179837525,0.3694809425716984,tvm
4,1,12,12,32,16,1,[4; 1; 12; 12; 32; 16; 1],0.816777884028852,0.1791009736504409,tvm
16,8,12,2,320,64,4,[16; 8; 12; 2; 320; 64; 4],0.36894732201471925,0.39649485321343025,tvm
8,1,300,5,160,80,5,[8; 1; 300; 5; 160; 80; 5],0.5680169640108943,0.2575375799566941,tvm
16,4,6,3,64,16,1,[16; 4; 6; 3; 64; 16; 1],0.6477382589364424,0.22584078100606403,tvm
20,5,30,1,640,64,4,[20; 5; 30; 1; 640; 64; 4],0.36237970797810704,0.4036807554758338,tvm
5,5,60,3,1024,32,2,[5; 5; 60; 3; 1024; 32; 2],0.9106583540560678,0.16063731654594554,tvm
20,20,1500,4,640,80,5,[20; 20; 1500; 4; 640; 80; 5],0.5337488490622491,0.27407218683979506,tvm
16,4,750,1,128,64,4,[16; 4; 750; 1; 128; 64; 4],0.3677323500160128,0.3978048552958268,tvm
32,32,20,2,1024,128,8,[32; 32; 20; 2; 1024; 128; 8],0.31129454099573195,0.46992701451748226,tvm
5,5,500,5,128,32,2,[5; 5; 500; 5; 128; 32; 2],0.4404300090391189,0.3321429314157411,tvm
10,1,1500,3,5120,80,5,[10; 1; 1500; 3; 5120; 80; 5],0.770998885971494,0.18973531213522776,tvm
80,2,1500,12,128,32,2,[80; 2; 1500; 12; 128; 32; 2],0.553989842068404,0.26405847756979567,tvm
20,1,50,10,1024,16,1,[20; 1; 50; 10; 1024; 16; 1],2.936936788028106,0.04980894205214823,tvm
160,1,20,10,640,32,2,[160; 1; 20; 10; 640; 32; 2],0.5125880180858076,0.28538652704368517,tvm
320,10,150,30,5120,16,1,[320; 10; 150; 30; 5120; 16; 1],1.4812070219777524,0.09876115365047972,tvm
64,1,4,2,5120,64,4,[64; 1; 4; 2; 5120; 64; 4],0.5794889639364555,0.25243917208016997,tvm
40,1,125,1,2560,128,8,[40; 1; 125; 1; 2560; 128; 8],0.4960671419976279,0.2948909570922837,tvm
8,8,10,1,128,16,1,[8; 8; 10; 1; 128; 16; 1],0.5134263349464163,0.28492055106791786,tvm
256,4,150,25,160,16,1,[256; 4; 150; 25; 160; 16; 1],0.48056037398055196,0.30440652664306944,tvm
10,1,100,2,32,32,2,[10; 1; 100; 2; 32; 32; 2],0.4661447409307584,0.31382036831226146,tvm
10,10,60,5,64,16,1,[10; 10; 60; 5; 64; 16; 1],0.41500472102779895,0.35249168713894075,tvm
10,1,500,2,512,128,8,[10; 1; 500; 2; 512; 128; 8],0.444242684985511,0.32929234229368437,tvm
128,1,15,3,64,64,4,[128; 1; 15; 3; 64; 64; 4],0.2366488539846614,0.6181551772703532,tvm
80,40,12,6,640,32,2,[80; 40; 12; 6; 640; 32; 2],0.2403204570291564,0.6087110356483988,tvm
20,1,60,10,1280,32,2,[20; 1; 60; 10; 1280; 32; 2],0.6847890369826928,0.21362157742810287,tvm
8,4,100,1,5120,64,4,[8; 4; 100; 1; 5120; 64; 4],0.505113334977068,0.28960968589822644,tvm
160,40,1500,12,1280,32,2,[160; 40; 1500; 12; 1280; 32; 2],0.42273220501374453,0.34604818973032353,tvm
256,32,60,12,320,16,1,[256; 32; 60; 12; 320; 16; 1],0.4116811800049618,0.3553373857992517,tvm
20,2,30,30,320,16,1,[20; 2; 30; 30; 320; 16; 1],0.6885462619829923,0.21245589782800633,tvm
16,1,375,3,2560,16,1,[16; 1; 375; 3; 2560; 16; 1],1.0595975070027635,0.13805781281942256,tvm
160,16,12,6,320,32,2,[160; 16; 12; 6; 320; 32; 2],0.21781363000627607,0.6716095511630711,tvm
320,4,75,25,1280,16,1,[320; 4; 75; 25; 1280; 16; 1],0.7064424670534208,0.2070737832280576,tvm
16,2,60,1,160,16,1,[16; 2; 60; 1; 160; 16; 1],0.45007382601033896,0.32502604202172347,tvm
16,4,750,15,1280,16,1,[16; 4; 750; 15; 1280; 16; 1],0.6259984009666368,0.23368384657185526,tvm
1,1,5,5,320,32,2,[1; 1; 5; 5; 320; 32; 2],1.8869203110225499,0.07752617502243109,tvm
2,2,150,5,128,16,1,[2; 2; 150; 5; 128; 16; 1],0.9868544799974188,0.14823433165758837,tvm
256,8,60,15,80,16,1,[256; 8; 60; 15; 80; 16; 1],0.41523391497321427,0.35229712461023527,tvm
8,1,12,2,160,32,2,[8; 1; 12; 2; 160; 32; 2],0.3234687279909849,0.4522406700464451,tvm
256,4,150,10,256,32,2,[256; 4; 150; 10; 256; 32; 2],0.4321253749076277,0.3385260916857399,tvm
256,128,10,10,640,16,1,[256; 128; 10; 10; 640; 16; 1],0.6444793550763279,0.22698277785545073,tvm
32,2,60,12,256,32,2,[32; 2; 60; 12; 256; 32; 2],0.6446970290271565,0.2269061399374811,tvm
1,1,750,6,128,16,1,[1; 1; 750; 6; 128; 16; 1],2.052045373013243,0.07128775816048695,tvm
64,2,30,6,320,32,2,[64; 2; 30; 6; 320; 32; 2],0.5521575110033154,0.26493475388915955,tvm
16,2,75,15,1280,16,1,[16; 2; 75; 15; 1280; 16; 1],0.8943320789840072,0.16356979440109096,tvm
64,1,750,2,128,64,4,[64; 1; 750; 2; 128; 64; 4],0.31165782804600894,0.4693792394141907,tvm
160,1,1500,20,640,16,1,[160; 1; 1500; 20; 640; 16; 1],0.6864702979801223,0.21309838854812363,tvm
80,16,1500,20,1280,16,1,[80; 16; 1500; 20; 1280; 16; 1],0.47318628104403615,0.30915037089188246,tvm
16,8,12,3,256,32,2,[16; 8; 12; 3; 256; 32; 2],0.40753190498799086,0.35895524373735854,tvm
80,1,60,12,1024,16,1,[80; 1; 60; 12; 1024; 16; 1],3.31583426205907,0.044117317912890384,tvm
160,32,60,10,256,32,2,[160; 32; 60; 10; 256; 32; 2],0.2847272700164467,0.5137748634939828,tvm
80,4,500,5,320,32,2,[80; 4; 500; 5; 320; 32; 2],0.40309868298936635,0.36290298246787694,tvm
32,32,60,5,64,32,2,[32; 32; 60; 5; 64; 32; 2],0.26524479396175593,0.5515121035959196,tvm
32,8,750,2,256,128,8,[32; 8; 750; 2; 256; 128; 8],0.311292752972804,0.4699297137138766,tvm
16,1,750,25,256,16,1,[16; 1; 750; 25; 256; 16; 1],1.0875843910034746,0.1345051616185313,tvm
160,5,375,25,640,16,1,[160; 5; 375; 25; 640; 16; 1],0.44402785098645836,0.3294516638105559,tvm
32,16,60,6,5120,64,4,[32; 16; 60; 6; 5120; 64; 4],0.30026235699187964,0.4871929859981432,tvm
80,4,1500,10,640,16,1,[80; 4; 1500; 10; 640; 16; 1],0.4914417730178684,0.29766642218343836,tvm
20,1,125,5,256,64,4,[20; 1; 125; 5; 256; 64; 4],0.5632501000072807,0.25971715634639636,tvm
80,10,1500,10,64,32,2,[80; 10; 1500; 10; 64; 32; 2],0.2831368949264288,0.5166607281037169,tvm
10,1,25,5,32,32,2,[10; 1; 25; 5; 32; 32; 2],0.567920743022114,0.2575812137223136,tvm
256,1,100,25,640,16,1,[256; 1; 100; 25; 640; 16; 1],0.8033258210634813,0.18210010241181374,tvm
64,32,2,2,256,64,4,[64; 32; 2; 2; 256; 64; 4],0.29015900602098554,0.5041570699175,tvm
80,80,20,5,320,32,2,[80; 80; 20; 5; 320; 32; 2],0.3143915479304269,0.46529785946435975,tvm
20,4,1500,6,16,16,1,[20; 4; 1500; 6; 16; 16; 1],0.6086721810279414,0.24033579789807902,tvm
64,64,75,5,640,80,5,[64; 64; 75; 5; 640; 80; 5],0.4945904939668253,0.29577138273006603,tvm
20,20,250,1,640,16,1,[20; 20; 250; 1; 640; 16; 1],0.5951665659667924,0.24578953632599781,tvm
40,4,4,4,320,64,4,[40; 4; 4; 4; 320; 64; 4],0.3351759919896722,0.4364444882144835,tvm
8,4,1500,3,128,16,1,[8; 4; 1500; 3; 128; 16; 1],0.7401313809677958,0.19764830683767398,tvm
10,1,60,5,32,32,2,[10; 1; 60; 5; 32; 32; 2],0.5344517130870372,0.2737117511341781,tvm
160,5,30,30,5120,16,1,[160; 5; 30; 30; 5120; 16; 1],1.8260615419130772,0.08010995846966787,tvm
80,2,1500,4,5120,64,4,[80; 2; 1500; 4; 5120; 64; 4],0.5469875709386542,0.2674388268725772,tvm
8,8,3,1,32,32,2,[8; 8; 3; 1; 32; 32; 2],0.4215077339904383,0.34705345237872365,tvm
40,10,750,15,1280,16,1,[40; 10; 750; 15; 1280; 16; 1],0.3799416080582887,0.38502156958621886,tvm
16,8,75,1,160,16,1,[16; 8; 75; 1; 160; 16; 1],0.4545212839730084,0.32184568565638705,tvm
8,8,300,1,512,64,4,[8; 8; 300; 1; 512; 64; 4],0.41630842396989465,0.3513878313841013,tvm
16,16,12,3,5120,32,2,[16; 16; 12; 3; 5120; 32; 2],0.35270783107262105,0.414750400751932,tvm
40,10,250,25,512,16,1,[40; 10; 250; 25; 512; 16; 1],0.6872481049504131,0.212857210128312,tvm
20,20,30,1,1280,160,10,[20; 20; 30; 1; 1280; 160; 10],0.4048076079925522,0.36137096091436527,tvm
20,10,100,5,64,16,1,[20; 10; 100; 5; 64; 16; 1],0.4519252219470218,0.32369451223694495,tvm
320,320,50,10,5120,16,1,[320; 320; 50; 10; 5120; 16; 1],2.547556627076119,0.05742196767324041,tvm
320,10,300,12,80,16,1,[320; 10; 300; 12; 80; 16; 1],0.4880490549840033,0.2997356777804007,tvm
32,2,150,30,32,16,1,[32; 2; 150; 30; 32; 16; 1],0.6034788490505889,0.24240404533788615,tvm
10,2,20,10,160,32,2,[10; 2; 20; 10; 160; 32; 2],0.5565237400587648,0.26285619777921354,tvm
64,1,100,10,80,16,1,[64; 1; 100; 10; 80; 16; 1],0.6284441950265318,0.23277439022177357,tvm
80,5,30,10,2560,32,2,[80; 5; 30; 10; 2560; 32; 2],0.5167219169670716,0.2831033665928988,tvm
256,4,300,20,128,16,1,[256; 4; 300; 20; 128; 16; 1],0.5107521119061857,0.28641235322504915,tvm
320,10,30,10,5120,16,1,[320; 10; 30; 10; 5120; 16; 1],0.6893030820647255,0.2122226319481016,tvm
320,20,500,10,1024,16,1,[320; 20; 500; 10; 1024; 16; 1],0.6103357409592718,0.23968072729248222,tvm
128,2,250,25,160,16,1,[128; 2; 250; 25; 160; 16; 1],0.5451923010405153,0.26831947921224086,tvm
32,1,1500,10,64,16,1,[32; 1; 1500; 10; 64; 16; 1],0.6201415410032496,0.23589084848123043,tvm
128,64,30,3,320,64,4,[128; 64; 30; 3; 320; 64; 4],0.2178701349766925,0.6714353681442561,tvm
160,40,300,20,256,16,1,[160; 40; 300; 20; 256; 16; 1],0.7891181339509785,0.18537872593712545,tvm
64,4,5,5,2560,64,4,[64; 4; 5; 5; 2560; 64; 4],0.3629076259676367,0.4030935252343243,tvm
80,80,75,5,64,64,4,[80; 80; 75; 5; 64; 64; 4],0.30482013896107674,0.47990829865868506,tvm
40,8,1500,3,80,80,5,[40; 8; 1500; 3; 80; 80; 5],0.30219872610177845,0.4840712473302958,tvm
2,1,500,1,32,16,1,[2; 1; 500; 1; 32; 16; 1],1.1334501630626619,0.12906232585510424,tvm
32,4,300,1,640,160,10,[32; 4; 300; 1; 640; 160; 10],0.5892630559392273,0.24825196966157884,tvm
80,20,50,5,320,80,5,[80; 20; 50; 5; 320; 80; 5],0.415612181997858,0.35197648341902604,tvm
320,2,50,25,80,16,1,[320; 2; 50; 25; 80; 16; 1],0.6665258440189064,0.21947493199013124,tvm
10,10,25,5,512,64,4,[10; 10; 25; 5; 512; 64; 4],0.37573483504820615,0.3893323180081136,tvm
10,5,15,5,2560,80,5,[10; 5; 15; 5; 2560; 80; 5],0.39618230902124196,0.36923838080279087,tvm
20,1,10,10,2560,32,2,[20; 1; 10; 10; 2560; 32; 2],0.6413916909368709,0.2280754745544599,tvm
64,16,250,10,1024,32,2,[64; 16; 250; 10; 1024; 32; 2],0.3871237370185554,0.3778784411731968,tvm
1,1,2,1,32,16,1,[1; 1; 2; 1; 32; 16; 1],1.7198020069627091,0.08505962529027694,tvm
32,32,4,2,5120,128,8,[32; 32; 4; 2; 5120; 128; 8],0.5780065220315009,0.253086615305946,tvm
2,1,12,1,640,32,2,[2; 1; 12; 1; 640; 32; 2],0.9724763019476086,0.15042599392164452,tvm
20,5,250,1,640,16,1,[20; 5; 250; 1; 640; 16; 1],0.5624493680661544,0.260086903090819,tvm
80,16,375,3,320,64,4,[80; 16; 375; 3; 320; 64; 4],0.24392473103944212,0.5997166161149121,tvm
16,4,4,1,640,16,1,[16; 4; 4; 1; 640; 16; 1],0.6776849220041186,0.21586095475328468,tvm
40,2,100,2,2560,80,5,[40; 2; 100; 2; 2560; 80; 5],0.5961964959278703,0.24536493468994222,tvm
128,8,1500,10,128,32,2,[128; 8; 1500; 10; 128; 32; 2],0.32878386101219803,0.44492972932234964,tvm
128,8,150,10,160,32,2,[128; 8; 150; 10; 160; 32; 2],0.2910825440194458,0.5025574954296871,tvm
16,4,150,2,2560,64,4,[16; 4; 150; 2; 2560; 64; 4],0.3930303390370682,0.37219954735330885,tvm
5,1,50,1,64,32,2,[5; 1; 50; 1; 64; 32; 2],0.49569985503330827,0.2951094554503848,tvm
8,2,750,30,32,16,1,[8; 2; 750; 30; 32; 16; 1],0.8701082039624453,0.1681235892496287,tvm
16,4,10,10,160,32,2,[16; 4; 10; 10; 160; 32; 2],0.4061314690625295,0.3601930050468254,tvm
8,1,15,3,2560,80,5,[8; 1; 15; 3; 2560; 80; 5],0.5911335620330647,0.24746643344458236,tvm
20,1,4,1,64,32,2,[20; 1; 4; 1; 64; 32; 2],0.7083188280230388,0.20652523764475764,tvm
40,40,500,20,64,16,1,[40; 40; 500; 20; 64; 16; 1],0.5391039049718529,0.2713497582499463,tvm
4,2,60,15,16,16,1,[4; 2; 60; 15; 16; 16; 1],0.9713602470001206,0.1505988275076035,tvm
256,4,100,25,320,16,1,[256; 4; 100; 25; 320; 16; 1],0.5169439420569688,0.2829817749747286,tvm
128,32,25,5,2560,64,4,[128; 32; 25; 5; 2560; 64; 4],0.2428842829540372,0.6022856337451734,tvm
10,5,150,2,2560,16,1,[10; 5; 150; 2; 2560; 16; 1],0.5122585449134931,0.2855700812378212,tvm
8,4,25,1,512,32,2,[8; 4; 25; 1; 512; 32; 2],0.39761670294683427,0.36790636107979174,tvm
64,8,1500,20,320,16,1,[64; 8; 1500; 20; 320; 16; 1],0.3536084709921852,0.41369403248528863,tvm
160,40,300,10,1280,32,2,[160; 40; 300; 10; 1280; 32; 2],0.3657475409563631,0.3999636303861506,tvm
10,2,150,5,512,64,4,[10; 2; 150; 5; 512; 64; 4],0.6823245669947937,0.21439315153199004,tvm
5,1,1500,6,256,32,2,[5; 1; 1500; 6; 256; 32; 2],0.8629803080111742,0.16951222748389774,tvm
40,2,750,30,80,16,1,[40; 2; 750; 30; 80; 16; 1],0.5875320400809869,0.248983381851907,tvm
20,1,20,5,128,64,4,[20; 1; 20; 5; 128; 64; 4],0.535106503055431,0.2733768202225731,tvm
64,8,150,3,64,64,4,[64; 8; 150; 3; 64; 64; 4],0.24045274511445314,0.6083761456584068,tvm
2,1,30,15,16,16,1,[2; 1; 30; 15; 16; 16; 1],1.3867660081014037,0.10548694836123898,tvm
64,16,60,10,256,32,2,[64; 16; 60; 10; 256; 32; 2],0.24971210397779942,0.5858174752262701,tvm
20,1,12,2,1024,128,8,[20; 1; 12; 2; 1024; 128; 8],0.33738033403642476,0.4335928906571086,tvm
2,1,100,10,1280,32,2,[2; 1; 100; 10; 1280; 32; 2],1.0912620410090312,0.13405186727694823,tvm
5,1,3,3,640,80,5,[5; 1; 3; 3; 640; 80; 5],0.5881456580245867,0.24872361512800456,tvm
256,4,6,6,32,32,2,[256; 4; 6; 6; 32; 32; 2],0.38442822999786586,0.3805280228419396,tvm
256,1,50,5,320,32,2,[256; 1; 50; 5; 320; 32; 2],0.6061719439458102,0.2413270949715742,tvm
128,4,1500,15,32,16,1,[128; 4; 1500; 15; 32; 16; 1],0.4267533579841256,0.3427874943427061,tvm
16,1,750,6,64,64,4,[16; 1; 750; 6; 64; 64; 4],0.43942007201258093,0.33290630902615215,tvm
8,2,150,6,256,16,1,[8; 2; 150; 6; 256; 16; 1],0.8723567499546334,0.16769024174263777,tvm
