i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
1,1,1,384,384,48,256,8,3,[1; 1; 1; 384; 384; 48; 256; 8; 3],0.021626790752634406,0.07995162863664909,tvm
197,197,1,96,48,48,256,1,3,[197; 197; 1; 96; 48; 48; 256; 1; 3],0.005676941751517006,0.3045825056061372,tvm
197,1,1,32,32,32,256,4,2,[197; 1; 1; 32; 32; 32; 256; 4; 2],0.007511596937547438,0.23019035196285423,tvm
197,1,1,768,768,128,8,2,8,[197; 1; 1; 768; 768; 128; 8; 2; 8],0.02119648375082761,0.08157471603230562,tvm
197,197,1,64,32,16,96,16,1,[197; 197; 1; 64; 32; 16; 96; 16; 1],0.010913671500020428,0.15843404695238503,tvm
1,1,1,768,768,96,384,4,6,[1; 1; 1; 768; 768; 96; 384; 4; 6],0.02155481250520097,0.08021861208210129,tvm
197,1,1,768,96,16,192,1,1,[197; 1; 1; 768; 96; 16; 192; 1; 1],0.02807426350773312,0.061590115886062655,tvm
1,1,1,768,32,16,192,2,1,[1; 1; 1; 768; 32; 16; 192; 2; 1],0.027992277013254352,0.06177050698799582,tvm
197,197,1,384,192,48,12,12,3,[197; 197; 1; 384; 192; 48; 12; 12; 3],0.0035767480003414676,0.4834271641983355,tvm
1,1,1,768,192,16,192,32,1,[1; 1; 1; 768; 192; 16; 192; 32; 1],0.028066404003766365,0.061607363117309466,tvm
197,197,1,768,384,64,128,4,4,[197; 197; 1; 768; 384; 64; 128; 4; 4],0.005964608188151033,0.28989282922088216,tvm
1,1,1,64,32,16,6,6,1,[1; 1; 1; 64; 32; 16; 6; 6; 1],0.021371058624936268,0.08090835242198018,tvm
197,1,1,128,128,64,64,2,4,[197; 1; 1; 128; 128; 64; 64; 2; 4],0.006820882372267079,0.25350050748381947,tvm
1,1,1,384,128,128,12,4,8,[1; 1; 1; 384; 128; 128; 12; 4; 8],0.021695692121284083,0.0796977175556824,tvm
197,1,1,384,16,16,96,3,1,[197; 1; 1; 384; 16; 16; 96; 3; 1],0.023311195749556646,0.07417453662324587,tvm
197,197,1,16,16,16,384,32,1,[197; 197; 1; 16; 16; 16; 384; 32; 1],0.013160576374502853,0.1313846060881555,tvm
197,197,1,256,64,32,192,12,2,[197; 197; 1; 256; 64; 32; 192; 12; 2],0.00669569306410267,0.25824020400924236,tvm
197,197,1,192,192,96,384,4,6,[197; 197; 1; 192; 192; 96; 384; 4; 6],0.00505971231359581,0.34173823247043805,tvm
1,1,1,768,768,96,6,2,6,[1; 1; 1; 768; 768; 96; 6; 2; 6],0.02128995887323981,0.0812165562720045,tvm
197,1,1,768,768,48,3,1,3,[197; 1; 1; 768; 768; 48; 3; 1; 3],0.021087512373924255,0.08199625978620675,tvm
197,197,1,192,192,32,64,4,2,[197; 197; 1; 192; 192; 32; 64; 4; 2],0.006271634374570567,0.27570120316134306,tvm
1,1,1,16,16,16,24,3,1,[1; 1; 1; 16; 16; 16; 24; 3; 1],0.028246290487004444,0.06121501666396392,tvm
197,1,1,48,48,16,64,32,1,[197; 1; 1; 48; 48; 16; 64; 32; 1],0.012841707131883595,0.13464698463369507,tvm
1,1,1,64,64,32,128,8,2,[1; 1; 1; 64; 64; 32; 128; 8; 2],0.02154174862516811,0.08026726023703422,tvm
197,1,1,768,768,128,48,3,8,[197; 1; 1; 768; 768; 128; 48; 3; 8],0.021094733870995697,0.0819681894747472,tvm
1,1,1,48,48,48,32,4,3,[1; 1; 1; 48; 48; 48; 32; 4; 3],0.021614201374177355,0.07999819715397433,tvm
1,1,1,384,384,16,64,16,1,[1; 1; 1; 384; 384; 16; 64; 16; 1],0.025411467999219894,0.06804396908160616,tvm
197,197,1,384,192,192,96,24,12,[197; 197; 1; 384; 192; 192; 96; 24; 12],0.00533111843833467,0.32434041052692814,tvm
197,197,1,48,48,48,12,4,3,[197; 197; 1; 48; 48; 48; 12; 4; 3],0.0027570923120947555,0.6271451758332411,tvm
197,1,1,384,192,16,128,8,1,[197; 1; 1; 384; 192; 16; 128; 8; 1],0.020769192626175936,0.0832529782923732,tvm
197,1,1,96,96,32,3,1,2,[197; 1; 1; 96; 96; 32; 3; 1; 2],0.006148817186840461,0.28120809097361227,tvm
197,197,1,768,192,16,96,1,1,[197; 197; 1; 768; 192; 16; 96; 1; 1],0.011223080626223236,0.1540661784801785,tvm
197,197,1,64,32,32,48,8,2,[197; 197; 1; 64; 32; 32; 48; 8; 2],0.0065761375008150935,0.262935065248077,tvm
197,197,1,768,768,128,32,1,8,[197; 197; 1; 768; 768; 128; 32; 1; 8],0.005911673719310784,0.2924885954393861,tvm
197,1,1,192,192,96,128,2,6,[197; 1; 1; 192; 192; 96; 128; 2; 6],0.007716062686085934,0.22409060335592584,tvm
197,197,1,768,256,32,6,6,2,[197; 197; 1; 768; 256; 32; 6; 6; 2],0.004293654188586515,0.4027099218780745,tvm
197,1,1,64,64,16,96,48,1,[197; 1; 1; 64; 64; 16; 96; 48; 1],0.01213610643753782,0.14247544315439797,tvm
197,1,1,384,384,192,96,1,12,[197; 1; 1; 384; 384; 192; 96; 1; 12],0.01619003725500079,0.10680007189749104,tvm
197,1,1,192,16,16,16,16,1,[197; 1; 1; 192; 16; 16; 16; 16; 1],0.0137545482502901,0.12571093658569804,tvm
197,197,1,256,128,128,96,16,8,[197; 197; 1; 256; 128; 128; 96; 16; 8],0.005398707999120234,0.3202798045641502,tvm
1,1,1,768,96,48,48,12,3,[1; 1; 1; 768; 96; 48; 48; 12; 3],0.02210860787454294,0.07820922749496678,tvm
1,1,1,384,96,16,768,8,1,[1; 1; 1; 384; 96; 16; 768; 8; 1],0.02833076899696607,0.06103248178834506,tvm
197,197,1,768,128,64,384,3,4,[197; 197; 1; 768; 128; 64; 384; 3; 4],0.006035046781107667,0.28650931891198794,tvm
1,1,1,16,16,16,256,16,1,[1; 1; 1; 16; 16; 16; 256; 16; 1],0.028290672504226677,0.061118983389271235,tvm
197,1,1,384,48,48,2,1,3,[197; 1; 1; 384; 48; 48; 2; 1; 3],0.01442300999769941,0.1198846248552104,tvm
197,1,1,256,64,64,256,8,4,[197; 1; 1; 256; 64; 64; 256; 8; 4],0.006509814062155783,0.26561390638007515,tvm
1,1,1,384,128,32,128,32,2,[1; 1; 1; 384; 128; 32; 128; 32; 2],0.0214223189977929,0.08071475095834808,tvm
197,1,1,384,128,128,32,16,8,[197; 1; 1; 384; 128; 128; 32; 16; 8],0.015407618375320453,0.11222351831005682,tvm
1,1,1,768,128,64,768,8,4,[1; 1; 1; 768; 128; 64; 768; 8; 4],0.021137133000593167,0.08180376888429568,tvm
197,1,1,384,192,16,768,32,1,[197; 1; 1; 384; 192; 16; 768; 32; 1],0.02239532613020856,0.07720794655116908,tvm
1,1,1,768,384,32,16,1,2,[1; 1; 1; 768; 384; 32; 16; 1; 2],0.02177181462320732,0.07941906417915387,tvm
197,1,1,16,16,16,3,3,1,[197; 1; 1; 16; 16; 16; 3; 3; 1],0.013891169750422705,0.1244745528219124,tvm
197,197,1,384,96,32,64,16,2,[197; 197; 1; 384; 96; 32; 64; 16; 2],0.006270570684137056,0.2757479709512433,tvm
197,197,1,96,32,32,96,16,2,[197; 197; 1; 96; 32; 32; 96; 16; 2],0.006801309500588104,0.25423003359979857,tvm
197,197,1,192,32,16,768,8,1,[197; 197; 1; 192; 32; 16; 768; 8; 1],0.013637062249472365,0.12679396128180348,tvm
1,1,1,192,32,32,128,32,2,[1; 1; 1; 192; 32; 32; 128; 32; 2],0.021168997373024467,0.08168063476924615,tvm
197,197,1,384,96,16,64,64,1,[197; 197; 1; 384; 96; 16; 64; 64; 1],0.011296436059637927,0.1530657221205538,tvm
1,1,1,768,768,128,192,32,8,[1; 1; 1; 768; 768; 128; 192; 32; 8],0.02201328587398166,0.07854788934081071,tvm
197,1,1,768,256,16,8,2,1,[197; 1; 1; 768; 256; 16; 8; 2; 1],0.02242591937101679,0.07710262015352753,tvm
1,1,1,768,768,32,48,6,2,[1; 1; 1; 768; 768; 32; 48; 6; 2],0.021405495499493554,0.0807781881479012,tvm
1,1,1,768,768,16,768,32,1,[1; 1; 1; 768; 768; 16; 768; 32; 1],0.028691053244983777,0.06026607416928658,tvm
197,1,1,768,768,32,16,1,2,[197; 1; 1; 768; 768; 32; 16; 1; 2],0.021109827248437796,0.08190958279798818,tvm
197,1,1,384,128,128,768,16,8,[197; 1; 1; 384; 128; 128; 768; 16; 8],0.015545153750281315,0.11123062342344808,tvm
197,197,1,768,384,32,32,1,2,[197; 197; 1; 768; 384; 32; 32; 1; 2],0.006331176624371437,0.27310834074682105,tvm
197,1,1,768,48,48,24,2,3,[197; 1; 1; 768; 48; 48; 24; 2; 3],0.02165941149723949,0.07983121531614641,tvm
197,1,1,128,64,64,8,8,4,[197; 1; 1; 128; 64; 64; 8; 8; 4],0.006981912061746698,0.24765381281880058,tvm
197,197,1,768,192,192,384,4,12,[197; 197; 1; 768; 192; 192; 384; 4; 12],0.005440044937131461,0.31784611392730455,tvm
197,197,1,128,32,32,48,16,2,[197; 197; 1; 128; 32; 32; 48; 16; 2],0.006495275436463999,0.2662084402379795,tvm
1,1,1,768,384,48,96,8,3,[1; 1; 1; 768; 384; 48; 96; 8; 3],0.021810729755088687,0.07927736312691348,tvm
197,197,1,768,768,96,12,12,6,[197; 197; 1; 768; 768; 96; 12; 12; 6],0.005436552344690426,0.3180503071116117,tvm
197,197,1,256,128,128,64,8,8,[197; 197; 1; 256; 128; 128; 64; 8; 8],0.005293421094393125,0.32665021581007975,tvm
197,197,1,256,256,128,32,4,8,[197; 197; 1; 256; 256; 128; 32; 4; 8],0.0032144052820513025,0.5379213232731199,tvm
197,1,1,768,192,64,16,1,4,[197; 1; 1; 768; 192; 64; 16; 1; 4],0.02203472637484083,0.07847145970604924,tvm
197,197,1,768,384,48,768,3,3,[197; 197; 1; 768; 384; 48; 768; 3; 3],0.014867079997202381,0.1163037491681296,tvm
1,1,1,192,192,16,96,48,1,[1; 1; 1; 192; 192; 16; 96; 48; 1],0.027144197505549528,0.06370043330636817,tvm
1,1,1,768,768,16,24,8,1,[1; 1; 1; 768; 768; 16; 24; 8; 1],0.021165580619708635,0.08169382044955899,tvm
1,1,1,192,32,32,384,16,2,[1; 1; 1; 192; 32; 32; 384; 16; 2],0.021725263628468383,0.07958923640362024,tvm
197,197,1,768,48,48,192,6,3,[197; 197; 1; 768; 48; 48; 192; 6; 3],0.005746634655224625,0.30088864989618097,tvm
1,1,1,768,128,128,768,4,8,[1; 1; 1; 768; 128; 128; 768; 4; 8],0.02174126700265333,0.07953065213016894,tvm
1,1,1,384,384,96,8,1,6,[1; 1; 1; 384; 384; 96; 8; 1; 6],0.023226371878990903,0.07444542573699055,tvm
197,1,1,768,256,128,384,2,8,[197; 1; 1; 768; 256; 128; 384; 2; 8],0.021572448502411135,0.0801530314309886,tvm
1,1,1,384,192,16,8,1,1,[1; 1; 1; 384; 192; 16; 8; 1; 1],0.02206867824861547,0.07835073416622139,tvm
197,197,1,768,96,96,192,6,6,[197; 197; 1; 768; 96; 96; 192; 6; 6],0.005927159500060952,0.2917244158587872,tvm
197,1,1,768,768,32,384,24,2,[197; 1; 1; 768; 768; 32; 384; 24; 2],0.021407476619060617,0.08077071266389253,tvm
1,1,1,768,64,64,64,1,4,[1; 1; 1; 768; 64; 64; 64; 1; 4],0.021243712624709588,0.08139335969203172,tvm
1,1,1,32,32,16,4,1,1,[1; 1; 1; 32; 32; 16; 4; 1; 1],0.021099250872794073,0.0819506414365965,tvm
1,1,1,256,256,32,768,32,2,[1; 1; 1; 256; 256; 32; 768; 32; 2],0.022219005499209743,0.07782063616297503,tvm
197,197,1,256,16,16,1,1,1,[197; 197; 1; 256; 16; 16; 1; 1; 1],0.009457671501877485,0.18282482559411076,tvm
1,1,1,768,192,192,6,2,12,[1; 1; 1; 768; 192; 192; 6; 2; 12],0.02241115087963408,0.07715342920779866,tvm
197,1,1,384,48,16,192,24,1,[197; 1; 1; 384; 48; 16; 192; 24; 1],0.022543190127180424,0.07670152862581604,tvm
197,1,1,128,32,32,48,24,2,[197; 1; 1; 128; 32; 32; 48; 24; 2],0.007043888999760384,0.24547478572078046,tvm
197,1,1,192,192,64,8,1,4,[197; 1; 1; 192; 192; 64; 8; 1; 4],0.004985038343875203,0.3468573406223793,tvm
1,1,1,48,16,16,256,16,1,[1; 1; 1; 48; 16; 16; 256; 16; 1],0.02860122775018681,0.060455346810972095,tvm
197,1,1,384,192,192,96,8,12,[197; 1; 1; 384; 192; 192; 96; 8; 12],0.015540402870101389,0.11126462790638462,tvm
197,1,1,384,384,48,48,24,3,[197; 1; 1; 384; 384; 48; 48; 24; 3],0.016404835878347512,0.10540167275549225,tvm
1,1,1,64,32,16,128,4,1,[1; 1; 1; 64; 32; 16; 128; 4; 1],0.027578869252465665,0.06269644803158687,tvm
197,197,1,768,192,192,384,16,12,[197; 197; 1; 768; 192; 192; 384; 16; 12],0.005488184655405348,0.31505812056708843,tvm
197,197,1,768,96,32,768,4,2,[197; 197; 1; 768; 96; 32; 768; 4; 2],0.0076318015017022844,0.22656474260650844,tvm
197,1,1,128,32,32,12,3,2,[197; 1; 1; 128; 32; 32; 12; 3; 2],0.0076396218755689915,0.2263328173854627,tvm
197,197,1,768,768,32,64,2,2,[197; 197; 1; 768; 768; 32; 64; 2; 2],0.0062360677802644204,0.27727362879686757,tvm
197,1,1,256,64,32,256,64,2,[197; 1; 1; 256; 64; 32; 256; 64; 2],0.007735068502370268,0.2235399909292714,tvm
197,197,1,96,96,32,6,2,2,[197; 197; 1; 96; 96; 32; 6; 2; 2],0.0030978912191130803,0.5581529564979947,tvm
1,1,1,768,192,32,96,8,2,[1; 1; 1; 768; 192; 32; 96; 8; 2],0.021228518504358362,0.08145161625396266,tvm
1,1,1,384,384,16,48,4,1,[1; 1; 1; 384; 384; 16; 48; 4; 1],0.02464945449901279,0.0701474810700737,tvm
1,1,1,96,32,16,48,6,1,[1; 1; 1; 96; 32; 16; 48; 6; 1],0.026149608500418253,0.06612325162839384,tvm
197,197,1,128,128,64,2,1,4,[197; 197; 1; 128; 128; 64; 2; 1; 4],0.006296344563452294,0.27461920570450427,tvm
197,197,1,768,256,64,192,16,4,[197; 197; 1; 768; 256; 64; 192; 16; 4],0.006139830500615062,0.2816196868437865,tvm
197,1,1,48,16,16,16,4,1,[197; 1; 1; 48; 16; 16; 16; 4; 1],0.013914404378738254,0.12426670202996758,tvm
197,1,1,768,256,128,384,3,8,[197; 1; 1; 768; 256; 128; 384; 3; 8],0.02190968937065918,0.07891929062092042,tvm
1,1,1,768,768,96,128,32,6,[1; 1; 1; 768; 768; 96; 128; 32; 6],0.022389390374883078,0.07722841550866355,tvm
1,1,1,768,384,48,6,6,3,[1; 1; 1; 768; 384; 48; 6; 6; 3],0.022311873122816905,0.07749672711651033,tvm
197,1,1,384,16,16,192,64,1,[197; 1; 1; 384; 16; 16; 192; 64; 1],0.022368867001205217,0.07729927236654321,tvm
1,1,1,768,96,96,96,4,6,[1; 1; 1; 768; 96; 96; 96; 4; 6],0.021521613372897264,0.08034235690873624,tvm
197,1,1,64,16,16,64,8,1,[197; 1; 1; 64; 16; 16; 64; 8; 1],0.013921454250521492,0.12420377294939366,tvm
197,197,1,256,128,32,768,24,2,[197; 197; 1; 256; 128; 32; 768; 24; 2],0.007625307498528855,0.22675769379670738,tvm
197,197,1,256,256,16,384,3,1,[197; 197; 1; 256; 256; 16; 384; 3; 1],0.013301011123985518,0.12999742100351208,tvm
197,197,1,768,384,48,128,16,3,[197; 197; 1; 768; 384; 48; 128; 16; 3],0.005812186374896555,0.2974951302878544,tvm
1,1,1,192,96,48,256,2,3,[1; 1; 1; 192; 96; 48; 256; 2; 3],0.02136468062235508,0.08093250600937558,tvm
197,1,1,768,48,48,64,4,3,[197; 1; 1; 768; 48; 48; 64; 4; 3],0.021308994619175792,0.08114400391753547,tvm
197,197,1,96,96,16,192,64,1,[197; 197; 1; 96; 96; 16; 192; 64; 1],0.012241930500749731,0.14124382937407198,tvm
197,197,1,256,16,16,384,64,1,[197; 197; 1; 256; 16; 16; 384; 64; 1],0.01317206538078608,0.13127000913458525,tvm
197,1,1,768,96,16,128,1,1,[197; 1; 1; 768; 96; 16; 128; 1; 1],0.02707742474740371,0.06385751817195745,tvm
197,1,1,768,384,32,12,4,2,[197; 1; 1; 768; 384; 32; 12; 4; 2],0.021751435626356397,0.07949347218084223,tvm
197,1,1,768,32,32,48,1,2,[197; 1; 1; 768; 32; 32; 48; 1; 2],0.02155949900043197,0.08020117456451555,tvm
197,197,1,256,64,64,48,3,4,[197; 197; 1; 256; 64; 64; 48; 3; 4],0.0056615153425809694,0.3054124272793868,tvm
197,197,1,256,256,128,384,3,8,[197; 197; 1; 256; 256; 128; 384; 3; 8],0.005577491812800872,0.31001338969045206,tvm
197,197,1,32,16,16,1,1,1,[197; 197; 1; 32; 16; 16; 1; 1; 1],0.009480172375333495,0.18239089695838112,tvm
1,1,1,384,384,192,768,3,12,[1; 1; 1; 384; 384; 192; 768; 3; 12],0.022285008497419767,0.07759014958676562,tvm
197,1,1,768,768,16,192,3,1,[197; 1; 1; 768; 768; 16; 192; 3; 1],0.02774815249722451,0.062313955605876624,tvm
197,1,1,192,96,16,96,16,1,[197; 1; 1; 192; 96; 16; 96; 16; 1],0.01172627387495595,0.14745495127399436,tvm
197,197,1,768,128,128,48,4,8,[197; 197; 1; 768; 128; 128; 48; 4; 8],0.005426981562777655,0.3186112064055273,tvm
197,1,1,768,384,192,48,16,12,[197; 1; 1; 768; 384; 192; 48; 16; 12],0.023259672001586296,0.07433884462081922,tvm
197,1,1,768,384,32,12,6,2,[197; 1; 1; 768; 384; 32; 12; 6; 2],0.021779793496534694,0.07938996956661933,tvm
197,1,1,96,48,48,6,2,3,[197; 1; 1; 96; 48; 48; 6; 2; 3],0.006685408312478103,0.25863747762867945,tvm
197,197,1,384,48,48,768,32,3,[197; 197; 1; 384; 48; 48; 768; 32; 3],0.007101898623659508,0.24346970218594352,tvm
1,1,1,768,192,96,192,8,6,[1; 1; 1; 768; 192; 96; 192; 8; 6],0.02163336925150361,0.0799273161177593,tvm
1,1,1,96,96,48,48,12,3,[1; 1; 1; 96; 96; 48; 48; 12; 3],0.02147110249643447,0.08053136270688847,tvm
1,1,1,384,64,32,96,2,2,[1; 1; 1; 384; 64; 32; 96; 2; 2],0.02138498763088137,0.08085565316672007,tvm
1,1,1,384,96,96,768,48,6,[1; 1; 1; 384; 96; 96; 768; 48; 6],0.02188516900059767,0.07900771261167425,tvm
197,1,1,256,256,64,12,3,4,[197; 1; 1; 256; 256; 64; 12; 3; 4],0.00953316068626009,0.18137711088298847,tvm
197,197,1,256,256,16,2,1,1,[197; 197; 1; 256; 256; 16; 2; 1; 1],0.007051494874758646,0.2452100119999485,tvm
197,1,1,128,128,64,96,12,4,[197; 1; 1; 128; 128; 64; 96; 12; 4],0.006966894627112197,0.24818764103711724,tvm
197,197,1,384,96,96,192,8,6,[197; 197; 1; 384; 96; 96; 192; 8; 6],0.005767473405285273,0.29980149388683963,tvm
1,1,1,768,384,32,48,2,2,[1; 1; 1; 768; 384; 32; 48; 2; 2],0.021414035123598296,0.08074597491211151,tvm
197,1,1,384,96,96,96,4,6,[197; 1; 1; 384; 96; 96; 96; 4; 6],0.015002917250967585,0.11525072850386,tvm
1,1,1,192,64,64,16,4,4,[1; 1; 1; 192; 64; 64; 16; 4; 4],0.021192319749388844,0.08159074435006142,tvm
197,1,1,128,128,128,96,48,8,[197; 1; 1; 128; 128; 128; 96; 48; 8],0.007315988561458653,0.23634497625737094,tvm
197,1,1,192,96,96,6,3,6,[197; 1; 1; 192; 96; 96; 6; 3; 6],0.006889738564495929,0.25096701807634525,tvm
197,1,1,128,32,16,48,16,1,[197; 1; 1; 128; 32; 16; 48; 16; 1],0.011337223873852054,0.1525150391397931,tvm
1,1,1,256,128,16,48,12,1,[1; 1; 1; 256; 128; 16; 48; 12; 1],0.025344055247842334,0.06822495950028949,tvm
1,1,1,192,16,16,64,64,1,[1; 1; 1; 192; 16; 16; 64; 64; 1],0.029387589005636983,0.05883766587743812,tvm
197,197,1,384,192,96,64,4,6,[197; 197; 1; 384; 192; 96; 64; 4; 6],0.005365540811908431,0.3222596199472635,tvm
1,1,1,384,96,16,48,4,1,[1; 1; 1; 384; 96; 16; 48; 4; 1],0.026398572998004965,0.06549964435531484,tvm
197,1,1,48,48,16,384,1,1,[197; 1; 1; 48; 48; 16; 384; 1; 1],0.013943824371381197,0.1240045124496837,tvm
197,1,1,256,256,16,6,1,1,[197; 1; 1; 256; 256; 16; 6; 1; 1],0.010597962624160573,0.16315373097422095,tvm
197,1,1,192,16,16,3,3,1,[197; 1; 1; 192; 16; 16; 3; 3; 1],0.013880326252547093,0.1245717940196,tvm
1,1,1,96,96,32,48,24,2,[1; 1; 1; 96; 96; 32; 48; 24; 2],0.022157780374982394,0.07803566573885751,tvm
1,1,1,128,64,64,256,16,4,[1; 1; 1; 128; 64; 64; 256; 16; 4],0.021096217875310685,0.08196242345793835,tvm
197,1,1,768,128,128,384,4,8,[197; 1; 1; 768; 128; 128; 384; 4; 8],0.022035939371562563,0.07846714014327645,tvm
197,1,1,192,16,16,96,12,1,[197; 1; 1; 192; 16; 16; 96; 12; 1],0.013673531997483224,0.12645577917800635,tvm
197,197,1,32,32,32,4,4,2,[197; 197; 1; 32; 32; 32; 4; 4; 2],0.002983367671731685,0.579578963478375,tvm
197,1,1,96,48,48,128,32,3,[197; 1; 1; 96; 48; 48; 128; 32; 3],0.0055911506879056105,0.3092560439476986,tvm
1,1,1,384,384,16,768,64,1,[1; 1; 1; 384; 384; 16; 768; 64; 1],0.028268529000342824,0.06116685954321052,tvm
197,1,1,192,192,192,96,24,12,[197; 1; 1; 192; 192; 192; 96; 24; 12],0.005354276281650527,0.32293760200288457,tvm
197,197,1,768,384,64,1,1,4,[197; 197; 1; 768; 384; 64; 1; 1; 4],0.012240311123605352,0.1412625157478711,tvm
197,1,1,768,384,128,96,24,8,[197; 1; 1; 768; 384; 128; 96; 24; 8],0.021806333999847993,0.07929334398295448,tvm
197,1,1,192,64,16,768,2,1,[197; 1; 1; 192; 64; 16; 768; 2; 1],0.013733215120737441,0.1259062155260475,tvm
197,197,1,768,256,64,384,1,4,[197; 197; 1; 768; 256; 64; 384; 1; 4],0.00594287059357157,0.29095318762745986,tvm
197,197,1,384,384,64,8,4,4,[197; 197; 1; 384; 384; 64; 8; 4; 4],0.003107070266196388,0.5565040358658732,tvm
197,197,1,384,384,16,384,48,1,[197; 197; 1; 384; 384; 16; 384; 48; 1],0.013544545494369231,0.1276600343345568,tvm
197,197,1,768,768,192,768,32,12,[197; 197; 1; 768; 768; 192; 768; 32; 12],0.024249871996289585,0.07130335133817234,tvm
1,1,1,384,32,16,6,2,1,[1; 1; 1; 384; 32; 16; 6; 2; 1],0.021175117122766096,0.08165702852231835,tvm
1,1,1,384,384,16,64,32,1,[1; 1; 1; 384; 384; 16; 64; 32; 1],0.02587304999178741,0.0668300468404765,tvm
1,1,1,384,384,48,384,6,3,[1; 1; 1; 384; 384; 48; 384; 6; 3],0.021751365253294352,0.07949372936925246,tvm
197,197,1,384,128,64,16,2,4,[197; 197; 1; 384; 128; 64; 16; 2; 4],0.0035887816247850424,0.4818061736929203,tvm
197,197,1,768,768,128,24,8,8,[197; 197; 1; 768; 768; 128; 24; 8; 8],0.005638930937493569,0.30663563041006203,tvm
197,1,1,768,128,128,6,3,8,[197; 1; 1; 768; 128; 128; 6; 3; 8],0.021779093498480506,0.0793925212258159,tvm
197,197,1,384,384,128,6,6,8,[197; 197; 1; 384; 384; 128; 6; 6; 8],0.0029585374213638715,0.5844432219687921,tvm
197,197,1,768,96,96,24,8,6,[197; 197; 1; 768; 96; 96; 24; 8; 6],0.0027849298903674935,0.620876363472466,tvm
197,1,1,256,32,16,192,4,1,[197; 1; 1; 256; 32; 16; 192; 4; 1],0.013333576498553157,0.12967992069080408,tvm
1,1,1,48,16,16,768,1,1,[1; 1; 1; 48; 16; 16; 768; 1; 1],0.028336818751995452,0.06101945168899319,tvm
1,1,1,768,16,16,256,1,1,[1; 1; 1; 768; 16; 16; 256; 1; 1],0.028196203245897777,0.061323757946336495,tvm
197,197,1,384,384,96,768,8,6,[197; 197; 1; 384; 384; 96; 768; 8; 6],0.015225220122374594,0.11356795691354937,tvm
1,1,1,384,16,16,64,4,1,[1; 1; 1; 384; 16; 16; 64; 4; 1],0.0281937967374688,0.06132899229422403,tvm
197,197,1,48,48,48,768,4,3,[197; 197; 1; 48; 48; 48; 768; 4; 3],0.00633228712467826,0.27306044543029107,tvm
197,1,1,384,384,192,16,1,12,[197; 1; 1; 384; 384; 192; 16; 1; 12],0.015972789871739224,0.10825266949241268,tvm
1,1,1,192,96,16,128,16,1,[1; 1; 1; 192; 96; 16; 128; 16; 1],0.027670987998135388,0.06248772696420012,tvm
197,197,1,128,128,128,96,12,8,[197; 197; 1; 128; 128; 128; 96; 12; 8],0.0054378866880142596,0.3179722642379209,tvm
1,1,1,384,384,192,12,6,12,[1; 1; 1; 384; 384; 192; 12; 6; 12],0.0229610326277907,0.07530572212873143,tvm
197,197,1,192,96,96,384,2,6,[197; 197; 1; 192; 96; 96; 384; 2; 6],0.005838918688823469,0.2961331087152975,tvm
1,1,1,768,48,16,24,2,1,[1; 1; 1; 768; 48; 16; 24; 2; 1],0.022646693003480323,0.07635097727475781,tvm
197,1,1,128,128,128,384,1,8,[197; 1; 1; 128; 128; 128; 384; 1; 8],0.005812846406115568,0.29746135061094986,tvm
197,1,1,64,32,16,64,1,1,[197; 1; 1; 64; 32; 16; 64; 1; 1],0.011537167123606196,0.1498718987366697,tvm
1,1,1,768,768,32,96,12,2,[1; 1; 1; 768; 768; 32; 96; 12; 2],0.021464606368681416,0.08055573501594859,tvm
197,1,1,768,192,48,256,32,3,[197; 1; 1; 768; 192; 48; 256; 32; 3],0.022251022252021357,0.07770866089984094,tvm
197,197,1,64,32,16,768,8,1,[197; 197; 1; 64; 32; 16; 768; 8; 1],0.01359409550059354,0.12719471794071535,tvm
197,1,1,384,384,16,32,4,1,[197; 1; 1; 384; 384; 16; 32; 4; 1],0.016353060120309237,0.10573538714688253,tvm
197,1,1,384,384,128,384,64,8,[197; 1; 1; 384; 384; 128; 384; 64; 8],0.016564222249144223,0.10438746334416488,tvm
1,1,1,32,32,32,16,2,2,[1; 1; 1; 32; 32; 32; 16; 2; 2],0.021533443745283876,0.08029821719695156,tvm
197,197,1,256,32,32,256,64,2,[197; 197; 1; 256; 32; 32; 256; 64; 2],0.007075493937009014,0.24437829475239078,tvm
1,1,1,96,96,32,48,48,2,[1; 1; 1; 96; 96; 32; 48; 48; 2],0.021612720003759023,0.0800036803584374,tvm
197,1,1,192,192,16,24,12,1,[197; 1; 1; 192; 192; 16; 24; 12; 1],0.00768957431500894,0.22486253100931666,tvm
1,1,1,384,192,192,64,64,12,[1; 1; 1; 384; 192; 192; 64; 64; 12],0.024038499126618262,0.07193032866775291,tvm
1,1,1,384,128,16,384,48,1,[1; 1; 1; 384; 128; 16; 384; 48; 1],0.027967130241449922,0.0618260482190789,tvm
197,1,1,128,64,32,64,4,2,[197; 1; 1; 128; 64; 32; 64; 4; 2],0.006848191500466783,0.25248960148665306,tvm
197,1,1,768,192,32,768,48,2,[197; 1; 1; 768; 192; 32; 768; 48; 2],0.021212462124822196,0.08151326954327497,tvm
197,197,1,768,96,96,128,8,6,[197; 197; 1; 768; 96; 96; 128; 8; 6],0.005765633000919479,0.2998971912678788,tvm
197,1,1,768,192,96,128,64,6,[197; 1; 1; 768; 192; 96; 128; 64; 6],0.022733017125574406,0.07606104958729507,tvm
