kc,ku,mc,mr,nc,nr,X,time,peak,backend
512,32,1,1,256,128,[512; 32; 1; 1; 256; 128],1.152175149996765,0.04853780550074384,tvm
28,28,16,1,128,128,[28; 28; 16; 1; 128; 128],0.15598396700806916,0.35852436892081574,tvm
224,14,32,1,64,64,[224; 14; 32; 1; 64; 64],1.0978284179000184,0.05094061368925728,tvm
1792,32,32,1,1024,64,[1792; 32; 32; 1; 1024; 64],0.9150313690770417,0.06111708868488504,tvm
56,28,1,1,1024,16,[56; 28; 1; 1; 1024; 16],0.449743818026036,0.12434646367967607,tvm
256,1,32,1,4096,16,[256; 1; 32; 1; 4096; 16],0.9598533560056239,0.058263122156553326,tvm
14,14,8,1,128,16,[14; 14; 8; 1; 128; 16],0.18567347002681345,0.30119571377244814,tvm
2048,1,64,1,1024,128,[2048; 1; 64; 1; 1024; 128],0.9827678599394858,0.05690464209602548,tvm
7168,7,1,1,32,16,[7168; 7; 1; 1; 32; 16],2.835597191005945,0.01972214301478199,tvm
112,14,2,1,2048,64,[112; 14; 2; 1; 2048; 64],0.7128786379471421,0.07844821033545957,tvm
448,64,64,1,32,16,[448; 64; 64; 1; 32; 16],1.3139108110917732,0.04256305135876318,tvm
448,32,4,1,256,64,[448; 32; 4; 1; 256; 64],1.2460770630277693,0.04488009208471165,tvm
32,32,64,1,2048,16,[32; 32; 64; 1; 2048; 16],0.2541373349959031,0.220054457304492,tvm
224,28,16,1,2048,64,[224; 28; 16; 1; 2048; 64],0.7206101370975375,0.07760653154087366,tvm
2048,16,2,1,64,16,[2048; 16; 2; 1; 64; 16],1.6043553340714425,0.03485764789487902,tvm
1024,64,1,1,128,16,[1024; 64; 1; 1; 128; 16],1.135702333995141,0.04924182301942209,tvm
3584,2,32,1,256,16,[3584; 2; 32; 1; 256; 16],2.801010299939662,0.019965672148559405,tvm
448,32,8,1,64,64,[448; 32; 8; 1; 64; 64],1.029689237009734,0.05431158384809326,tvm
7168,2,4,1,512,128,[7168; 2; 4; 1; 512; 128],1.918015803094022,0.029157243252699055,tvm
448,56,32,1,128,64,[448; 56; 32; 1; 128; 64],0.9290675779338926,0.06019374118909635,tvm
64,32,8,1,128,64,[64; 32; 8; 1; 128; 64],0.25553055899217725,0.21885465892572709,tvm
1792,16,1,1,128,16,[1792; 16; 1; 1; 128; 16],1.0910388650372624,0.0512576179689285,tvm
256,1,8,1,2048,16,[256; 1; 8; 1; 2048; 16],0.9608974930597469,0.05819981188134505,tvm
512,8,32,1,2048,128,[512; 8; 32; 1; 2048; 128],0.7510368440998718,0.0744624631569961,tvm
3584,8,64,1,1024,128,[3584; 8; 64; 1; 1024; 128],1.885991299059242,0.02965233899076258,tvm
7168,14,1,1,256,128,[7168; 14; 1; 1; 256; 128],1.9594070420134813,0.028541314864248896,tvm
112,28,2,1,128,64,[112; 28; 2; 1; 128; 64],1.0117573870811611,0.05527417348013612,tvm
64,1,4,1,256,16,[64; 1; 4; 1; 256; 16],0.5017846229020506,0.11145031310425355,tvm
7168,28,1,1,2048,64,[7168; 28; 1; 1; 2048; 64],1.9667016409803182,0.02843545363874184,tvm
16,16,32,1,256,16,[16; 16; 32; 1; 256; 16],0.16771822492592037,0.33344052715818145,tvm
3584,2,2,1,256,64,[3584; 2; 2; 1; 256; 64],2.0509343430167064,0.027267598069997206,tvm
28,28,1,1,512,128,[28; 28; 1; 1; 512; 128],0.20926862896885723,0.26723572285483743,tvm
32,8,16,1,256,16,[32; 8; 16; 1; 256; 16],0.2312359029892832,0.2418484872391342,tvm
32,16,1,1,512,64,[32; 16; 1; 1; 512; 64],0.21790530101861805,0.25664384056703204,tvm
448,16,64,1,128,16,[448; 16; 64; 1; 128; 16],1.2493352390592918,0.04476304804740984,tvm
128,4,1,1,1024,16,[128; 4; 1; 1; 1024; 16],0.9282579038990662,0.0602462452497622,tvm
224,32,32,1,64,16,[224; 32; 32; 1; 64; 16],1.3726448030211031,0.040741824257993095,tvm
16,2,16,1,64,16,[16; 2; 16; 1; 64; 16],0.20056859799660742,0.278827562698919,tvm
448,8,16,1,256,128,[448; 8; 16; 1; 256; 128],1.028898498043418,0.05435332390870438,tvm
3584,7,1,1,512,16,[3584; 7; 1; 1; 512; 16],2.3183918800204992,0.02412191563267503,tvm
3584,8,16,1,1024,64,[3584; 8; 16; 1; 1024; 64],2.1417865969706327,0.02611093626808243,tvm
64,2,4,1,512,128,[64; 2; 4; 1; 512; 128],0.22624066995922476,0.24718832977029506,tvm
14336,1,16,1,256,16,[14336; 1; 16; 1; 256; 16],2.781868241960183,0.020103056100862517,tvm
224,2,4,1,1024,64,[224; 2; 4; 1; 1024; 64],0.7185324849560857,0.07783093249674192,tvm
448,14,8,1,16,16,[448; 14; 8; 1; 16; 16],1.4242638640571386,0.039265233602170345,tvm
64,8,8,1,256,128,[64; 8; 8; 1; 256; 128],0.23879880306776613,0.23418900184965857,tvm
448,8,16,1,2048,128,[448; 8; 16; 1; 2048; 128],0.7389734900789335,0.07567802375070289,tvm
112,4,16,1,4096,64,[112; 4; 16; 1; 4096; 64],0.7241632150253281,0.07722575818957796,tvm
64,4,1,1,2048,64,[64; 4; 1; 1; 2048; 64],0.27628162095788866,0.20241684242129657,tvm
8,2,2,1,1024,16,[8; 2; 2; 1; 1024; 16],0.12491663603577763,0.44769099703674387,tvm
1792,8,64,1,4096,128,[1792; 8; 64; 1; 4096; 128],0.8364991340786219,0.06685488490664364,tvm
14336,14,32,1,256,16,[14336; 14; 32; 1; 256; 16],2.864180251955986,0.019525326066731335,tvm
7168,14,32,1,1024,64,[7168; 14; 32; 1; 1024; 64],2.142018752056174,0.026108106327104058,tvm
28,4,64,1,512,64,[28; 4; 64; 1; 512; 64],0.21757402003277093,0.2570346097613588,tvm
224,4,32,1,2048,64,[224; 4; 32; 1; 2048; 64],0.7480592760257423,0.07475885284177516,tvm
8,2,32,1,1024,128,[8; 2; 32; 1; 1024; 128],0.14343839697539806,0.38988202958601936,tvm
224,56,1,1,4096,16,[224; 56; 1; 1; 4096; 16],0.9714150530053303,0.05756967957241082,tvm
256,1,4,1,1024,16,[256; 1; 4; 1; 1024; 16],0.960194660932757,0.05824241230315457,tvm
3584,16,16,1,2048,128,[3584; 16; 16; 1; 2048; 128],1.9002413799753413,0.029429973435300648,tvm
256,4,8,1,64,16,[256; 4; 8; 1; 64; 16],1.5815978999016806,0.03535921066714228,tvm
512,2,64,1,4096,16,[512; 2; 64; 1; 4096; 16],0.9861049390165135,0.056712071018637115,tvm
56,2,64,1,4096,128,[56; 2; 64; 1; 4096; 128],0.21112506999634206,0.2648858959966349,tvm
512,2,32,1,32,16,[512; 2; 32; 1; 32; 16],1.4937434298917651,0.0374388614632337,tvm
14,14,16,1,512,16,[14; 14; 16; 1; 512; 16],0.1639560969779268,0.3410916358960553,tvm
512,1,32,1,2048,64,[512; 1; 32; 1; 2048; 64],0.7563075360376388,0.07394353575573812,tvm
64,1,16,1,512,16,[64; 1; 16; 1; 512; 16],0.5025515930028632,0.11128022298999003,tvm
4,4,1,1,256,16,[4; 4; 1; 1; 256; 16],0.16681442002300173,0.3352471166798534,tvm
7168,1,16,1,4096,128,[7168; 1; 16; 1; 4096; 128],1.9036729520885274,0.029376922791269806,tvm
112,14,32,1,2048,128,[112; 14; 32; 1; 2048; 128],0.722907588002272,0.07735989255262538,tvm
128,1,32,1,64,16,[128; 1; 32; 1; 64; 16],1.4129509599879384,0.03957961381321453,tvm
448,7,64,1,4096,128,[448; 7; 64; 1; 4096; 128],0.8232187749817967,0.06793340365028719,tvm
3584,14,2,1,512,128,[3584; 14; 2; 1; 512; 128],1.8242798210121691,0.03065541409228814,tvm
224,16,16,1,32,16,[224; 16; 16; 1; 32; 16],1.619620144017972,0.034529116928983306,tvm
896,7,1,1,512,64,[896; 7; 1; 1; 512; 64],0.7459965191083029,0.07496556874042778,tvm
448,64,16,1,512,64,[448; 64; 16; 1; 512; 64],0.7309205200290307,0.07651181188771679,tvm
512,4,64,1,128,64,[512; 4; 64; 1; 128; 64],0.8537935599451885,0.06550067364870207,tvm
1024,8,8,1,128,16,[1024; 8; 8; 1; 128; 16],1.2797356439987198,0.04369969188213787,tvm
448,16,64,1,1024,128,[448; 16; 64; 1; 1024; 128],0.7508114150259644,0.07448482030790565,tvm
3584,28,2,1,1024,128,[3584; 28; 2; 1; 1024; 128],1.8102288749068975,0.03089336056260266,tvm
448,14,8,1,4096,64,[448; 14; 8; 1; 4096; 64],0.7457173009170219,0.07499363802417153,tvm
1024,32,64,1,256,64,[1024; 32; 64; 1; 256; 64],1.0017959659453481,0.05582379569732088,tvm
16,8,4,1,64,16,[16; 8; 4; 1; 64; 16],0.31844379601534456,0.17561671489005418,tvm
2048,4,64,1,2048,64,[2048; 4; 64; 1; 2048; 64],1.0868471610592678,0.051455306078941575,tvm
112,8,2,1,64,64,[112; 8; 2; 1; 64; 64],1.0677764610154554,0.052374308083313205,tvm
32,2,8,1,256,64,[32; 2; 8; 1; 256; 64],0.2329934920417145,0.2400241004298989,tvm
28,2,16,1,64,16,[28; 2; 16; 1; 64; 16],0.2126579589676112,0.26297653567647955,tvm
224,4,2,1,4096,64,[224; 4; 2; 1; 4096; 64],0.7321362759685144,0.07638475946210095,tvm
896,1,16,1,256,64,[896; 1; 16; 1; 256; 64],1.015422952012159,0.05507463980651058,tvm
256,1,32,1,256,128,[256; 1; 32; 1; 256; 128],0.8104027529479936,0.06900772872488277,tvm
224,4,1,1,512,16,[224; 4; 1; 1; 512; 16],0.951591567019932,0.05876896693028592,tvm
28,2,16,1,4096,128,[28; 2; 16; 1; 4096; 128],0.2137423410313204,0.26164237307169097,tvm
3584,28,2,1,2048,64,[3584; 28; 2; 1; 2048; 64],1.9206117329886183,0.029117833850942503,tvm
14,14,16,1,4096,16,[14; 14; 16; 1; 4096; 16],0.20119691209401935,0.27795681728554567,tvm
256,32,16,1,128,64,[256; 32; 16; 1; 128; 64],1.1391765379812568,0.04909164775499745,tvm
2,2,16,1,512,16,[2; 2; 16; 1; 512; 16],0.3618793389759958,0.15453784538122772,tvm
448,8,4,1,2048,64,[448; 8; 4; 1; 2048; 64],0.7216855461010709,0.07749088731992043,tvm
2048,4,4,1,64,16,[2048; 4; 4; 1; 64; 16],1.6510562510229647,0.033871682626611783,tvm
448,64,32,1,256,64,[448; 64; 32; 1; 256; 64],0.9956294269068167,0.0561695464416676,tvm
14336,32,2,1,512,128,[14336; 32; 2; 1; 512; 128],1.9411923759616911,0.028809124755411145,tvm
1792,28,2,1,256,128,[1792; 28; 2; 1; 256; 128],1.1494946349412203,0.04865099116899578,tvm
4,1,32,1,4096,16,[4; 1; 32; 1; 4096; 16],0.37471628293860704,0.14924372353067947,tvm
56,56,8,1,4096,16,[56; 56; 8; 1; 4096; 16],0.37737315602134913,0.148192982041811,tvm
2,1,2,1,4096,16,[2; 1; 2; 1; 4096; 16],0.385561129078269,0.14504588018773215,tvm
896,7,8,1,4096,128,[896; 7; 8; 1; 4096; 128],0.7331035400275141,0.07628397665524088,tvm
1024,64,64,1,64,64,[1024; 64; 64; 1; 64; 64],1.2642572190379724,0.04423471149003076,tvm
14,7,32,1,256,64,[14; 7; 32; 1; 256; 64],0.13334284198936075,0.4194004904874867,tvm
896,64,2,1,4096,128,[896; 64; 2; 1; 4096; 128],0.731745681958273,0.07642553241130344,tvm
3584,16,4,1,4096,128,[3584; 16; 4; 1; 4096; 128],1.8215533070033416,0.030701299335200154,tvm
14,2,2,1,32,16,[14; 2; 2; 1; 32; 16],0.1682727609295398,0.33234168753402815,tvm
7168,28,8,1,64,64,[7168; 28; 8; 1; 64; 64],2.2020908440463245,0.02539588840511835,tvm
1792,7,8,1,256,64,[1792; 7; 8; 1; 256; 64],1.344346966012381,0.041599419455838824,tvm
128,4,16,1,4096,128,[128; 4; 16; 1; 4096; 128],0.7323729880154133,0.07636007095902939,tvm
7168,32,4,1,2048,64,[7168; 32; 4; 1; 2048; 64],2.1002261630492285,0.02662763387926736,tvm
32,2,8,1,512,64,[32; 2; 8; 1; 512; 64],0.22001314105000347,0.2541850594307146,tvm
224,14,1,1,256,16,[224; 14; 1; 1; 256; 16],1.5960111840395257,0.03503988812395964,tvm
8,8,2,1,256,16,[8; 8; 2; 1; 256; 16],0.12346679798793048,0.4529481143489297,tvm
3584,64,2,1,1024,64,[3584; 64; 2; 1; 1024; 64],1.9151769439922646,0.02920046291741449,tvm
28,4,32,1,1024,16,[28; 4; 32; 1; 1024; 16],0.19323389302007854,0.28941120245154084,tvm
7168,64,8,1,2048,128,[7168; 64; 8; 1; 2048; 128],1.93157287791837,0.028952598150788867,tvm
28,7,4,1,4096,128,[28; 7; 4; 1; 4096; 128],0.20349140604957938,0.2748226788491883,tvm
64,32,64,1,1024,16,[64; 32; 64; 1; 1024; 16],0.33343533205334097,0.1677208380675955,tvm
256,1,64,1,1024,128,[256; 1; 64; 1; 1024; 128],0.7302245239261538,0.07658473729785173,tvm
14336,32,32,1,2048,16,[14336; 32; 32; 1; 2048; 16],2.857246163999662,0.019572710968329417,tvm
14336,2,8,1,2048,128,[14336; 2; 8; 1; 2048; 128],1.9774142960086465,0.028281404380566286,tvm
512,4,16,1,256,128,[512; 4; 16; 1; 256; 128],0.84110005304683,0.06648918060431944,tvm
56,1,32,1,1024,16,[56; 1; 32; 1; 1024; 16],0.47768210200592875,0.11707378840130635,tvm
2048,32,2,1,512,16,[2048; 32; 2; 1; 512; 16],1.043422479997389,0.05359674954815357,tvm
2048,1,16,1,128,128,[2048; 1; 16; 1; 128; 128],0.8019378460012376,0.06973614428124524,tvm
2048,64,64,1,2048,128,[2048; 64; 64; 1; 2048; 128],0.8810145390452817,0.06347687904666803,tvm
4,1,4,1,1024,16,[4; 1; 4; 1; 1024; 16],0.14265720697585493,0.39201702121364684,tvm
448,4,8,1,128,64,[448; 4; 8; 1; 128; 64],0.9698899009963498,0.05766020790182844,tvm
1792,14,16,1,128,16,[1792; 14; 16; 1; 128; 16],1.5809876619605348,0.03537285880143025,tvm
448,14,1,1,1024,64,[448; 14; 1; 1; 1024; 64],0.7338350260397419,0.07620793686441547,tvm
8,8,8,1,128,64,[8; 8; 8; 1; 128; 64],0.1500522670103237,0.3726971571144988,tvm
448,56,1,1,2048,128,[448; 56; 1; 1; 2048; 128],0.7279068760108203,0.0768285823041216,tvm
128,32,4,1,1024,16,[128; 32; 4; 1; 1024; 16],0.9445722739910707,0.05920569010250453,tvm
1,1,1,1,64,16,[1; 1; 1; 1; 64; 16],0.2819045069627464,0.19837942264869035,tvm
256,64,1,1,4096,64,[256; 64; 1; 1; 4096; 64],0.7285205309744924,0.07676386725646225,tvm
1024,64,4,1,4096,64,[1024; 64; 4; 1; 4096; 64],0.7306513920193538,0.07653999423551634,tvm
1792,32,4,1,16,16,[1792; 32; 4; 1; 16; 16],1.6333206120179966,0.0342394830028124,tvm
1792,56,64,1,512,16,[1792; 56; 64; 1; 512; 16],1.1847580100875348,0.04720293330551227,tvm
112,8,8,1,16,16,[112; 8; 8; 1; 16; 16],1.130450043012388,0.049470610115869125,tvm
112,1,1,1,64,64,[112; 1; 1; 1; 64; 64],1.1098407190293074,0.050389260706028,tvm
3584,8,2,1,64,16,[3584; 8; 2; 1; 64; 16],2.664861875004135,0.020985723071762042,tvm
896,2,64,1,256,128,[896; 2; 64; 1; 256; 128],0.7810191130265594,0.07160394976330314,tvm
512,16,4,1,512,64,[512; 16; 4; 1; 512; 64],0.7329073729924858,0.07630439451713185,tvm
1792,1,2,1,4096,64,[1792; 1; 2; 1; 4096; 64],0.7515945740742609,0.07440720737269159,tvm
7168,1,8,1,4096,16,[7168; 1; 8; 1; 4096; 16],2.806278467993252,0.01992819100854385,tvm
14336,7,8,1,4096,128,[14336; 7; 8; 1; 4096; 128],1.9392003560205922,0.028838718577844303,tvm
16,2,32,1,64,16,[16; 2; 32; 1; 64; 16],0.18846350198145956,0.29673678322519426,tvm
224,32,4,1,512,128,[224; 32; 4; 1; 512; 128],0.7416172260418534,0.07540824480549113,tvm
128,4,4,1,4096,16,[128; 4; 4; 1; 4096; 16],0.9514154921052977,0.05877984308368184,tvm
3584,7,4,1,2048,16,[3584; 7; 4; 1; 2048; 16],2.6064250819617882,0.02145622896294443,tvm
14336,1,32,1,32,16,[14336; 1; 32; 1; 32; 16],2.8798035390209407,0.0194193987803578,tvm
112,1,16,1,512,64,[112; 1; 16; 1; 512; 64],0.7279417529935017,0.07682490131024614,tvm
56,7,16,1,2048,16,[56; 7; 16; 1; 2048; 16],0.35218341008294374,0.15879241251074971,tvm
2,2,64,1,1024,16,[2; 2; 64; 1; 1024; 16],0.7458999789087102,0.07497527136969903,tvm
7168,4,4,1,128,128,[7168; 4; 4; 1; 128; 128],2.00242234300822,0.027928200825665557,tvm
224,56,4,1,128,16,[224; 56; 4; 1; 128; 16],1.3123709429055452,0.042612992641790255,tvm
896,14,16,1,512,64,[896; 14; 16; 1; 512; 64],0.7419970040209591,0.07536964843560696,tvm
448,4,2,1,32,16,[448; 4; 2; 1; 32; 16],1.443917123018764,0.03873079170666958,tvm
14,14,8,1,2048,64,[14; 14; 8; 1; 2048; 64],0.15229141304735094,0.36721737762026835,tvm
448,14,4,1,512,64,[448; 14; 4; 1; 512; 64],0.7303078830009326,0.07657599573420176,tvm
14,7,8,1,512,16,[14; 7; 8; 1; 512; 16],0.17340716195758432,0.32250140479787365,tvm
14336,28,16,1,64,64,[14336; 28; 16; 1; 64; 64],2.181472289026715,0.025635921948054814,tvm
896,32,4,1,128,16,[896; 32; 4; 1; 128; 16],1.178308373899199,0.047461305183016105,tvm
1792,1,32,1,32,16,[1792; 1; 32; 1; 32; 16],1.8287534690462053,0.030580422282124653,tvm
1024,2,1,1,32,16,[1024; 2; 1; 1; 32; 16],1.3808382760034874,0.04050007470476006,tvm
2048,1,4,1,512,64,[2048; 1; 4; 1; 512; 64],1.277921044966206,0.04376174377409382,tvm
32,2,4,1,1024,128,[32; 2; 4; 1; 1024; 128],0.19779145997017622,0.28274250739524237,tvm
1024,4,16,1,1024,16,[1024; 4; 16; 1; 1024; 16],0.9903812060365453,0.056467199692872325,tvm
224,7,4,1,128,128,[224; 7; 4; 1; 128; 128],0.9189707790501416,0.060855094207823514,tvm
1024,4,16,1,1024,64,[1024; 4; 16; 1; 1024; 64],0.7490448460448533,0.07466048745762889,tvm
896,8,2,1,1024,128,[896; 8; 2; 1; 1024; 128],0.7279544329503551,0.07682356312698933,tvm
56,1,1,1,64,16,[56; 1; 1; 1; 64; 16],0.44417620403692126,0.1259051088848622,tvm
896,32,8,1,128,64,[896; 32; 8; 1; 128; 64],0.949112406000495,0.058922476389276245,tvm
1792,64,8,1,1024,16,[1792; 64; 8; 1; 1024; 16],1.7207912189187482,0.03249903458275024,tvm
14336,14,1,1,2048,16,[14336; 14; 1; 1; 2048; 16],2.6742350179702044,0.020912168510821748,tvm
3584,64,1,1,512,16,[3584; 64; 1; 1; 512; 16],2.3000756890978664,0.024314005664425684,tvm
32,2,1,1,32,16,[32; 2; 1; 1; 32; 16],0.30006424395833164,0.18637359985183444,tvm
7168,28,64,1,4096,64,[7168; 28; 64; 1; 4096; 64],2.2083970040548593,0.025323369498623044,tvm
1024,32,32,1,2048,128,[1024; 32; 32; 1; 2048; 128],0.7403295719996095,0.07553940224525144,tvm
256,16,1,1,4096,16,[256; 16; 1; 1; 4096; 16],0.9546402849955484,0.05858128366497137,tvm
224,1,4,1,128,16,[224; 1; 4; 1; 128; 16],1.2972552619175985,0.043109521290872685,tvm
28,1,1,1,4096,16,[28; 1; 1; 1; 4096; 16],0.3282431709812954,0.1703738516970399,tvm
2048,8,64,1,64,16,[2048; 8; 64; 1; 64; 16],1.8065688839415088,0.030955948500186823,tvm
256,64,32,1,64,16,[256; 64; 32; 1; 64; 16],1.367583692073822,0.04089260032673347,tvm
128,64,64,1,1024,16,[128; 64; 64; 1; 1024; 16],0.9812468880554661,0.05699284656500451,tvm
448,4,8,1,512,16,[448; 4; 8; 1; 512; 16],0.9593130230205134,0.058295938855546514,tvm
14336,56,32,1,1024,128,[14336; 56; 32; 1; 1024; 128],2.0095139840850607,0.027829641284529687,tvm
7,1,16,1,4096,128,[7; 1; 16; 1; 4096; 128],0.1652944659581408,0.3383298588320286,tvm
1792,7,2,1,64,16,[1792; 7; 2; 1; 64; 16],1.5373050409834832,0.03637798084468402,tvm
32,32,64,1,2048,64,[32; 32; 64; 1; 2048; 64],0.1514587280107662,0.3692362537823377,tvm
3584,16,32,1,512,128,[3584; 16; 32; 1; 512; 128],1.9154258939670399,0.029196667701671813,tvm
4,2,4,1,2048,64,[4; 2; 4; 1; 2048; 64],0.15574871096760035,0.35906591448430636,tvm
256,32,16,1,16,16,[256; 32; 16; 1; 16; 16],1.588468802976422,0.035206264818386505,tvm
256,64,4,1,256,64,[256; 64; 4; 1; 256; 64],1.2661124259466305,0.044169895332573456,tvm
7,1,8,1,128,128,[7; 1; 8; 1; 128; 128],0.15232418105006218,0.3671383817580059,tvm
14336,8,64,1,4096,16,[14336; 8; 64; 1; 4096; 16],2.8500674839597195,0.019622010232415856,tvm
224,7,2,1,4096,64,[224; 7; 2; 1; 4096; 64],0.7270295519847423,0.07692129320006923,tvm
1,1,64,1,256,64,[1; 1; 64; 1; 256; 64],0.4452868429943919,0.12559107508603765,tvm
7168,2,1,1,256,128,[7168; 2; 1; 1; 256; 128],1.9065590939717367,0.02933245211761706,tvm
56,1,2,1,1024,64,[56; 1; 2; 1; 1024; 64],0.22287458297796547,0.2509216285953175,tvm
3584,28,2,1,4096,128,[3584; 28; 2; 1; 4096; 128],1.726531886961311,0.03239097624299279,tvm
256,16,16,1,4096,64,[256; 16; 16; 1; 4096; 64],0.7482440730091184,0.07474038933369782,tvm
1024,16,32,1,1024,64,[1024; 16; 32; 1; 1024; 64],0.7553230999037623,0.07403990867015554,tvm
56,7,8,1,32,16,[56; 7; 8; 1; 32; 16],0.36079494503792375,0.15500231946834805,tvm
112,2,32,1,512,128,[112; 2; 32; 1; 512; 128],0.7321455880301073,0.07638378793458443,tvm
1024,1,2,1,1024,64,[1024; 1; 2; 1; 1024; 64],0.7337229549884796,0.07621957709393379,tvm
28,14,64,1,512,64,[28; 14; 64; 1; 512; 64],0.21430703008081764,0.2609529575966021,tvm
14336,2,4,1,64,64,[14336; 2; 4; 1; 64; 64],2.1968258989509195,0.02545675256288608,tvm
448,64,2,1,2048,128,[448; 64; 2; 1; 2048; 128],0.7301110369153321,0.07659664147745052,tvm
2048,32,8,1,4096,16,[2048; 32; 8; 1; 4096; 16],1.6310878599761054,0.034286352504734226,tvm
256,32,1,1,1024,16,[256; 32; 1; 1; 1024; 16],0.9680339429760352,0.05777075663422042,tvm
8,4,64,1,4096,128,[8; 4; 64; 1; 4096; 128],0.13528565096203238,0.4133775676551854,tvm
64,64,32,1,1024,16,[64; 64; 32; 1; 1024; 16],0.35568397701717913,0.15722961096623217,tvm
448,56,2,1,256,64,[448; 56; 2; 1; 256; 64],1.2992812880547717,0.0430422987289076,tvm
448,8,1,1,16,16,[448; 8; 1; 1; 16; 16],1.684948283014819,0.03319036785703024,tvm
64,64,16,1,2048,64,[64; 64; 16; 1; 2048; 64],0.1983964570099488,0.28188030258286806,tvm
7168,1,4,1,512,64,[7168; 1; 4; 1; 512; 64],2.1267084559658542,0.026296060081227812,tvm
448,56,32,1,2048,16,[448; 56; 32; 1; 2048; 16],1.3182236769935116,0.04242379674205214,tvm
512,2,8,1,512,16,[512; 2; 8; 1; 512; 16],0.9729829690186307,0.05747690875796049,tvm
896,56,2,1,64,16,[896; 56; 2; 1; 64; 16],1.5753789960872382,0.03549879328861922,tvm
8,4,2,1,128,16,[8; 4; 2; 1; 128; 16],0.1494450040627271,0.3742115949882147,tvm
1024,8,16,1,4096,16,[1024; 8; 16; 1; 4096; 16],0.9836950720055029,0.05685100487422234,tvm
14,7,1,1,256,64,[14; 7; 1; 1; 256; 64],0.1941955490037799,0.28797803873581473,tvm
256,8,32,1,4096,16,[256; 8; 32; 1; 4096; 16],0.9689618920674548,0.05771543111361097,tvm
7168,2,32,1,256,64,[7168; 2; 32; 1; 256; 64],2.2027697559678927,0.02538806118152844,tvm
2048,64,32,1,512,16,[2048; 64; 32; 1; 512; 16],1.7570682029472664,0.031828049269531825,tvm
8,1,2,1,256,16,[8; 1; 2; 1; 256; 16],0.1403976030414924,0.3983262685532161,tvm
3584,32,64,1,32,16,[3584; 32; 64; 1; 32; 16],2.834821101045236,0.0197275423527479,tvm
7168,2,16,1,256,64,[7168; 2; 16; 1; 256; 64],2.1832100419560447,0.02561551672015407,tvm
1024,64,16,1,4096,16,[1024; 64; 16; 1; 4096; 16],0.974102255073376,0.057410865278328255,tvm
1792,28,16,1,2048,128,[1792; 28; 16; 1; 2048; 128],1.0217457939870656,0.05473382289650148,tvm
2048,1,32,1,2048,16,[2048; 1; 32; 1; 2048; 16],1.64113021211233,0.0340765485398946,tvm
