kc,ku,mc,mr,nc,nr,X,time,peak,backend
2560,16,25,1,16,16,[2560; 16; 25; 1; 16; 16],2.480973078054376,0.0589630397764873,tvm
2560,10,15,1,640,16,[2560; 10; 15; 1; 640; 16],2.424379540956579,0.06033944430499312,tvm
4,4,12,1,80,16,[4; 4; 12; 1; 80; 16],0.5014836509944871,0.29170584922482834,tvm
1280,40,750,1,1280,128,[1280; 40; 750; 1; 1280; 128],1.2041149460710585,0.12148816420146115,tvm
4,1,6,1,256,16,[4; 1; 6; 1; 256; 16],0.5198715709848329,0.2813881782544753,tvm
40,4,25,1,64,64,[40; 4; 25; 1; 64; 64],0.513267696951516,0.285008612765928,tvm
512,16,5,1,160,16,[512; 16; 5; 1; 160; 16],1.1367951850406826,0.12868255971763212,tvm
256,8,15,1,1280,64,[256; 8; 15; 1; 1280; 64],0.5079102820018306,0.28801487087277955,tvm
16,4,3,1,32,16,[16; 4; 3; 1; 32; 16],0.771449138992466,0.1896245739242998,tvm
80,1,1,1,16,16,[80; 1; 1; 1; 16; 16],1.2301172940060496,0.1189201346883876,tvm
64,64,100,1,64,16,[64; 64; 100; 1; 64; 16],0.7581811060663313,0.19294296984619944,tvm
4,1,750,1,128,16,[4; 1; 750; 1; 128; 16],0.8366185410413891,0.17485354090243294,tvm
320,8,1,1,128,64,[320; 8; 1; 1; 128; 64],0.42518188699614257,0.34405443590084417,tvm
20,10,15,1,128,64,[20; 10; 15; 1; 128; 64],0.3723728359909728,0.3928474371564004,tvm
5120,1,100,1,64,64,[5120; 1; 100; 1; 64; 64],1.8413318800739944,0.07944559906269356,tvm
160,40,100,1,64,16,[160; 40; 100; 1; 64; 16],1.0168678819900379,0.14385911569891383,tvm
256,64,125,1,256,64,[256; 64; 125; 1; 256; 64],0.43110502196941525,0.3393273258971512,tvm
160,32,750,1,320,64,[160; 32; 750; 1; 320; 64],0.4642176430206746,0.3151231248640829,tvm
2560,16,60,1,256,128,[2560; 16; 60; 1; 256; 128],1.8468402090948075,0.07920864705312723,tvm
64,64,4,1,32,16,[64; 64; 4; 1; 32; 16],0.9959693350829184,0.14687772919588477,tvm
512,8,4,1,1280,16,[512; 8; 4; 1; 1280; 16],1.4562267089495435,0.10045531604844567,tvm
