kc,ku,mc,mr,nc,nr,X,time,peak,backend
3,1,197,1,768,96,[3; 1; 197; 1; 768; 96],0.004423583937750664,0.3908815040449683,tvm
384,1,1,1,192,96,[384; 1; 1; 1; 192; 96],0.00578500128176529,0.2988931304660852,tvm
3,1,1,1,48,16,[3; 1; 1; 1; 48; 16],0.004553600843792083,0.37972084119195876,tvm
256,2,1,1,384,96,[256; 2; 1; 1; 384; 96],0.006031376344253658,0.28668367619018253,tvm
48,2,1,1,64,64,[48; 2; 1; 1; 64; 64],0.0056562504378234735,0.3056967087763002,tvm
12,4,197,1,256,128,[12; 4; 197; 1; 256; 128],0.003749996687474777,0.46109297873047067,tvm
192,8,1,1,64,64,[192; 8; 1; 1; 64; 64],0.005972896531602601,0.2894905568359486,tvm
128,1,1,1,192,64,[128; 1; 1; 1; 192; 64],0.006035950718796812,0.2864664115749798,tvm
24,2,197,1,768,64,[24; 2; 197; 1; 768; 64],0.0036705212805827614,0.47107672471595574,tvm
16,16,1,1,768,96,[16; 16; 1; 1; 768; 96],0.00617467831398244,0.2800303197887468,tvm
128,1,197,1,128,64,[128; 1; 197; 1; 128; 64],0.00604293215656071,0.2861354551167501,tvm
768,6,197,1,96,96,[768; 6; 197; 1; 96; 96],0.006302391873759916,0.2743557013736736,tvm
24,24,197,1,384,64,[24; 24; 197; 1; 384; 64],0.0037169802180869738,0.46518868581632133,tvm
768,4,197,1,256,128,[768; 4; 197; 1; 256; 128],0.006256855751416879,0.27635240631296076,tvm
2,1,197,1,256,64,[2; 1; 197; 1; 256; 64],0.006514015625725733,0.2654425844525822,tvm
128,16,197,1,768,128,[128; 16; 197; 1; 768; 128],0.005576106499574962,0.31009040860122433,tvm
6,3,197,1,768,16,[6; 3; 197; 1; 768; 16],0.006381933126249351,0.27093626784418057,tvm
96,16,1,1,768,96,[96; 16; 1; 1; 768; 96],0.005477919687109534,0.31564850191688626,tvm
64,2,197,1,768,128,[64; 2; 197; 1; 768; 128],0.005258071125354036,0.32884628253116666,tvm
384,16,1,1,768,64,[384; 16; 1; 1; 768; 64],0.011719299251126358,0.14754270761461755,tvm
48,12,197,1,96,16,[48; 12; 197; 1; 96; 16],0.008280837562779197,0.20880703548987703,tvm
768,64,197,1,128,16,[768; 64; 197; 1; 128; 16],0.013826713999151252,0.12505481367180105,tvm
12,3,197,1,256,128,[12; 3; 197; 1; 256; 128],0.00373856178157439,0.4625032950850373,tvm
4,4,1,1,128,128,[4; 4; 1; 1; 128; 128],0.0035101709690934513,0.49259627467767053,tvm
256,64,1,1,128,128,[256; 64; 1; 1; 128; 128],0.005687493687219103,0.30401741750373423,tvm
768,64,1,1,96,16,[768; 64; 1; 1; 96; 16],0.013807861869281624,0.12522555332798255,tvm
64,4,197,1,768,64,[64; 4; 197; 1; 768; 64],0.0052381871864781715,0.3300945692281912,tvm
192,12,197,1,192,96,[192; 12; 197; 1; 192; 96],0.005731284032663098,0.301694547505038,tvm
128,1,197,1,96,16,[128; 1; 197; 1; 96; 16],0.012577581124787685,0.13747453709119534,tvm
16,16,197,1,768,128,[16; 16; 197; 1; 768; 128],0.0027260739843768533,0.6342810770238112,tvm
96,8,1,1,192,96,[96; 8; 1; 1; 192; 96],0.005529670499527128,0.31269442600693964,tvm
6,3,1,1,768,16,[6; 3; 1; 1; 768; 16],0.0038967456875980133,0.44372850616355536,tvm
48,1,1,1,256,64,[48; 1; 1; 1; 256; 64],0.005440135280878167,0.31784083549077213,tvm
384,1,197,1,96,16,[384; 1; 197; 1; 96; 16],0.013683046003279742,0.12636785277508303,tvm
12,2,197,1,384,64,[12; 2; 197; 1; 384; 64],0.003220070155293797,0.5369749910617649,tvm
768,16,1,1,128,128,[768; 16; 1; 1; 128; 128],0.005879602280401741,0.2940840316054502,tvm
64,2,197,1,48,16,[64; 2; 197; 1; 48; 16],0.010336573748645606,0.1672795246184651,tvm
8,1,1,1,192,16,[8; 1; 1; 1; 192; 16],0.005698874720110325,0.30341027444513974,tvm
24,12,197,1,256,128,[24; 12; 197; 1; 256; 128],0.0026846686250792118,0.6440635267624977,tvm
2,2,1,1,384,64,[2; 2; 1; 1; 384; 64],0.006157469499157742,0.2808129448458754,tvm
256,1,1,1,128,64,[256; 1; 1; 1; 128; 64],0.0061458506861526985,0.28134382547773173,tvm
128,32,1,1,192,96,[128; 32; 1; 1; 192; 96],0.00594779584389471,0.2907122551343159,tvm
96,32,1,1,128,16,[96; 32; 1; 1; 128; 16],0.011034668186766794,0.15669679537176692,tvm
96,24,1,1,768,96,[96; 24; 1; 1; 768; 96],0.005182481654628646,0.33364269438615934,tvm
2,1,197,1,192,96,[2; 1; 197; 1; 192; 96],0.006358549751894316,0.2719326277728686,tvm
256,32,197,1,192,16,[256; 32; 197; 1; 192; 16],0.012685629873885773,0.13630360967858648,tvm
16,1,1,1,64,64,[16; 1; 1; 1; 64; 64],0.0036717186249006772,0.4709231069970445,tvm
768,12,1,1,192,64,[768; 12; 1; 1; 192; 64],0.006591134686459554,0.26233679405904115,tvm
96,32,197,1,32,16,[96; 32; 197; 1; 32; 16],0.011015504187525949,0.15696940543267981,tvm
8,2,1,1,768,128,[8; 2; 1; 1; 768; 128],0.0029118101874701097,0.5938220665267496,tvm
24,1,1,1,256,64,[24; 1; 1; 1; 256; 64],0.0033760551559680607,0.5121649567248661,tvm
96,48,1,1,384,96,[96; 48; 1; 1; 384; 96],0.005608339093669201,0.3083082377827297,tvm
32,2,1,1,768,96,[32; 2; 1; 1; 768; 96],0.0056540268124081194,0.30581693370511254,tvm
64,32,1,1,192,96,[64; 32; 1; 1; 192; 96],0.0053427769689733395,0.32363266385596545,tvm
192,6,1,1,192,64,[192; 6; 1; 1; 192; 64],0.0060509558134071995,0.285756035273957,tvm
768,12,1,1,96,96,[768; 12; 1; 1; 96; 96],0.007271672999195289,0.23778532712465086,tvm
768,2,197,1,128,16,[768; 2; 197; 1; 128; 16],0.01383767062361585,0.12495579566016013,tvm
4,1,1,1,256,64,[4; 1; 1; 1; 256; 64],0.004232947561831679,0.40848536807976155,tvm
96,6,1,1,384,64,[96; 6; 1; 1; 384; 64],0.005722207750295638,0.3021730804457089,tvm
32,2,1,1,128,128,[32; 2; 1; 1; 128; 128],0.003243787094106665,0.5330489001570351,tvm
8,4,1,1,768,128,[8; 4; 1; 1; 768; 128],0.002931278016149008,0.5898782487813146,tvm
48,2,197,1,384,64,[48; 2; 197; 1; 384; 64],0.005598179313892615,0.30886776680521144,tvm
192,6,197,1,16,16,[192; 6; 197; 1; 16; 16],0.012545283752842806,0.13782846023433493,tvm
12,1,197,1,192,16,[12; 1; 197; 1; 192; 16],0.0052758379988517845,0.32773886219278486,tvm
12,6,1,1,64,16,[12; 6; 1; 1; 64; 16],0.004771649499161867,0.362368850260451,tvm
384,32,197,1,64,64,[384; 32; 197; 1; 64; 64],0.005970320311462274,0.2896154733168153,tvm
128,8,197,1,96,16,[128; 8; 197; 1; 96; 16],0.01178491418613703,0.14672123322638486,tvm
768,32,1,1,768,96,[768; 32; 1; 1; 768; 96],0.02284087549924152,0.07570187679165631,tvm
24,12,197,1,384,16,[24; 12; 197; 1; 384; 16],0.0055303790632024175,0.31265436294630644,tvm
192,2,197,1,192,96,[192; 2; 197; 1; 192; 96],0.005846569438290317,0.2957455925406359,tvm
12,2,1,1,192,64,[12; 2; 1; 1; 192; 64],0.0032756774671724997,0.5278594001349178,tvm
24,3,1,1,48,16,[24; 3; 1; 1; 48; 16],0.006413747436454287,0.2695923342770478,tvm
768,12,197,1,64,64,[768; 12; 197; 1; 64; 64],0.006210470250152866,0.2784164601407731,tvm
128,32,1,1,256,16,[128; 32; 1; 1; 256; 16],0.01184343418572098,0.14599626389969106,tvm
768,2,197,1,192,64,[768; 2; 197; 1; 192; 64],0.0062660848125233315,0.2759453781093718,tvm
96,24,197,1,16,16,[96; 24; 197; 1; 16; 16],0.01103343256181688,0.15671434371575219,tvm
192,64,197,1,256,16,[192; 64; 197; 1; 256; 16],0.012602921124198474,0.13719812461074263,tvm
768,1,1,1,96,96,[768; 1; 1; 1; 96; 96],0.005936186686085421,0.29128078921611283,tvm
384,48,1,1,16,16,[384; 48; 1; 1; 16; 16],0.013327845626918133,0.1297356820643916,tvm
48,6,197,1,96,96,[48; 6; 197; 1; 96; 96],0.005556313031775062,0.3111950556005215,tvm
96,48,197,1,128,16,[96; 48; 197; 1; 128; 16],0.011111642499599839,0.15561130075228863,tvm
6,1,1,1,96,16,[6; 1; 1; 1; 96; 16],0.003608246248404612,0.4792070784031617,tvm
24,24,197,1,64,16,[24; 24; 197; 1; 64; 16],0.005327449312972021,0.32456379052671497,tvm
768,3,1,1,64,16,[768; 3; 1; 1; 64; 16],0.01382410699443426,0.1250783970026633,tvm
192,4,1,1,256,128,[192; 4; 1; 1; 256; 128],0.00560518143720401,0.3084819219910311,tvm
16,4,1,1,128,64,[16; 4; 1; 1; 128; 64],0.0036233806877135066,0.47720548622459813,tvm
1,1,197,1,96,96,[1; 1; 197; 1; 96; 96],0.012628713753656484,0.1369179139369205,tvm
768,1,1,1,192,16,[768; 1; 1; 1; 192; 16],0.013937846997578163,0.12405769292470999,tvm
48,6,1,1,384,96,[48; 6; 1; 1; 384; 96],0.005557145594139001,0.3111484328718656,tvm
32,8,197,1,768,96,[32; 8; 197; 1; 768; 96],0.0033216538759006653,0.5205530761052877,tvm
192,3,1,1,32,16,[192; 3; 1; 1; 32; 16],0.012641871748201083,0.13677540615005768,tvm
8,2,197,1,384,96,[8; 2; 197; 1; 384; 96],0.002899302406149218,0.5963838539884107,tvm
24,2,1,1,128,16,[24; 2; 1; 1; 128; 16],0.005581961062489427,0.30976517455068114,tvm
96,3,1,1,48,16,[96; 3; 1; 1; 48; 16],0.010986148998199496,0.1573888305301996,tvm
64,8,1,1,768,128,[64; 8; 1; 1; 768; 128],0.005254552655969746,0.3290664793115546,tvm
768,3,1,1,192,96,[768; 3; 1; 1; 192; 96],0.006405538188118953,0.26993784004976923,tvm
384,1,1,1,384,64,[384; 1; 1; 1; 384; 64],0.006490072624728782,0.26642184808053687,tvm
12,6,1,1,48,16,[12; 6; 1; 1; 48; 16],0.00464766212462564,0.3720358960036102,tvm
384,16,197,1,192,16,[384; 16; 197; 1; 192; 16],0.013217948500823695,0.13081433497409917,tvm
768,64,1,1,256,128,[768; 64; 1; 1; 256; 128],0.006386847249814309,0.27072780594641815,tvm
32,2,197,1,32,16,[32; 2; 197; 1; 32; 16],0.006238673624466173,0.2771578138141658,tvm
96,3,1,1,384,128,[96; 3; 1; 1; 384; 128],0.00553596949976054,0.31233863245307536,tvm
8,2,197,1,48,16,[8; 2; 197; 1; 48; 16],0.00559607478135149,0.308983923627903,tvm
48,2,197,1,64,16,[48; 2; 197; 1; 64; 16],0.009930848813382909,0.1741137313989711,tvm
768,32,197,1,768,128,[768; 32; 197; 1; 768; 128],0.007174047626904212,0.24102114075360453,tvm
48,8,197,1,256,64,[48; 8; 197; 1; 256; 64],0.0056317573125852505,0.3070262170198884,tvm
12,1,1,1,192,96,[12; 1; 1; 1; 192; 96],0.006607276813156204,0.2616958834559827,tvm
8,1,197,1,128,16,[8; 1; 197; 1; 128; 16],0.005614754625639762,0.30795595856695596,tvm
768,8,1,1,192,16,[768; 8; 1; 1; 192; 16],0.01393132637895178,0.12411575867388754,tvm
192,6,1,1,16,16,[192; 6; 1; 1; 16; 16],0.012556488873087801,0.13770546530432562,tvm
24,4,1,1,384,128,[24; 4; 1; 1; 384; 128],0.004802240968274418,0.36006047057618945,tvm
384,48,1,1,128,64,[384; 48; 1; 1; 128; 64],0.0050405978745402535,0.3430341371984274,tvm
2,2,197,1,128,64,[2; 2; 197; 1; 128; 64],0.006484939811343793,0.26663272029641916,tvm
96,4,197,1,384,96,[96; 4; 197; 1; 384; 96],0.005331744438080932,0.32430232974172724,tvm
48,8,1,1,192,16,[48; 8; 1; 1; 192; 16],0.008739472250454128,0.19784914847315796,tvm
12,12,197,1,384,16,[12; 12; 197; 1; 384; 16],0.004566159968817374,0.3786764271653355,tvm
96,1,1,1,32,16,[96; 1; 1; 1; 32; 16],0.011576600500120549,0.1493613900591229,tvm
96,2,1,1,768,16,[96; 2; 1; 1; 768; 16],0.010620970562740695,0.1628002951936397,tvm
96,12,1,1,192,64,[96; 12; 1; 1; 192; 64],0.0056453045617672615,0.3062894346865582,tvm
96,12,1,1,128,64,[96; 12; 1; 1; 128; 64],0.005663352625560947,0.3053133465596058,tvm
12,6,1,1,16,16,[12; 6; 1; 1; 16; 16],0.005104754000058165,0.3387229125707999,tvm
384,3,1,1,384,128,[384; 3; 1; 1; 384; 128],0.006397441688022809,0.2702794690718841,tvm
96,3,197,1,256,128,[96; 3; 197; 1; 256; 128],0.005433961250673747,0.3182019641091028,tvm
192,24,1,1,384,64,[192; 24; 1; 1; 384; 64],0.006013952281136881,0.28751427713860633,tvm
192,2,1,1,16,16,[192; 2; 1; 1; 16; 16],0.012658506122534163,0.13659567141015744,tvm
24,2,1,1,256,128,[24; 2; 1; 1; 256; 128],0.0027034379845645162,0.639591939126976,tvm
64,64,197,1,32,16,[64; 64; 197; 1; 32; 16],0.008806224999716505,0.19634941679468862,tvm
32,4,1,1,384,128,[32; 4; 1; 1; 384; 128],0.005028467656302382,0.3438616415658944,tvm
128,32,1,1,384,96,[128; 32; 1; 1; 384; 96],0.00586821590695763,0.294654656589415,tvm
64,2,1,1,48,16,[64; 2; 1; 1; 48; 16],0.010032159876573132,0.17235542137789195,tvm
24,3,1,1,256,16,[24; 3; 1; 1; 256; 16],0.005510924125701422,0.313758110875291,tvm
24,6,1,1,128,16,[24; 6; 1; 1; 128; 16],0.0055636431879975135,0.31078505296445613,tvm
384,12,1,1,256,64,[384; 12; 1; 1; 256; 64],0.0059299173753970535,0.29158874119074324,tvm
64,2,1,1,768,16,[64; 2; 1; 1; 768; 16],0.009835961438511731,0.17579340399679022,tvm
8,1,1,1,96,16,[8; 1; 1; 1; 96; 16],0.004458132500076317,0.3878523446370297,tvm
768,3,1,1,768,128,[768; 3; 1; 1; 768; 128],0.022192564872966614,0.07791335308715959,tvm
128,64,1,1,16,16,[128; 64; 1; 1; 16; 16],0.011868902998685371,0.14568297870904007,tvm
768,2,1,1,96,16,[768; 2; 1; 1; 96; 16],0.01387939187407028,0.12458018035267612,tvm
768,48,197,1,128,64,[768; 48; 197; 1; 128; 64],0.006862666374217952,0.25195704534801683,tvm
384,2,197,1,256,16,[384; 2; 197; 1; 256; 16],0.013348085878533311,0.1295389585137383,tvm
96,6,197,1,384,128,[96; 6; 197; 1; 384; 128],0.005432220876173233,0.3183039096295395,tvm
384,4,1,1,192,64,[384; 4; 1; 1; 192; 64],0.00593475587447756,0.2913510141660808,tvm
384,6,1,1,96,16,[384; 6; 1; 1; 96; 16],0.013310068876307923,0.12990895531239177,tvm
768,48,1,1,192,64,[768; 48; 1; 1; 192; 64],0.005068306782050058,0.341158737466509,tvm
768,4,197,1,64,64,[768; 4; 197; 1; 64; 64],0.005007394407584798,0.3453087578318268,tvm
96,6,197,1,96,16,[96; 6; 197; 1; 96; 16],0.011312993559840834,0.15284169779740156,tvm
384,12,197,1,192,64,[384; 12; 197; 1; 192; 64],0.005142333811818389,0.3362475494848736,tvm
192,24,197,1,128,128,[192; 24; 197; 1; 128; 128],0.005080894748971332,0.34031351332503246,tvm
192,3,1,1,256,64,[192; 3; 1; 1; 256; 64],0.005132109750775271,0.33691741346644827,tvm
192,4,1,1,96,96,[192; 4; 1; 1; 96; 96],0.005128828594024526,0.3371329556366286,tvm
48,3,1,1,384,96,[48; 3; 1; 1; 384; 96],0.0055839456890680594,0.3096550788884415,tvm
384,1,1,1,128,128,[384; 1; 1; 1; 128; 128],0.005610948594039655,0.3081648519635185,tvm
32,1,1,1,256,128,[32; 1; 1; 1; 256; 128],0.004518685125731281,0.3826549305263474,tvm
3,3,197,1,256,128,[3; 3; 197; 1; 256; 128],0.004321861531934701,0.40008156903701275,tvm
12,12,1,1,48,16,[12; 12; 1; 1; 48; 16],0.004110578187464853,0.42064572524857907,tvm
12,6,197,1,64,16,[12; 6; 197; 1; 64; 16],0.005240567030341481,0.3299446668358849,tvm
32,32,1,1,128,128,[32; 32; 1; 1; 128; 128],0.003909541563189123,0.4422761888856016,tvm
256,64,1,1,48,16,[256; 64; 1; 1; 48; 16],0.013002004001464229,0.13298697205926252,tvm
128,4,197,1,768,128,[128; 4; 197; 1; 768; 128],0.005596309374595876,0.3089709712451352,tvm
12,12,197,1,192,16,[12; 12; 197; 1; 192; 16],0.005262290531391045,0.32858260723967847,tvm
256,8,197,1,192,96,[256; 8; 197; 1; 192; 96],0.0057352325620740885,0.30148684018348376,tvm
256,1,1,1,16,16,[256; 1; 1; 1; 16; 16],0.013132283878803719,0.1316676641180448,tvm
4,2,1,1,96,96,[4; 2; 1; 1; 96; 96],0.0033686262813716894,0.5132944406504666,tvm
2,1,197,1,384,16,[2; 1; 197; 1; 384; 16],0.009778732437553117,0.1768222163658878,tvm
768,6,1,1,256,128,[768; 6; 1; 1; 256; 128],0.006557208813319448,0.2636940796127894,tvm
32,32,1,1,768,128,[32; 32; 1; 1; 768; 128],0.005782019530670368,0.29904726777300783,tvm
192,24,197,1,768,96,[192; 24; 197; 1; 768; 96],0.005755245374530205,0.3004384748753284,tvm
768,1,1,1,128,128,[768; 1; 1; 1; 128; 128],0.0063964705004764255,0.27032050608665437,tvm
16,1,197,1,128,16,[16; 1; 197; 1; 128; 16],0.004926912593873567,0.3509494252053935,tvm
2,2,197,1,16,16,[2; 2; 197; 1; 16; 16],0.0069343746872618794,0.24935155956216398,tvm
768,64,197,1,768,16,[768; 64; 197; 1; 768; 16],0.013874852622393519,0.12462093759946981,tvm
64,8,1,1,768,96,[64; 8; 1; 1; 768; 96],0.005307501531206071,0.32578363523603626,tvm
768,6,197,1,768,16,[768; 6; 197; 1; 768; 16],0.013840814746799879,0.12492741030703598,tvm
384,1,197,1,384,64,[384; 1; 197; 1; 384; 64],0.006032310062437318,0.2866393015213332,tvm
16,2,1,1,16,16,[16; 2; 1; 1; 16; 16],0.004423460157340742,0.3908924419693715,tvm
768,24,197,1,768,16,[768; 24; 197; 1; 768; 16],0.013486639254551847,0.12820815551016973,tvm
384,48,1,1,384,16,[384; 48; 1; 1; 384; 16],0.013344704493647441,0.12957178210130132,tvm
192,32,1,1,768,128,[192; 32; 1; 1; 768; 128],0.005039306157414103,0.3431220665791858,tvm
24,1,1,1,192,64,[24; 1; 1; 1; 192; 64],0.0033512181234982563,0.5159607877305759,tvm
192,3,1,1,384,16,[192; 3; 1; 1; 384; 16],0.01228113806064357,0.14079290814246678,tvm
192,2,197,1,96,16,[192; 2; 197; 1; 96; 16],0.012652500125113875,0.1366605118165593,tvm
4,2,197,1,256,64,[4; 2; 197; 1; 256; 64],0.0033997201244346797,0.5085998492727881,tvm
192,8,1,1,16,16,[192; 8; 1; 1; 16; 16],0.012521120501332916,0.13809444152167327,tvm
128,64,1,1,96,96,[128; 64; 1; 1; 96; 96],0.005894662686841912,0.29333266969064065,tvm
4,4,197,1,192,16,[4; 4; 197; 1; 192; 16],0.0066658435644058045,0.2593965979175023,tvm
24,12,197,1,256,16,[24; 12; 197; 1; 256; 16],0.005335131343599642,0.32409645264525233,tvm
128,16,197,1,64,64,[128; 16; 197; 1; 64; 64],0.005968909030343639,0.2896839496241403,tvm
3,1,197,1,16,16,[3; 1; 197; 1; 16; 16],0.00584102256289043,0.2960264447260582,tvm
96,4,197,1,32,16,[96; 4; 197; 1; 32; 16],0.011052219375415007,0.15644795711379153,tvm
3,3,1,1,64,16,[3; 3; 1; 1; 64; 16],0.00439661368727684,0.39327929762419156,tvm
16,2,197,1,128,128,[16; 2; 197; 1; 128; 128],0.0030011078906682087,0.5761529427961193,tvm
256,8,1,1,256,16,[256; 8; 1; 1; 256; 16],0.01294012137077516,0.13362294628567026,tvm
24,4,197,1,768,128,[24; 4; 197; 1; 768; 128],0.0026423273748150677,0.6543841460894525,tvm
256,1,1,1,384,64,[256; 1; 1; 1; 384; 64],0.006133674967713887,0.2819023101091389,tvm
768,4,1,1,192,64,[768; 4; 1; 1; 192; 64],0.006583880000107456,0.2626258593456931,tvm
4,4,197,1,384,128,[4; 4; 197; 1; 384; 128],0.003545478624801035,0.48769075372839854,tvm
4,4,1,1,384,128,[4; 4; 1; 1; 384; 128],0.004582171157380799,0.3773532422663816,tvm
48,12,197,1,128,128,[48; 12; 197; 1; 128; 128],0.005426727437225054,0.3186261264931546,tvm
3,3,1,1,768,16,[3; 3; 1; 1; 768; 16],0.004388853312775609,0.39397469444327887,tvm
384,8,197,1,16,16,[384; 8; 197; 1; 16; 16],0.013115711750288028,0.13183403049546058,tvm
8,2,1,1,256,16,[8; 2; 1; 1; 256; 16],0.004210938750475179,0.4106203498357758,tvm
48,24,1,1,192,64,[48; 24; 1; 1; 192; 64],0.005447972282127012,0.31738361601613435,tvm
4,1,1,1,384,64,[4; 1; 1; 1; 384; 64],0.0045408914684230695,0.38078363133783777,tvm
16,8,1,1,256,16,[16; 8; 1; 1; 256; 16],0.004529781124801957,0.3817175919140551,tvm
48,16,1,1,256,128,[48; 16; 1; 1; 256; 128],0.005354555780286319,0.3229207452134684,tvm
8,1,197,1,192,96,[8; 1; 197; 1; 192; 96],0.0032253169683826854,0.5361014622151036,tvm
16,4,1,1,768,16,[16; 4; 1; 1; 768; 16],0.006920065188751323,0.24986717548092147,tvm
768,1,1,1,128,64,[768; 1; 1; 1; 128; 64],0.006712685000820784,0.25758651607303484,tvm
12,3,197,1,384,96,[12; 3; 197; 1; 384; 96],0.0035740868443099316,0.48378710931714614,tvm
3,3,197,1,256,16,[3; 3; 197; 1; 256; 16],0.007877589374402305,0.21949571889031524,tvm
12,12,197,1,768,64,[12; 12; 197; 1; 768; 64],0.0031239865156749147,0.5534905910064672,tvm
16,4,197,1,16,16,[16; 4; 197; 1; 16; 16],0.004890312218776671,0.35357602245070613,tvm
32,32,1,1,384,16,[32; 32; 1; 1; 384; 16],0.007236766559799435,0.23893228122934843,tvm
96,48,197,1,96,16,[96; 48; 197; 1; 96; 16],0.011059914122597547,0.15633911110794815,tvm
3,3,1,1,384,128,[3; 3; 1; 1; 384; 128],0.005142129470186774,0.3362609115313345,tvm
6,1,197,1,384,96,[6; 1; 197; 1; 384; 96],0.00299156145320012,0.5779915171080643,tvm
48,2,1,1,96,96,[48; 2; 1; 1; 96; 96],0.005750340249505825,0.3006947533245078,tvm
12,1,1,1,96,16,[12; 1; 1; 1; 96; 16],0.004288022311811801,0.40323883998788107,tvm
768,3,1,1,192,16,[768; 3; 1; 1; 192; 16],0.013778825879853684,0.12548943995186793,tvm
96,1,197,1,192,96,[96; 1; 197; 1; 192; 96],0.0067126478752470575,0.2575879407041746,tvm
192,6,197,1,768,16,[192; 6; 197; 1; 768; 16],0.012779088123352267,0.13530677041794734,tvm
64,4,1,1,256,16,[64; 4; 1; 1; 256; 16],0.01020737231374369,0.16939689174744849,tvm
96,12,197,1,128,64,[96; 12; 197; 1; 128; 64],0.005735077436838765,0.3014949949499268,tvm
64,64,1,1,384,128,[64; 64; 1; 1; 384; 128],0.006279259250732139,0.275366420434948,tvm
384,48,197,1,96,16,[384; 48; 197; 1; 96; 16],0.013295721255417448,0.1300491420992004,tvm
384,3,197,1,128,64,[384; 3; 197; 1; 128; 64],0.0060303419377305545,0.28673285208564264,tvm
64,1,197,1,96,96,[64; 1; 197; 1; 96; 96],0.007255192125739995,0.2383254795862188,tvm
32,32,1,1,384,96,[32; 32; 1; 1; 384; 96],0.0052586955625884,0.3288072340902081,tvm
24,1,1,1,128,64,[24; 1; 1; 1; 128; 64],0.003444784624662134,0.5019463714735819,tvm
768,16,1,1,128,64,[768; 16; 1; 1; 128; 64],0.006559155124705285,0.26361583313442893,tvm
8,8,1,1,128,16,[8; 8; 1; 1; 128; 16],0.0038418413132603746,0.4500699018694622,tvm
384,24,197,1,64,16,[384; 24; 197; 1; 64; 16],0.013083529498544522,0.13215830965562436,tvm
256,4,1,1,16,16,[256; 4; 1; 1; 16; 16],0.012686271751590539,0.13629671322785258,tvm
768,1,197,1,384,16,[768; 1; 197; 1; 384; 16],0.01371603312145453,0.1260639375500268,tvm
6,1,197,1,384,128,[6; 1; 197; 1; 384; 128],0.003486694562525372,0.49591299491538426,tvm
64,4,1,1,64,16,[64; 4; 1; 1; 64; 16],0.009941724252712447,0.17392326511021317,tvm
192,16,1,1,64,64,[192; 16; 1; 1; 64; 64],0.00509455487554078,0.3394010242501513,tvm
384,6,197,1,32,16,[384; 6; 197; 1; 32; 16],0.013089964122627862,0.13209334469207237,tvm
384,4,197,1,768,64,[384; 4; 197; 1; 768; 64],0.005919933624682017,0.292080494897444,tvm
6,6,197,1,32,16,[6; 6; 197; 1; 32; 16],0.005599749032626278,0.3087811851536135,tvm
96,48,1,1,768,96,[96; 48; 1; 1; 768; 96],0.005476144655403914,0.31575081588665715,tvm
