kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
6,2,197,1,96,96,6,[6; 2; 197; 1; 96; 96; 6],0.012342672060185578,0.5603639582825131,tvm
16,8,1,1,192,48,3,[16; 8; 1; 1; 192; 48; 3],0.01421642437344417,0.4865069014363531,tvm
16,1,1,1,768,192,12,[16; 1; 1; 1; 768; 192; 12],0.02258077713486273,0.306295418006242,tvm
4,2,197,1,32,16,1,[4; 2; 197; 1; 32; 16; 1],0.027970340743195266,0.2472758067171998,tvm
3,1,197,1,768,96,6,[3; 1; 197; 1; 768; 96; 6],0.017789515753975138,0.3887901541042834,tvm
24,6,1,1,192,192,12,[24; 6; 1; 1; 192; 192; 12],0.010606880998238921,0.6520661985909817,tvm
8,2,1,1,192,16,1,[8; 2; 1; 1; 192; 16; 1],0.01874891624902375,0.36889537931498867,tvm
2,1,1,1,48,16,1,[2; 1; 1; 1; 48; 16; 1],0.027129100752063096,0.25494352483845595,tvm
24,4,1,1,192,16,1,[24; 4; 1; 1; 192; 16; 1],0.021500286253285594,0.32168820870334386,tvm
64,64,1,1,384,128,8,[64; 64; 1; 1; 384; 128; 8],0.024556944379583,0.2816469534857503,tvm
2,2,1,1,48,48,3,[2; 2; 1; 1; 48; 48; 3],0.026989378762664273,0.25626334834339903,tvm
3,1,197,1,384,16,1,[3; 1; 197; 1; 384; 16; 1],0.03399560449179262,0.2034494951574801,tvm
12,3,197,1,384,192,12,[12; 3; 197; 1; 384; 192; 12],0.012604832751094364,0.5487092695322026,tvm
6,2,1,1,256,32,2,[6; 2; 1; 1; 256; 32; 2],0.01668763262568973,0.41446193876422927,tvm
6,6,197,1,256,128,8,[6; 6; 197; 1; 256; 128; 8],0.01373833887919318,0.5034370335633149,tvm
12,1,197,1,64,32,2,[12; 1; 197; 1; 64; 32; 2],0.012340088942437433,0.5604812577681824,tvm
4,1,197,1,192,48,3,[4; 1; 197; 1; 192; 48; 3],0.01437361836724449,0.48118632307575904,tvm
16,1,1,1,192,16,1,[16; 1; 1; 1; 192; 16; 1],0.02456080212141387,0.28160271546662424,tvm
2,2,1,1,16,16,1,[2; 2; 1; 1; 16; 16; 1],0.03818347299238667,0.18113565973445153,tvm
24,8,1,1,768,16,1,[24; 8; 1; 1; 768; 16; 1],0.02872711551026441,0.24076167929067901,tvm
3,1,1,1,256,16,1,[3; 1; 1; 1; 256; 16; 1],0.020252044254448265,0.3415155766267605,tvm
2,2,1,1,64,32,2,[2; 2; 1; 1; 64; 32; 2],0.026574589515803382,0.26026323256340544,tvm
64,4,1,1,256,128,8,[64; 4; 1; 1; 256; 128; 8],0.020930899132508785,0.3304391525487023,tvm
24,2,197,1,192,192,12,[24; 2; 197; 1; 192; 192; 12],0.011925341932510491,0.579974025950009,tvm
4,1,1,1,128,128,8,[4; 1; 1; 1; 128; 128; 8],0.015235509010381065,0.45396504748977734,tvm
24,1,197,1,256,128,8,[24; 1; 197; 1; 256; 128; 8],0.014436780504183844,0.47908109217454475,tvm
4,4,197,1,64,64,4,[4; 4; 197; 1; 64; 64; 4],0.016271359869278967,0.42506518367201823,tvm
8,4,1,1,16,16,1,[8; 4; 1; 1; 16; 16; 1],0.024726436502533033,0.27971635017929253,tvm
12,2,1,1,256,64,4,[12; 2; 1; 1; 256; 64; 4],0.013216918989201076,0.5232980982239225,tvm
12,1,197,1,32,32,2,[12; 1; 197; 1; 32; 32; 2],0.012766993371769786,0.5417398106215048,tvm
12,2,197,1,384,48,3,[12; 2; 197; 1; 384; 48; 3],0.012084678375686053,0.5723270703955267,tvm
4,2,1,1,16,16,1,[4; 2; 1; 1; 16; 16; 1],0.02323194674681872,0.2977102455856684,tvm
6,3,1,1,48,48,3,[6; 3; 1; 1; 48; 48; 3],0.013285047622048296,0.5206145110048314,tvm
16,1,1,1,192,48,3,[16; 1; 1; 1; 192; 48; 3],0.021379674872150645,0.3235029818174607,tvm
16,16,1,1,96,16,1,[16; 16; 1; 1; 96; 16; 1],0.01922923636448104,0.3596808755340936,tvm
3,1,197,1,384,64,4,[3; 1; 197; 1; 384; 64; 4],0.017961974124773405,0.38505726171208493,tvm
6,3,1,1,192,192,12,[6; 3; 1; 1; 192; 192; 12],0.013403318371274509,0.5160206136900781,tvm
12,1,1,1,32,16,1,[12; 1; 1; 1; 32; 16; 1],0.020594919740688056,0.33582983854820797,tvm
24,24,197,1,128,32,2,[24; 24; 197; 1; 128; 32; 2],0.0169852703838842,0.4071992034928636,tvm
3,3,1,1,384,48,3,[3; 3; 1; 1; 384; 48; 3],0.019182089876267128,0.3605649132103073,tvm
12,3,197,1,192,16,1,[12; 3; 197; 1; 192; 16; 1],0.02231533025042154,0.3099388847851768,tvm
8,1,197,1,384,48,3,[8; 1; 197; 1; 384; 48; 3],0.013969159990665503,0.4951184306035762,tvm
24,6,1,1,16,16,1,[24; 6; 1; 1; 16; 16; 1],0.02459831775922794,0.2811732346547935,tvm
4,4,1,1,192,96,6,[4; 4; 1; 1; 192; 96; 6],0.01956552050251048,0.3534988282341438,tvm
12,6,1,1,192,96,6,[12; 6; 1; 1; 192; 96; 6],0.01330192775640171,0.5199538516588302,tvm
3,3,1,1,192,16,1,[3; 3; 1; 1; 192; 16; 1],0.017018948012264445,0.4063934249311051,tvm
12,12,197,1,384,32,2,[12; 12; 197; 1; 384; 32; 2],0.015108216379303485,0.4577898805383292,tvm
48,1,1,1,256,128,8,[48; 1; 1; 1; 256; 128; 8],0.02330037961655762,0.29683587500495806,tvm
16,2,1,1,256,16,1,[16; 2; 1; 1; 256; 16; 1],0.019417369258007966,0.3561959645267685,tvm
12,1,1,1,64,64,4,[12; 1; 1; 1; 64; 64; 4],0.014109297248069197,0.4902007839104143,tvm
2,2,1,1,768,32,2,[2; 2; 1; 1; 768; 32; 2],0.024875829374650493,0.2780365015076305,tvm
4,1,197,1,256,64,4,[4; 1; 197; 1; 256; 64; 4],0.015288793365471065,0.45238289288733996,tvm
6,6,197,1,384,192,12,[6; 6; 197; 1; 384; 192; 12],0.01968247587501537,0.3513983004652442,tvm
12,4,1,1,192,192,12,[12; 4; 1; 1; 192; 192; 12],0.01241257449873956,0.5572082223660288,tvm
1,1,197,1,96,96,6,[1; 1; 197; 1; 96; 96; 6],0.05106632300885394,0.1354393299519411,tvm
12,12,1,1,256,64,4,[12; 12; 1; 1; 256; 64; 4],0.014941226749215275,0.4629063387845195,tvm
8,1,197,1,192,192,12,[8; 1; 197; 1; 192; 192; 12],0.015349060500739142,0.45060663948099683,tvm
8,1,197,1,384,128,8,[8; 1; 197; 1; 384; 128; 8],0.015180042872088961,0.4556237837869025,tvm
64,8,197,1,768,128,8,[64; 8; 197; 1; 768; 128; 8],0.02098818274680525,0.329537276040793,tvm
16,2,197,1,16,16,1,[16; 2; 197; 1; 16; 16; 1],0.024398691995884292,0.2834737441087115,tvm
8,1,1,1,768,48,3,[8; 1; 1; 1; 768; 48; 3],0.014325032505439594,0.4828183509393249,tvm
8,8,1,1,192,192,12,[8; 8; 1; 1; 192; 192; 12],0.017787203134503216,0.3888407030114991,tvm
24,24,1,1,96,16,1,[24; 24; 1; 1; 96; 16; 1],0.022152587873279117,0.31221582828123,tvm
4,1,197,1,48,48,3,[4; 1; 197; 1; 48; 48; 3],0.014651089120889083,0.47207333969236404,tvm
4,1,197,1,768,48,3,[4; 1; 197; 1; 768; 48; 3],0.015600324506522156,0.44334901934488474,tvm
4,4,197,1,384,128,8,[4; 4; 197; 1; 384; 128; 8],0.013678049508598633,0.5056560562294076,tvm
12,12,1,1,384,48,3,[12; 12; 1; 1; 384; 48; 3],0.013984223871375434,0.4945850863833676,tvm
24,6,1,1,192,96,6,[24; 6; 1; 1; 192; 96; 6],0.012495524497353472,0.5535092642884617,tvm
12,1,197,1,32,16,1,[12; 1; 197; 1; 32; 16; 1],0.01683979236986488,0.41071697438535976,tvm
12,1,1,1,128,64,4,[12; 1; 1; 1; 128; 64; 4],0.01836152537725866,0.37667832216133534,tvm
24,1,1,1,32,32,2,[24; 1; 1; 1; 32; 32; 2],0.028133795742178336,0.24583915497258996,tvm
6,3,197,1,64,16,1,[6; 3; 197; 1; 64; 16; 1],0.02697117775096558,0.2564362830310946,tvm
3,3,197,1,384,16,1,[3; 3; 197; 1; 384; 16; 1],0.035257342271506786,0.19616874460268235,tvm
12,12,1,1,384,192,12,[12; 12; 1; 1; 384; 192; 12],0.012198497999634128,0.5669869004885696,tvm
12,6,1,1,768,128,8,[12; 6; 1; 1; 768; 128; 8],0.020541909252642654,0.33669648163491905,tvm
24,3,1,1,384,64,4,[24; 3; 1; 1; 384; 64; 4],0.019055704498896375,0.3629563300495733,tvm
16,4,197,1,768,192,12,[16; 4; 197; 1; 768; 192; 12],0.01100596206379123,0.6284219890401911,tvm
24,4,197,1,384,16,1,[24; 4; 197; 1; 384; 16; 1],0.02325928687059786,0.297360302141146,tvm
12,4,1,1,768,192,12,[12; 4; 1; 1; 768; 192; 12],0.022308874511509202,0.3100285748552841,tvm
12,4,197,1,32,16,1,[12; 4; 197; 1; 32; 16; 1],0.02185363511671312,0.3164868697811783,tvm
24,6,1,1,256,32,2,[24; 6; 1; 1; 256; 32; 2],0.016667470132233575,0.4149633097618588,tvm
12,12,1,1,384,64,4,[12; 12; 1; 1; 384; 64; 4],0.014216270501492545,0.4865121672173043,tvm
12,6,1,1,192,48,3,[12; 6; 1; 1; 192; 48; 3],0.014634530249168165,0.4726074874744751,tvm
24,2,197,1,384,128,8,[24; 2; 197; 1; 384; 128; 8],0.01206658181763487,0.5731854037835736,tvm
6,2,1,1,64,32,2,[6; 2; 1; 1; 64; 32; 2],0.014424371242057532,0.47949324482596983,tvm
16,8,197,1,768,16,1,[16; 8; 197; 1; 768; 16; 1],0.02242070149804931,0.30848225565245246,tvm
12,12,197,1,192,96,6,[12; 12; 197; 1; 192; 96; 6],0.016109489879454486,0.42933628706949345,tvm
6,3,197,1,128,16,1,[6; 3; 197; 1; 128; 16; 1],0.026431578502524644,0.2616714159076025,tvm
32,2,1,1,384,192,12,[32; 2; 1; 1; 384; 192; 12],0.01938085626170505,0.35686702785649244,tvm
8,1,1,1,384,32,2,[8; 1; 1; 1; 384; 32; 2],0.0160289326304337,0.43149401965147766,tvm
24,12,1,1,48,48,3,[24; 12; 1; 1; 48; 48; 3],0.016913657003897242,0.40892330794191334,tvm
6,6,197,1,128,64,4,[6; 6; 197; 1; 128; 64; 4],0.013571840623626485,0.50961315883626,tvm
24,2,197,1,192,96,6,[24; 2; 197; 1; 192; 96; 6],0.016415546502685174,0.4213316060051502,tvm
16,2,197,1,192,96,6,[16; 2; 197; 1; 192; 96; 6],0.016963140122243203,0.4077304391513774,tvm
2,1,1,1,384,192,12,[2; 1; 1; 1; 384; 192; 12],0.024385640004766174,0.2836254685165845,tvm
16,8,1,1,256,32,2,[16; 8; 1; 1; 256; 32; 2],0.01541618823830504,0.44864453291010187,tvm
1,1,197,1,256,16,1,[1; 1; 197; 1; 256; 16; 1],0.13584839599207044,0.05091255234130468,tvm
24,24,197,1,384,16,1,[24; 24; 197; 1; 384; 16; 1],0.021694652881706133,0.3188061412709105,tvm
24,2,1,1,384,192,12,[24; 2; 1; 1; 384; 192; 12],0.01648087499779649,0.4196614908100024,tvm
12,2,197,1,256,64,4,[12; 2; 197; 1; 256; 64; 4],0.011968169499596115,0.5778986144591264,tvm
6,3,197,1,256,128,8,[6; 3; 197; 1; 256; 128; 8],0.01364513736916706,0.5068757011605496,tvm
3,1,197,1,96,32,2,[3; 1; 197; 1; 96; 32; 2],0.019761988762184046,0.34998444006119295,tvm
8,1,197,1,384,64,4,[8; 1; 197; 1; 384; 64; 4],0.011314681192743592,0.6112756032281524,tvm
6,1,197,1,48,48,3,[6; 1; 197; 1; 48; 48; 3],0.01203988993074745,0.5744561296831718,tvm
8,2,1,1,96,16,1,[8; 2; 1; 1; 96; 16; 1],0.016872510008397512,0.4099205493424664,tvm
4,2,1,1,384,32,2,[4; 2; 1; 1; 384; 32; 2],0.016678992615197785,0.41467663731240006,tvm
12,2,197,1,96,16,1,[12; 2; 197; 1; 96; 16; 1],0.01734574811416678,0.39873682737153054,tvm
12,12,1,1,16,16,1,[12; 12; 1; 1; 16; 16; 1],0.017727140249917284,0.3901581684310781,tvm
24,2,197,1,768,96,6,[24; 2; 197; 1; 768; 96; 6],0.014211239758878946,0.4866843912831269,tvm
24,8,197,1,192,192,12,[24; 8; 197; 1; 192; 192; 12],0.011179879620613065,0.6186460683061721,tvm
24,12,1,1,256,32,2,[24; 12; 1; 1; 256; 32; 2],0.017250192249775864,0.40094559360742416,tvm
24,8,197,1,48,48,3,[24; 8; 197; 1; 48; 48; 3],0.016950319884927012,0.4080388227704738,tvm
16,8,197,1,128,16,1,[16; 8; 197; 1; 128; 16; 1],0.017834253754699603,0.38781485710362257,tvm
6,2,1,1,96,32,2,[6; 2; 1; 1; 96; 32; 2],0.012362676752672996,0.5594572041150508,tvm
4,4,1,1,384,64,4,[4; 4; 1; 1; 384; 64; 4],0.01841505836637225,0.3755833098014282,tvm
6,3,197,1,384,96,6,[6; 3; 197; 1; 384; 96; 6],0.011288988127489574,0.6126668301286119,tvm
6,1,1,1,384,48,3,[6; 1; 1; 1; 384; 48; 3],0.014996926242019981,0.46118707659236857,tvm
12,3,1,1,256,128,8,[12; 3; 1; 1; 256; 128; 8],0.011292137256532442,0.6124959708072515,tvm
64,32,1,1,384,128,8,[64; 32; 1; 1; 384; 128; 8],0.020866090868366882,0.3314654678281813,tvm
8,8,197,1,192,16,1,[8; 8; 197; 1; 192; 16; 1],0.019713819507160224,0.35083960106850326,tvm
3,3,197,1,64,16,1,[3; 3; 197; 1; 64; 16; 1],0.028752677753800526,0.24054763283793154,tvm
3,3,1,1,48,48,3,[3; 3; 1; 1; 48; 48; 3],0.01862976950360462,0.3712546507937384,tvm
24,12,1,1,768,16,1,[24; 12; 1; 1; 768; 16; 1],0.02921710049849935,0.23672398880867085,tvm
6,6,197,1,768,128,8,[6; 6; 197; 1; 768; 128; 8],0.011681804251566064,0.5920650973501255,tvm
1,1,197,1,128,32,2,[1; 1; 197; 1; 128; 32; 2],0.05755367549136281,0.12017283887397473,tvm
8,8,1,1,768,32,2,[8; 8; 1; 1; 768; 32; 2],0.01497828762512654,0.46176096657578636,tvm
12,1,197,1,384,32,2,[12; 1; 197; 1; 384; 32; 2],0.012802806377294473,0.5402244138983974,tvm
24,3,197,1,256,32,2,[24; 3; 197; 1; 256; 32; 2],0.015467909615836106,0.44714436166264804,tvm
12,4,197,1,768,128,8,[12; 4; 197; 1; 768; 128; 8],0.011640870812698267,0.5941470086485225,tvm
12,1,1,1,384,16,1,[12; 1; 1; 1; 384; 16; 1],0.023975678632268682,0.28847519511376235,tvm
64,4,1,1,384,128,8,[64; 4; 1; 1; 384; 128; 8],0.021026497619459406,0.3289367871246259,tvm
24,24,197,1,32,16,1,[24; 24; 197; 1; 32; 16; 1],0.019952739879954606,0.34663853751619733,tvm
2,2,1,1,192,48,3,[2; 2; 1; 1; 192; 48; 3],0.024927838006988168,0.2774564151728545,tvm
24,4,197,1,192,192,12,[24; 4; 197; 1; 192; 192; 12],0.011041144498449285,0.6264195321780246,tvm
12,4,1,1,384,48,3,[12; 4; 1; 1; 384; 48; 3],0.014710225994349457,0.47017554822647306,tvm
24,12,197,1,192,32,2,[24; 12; 197; 1; 192; 32; 2],0.01711464050458744,0.4041211715533662,tvm
8,4,1,1,192,192,12,[8; 4; 1; 1; 192; 192; 12],0.01598955999361351,0.43255652902213,tvm
8,4,1,1,384,32,2,[8; 4; 1; 1; 384; 32; 2],0.015500048990361392,0.44621720716686014,tvm
8,4,197,1,192,96,6,[8; 4; 197; 1; 192; 96; 6],0.011869667316204868,0.5826943912729622,tvm
12,6,197,1,48,48,3,[12; 6; 197; 1; 48; 48; 3],0.0142682794976281,0.4847387922684247,tvm
8,2,1,1,384,16,1,[8; 2; 1; 1; 384; 16; 1],0.017734813882270828,0.3899893518669942,tvm
16,16,197,1,192,192,12,[16; 16; 197; 1; 192; 192; 12],0.017276558370213024,0.400333702073053,tvm
8,8,1,1,256,64,4,[8; 8; 1; 1; 256; 64; 4],0.017738195252604783,0.3899150095561682,tvm
24,1,197,1,384,128,8,[24; 1; 197; 1; 384; 128; 8],0.014324613759526983,0.48283246498207566,tvm
16,2,197,1,768,48,3,[16; 2; 197; 1; 768; 48; 3],0.014498440868919715,0.47704360999638395,tvm
24,3,197,1,192,32,2,[24; 3; 197; 1; 192; 32; 2],0.01733771711587906,0.39892152612722426,tvm
12,2,197,1,384,64,4,[12; 2; 197; 1; 384; 64; 4],0.013846519126673229,0.49950377478663155,tvm
16,2,197,1,96,32,2,[16; 2; 197; 1; 96; 32; 2],0.01586844636767637,0.43585795428070906,tvm
6,6,1,1,256,16,1,[6; 6; 1; 1; 256; 16; 1],0.01739145937608555,0.3976887978095202,tvm
1,1,197,1,384,128,8,[1; 1; 197; 1; 384; 128; 8],0.05118428450077772,0.13512719067751117,tvm
3,3,197,1,64,32,2,[3; 3; 197; 1; 64; 32; 2],0.01986978150671348,0.3480857889198079,tvm
24,6,1,1,128,128,8,[24; 6; 1; 1; 128; 128; 8],0.010301709371560719,0.6713826144738863,tvm
6,6,197,1,16,16,1,[6; 6; 197; 1; 16; 16; 1],0.020249590510502458,0.3415569597736499,tvm
16,4,197,1,384,48,3,[16; 4; 197; 1; 384; 48; 3],0.01197452250198694,0.5775920142353008,tvm
3,3,197,1,384,128,8,[3; 3; 197; 1; 384; 128; 8],0.01737428236810956,0.39808197109329707,tvm
24,8,197,1,48,16,1,[24; 8; 197; 1; 48; 16; 1],0.01987385486427229,0.3480144450416779,tvm
6,3,1,1,64,64,4,[6; 3; 1; 1; 64; 64; 4],0.011113971566373948,0.6223147621102937,tvm
3,3,197,1,96,16,1,[3; 3; 197; 1; 96; 16; 1],0.02822350201313384,0.24505777377343257,tvm
4,2,1,1,192,32,2,[4; 2; 1; 1; 192; 32; 2],0.015130856743780896,0.45710488761790397,tvm
8,4,197,1,384,192,12,[8; 4; 197; 1; 384; 192; 12],0.015376626120996661,0.4497988386401811,tvm
24,3,1,1,768,48,3,[24; 3; 1; 1; 768; 48; 3],0.023279517627088353,0.2971018851086747,tvm
16,8,197,1,32,32,2,[16; 8; 197; 1; 32; 32; 2],0.014367241616128013,0.4813998926324555,tvm
12,4,1,1,192,96,6,[12; 4; 1; 1; 192; 96; 6],0.014359382999828085,0.48166335360728074,tvm
16,2,1,1,128,64,4,[16; 2; 1; 1; 128; 64; 4],0.013811191995046102,0.500781436816561,tvm
6,3,197,1,128,64,4,[6; 3; 197; 1; 128; 64; 4],0.01098036031180527,0.6298872145381771,tvm
4,1,197,1,96,32,2,[4; 1; 197; 1; 96; 32; 2],0.015465657750610262,0.4472094677742145,tvm
16,8,1,1,96,32,2,[16; 8; 1; 1; 96; 32; 2],0.01765180799702648,0.3918232383104136,tvm
1,1,197,1,192,192,12,[1; 1; 197; 1; 192; 192; 12],0.049541711749043316,0.1396073798673727,tvm
3,1,197,1,48,48,3,[3; 1; 197; 1; 48; 48; 3],0.018414327365462668,0.3755982194821154,tvm
24,12,197,1,48,16,1,[24; 12; 197; 1; 48; 16; 1],0.019912105999537744,0.34734590964858936,tvm
6,2,197,1,192,64,4,[6; 2; 197; 1; 192; 64; 4],0.011168423370691016,0.6192806577855078,tvm
4,2,197,1,256,64,4,[4; 2; 197; 1; 256; 64; 4],0.01371634949464351,0.5042441193358007,tvm
4,1,1,1,384,16,1,[4; 1; 1; 1; 384; 16; 1],0.024623663994134404,0.2808838105115519,tvm
4,4,1,1,768,64,4,[4; 4; 1; 1; 768; 64; 4],0.015563607259537093,0.4443949565220707,tvm
8,1,1,1,768,128,8,[8; 1; 1; 1; 768; 128; 8],0.011986195873760153,0.5770294966203361,tvm
16,8,1,1,768,128,8,[16; 8; 1; 1; 768; 128; 8],0.02271250225021504,0.30451900434541895,tvm
12,3,1,1,96,16,1,[12; 3; 1; 1; 96; 16; 1],0.01764355412160512,0.39200653812483405,tvm
6,6,197,1,384,64,4,[6; 6; 197; 1; 384; 64; 4],0.013591831127996556,0.5088636333320933,tvm
24,24,197,1,384,64,4,[24; 24; 197; 1; 384; 64; 4],0.015064496750710532,0.4591184614980486,tvm
16,4,197,1,192,16,1,[16; 4; 197; 1; 192; 16; 1],0.021269984630635008,0.3251713008511979,tvm
8,1,1,1,768,96,6,[8; 1; 1; 1; 768; 96; 6],0.01497829399886541,0.46176077008185845,tvm
16,4,197,1,256,128,8,[16; 4; 197; 1; 256; 128; 8],0.011092191249190364,0.6235367220100364,tvm
6,1,197,1,768,96,6,[6; 1; 197; 1; 768; 96; 6],0.012188192376925144,0.5674663114542542,tvm
24,8,197,1,192,64,4,[24; 8; 197; 1; 192; 64; 4],0.014323448747745715,0.4828717366351523,tvm
6,3,197,1,768,128,8,[6; 3; 197; 1; 768; 128; 8],0.011765347626351286,0.5878609617906808,tvm
24,2,1,1,32,32,2,[24; 2; 1; 1; 32; 32; 2],0.017485065254732035,0.3955597803420704,tvm
24,4,197,1,384,48,3,[24; 4; 197; 1; 384; 48; 3],0.015234232880175114,0.45400307490567055,tvm
8,4,197,1,64,32,2,[8; 4; 197; 1; 64; 32; 2],0.012539477742393501,0.551569109457057,tvm
8,1,197,1,128,32,2,[8; 1; 197; 1; 128; 32; 2],0.012506194747402333,0.5530370117469326,tvm
24,12,1,1,192,32,2,[24; 12; 1; 1; 192; 32; 2],0.016967075629509054,0.407635866218432,tvm
12,6,197,1,96,96,6,[12; 6; 197; 1; 96; 96; 6],0.014923562383046374,0.4634542607122949,tvm
64,4,197,1,384,128,8,[64; 4; 197; 1; 384; 128; 8],0.020754552373546176,0.33324681963482017,tvm
12,12,1,1,384,128,8,[12; 12; 1; 1; 384; 128; 8],0.011605674124439247,0.5959488864902754,tvm
6,6,1,1,192,48,3,[6; 6; 1; 1; 192; 48; 3],0.01752012161887251,0.39476829681240927,tvm
64,64,1,1,256,128,8,[64; 64; 1; 1; 256; 128; 8],0.02429491200018674,0.2846846521352046,tvm
12,1,197,1,768,192,12,[12; 1; 197; 1; 768; 192; 12],0.013074196627712809,0.5290105976200634,tvm
24,8,197,1,96,32,2,[24; 8; 197; 1; 96; 32; 2],0.017207296870765276,0.4019450947684482,tvm
1,1,1,1,128,16,1,[1; 1; 1; 1; 128; 16; 1],0.05033394350903109,0.13741002769210026,tvm
16,16,1,1,32,16,1,[16; 16; 1; 1; 32; 16; 1],0.022143161375424825,0.3123487407315107,tvm
8,1,1,1,768,192,12,[8; 1; 1; 1; 768; 192; 12],0.014418872495298274,0.4796761032240126,tvm
1,1,1,1,64,16,1,[1; 1; 1; 1; 64; 16; 1],0.05241564498282969,0.13195275139119705,tvm
24,2,197,1,768,48,3,[24; 2; 197; 1; 768; 48; 3],0.021483446878846735,0.3219403576359369,tvm
24,12,1,1,192,192,12,[24; 12; 1; 1; 192; 192; 12],0.011030272682546638,0.6270369528010377,tvm
8,1,1,1,128,32,2,[8; 1; 1; 1; 128; 32; 2],0.01688248162099626,0.4096784303811625,tvm
24,12,197,1,128,64,4,[24; 12; 197; 1; 128; 64; 4],0.015558197250356898,0.44454948475922634,tvm
2,1,197,1,96,96,6,[2; 1; 197; 1; 96; 96; 6],0.02523367348476313,0.27409360652958037,tvm
48,16,1,1,256,128,8,[48; 16; 1; 1; 256; 128; 8],0.021007183866458945,0.32923920766322234,tvm
6,6,197,1,192,64,4,[6; 6; 197; 1; 192; 64; 4],0.011023396065866109,0.6274281110922916,tvm
16,4,197,1,96,16,1,[16; 4; 197; 1; 96; 16; 1],0.017631166614592075,0.3922819585690015,tvm
24,24,197,1,384,192,12,[24; 24; 197; 1; 384; 192; 12],0.01636243987013586,0.4226990978314986,tvm
2,1,197,1,64,32,2,[2; 1; 197; 1; 64; 32; 2],0.029044130991678685,0.2381337755779354,tvm
12,12,197,1,768,64,4,[12; 12; 197; 1; 768; 64; 4],0.011184777060407214,0.6183751838837958,tvm
16,2,1,1,768,64,4,[16; 2; 1; 1; 768; 64; 4],0.02302364924980793,0.30040366305034244,tvm
16,8,1,1,768,96,6,[16; 8; 1; 1; 768; 96; 6],0.023562203627079725,0.29353742463543003,tvm
24,12,197,1,32,16,1,[24; 12; 197; 1; 32; 16; 1],0.02001447074871976,0.34556939617656307,tvm
6,6,1,1,64,64,4,[6; 6; 1; 1; 64; 64; 4],0.011115936315036379,0.6222047675887513,tvm
16,4,1,1,96,96,6,[16; 4; 1; 1; 96; 96; 6],0.014431531628360972,0.4792553382093155,tvm
12,2,1,1,256,16,1,[12; 2; 1; 1; 256; 16; 1],0.017241803114302456,0.401140676852485,tvm
24,1,1,1,128,64,4,[24; 1; 1; 1; 128; 64; 4],0.013544005865696818,0.5106604825789282,tvm
4,1,197,1,32,16,1,[4; 1; 197; 1; 32; 16; 1],0.02272434525366407,0.3043603014398566,tvm
24,12,1,1,192,16,1,[24; 12; 1; 1; 192; 16; 1],0.02088166600151453,0.33121823569666,tvm
1,1,1,1,96,96,6,[1; 1; 1; 1; 96; 96; 6],0.05063136701937765,0.13660284085913638,tvm
6,2,1,1,192,48,3,[6; 2; 1; 1; 192; 48; 3],0.01354191399877891,0.5107393660934658,tvm
8,1,197,1,768,32,2,[8; 1; 197; 1; 768; 32; 2],0.014718189369887114,0.4699211565778093,tvm
4,2,197,1,256,128,8,[4; 2; 197; 1; 256; 128; 8],0.013601756247226149,0.5084923186179765,tvm
8,1,1,1,256,32,2,[8; 1; 1; 1; 256; 32; 2],0.015096607254236005,0.4581419159253732,tvm
8,1,197,1,384,16,1,[8; 1; 197; 1; 384; 16; 1],0.019825143870548345,0.34886952733308313,tvm
24,3,1,1,96,32,2,[24; 3; 1; 1; 96; 32; 2],0.01763532376207877,0.3921894865520348,tvm
8,4,197,1,128,16,1,[8; 4; 197; 1; 128; 16; 1],0.01957984837645199,0.35324014969118317,tvm
24,12,197,1,64,64,4,[24; 12; 197; 1; 64; 64; 4],0.01531240573967807,0.45168529942401997,tvm
16,8,1,1,96,48,3,[16; 8; 1; 1; 96; 48; 3],0.014373285623150878,0.4811974626238852,tvm
2,2,197,1,96,96,6,[2; 2; 197; 1; 96; 96; 6],0.0254313564801123,0.2719630223750467,tvm
8,4,1,1,384,192,12,[8; 4; 1; 1; 384; 192; 12],0.012874373875092715,0.537221354493153,tvm
8,4,1,1,768,16,1,[8; 4; 1; 1; 768; 16; 1],0.016085881245089695,0.4299664075625224,tvm
8,2,197,1,48,16,1,[8; 2; 197; 1; 48; 16; 1],0.019589311501476914,0.3530695078745936,tvm
1,1,197,1,32,32,2,[1; 1; 197; 1; 32; 32; 2],0.03397165099158883,0.20359294793005572,tvm
16,4,197,1,128,32,2,[16; 4; 197; 1; 128; 32; 2],0.013034686868195422,0.5306140946357928,tvm
12,12,197,1,256,128,8,[12; 12; 197; 1; 256; 128; 8],0.01458098912553396,0.47434289346781816,tvm
8,4,197,1,768,96,6,[8; 4; 197; 1; 768; 96; 6],0.010668743496353272,0.6482852056376358,tvm
12,6,197,1,384,96,6,[12; 6; 197; 1; 384; 96; 6],0.01355838286690414,0.5101189898030832,tvm
4,1,1,1,192,48,3,[4; 1; 1; 1; 192; 48; 3],0.013406765632680617,0.5158879300887482,tvm
16,1,1,1,384,16,1,[16; 1; 1; 1; 384; 16; 1],0.024508901755325496,0.28219904100459015,tvm
12,3,1,1,256,64,4,[12; 3; 1; 1; 256; 64; 4],0.012250346568180248,0.5645871757941604,tvm
2,2,1,1,384,96,6,[2; 2; 1; 1; 384; 96; 6],0.025538576242979616,0.2708212276841329,tvm
2,2,197,1,384,48,3,[2; 2; 197; 1; 384; 48; 3],0.028015282237902284,0.24687913234981756,tvm
