kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
64,32,150,10,64,16,1,[64; 32; 150; 10; 64; 16; 1],0.08780888002365828,0.416488953754736,tvm
4,1,250,5,640,80,5,[4; 1; 250; 5; 640; 80; 5],0.2159175230190158,0.16937684380627013,tvm
128,16,300,10,320,32,2,[128; 16; 300; 10; 320; 32; 2],0.05592507851542905,0.653936114928099,tvm
20,2,375,15,128,16,1,[20; 2; 375; 15; 128; 16; 1],0.17308653495274484,0.2112898532598917,tvm
20,5,250,5,640,80,5,[20; 5; 250; 5; 640; 80; 5],0.09273806202691048,0.3943518742155338,tvm
40,1,300,1,160,160,10,[40; 1; 300; 1; 160; 160; 10],0.15002107399050146,0.24377527502398819,tvm
40,20,12,4,640,64,4,[40; 20; 12; 4; 640; 64; 4],0.05787183449137956,0.631938297668379,tvm
5,1,300,1,320,80,5,[5; 1; 300; 1; 320; 80; 5],0.14664006396196783,0.24939588529444207,tvm
8,2,15,3,80,80,5,[8; 2; 15; 3; 80; 80; 5],0.1367385539924726,0.2674551361238018,tvm
32,4,60,5,320,64,4,[32; 4; 60; 5; 320; 64; 4],0.09804451750824228,0.373008399662471,tvm
32,8,75,5,320,80,5,[32; 8; 75; 5; 320; 80; 5],0.07396393647650257,0.49444946163792763,tvm
20,10,150,3,1280,32,2,[20; 10; 150; 3; 1280; 32; 2],0.0984867790248245,0.37133338031301044,tvm
4,1,20,4,32,16,1,[4; 1; 20; 4; 32; 16; 1],0.21286075096577406,0.17180916822617479,tvm
16,1,60,2,80,80,5,[16; 1; 60; 2; 80; 80; 5],0.13598590798210353,0.2689354295170171,tvm
4,4,250,1,64,16,1,[4; 4; 250; 1; 64; 16; 1],0.17426468501798809,0.20986138739270993,tvm
8,8,750,15,160,16,1,[8; 8; 750; 15; 160; 16; 1],0.11140374490059912,0.32827826931724535,tvm
320,8,30,15,64,16,1,[320; 8; 30; 15; 64; 16; 1],0.07099341152934358,0.5151383457084968,tvm
5,1,1500,30,128,16,1,[5; 1; 1500; 30; 128; 16; 1],0.3166897789342329,0.11548029334733717,tvm
160,1,150,30,640,16,1,[160; 1; 150; 30; 640; 16; 1],0.20521929406095296,0.1782065801306497,tvm
40,10,1500,5,128,64,4,[40; 10; 1500; 5; 128; 64; 4],0.0679024254786782,0.5385879563744338,tvm
128,2,750,10,64,16,1,[128; 2; 750; 10; 64; 16; 1],0.1599773420020938,0.22860380172430872,tvm
64,16,125,1,128,128,8,[64; 16; 125; 1; 128; 128; 8],0.11089814710430801,0.32977492885458587,tvm
80,10,20,5,640,32,2,[80; 10; 20; 5; 640; 32; 2],0.071975028491579,0.5081127349009301,tvm
256,1,300,25,16,16,1,[256; 1; 300; 25; 16; 16; 1],0.13184997101780027,0.2773715328802862,tvm
160,1,500,10,256,32,2,[160; 1; 500; 10; 256; 32; 2],0.1599518939619884,0.22864017215150673,tvm
32,4,75,1,640,128,8,[32; 4; 75; 1; 640; 128; 8],0.07543675898341462,0.48479586164974425,tvm
128,128,60,12,640,32,2,[128; 128; 60; 12; 640; 32; 2],0.12910212099086493,0.2832751955641094,tvm
20,20,12,3,320,80,5,[20; 20; 12; 3; 320; 80; 5],0.08779891603626311,0.41653621960803794,tvm
320,2,750,25,640,16,1,[320; 2; 750; 25; 640; 16; 1],0.18712747900281101,0.19543590693528876,tvm
40,40,750,30,320,16,1,[40; 40; 750; 30; 320; 16; 1],0.15845730097498745,0.2307967404872142,tvm
4,2,750,1,160,16,1,[4; 2; 750; 1; 160; 16; 1],0.14879312796983868,0.2457870808310572,tvm
160,5,30,5,128,32,2,[160; 5; 30; 5; 128; 32; 2],0.085488393495325,0.42779407912757783,tvm
4,4,300,12,64,32,2,[4; 4; 300; 12; 64; 32; 2],0.1421510169748217,0.25727166326151746,tvm
4,4,300,12,128,16,1,[4; 4; 300; 12; 128; 16; 1],0.16686786990612745,0.2191639923971107,tvm
20,4,300,6,64,32,2,[20; 4; 300; 6; 64; 32; 2],0.11059109901543707,0.3306905247982361,tvm
16,1,1,1,640,160,10,[16; 1; 1; 1; 640; 160; 10],0.1506344530498609,0.24278262927886235,tvm
128,2,30,2,64,64,4,[128; 2; 30; 2; 64; 64; 4],0.07607435551472008,0.48073267691833615,tvm
8,4,125,1,16,16,1,[8; 4; 125; 1; 16; 16; 1],0.18467016296926886,0.1980364774872401,tvm
80,40,6,3,320,80,5,[80; 40; 6; 3; 320; 80; 5],0.11100921698380262,0.32944497371569353,tvm
32,2,60,5,320,64,4,[32; 2; 60; 5; 320; 64; 4],0.13276846101507545,0.2754526812454051,tvm
16,8,375,1,320,80,5,[16; 8; 375; 1; 320; 80; 5],0.10675395105499774,0.3425768152842195,tvm
160,2,60,15,320,16,1,[160; 2; 60; 15; 320; 16; 1],0.1387931570643559,0.2634959053094459,tvm
10,2,300,6,256,32,2,[10; 2; 300; 6; 256; 32; 2],0.16053473891224712,0.22781006042199728,tvm
40,1,300,12,320,16,1,[40; 1; 300; 12; 320; 16; 1],0.14718718000221997,0.24846884471104738,tvm
80,20,3,3,160,80,5,[80; 20; 3; 3; 160; 80; 5],0.078564309515059,0.46549672233062345,tvm
32,8,750,15,160,16,1,[32; 8; 750; 15; 160; 16; 1],0.08321794401854277,0.4394656585517141,tvm
16,2,60,20,16,16,1,[16; 2; 60; 20; 16; 16; 1],0.15018246695399284,0.24351330293856424,tvm
8,4,1,1,128,128,8,[8; 4; 1; 1; 128; 128; 8],0.09171008202247322,0.39877217166229206,tvm
160,32,250,10,160,32,2,[160; 32; 250; 10; 160; 32; 2],0.0635171000030823,0.5757729583002666,tvm
4,2,60,5,160,32,2,[4; 2; 60; 5; 160; 32; 2],0.15134164306800812,0.24164815334398435,tvm
16,16,10,5,256,32,2,[16; 16; 10; 5; 256; 32; 2],0.07505489251343533,0.4872624201664407,tvm
5,5,60,15,32,16,1,[5; 5; 60; 15; 32; 16; 1],0.213317645015195,0.17144117903994074,tvm
256,4,30,15,1280,16,1,[256; 4; 30; 15; 1280; 16; 1],0.15047636395320296,0.24303769449667204,tvm
320,40,60,30,16,16,1,[320; 40; 60; 30; 16; 16; 1],0.13432921597268432,0.27225222976709196,tvm
16,4,50,2,320,16,1,[16; 4; 50; 2; 320; 16; 1],0.10599594993982464,0.34502665990720094,tvm
80,4,4,4,640,32,2,[80; 4; 4; 4; 640; 32; 2],0.08909144048811868,0.41049317836886673,tvm
1,1,50,5,160,80,5,[1; 1; 50; 5; 160; 80; 5],0.44373120996169746,0.08241797680759348,tvm
256,8,20,10,256,32,2,[256; 8; 20; 10; 256; 32; 2],0.07526188751216978,0.4859222878979086,tvm
2,2,500,1,160,160,10,[2; 2; 500; 1; 160; 160; 10],0.17854668200016022,0.20482838528131123,tvm
64,16,1500,30,160,16,1,[64; 16; 1500; 30; 160; 16; 1],0.12801511806901544,0.28568054400974896,tvm
80,5,4,2,64,64,4,[80; 5; 4; 2; 64; 64; 4],0.07173476601019502,0.5098145655933555,tvm
64,64,750,1,1280,128,8,[64; 64; 750; 1; 1280; 128; 8],0.061300472531002015,0.5965929308772129,tvm
256,32,75,25,160,16,1,[256; 32; 75; 25; 160; 16; 1],0.1155806400347501,0.31641483003064463,tvm
128,64,20,4,320,32,2,[128; 64; 20; 4; 320; 32; 2],0.055222415539901704,0.6622569515272905,tvm
8,4,4,2,320,64,4,[8; 4; 4; 2; 320; 64; 4],0.09335678798379377,0.3917382909293878,tvm
20,1,50,2,1280,32,2,[20; 1; 50; 2; 1280; 32; 2],0.12397978594526649,0.29497896203477725,tvm
2,1,3,1,128,64,4,[2; 1; 3; 1; 128; 64; 4],0.1442589450161904,0.2535123805828755,tvm
32,4,1500,1,160,160,10,[32; 4; 1500; 1; 160; 160; 10],0.10143661696929485,0.36053478185790494,tvm
16,16,12,2,1280,160,10,[16; 16; 12; 2; 1280; 160; 10],0.08592615852830932,0.4256146114035776,tvm
32,4,60,4,256,32,2,[32; 4; 60; 4; 256; 32; 2],0.105010278057307,0.3482652293470791,tvm
40,1,375,25,128,16,1,[40; 1; 375; 25; 128; 16; 1],0.18396850593853742,0.19879178984932797,tvm
40,2,20,4,640,32,2,[40; 2; 20; 4; 640; 32; 2],0.14364790893159807,0.2545907479157464,tvm
40,2,50,5,160,80,5,[40; 2; 50; 5; 160; 80; 5],0.125148007995449,0.29222541498829524,tvm
128,4,250,10,32,32,2,[128; 4; 250; 10; 32; 32; 2],0.08566006005275995,0.4269367608299996,tvm
10,10,150,2,128,16,1,[10; 10; 150; 2; 128; 16; 1],0.1080505489371717,0.33846592110044543,tvm
320,160,20,20,1280,16,1,[320; 160; 20; 20; 1280; 16; 1],0.245502226985991,0.14896577118836252,tvm
160,80,20,10,256,32,2,[160; 80; 20; 10; 256; 32; 2],0.12785183696541935,0.2860453900347181,tvm
20,10,75,1,320,80,5,[20; 10; 75; 1; 320; 80; 5],0.10701382893603295,0.3417448841428614,tvm
4,2,20,5,128,32,2,[4; 2; 20; 5; 128; 32; 2],0.14423654903657734,0.2535517441016585,tvm
10,10,12,1,160,32,2,[10; 10; 12; 1; 160; 32; 2],0.08159170649014413,0.4482248275545777,tvm
1,1,50,1,640,16,1,[1; 1; 50; 1; 640; 16; 1],0.578434809925966,0.06322480587935114,tvm
1,1,75,1,640,128,8,[1; 1; 75; 1; 640; 128; 8],0.48046517407055944,0.07611671052365977,tvm
10,1,1500,5,640,32,2,[10; 1; 1500; 5; 640; 32; 2],0.1595518150134012,0.22921349135612676,tvm
32,1,20,1,256,128,8,[32; 1; 20; 1; 256; 128; 8],0.09369809599593282,0.3903113311183617,tvm
20,4,300,6,640,16,1,[20; 4; 300; 6; 640; 16; 1],0.1235102720092982,0.29610029980887237,tvm
5,5,750,3,160,80,5,[5; 5; 750; 3; 160; 80; 5],0.11281063396017998,0.32418423057827683,tvm
20,5,12,12,640,32,2,[20; 5; 12; 12; 640; 32; 2],0.09218433004571125,0.3967206634066113,tvm
40,5,60,6,1280,64,4,[40; 5; 60; 6; 1280; 64; 4],0.08655233401805162,0.4225354403937983,tvm
160,4,1500,12,1280,32,2,[160; 4; 1500; 12; 1280; 32; 2],0.10446547192987055,0.350081494830939,tvm
40,4,75,25,32,16,1,[40; 4; 75; 25; 32; 16; 1],0.10353097191546112,0.3532414300262844,tvm
160,5,60,15,64,16,1,[160; 5; 60; 15; 64; 16; 1],0.09705857798689976,0.3767974900308627,tvm
20,2,125,25,640,16,1,[20; 2; 125; 25; 640; 16; 1],0.20286201394628733,0.18027736124670315,tvm
20,20,60,1,80,80,5,[20; 20; 60; 1; 80; 80; 5],0.0872831330052577,0.41899766097105623,tvm
160,16,100,20,32,16,1,[160; 16; 100; 20; 32; 16; 1],0.0820963885053061,0.44546939563687227,tvm
2,1,4,1,160,80,5,[2; 1; 4; 1; 160; 80; 5],0.15933188505005091,0.22952988072626138,tvm
32,2,15,1,1280,160,10,[32; 2; 15; 1; 1280; 160; 10],0.14652291091624647,0.24959529088480273,tvm
64,2,75,25,80,16,1,[64; 2; 75; 25; 80; 16; 1],0.13574887695722282,0.26940501749383133,tvm
80,16,250,2,256,64,4,[80; 16; 250; 2; 256; 64; 4],0.07046985352644697,0.5189655823210063,tvm
8,2,10,2,160,160,10,[8; 2; 10; 2; 160; 160; 10],0.15136151702608913,0.24161642463668628,tvm
128,1,12,12,1280,16,1,[128; 1; 12; 12; 1280; 16; 1],0.1567296099383384,0.23334090211681602,tvm
4,4,500,2,640,16,1,[4; 4; 500; 2; 640; 16; 1],0.2105113350553438,0.1737266478397179,tvm
8,4,30,10,64,16,1,[8; 4; 30; 10; 64; 16; 1],0.14679464988876134,0.2491332524662297,tvm
128,2,500,10,160,16,1,[128; 2; 500; 10; 160; 16; 1],0.15337429102510214,0.23844562427638594,tvm
10,5,300,12,320,32,2,[10; 5; 300; 12; 320; 32; 2],0.12119481805711985,0.30175736188813157,tvm
8,8,6,2,640,128,8,[8; 8; 6; 2; 640; 128; 8],0.12183754297439009,0.3001655128511233,tvm
40,1,60,30,16,16,1,[40; 1; 60; 30; 16; 16; 1],0.16633501695469022,0.2198660825663105,tvm
4,2,1500,10,64,16,1,[4; 2; 1500; 10; 64; 16; 1],0.35834048001561314,0.10205776520094836,tvm
256,32,500,4,320,32,2,[256; 32; 500; 4; 320; 32; 2],0.06838616251479834,0.5347781952747348,tvm
8,2,100,5,64,64,4,[8; 2; 100; 5; 64; 64; 4],0.12103832396678627,0.30214751305928544,tvm
16,8,100,25,64,16,1,[16; 8; 100; 25; 64; 16; 1],0.10097369202412665,0.3621876930348372,tvm
20,2,6,6,640,16,1,[20; 2; 6; 6; 640; 16; 1],0.1459274800727144,0.2506137195900687,tvm
20,1,50,2,256,64,4,[20; 1; 50; 2; 256; 64; 4],0.07864304701797664,0.4650306665135811,tvm
40,5,50,5,256,64,4,[40; 5; 50; 5; 256; 64; 4],0.0882787915179506,0.4142719666024443,tvm
20,20,30,1,1280,16,1,[20; 20; 30; 1; 1280; 16; 1],0.13304337905719876,0.2748834916144574,tvm
2,1,1500,6,1280,16,1,[2; 1; 1500; 6; 1280; 16; 1],1.1256897560087964,0.032488017569863005,tvm
80,80,300,5,32,32,2,[80; 80; 300; 5; 32; 32; 2],0.09542711451649666,0.38323938386616946,tvm
4,4,75,1,640,16,1,[4; 4; 75; 1; 640; 16; 1],0.2003426810260862,0.18254437039637442,tvm
20,10,4,4,160,16,1,[20; 10; 4; 4; 160; 16; 1],0.09723228553775698,0.37612433328256234,tvm
1,1,150,1,32,32,2,[1; 1; 150; 1; 32; 32; 2],0.7916397100780159,0.046197061751518845,tvm
8,8,15,1,160,16,1,[8; 8; 15; 1; 160; 16; 1],0.1096771820448339,0.3334460996315431,tvm
160,5,20,4,64,32,2,[160; 5; 20; 4; 64; 32; 2],0.09693691501161084,0.3772703986613165,tvm
40,4,5,1,128,128,8,[40; 4; 5; 1; 128; 128; 8],0.11772863497026265,0.31064174472647405,tvm
40,2,12,4,160,80,5,[40; 2; 12; 4; 160; 80; 5],0.13034926494583488,0.2805649006661097,tvm
80,80,60,2,64,64,4,[80; 80; 60; 2; 64; 64; 4],0.060459283471573144,0.6048935162889219,tvm
32,16,750,3,160,80,5,[32; 16; 750; 3; 160; 80; 5],0.06937104248208925,0.5271858006295763,tvm
20,10,4,4,1280,80,5,[20; 10; 4; 4; 1280; 80; 5],0.06721206952352077,0.5441199598627217,tvm
80,8,1500,6,32,32,2,[80; 8; 1500; 6; 32; 32; 2],0.07063592097256333,0.5177454766341022,tvm
8,4,5,1,1280,16,1,[8; 4; 5; 1; 1280; 16; 1],0.0876139189931564,0.4174157370392848,tvm
80,2,12,4,32,32,2,[80; 2; 12; 4; 32; 32; 2],0.14632192195858806,0.24993813696473313,tvm
20,2,20,2,1280,128,8,[20; 2; 20; 2; 1280; 128; 8],0.06305126351071522,0.5800268945476955,tvm
20,5,10,2,640,80,5,[20; 5; 10; 2; 640; 80; 5],0.08340202999534085,0.438495664595593,tvm
32,4,20,5,64,32,2,[32; 4; 20; 5; 64; 32; 2],0.09301163500640541,0.393191976131911,tvm
40,20,60,20,1280,16,1,[40; 20; 60; 20; 1280; 16; 1],0.13519982900470495,0.27049907415308855,tvm
40,4,30,10,256,16,1,[40; 4; 30; 10; 256; 16; 1],0.1229121369542554,0.2975412313028084,tvm
80,5,500,5,80,80,5,[80; 5; 500; 5; 80; 80; 5],0.083118042035494,0.4399938650601446,tvm
40,1,30,5,256,32,2,[40; 1; 30; 5; 256; 32; 2],0.15757653897162527,0.23208676120252886,tvm
8,8,10,1,1280,80,5,[8; 8; 10; 1; 1280; 80; 5],0.09706621099030599,0.3767678597764671,tvm
8,4,1500,5,256,64,4,[8; 4; 1500; 5; 256; 64; 4],0.12115933292079717,0.3018457405616092,tvm
16,8,250,5,160,32,2,[16; 8; 250; 5; 160; 32; 2],0.0783312584972009,0.4668816673325301,tvm
256,4,375,25,256,16,1,[256; 4; 375; 25; 256; 16; 1],0.14679640205577016,0.24913027880298141,tvm
20,4,500,2,64,32,2,[20; 4; 500; 2; 64; 32; 2],0.09370526648126543,0.3902814638357635,tvm
160,16,20,5,160,32,2,[160; 16; 20; 5; 160; 32; 2],0.06327712949132547,0.5779565044340716,tvm
40,8,150,30,640,16,1,[40; 8; 150; 30; 640; 16; 1],0.10397962701972574,0.3517172509619667,tvm
2,2,12,6,1280,32,2,[2; 2; 12; 6; 1280; 32; 2],0.26450529997237027,0.13826350010849975,tvm
40,4,125,25,128,16,1,[40; 4; 125; 25; 128; 16; 1],0.12765483499970287,0.28648682653903157,tvm
20,10,50,2,320,64,4,[20; 10; 50; 2; 320; 64; 4],0.07362915453268215,0.4966976573823814,tvm
5,1,250,5,1280,64,4,[5; 1; 250; 5; 1280; 64; 4],0.18579756596591324,0.1968348098711801,tvm
64,64,500,1,128,128,8,[64; 64; 500; 1; 128; 128; 8],0.11050679394975305,0.330942806901605,tvm
16,4,6,2,320,32,2,[16; 4; 6; 2; 320; 32; 2],0.0878097039530985,0.4164850457867657,tvm
160,40,300,25,160,16,1,[160; 40; 300; 25; 160; 16; 1],0.12728325207717717,0.2873231786162549,tvm
8,2,3,1,80,16,1,[8; 2; 3; 1; 80; 16; 1],0.11004942003637552,0.3323182308397475,tvm
16,16,3,3,128,64,4,[16; 16; 3; 3; 128; 64; 4],0.0869643620098941,0.4205335119605405,tvm
20,2,5,1,64,64,4,[20; 2; 5; 1; 64; 64; 4],0.10225809493567795,0.357638469545444,tvm
20,5,300,10,320,32,2,[20; 5; 300; 10; 320; 32; 2],0.09719078248599544,0.3762849483869345,tvm
5,5,375,3,160,16,1,[5; 5; 375; 3; 160; 16; 1],0.14175346097908914,0.2579931969126555,tvm
4,2,100,10,128,32,2,[4; 2; 100; 10; 128; 32; 2],0.16164687601849437,0.22624271790593936,tvm
4,2,15,5,256,16,1,[4; 2; 15; 5; 256; 16; 1],0.20291918003931642,0.18022657377357187,tvm
40,1,300,3,1280,64,4,[40; 1; 300; 3; 1280; 64; 4],0.15517931897193193,0.23567205226647137,tvm
20,2,375,3,1280,32,2,[20; 2; 375; 3; 1280; 32; 2],0.17199655307922512,0.21262884585008532,tvm
40,2,250,2,128,128,8,[40; 2; 250; 2; 128; 128; 8],0.07130987150594592,0.5128522573256803,tvm
8,4,300,1,80,16,1,[8; 4; 300; 1; 80; 16; 1],0.13412686402443796,0.2726629660465725,tvm
4,1,1500,4,128,32,2,[4; 1; 1500; 4; 128; 32; 2],0.18956502294167876,0.19292287155041293,tvm
40,40,30,5,160,80,5,[40; 40; 30; 5; 160; 80; 5],0.1189213750185445,0.3075261160218309,tvm
16,8,20,1,80,80,5,[16; 8; 20; 1; 80; 80; 5],0.09341115853749216,0.39151027718760184,tvm
320,20,15,15,320,16,1,[320; 20; 15; 15; 320; 16; 1],0.07674016244709492,0.4765617820608748,tvm
40,5,2,2,160,80,5,[40; 5; 2; 2; 160; 80; 5],0.09031930798664689,0.40491263038502706,tvm
20,4,750,1,160,80,5,[20; 4; 750; 1; 160; 80; 5],0.12747464596759528,0.28689178380401403,tvm
320,5,60,20,640,16,1,[320; 5; 60; 20; 640; 16; 1],0.10896062501706183,0.3356389389809572,tvm
256,1,250,5,320,32,2,[256; 1; 250; 5; 320; 32; 2],0.15503457898739725,0.23589207524084974,tvm
40,40,375,3,1280,64,4,[40; 40; 375; 3; 1280; 64; 4],0.05559859948698431,0.6577760754565406,tvm
256,8,60,12,256,32,2,[256; 8; 60; 12; 256; 32; 2],0.07776193495374173,0.47029987863835737,tvm
20,1,75,25,128,16,1,[20; 1; 75; 25; 128; 16; 1],0.21158745407592505,0.17284308623660385,tvm
10,2,300,4,32,16,1,[10; 2; 300; 4; 32; 16; 1],0.1801936860429123,0.20295621547316178,tvm
20,1,50,2,32,16,1,[20; 1; 50; 2; 32; 16; 1],0.19600141001865268,0.18658757897684622,tvm
2,2,300,1,1280,160,10,[2; 2; 300; 1; 1280; 160; 10],0.2586841610027477,0.14137482723977104,tvm
80,80,12,4,80,80,5,[80; 80; 12; 4; 80; 80; 5],0.12954574497416615,0.2823051315095035,tvm
4,4,6,3,64,32,2,[4; 4; 6; 3; 64; 32; 2],0.1378603249322623,0.2652788508180142,tvm
5,1,500,4,320,80,5,[5; 1; 500; 4; 320; 80; 5],0.20381871901918203,0.17943115699783552,tvm
10,1,750,6,128,16,1,[10; 1; 750; 6; 128; 16; 1],0.21201672300230712,0.17249313192634627,tvm
32,32,500,4,256,32,2,[32; 32; 500; 4; 256; 32; 2],0.06286031496711075,0.5817888216208139,tvm
10,2,20,4,1280,64,4,[10; 2; 20; 4; 1280; 64; 4],0.14135509205516428,0.2587202769968588,tvm
64,2,50,10,640,32,2,[64; 2; 50; 10; 640; 32; 2],0.13237497105728835,0.27627147548611314,tvm
40,1,500,25,256,16,1,[40; 1; 500; 25; 256; 16; 1],0.24533664190676063,0.14906631266815587,tvm
16,8,500,2,1280,64,4,[16; 8; 500; 2; 1280; 64; 4],0.08264670096104965,0.4425031870136502,tvm
2,1,12,6,64,32,2,[2; 1; 12; 6; 64; 32; 2],0.1881989430403337,0.1943232410374951,tvm
5,1,30,10,320,32,2,[5; 1; 30; 10; 320; 32; 2],0.16849452606402338,0.21704817020306297,tvm
4,4,1500,1,128,128,8,[4; 4; 1500; 1; 128; 128; 8],0.10314198595006019,0.3545736320137942,tvm
256,16,12,12,80,16,1,[256; 16; 12; 12; 80; 16; 1],0.06687918200623244,0.5468282875831301,tvm
20,20,150,1,320,16,1,[20; 20; 150; 1; 320; 16; 1],0.12900109600741416,0.28349703764785594,tvm
1,1,4,1,640,128,8,[1; 1; 4; 1; 640; 128; 8],0.4672834479715675,0.07826390754943627,tvm
128,32,750,5,64,64,4,[128; 32; 750; 5; 64; 64; 4],0.05454157799249515,0.6705238446980899,tvm
40,8,60,2,1280,80,5,[40; 8; 60; 2; 1280; 80; 5],0.08807505900040269,0.4152302477737922,tvm
4,4,100,2,128,32,2,[4; 4; 100; 2; 128; 32; 2],0.10194515599869192,0.35873630495889214,tvm
8,4,4,4,640,80,5,[8; 4; 4; 4; 640; 80; 5],0.09614261647220701,0.3803872820748609,tvm
10,5,375,5,1280,64,4,[10; 5; 375; 5; 1280; 64; 4],0.10993733105715364,0.33265705306613286,tvm
256,32,10,10,16,16,1,[256; 32; 10; 10; 16; 16; 1],0.08765790850156918,0.41720626463240224,tvm
16,1,60,4,640,16,1,[16; 1; 60; 4; 640; 16; 1],0.24717931903433055,0.14795505026190803,tvm
40,1,50,1,160,160,10,[40; 1; 50; 1; 160; 160; 10],0.1524889770662412,0.23982998164871908,tvm
10,2,10,2,320,16,1,[10; 2; 10; 2; 320; 16; 1],0.1076906209345907,0.3395971557601231,tvm
8,1,15,1,256,32,2,[8; 1; 15; 1; 256; 32; 2],0.09617404750315472,0.38026296616276806,tvm
16,2,750,3,64,32,2,[16; 2; 750; 3; 64; 32; 2],0.16353613801766187,0.22362903401497025,tvm
10,2,100,1,640,32,2,[10; 2; 100; 1; 640; 32; 2],0.12204518192447722,0.29965483270006793,tvm
128,32,5,5,64,32,2,[128; 32; 5; 5; 64; 32; 2],0.05867486499482766,0.6232895222622573,tvm
80,5,300,6,256,32,2,[80; 5; 300; 6; 256; 32; 2],0.09073337051086128,0.4030648080801845,tvm
8,8,3,1,320,160,10,[8; 8; 3; 1; 320; 160; 10],0.14455330499913543,0.2529961426454228,tvm
40,20,150,5,256,32,2,[40; 20; 150; 5; 256; 32; 2],0.06419343297602609,0.5697066954666012,tvm
16,4,3,3,640,32,2,[16; 4; 3; 3; 640; 32; 2],0.07807872904231772,0.4683916992502184,tvm
4,4,10,2,320,64,4,[4; 4; 10; 2; 320; 64; 4],0.12608005700167269,0.2900651335440258,tvm
128,64,12,2,256,64,4,[128; 64; 12; 2; 256; 64; 4],0.06707254203502089,0.5452518640538981,tvm
40,40,20,20,16,16,1,[40; 40; 20; 20; 16; 16; 1],0.13705603103153408,0.2668356021707221,tvm
20,20,3,3,32,32,2,[20; 20; 3; 3; 32; 32; 2],0.09513702051481232,0.3844079662525757,tvm
10,10,60,1,128,64,4,[10; 10; 60; 1; 128; 64; 4],0.09694083547219634,0.37725514117234576,tvm
4,4,2,1,256,64,4,[4; 4; 2; 1; 256; 64; 4],0.13082352303899825,0.2795478039566837,tvm
2,2,375,3,256,16,1,[2; 2; 375; 3; 256; 16; 1],0.4619525739690289,0.0791670630974349,tvm
256,2,100,10,1280,16,1,[256; 2; 100; 10; 1280; 16; 1],0.1980758529389277,0.1846334524315014,tvm
64,16,12,3,1280,64,4,[64; 16; 12; 3; 1280; 64; 4],0.06381110998336226,0.5731200817688957,tvm
32,8,300,25,16,16,1,[32; 8; 300; 25; 16; 16; 1],0.10701205802615732,0.34175053957460844,tvm
80,4,1500,3,160,80,5,[80; 4; 1500; 3; 160; 80; 5],0.09947655297582969,0.3676386794415214,tvm
64,64,15,15,256,16,1,[64; 64; 15; 15; 256; 16; 1],0.1773550440557301,0.2062046149639633,tvm
64,8,4,2,1280,80,5,[64; 8; 4; 2; 1280; 80; 5],0.07673421903746203,0.4765986939096131,tvm
20,1,30,3,16,16,1,[20; 1; 30; 3; 16; 16; 1],0.16186927200760692,0.2259318777297641,tvm
