kc,ku,mc,mr,nc,nr,X,time,peak,backend
16,8,16,1,128,16,[16; 8; 16; 1; 128; 16],0.011412761559768114,0.35000952374022964,tvm
4,1,32,1,128,16,[4; 1; 32; 1; 128; 16],0.015926517371553928,0.25081285160495154,tvm
256,1,4,1,256,128,[256; 1; 4; 1; 256; 128],0.01428765973832924,0.27958219269311585,tvm
64,1,4,1,1024,128,[64; 1; 4; 1; 1024; 128],0.012618368869880214,0.31656827275276495,tvm
32,1,32,1,256,64,[32; 1; 32; 1; 256; 64],0.015184726245934144,0.263065344307068,tvm
256,2,8,1,32,16,[256; 2; 8; 1; 32; 16],0.03402269698563032,0.11740912955202729,tvm
16,16,32,1,1024,128,[16; 16; 32; 1; 1024; 128],0.006597155748750083,0.6054996107757593,tvm
8,1,8,1,128,128,[8; 1; 8; 1; 128; 128],0.0086795426250319,0.4602287713381161,tvm
64,1,2,1,16,16,[64; 1; 2; 1; 16; 16],0.03272052947431803,0.1220816197742318,tvm
4096,8,8,1,128,16,[4096; 8; 8; 1; 128; 16],0.06652127299457788,0.060049591029637,tvm
2048,64,8,1,64,64,[2048; 64; 8; 1; 64; 64],0.050008814490865916,0.07987742318556353,tvm
1024,32,32,1,256,128,[1024; 32; 32; 1; 256; 128],0.04909166123252362,0.08136973037385828,tvm
8,4,16,1,256,16,[8; 4; 16; 1; 256; 16],0.012150101938459557,0.32876886616489476,tvm
64,1,4,1,256,128,[64; 1; 4; 1; 256; 128],0.01299998362082988,0.30727540546241366,tvm
2,2,8,1,512,64,[2; 2; 8; 1; 512; 64],0.014769763118238188,0.2704562832942531,tvm
4,4,32,1,32,16,[4; 4; 32; 1; 32; 16],0.013430546867311932,0.29742461550969856,tvm
512,32,1,1,128,128,[512; 32; 1; 1; 128; 128],0.04911364274448715,0.0813333121893838,tvm
8,1,8,1,256,16,[8; 1; 8; 1; 256; 16],0.012897067630547099,0.3097274010282744,tvm
2048,16,2,1,1024,64,[2048; 16; 2; 1; 1024; 64],0.04991762450663373,0.0800233440107789,tvm
4096,1,32,1,512,64,[4096; 1; 32; 1; 512; 64],0.04990047501632944,0.08005084594461381,tvm
2048,16,8,1,512,16,[2048; 16; 8; 1; 512; 16],0.065726924513001,0.06077532560199281,tvm
512,1,1,1,256,128,[512; 1; 1; 1; 256; 128],0.049959230003878474,0.07995670145006495,tvm
512,1,16,1,256,16,[512; 1; 16; 1; 256; 16],0.06595023151021451,0.06056954079799629,tvm
64,8,2,1,16,16,[64; 8; 2; 1; 16; 16],0.021001554996473715,0.1902037843752975,tvm
128,1,4,1,256,128,[128; 1; 4; 1; 256; 128],0.012748423119774088,0.3133387714359158,tvm
2048,4,8,1,32,16,[2048; 4; 8; 1; 32; 16],0.06655857153236866,0.06001594003790485,tvm
2048,8,1,1,256,64,[2048; 8; 1; 1; 256; 64],0.04953770199790597,0.08063707190664789,tvm
32,32,64,1,1024,16,[32; 32; 64; 1; 1024; 16],0.015494856881559826,0.25780007318745335,tvm
16,2,16,1,512,128,[16; 2; 16; 1; 512; 128],0.014100439118919894,0.283294385685857,tvm
32,16,1,1,16,16,[32; 16; 1; 1; 16; 16],0.015507905249251053,0.25758315993632697,tvm
16,16,32,1,128,16,[16; 16; 32; 1; 128; 16],0.012112985816202126,0.32977626645547303,tvm
8,2,64,1,512,16,[8; 2; 64; 1; 512; 16],0.012143785374064464,0.32893987459844853,tvm
8,4,1,1,128,128,[8; 4; 1; 1; 128; 128],0.008729455126740504,0.4575973162241083,tvm
32,8,32,1,128,128,[32; 8; 32; 1; 128; 128],0.013789714736049064,0.28967787329585737,tvm
32,8,32,1,1024,16,[32; 8; 32; 1; 1024; 16],0.015317397119360976,0.2607868169093919,tvm
512,4,32,1,128,64,[512; 4; 32; 1; 128; 64],0.049582884763367474,0.08056359078660316,tvm
256,8,8,1,1024,16,[256; 8; 8; 1; 1024; 16],0.033288593753241,0.11999831737278849,tvm
2048,16,1,1,64,16,[2048; 16; 1; 1; 64; 16],0.06618003104813397,0.06035922278715628,tvm
64,64,4,1,64,16,[64; 64; 4; 1; 64; 16],0.02765939451637678,0.144420198198124,tvm
4096,4,1,1,16,16,[4096; 4; 1; 1; 16; 16],0.0664470280171372,0.060116687793244965,tvm
2,1,1,1,32,16,[2; 1; 1; 1; 32; 16],0.01848196862556506,0.21613364458209114,tvm
256,8,16,1,128,64,[256; 8; 16; 1; 128; 64],0.015383808990009129,0.2596610007761717,tvm
64,1,4,1,128,128,[64; 1; 4; 1; 128; 128],0.012865943994256668,0.31047665370519323,tvm
64,8,32,1,1024,16,[64; 8; 32; 1; 1024; 16],0.021044958499260247,0.18981150465255855,tvm
4096,32,32,1,1024,64,[4096; 32; 32; 1; 1024; 64],0.04912373473052867,0.08131660306382915,tvm
256,1,4,1,1024,16,[256; 1; 4; 1; 1024; 16],0.03371609951136634,0.1184767899011744,tvm
512,4,32,1,512,64,[512; 4; 32; 1; 512; 64],0.049452421750174835,0.0807761297975486,tvm
2048,8,2,1,512,64,[2048; 8; 2; 1; 512; 64],0.04990844475105405,0.08003806285730582,tvm
128,32,2,1,512,16,[128; 32; 2; 1; 512; 16],0.030315076757688075,0.13176860048959604,tvm
2,1,64,1,128,64,[2; 1; 64; 1; 128; 64],0.010666504502296448,0.3744971220173605,tvm
2048,1,16,1,64,64,[2048; 1; 16; 1; 64; 64],0.049576236022403464,0.08057439528668721,tvm
256,1,4,1,32,16,[256; 1; 4; 1; 32; 16],0.03476255651912652,0.11491028388252758,tvm
128,16,2,1,256,128,[128; 16; 2; 1; 256; 128],0.012917874002596363,0.30922853383554977,tvm
16,16,8,1,1024,64,[16; 16; 8; 1; 1024; 64],0.008638000370410737,0.4624421239640785,tvm
4096,1,8,1,1024,64,[4096; 1; 8; 1; 1024; 64],0.048780397250084206,0.08188894439740017,tvm
8,4,4,1,512,64,[8; 4; 4; 1; 512; 64],0.008602025372965727,0.46437612828361435,tvm
256,2,8,1,256,128,[256; 2; 8; 1; 256; 128],0.014536049493472092,0.27480473562566904,tvm
256,64,2,1,128,64,[256; 64; 2; 1; 128; 64],0.015339400750235654,0.26041273079288124,tvm
2048,16,4,1,32,16,[2048; 16; 4; 1; 32; 16],0.06712427147431299,0.05951014663338098,tvm
