kc,ku,mc,mr,nc,nr,nvr,X,time,peak,backend
4,2,8,2,1024,128,8,[4; 2; 8; 2; 1024; 128; 8],0.011734607061953284,0.34040979957877865,tvm
16,8,16,8,1024,16,1,[16; 8; 16; 8; 1024; 16; 1],0.01753128887503408,0.2278540537760361,tvm
64,1,2,1,128,128,8,[64; 1; 2; 1; 128; 128; 8],0.012908219490782358,0.3094598167429465,tvm
1,1,64,16,64,16,1,[1; 1; 64; 16; 64; 16; 1],0.03712816027109511,0.10758882769650942,tvm
4,2,8,1,256,16,1,[4; 2; 8; 1; 256; 16; 1],0.009899241005769,0.4035233848501428,tvm
256,2,64,8,512,16,1,[256; 2; 64; 8; 512; 16; 1],0.026091224484844133,0.15310033610785903,tvm
4,1,64,4,128,16,1,[4; 1; 64; 4; 128; 16; 1],0.018411105251288973,0.21696553159488213,tvm
16,4,64,4,512,32,2,[16; 4; 64; 4; 512; 32; 2],0.012442446881323121,0.3210441865812858,tvm
32,2,8,4,512,32,2,[32; 2; 8; 4; 512; 32; 2],0.017003609376843087,0.23492513557359057,tvm
2,1,16,8,64,32,2,[2; 1; 16; 8; 64; 32; 2],0.01621697362861596,0.24632063476051638,tvm
8,4,64,8,256,32,2,[8; 4; 64; 8; 256; 32; 2],0.011659909003356006,0.3425906014314093,tvm
8,4,8,1,64,16,1,[8; 4; 8; 1; 64; 16; 1],0.015154791995882988,0.263584959739495,tvm
4,4,2,2,16,16,1,[4; 4; 2; 2; 16; 16; 1],0.016041645998484455,0.24901280320439861,tvm
64,16,64,2,256,128,8,[64; 16; 64; 2; 256; 128; 8],0.00745539693889441,0.5357964533391577,tvm
128,64,32,8,256,16,1,[128; 64; 32; 8; 256; 16; 1],0.01519579251180403,0.2628737681823616,tvm
128,64,64,8,16,16,1,[128; 64; 64; 8; 16; 16; 1],0.012569394879392348,0.3178017141178678,tvm
4,4,64,2,64,16,1,[4; 4; 64; 2; 64; 16; 1],0.013505042006727308,0.2957839920901696,tvm
2,2,2,2,64,64,4,[2; 2; 2; 2; 64; 64; 4],0.009947039310645778,0.4015843421690372,tvm
64,4,64,4,512,64,4,[64; 4; 64; 4; 512; 64; 4],0.010842417315870989,0.3684210929833914,tvm
8,4,4,4,512,32,2,[8; 4; 4; 4; 512; 32; 2],0.011441185059084091,0.34913999008552166,tvm
128,4,32,8,64,32,2,[128; 4; 32; 8; 64; 32; 2],0.010340190623537637,0.38631543494007603,tvm
64,64,32,8,256,32,2,[64; 64; 32; 8; 256; 32; 2],0.011646868122625165,0.34297419667141166,tvm
4,2,16,1,16,16,1,[4; 2; 16; 1; 16; 16; 1],0.017090058012399822,0.23373678633489386,tvm
2,1,1,1,512,32,2,[2; 1; 1; 1; 512; 32; 2],0.014796618241234683,0.2699654186497358,tvm
32,2,8,1,256,128,8,[32; 2; 8; 1; 256; 128; 8],0.013765161114861257,0.29019458651904784,tvm
64,2,32,2,1024,64,4,[64; 2; 32; 2; 1024; 64; 4],0.008415192314714659,0.47468614960948585,tvm
128,1,32,8,32,16,1,[128; 1; 32; 8; 32; 16; 1],0.020241242993506603,0.19734831696732752,tvm
16,2,16,16,128,16,1,[16; 2; 16; 16; 128; 16; 1],0.02256912787561305,0.176992893128651,tvm
256,32,64,8,512,32,2,[256; 32; 64; 8; 512; 32; 2],0.010479251875949558,0.3811889708713846,tvm
8,2,32,4,16,16,1,[8; 2; 32; 4; 16; 16; 1],0.014022559247678146,0.28486777395906954,tvm
16,16,32,2,128,128,8,[16; 16; 32; 2; 128; 128; 8],0.006678351499431301,0.5981379144891368,tvm
32,32,64,8,1024,32,2,[32; 32; 64; 8; 1024; 32; 2],0.008274763058579993,0.4827419479949116,tvm
64,64,32,4,128,64,4,[64; 64; 32; 4; 128; 64; 4],0.00662124600057723,0.6032966057667993,tvm
128,64,8,2,64,64,4,[128; 64; 8; 2; 64; 64; 4],0.008181182500266004,0.4882637978025008,tvm
8,1,8,8,64,16,1,[8; 1; 8; 8; 64; 16; 1],0.017981559751206078,0.22214842835462648,tvm
16,4,4,1,32,32,2,[16; 4; 4; 1; 32; 32; 2],0.008398811747611035,0.47561195061092526,tvm
32,2,32,2,1024,64,4,[32; 2; 32; 2; 1024; 64; 4],0.008082832559011877,0.49420487297383453,tvm
16,8,16,4,128,32,2,[16; 8; 16; 4; 128; 32; 2],0.009412446248461492,0.42439288710394174,tvm
4,1,64,1,1024,64,4,[4; 1; 64; 1; 1024; 64; 4],0.01784995524212718,0.22378628875593776,tvm
4,2,32,4,256,32,2,[4; 2; 32; 4; 256; 32; 2],0.017454312488553114,0.22885892759826318,tvm
128,2,32,4,128,64,4,[128; 2; 32; 4; 128; 64; 4],0.01382475438003894,0.28894366787903736,tvm
4,1,32,2,1024,128,8,[4; 1; 32; 2; 1024; 128; 8],0.010715632502979133,0.37278016365199873,tvm
16,1,32,1,512,32,2,[16; 1; 32; 1; 512; 32; 2],0.008890131815860514,0.4493268852289325,tvm
128,64,16,4,64,64,4,[128; 64; 16; 4; 64; 64; 4],0.006160583503515227,0.6484085859425386,tvm
16,8,64,4,32,32,2,[16; 8; 64; 4; 32; 32; 2],0.0106634692492662,0.3746037189885574,tvm
16,8,16,2,1024,16,1,[16; 8; 16; 2; 1024; 16; 1],0.01157133118249476,0.34521311118795706,tvm
16,4,32,4,512,64,4,[16; 4; 32; 4; 512; 64; 4],0.010769998873001896,0.3708983896097512,tvm
32,4,16,16,64,16,1,[32; 4; 16; 16; 64; 16; 1],0.015081003613886423,0.26487462906096493,tvm
16,2,64,4,1024,64,4,[16; 2; 64; 4; 1024; 64; 4],0.020592131753801368,0.1939855128091742,tvm
2,2,64,1,64,64,4,[2; 2; 64; 1; 64; 64; 4],0.009948587932740338,0.4015218305453458,tvm
64,64,1,1,512,128,8,[64; 64; 1; 1; 512; 128; 8],0.013560470615630038,0.29457497098153956,tvm
4,1,4,1,128,16,1,[4; 1; 4; 1; 128; 16; 1],0.01028292537375819,0.38846681201142536,tvm
512,128,32,16,64,16,1,[512; 128; 32; 16; 64; 16; 1],0.022718691499903798,0.17582769844434717,tvm
2,1,2,1,512,64,4,[2; 1; 2; 1; 512; 64; 4],0.014239337993785739,0.28053096568383523,tvm
64,1,8,8,32,32,2,[64; 1; 8; 8; 32; 32; 2],0.015051306239911355,0.26539724688498295,tvm
128,128,8,2,256,64,4,[128; 128; 8; 2; 256; 64; 4],0.012967146380105987,0.308053531671676,tvm
128,1,2,2,512,64,4,[128; 1; 2; 2; 512; 64; 4],0.007542207124060951,0.5296294801228475,tvm
512,4,64,16,128,16,1,[512; 4; 64; 16; 128; 16; 1],0.01783795111987274,0.2239368866553849,tvm
4,2,8,4,128,16,1,[4; 2; 8; 4; 128; 16; 1],0.011784217378590256,0.33897671009978503,tvm
32,16,8,8,32,16,1,[32; 16; 8; 8; 32; 16; 1],0.008428616434684955,0.47393012471857104,tvm
64,64,16,2,256,64,4,[64; 64; 16; 2; 256; 64; 4],0.008484267120365985,0.47082148421594305,tvm
128,2,64,2,256,64,4,[128; 2; 64; 2; 256; 64; 4],0.008020367255085148,0.49805390589346893,tvm
64,16,64,2,64,64,4,[64; 16; 64; 2; 64; 64; 4],0.008548416619305499,0.46728831969583745,tvm
8,8,8,2,256,16,1,[8; 8; 8; 2; 256; 16; 1],0.010124436630576383,0.39454790264886347,tvm
8,8,8,1,32,16,1,[8; 8; 8; 1; 32; 16; 1],0.00970488230814226,0.4116047069158011,tvm
8,4,16,1,64,32,2,[8; 4; 16; 1; 64; 32; 2],0.008281839938717894,0.4823294422076981,tvm
16,8,64,4,32,16,1,[16; 8; 64; 4; 32; 16; 1],0.009821728061069734,0.40670798593258634,tvm
4,2,1,1,1024,16,1,[4; 2; 1; 1; 1024; 16; 1],0.011620432749623433,0.3437544301630836,tvm
128,8,64,16,256,16,1,[128; 8; 64; 16; 256; 16; 1],0.014200735255144536,0.2812935503919146,tvm
2,2,8,2,1024,16,1,[2; 2; 8; 2; 1024; 16; 1],0.015940234254230745,0.25059702225110186,tvm
32,1,32,16,128,16,1,[32; 1; 32; 16; 128; 16; 1],0.02318040799582377,0.17232549309808995,tvm
16,1,1,1,1024,128,8,[16; 1; 1; 1; 1024; 128; 8],0.015710463994764723,0.254262079046575,tvm
16,4,2,1,16,16,1,[16; 4; 2; 1; 16; 16; 1],0.014139987251837738,0.2825020395669786,tvm
64,2,64,8,1024,32,2,[64; 2; 64; 8; 1024; 32; 2],0.028943336510565132,0.1380136404328197,tvm
16,16,16,1,128,32,2,[16; 16; 16; 1; 128; 32; 2],0.009531318872177508,0.41909994741185747,tvm
64,2,64,1,1024,128,8,[64; 2; 64; 1; 1024; 128; 8],0.013007257875869982,0.3071035629658464,tvm
16,16,8,2,128,32,2,[16; 16; 8; 2; 128; 32; 2],0.008785400124907028,0.4546833589025077,tvm
128,1,64,4,1024,32,2,[128; 1; 64; 4; 1024; 32; 2],0.023924490757053718,0.16696594626230477,tvm
64,1,32,4,128,32,2,[64; 1; 32; 4; 128; 32; 2],0.01649650387116708,0.24214677663168602,tvm
8,1,16,16,1024,16,1,[8; 1; 16; 16; 1024; 16; 1],0.10432758601382375,0.03828877280421253,tvm
64,32,16,16,64,16,1,[64; 32; 16; 16; 64; 16; 1],0.015714003748144023,0.25420480369727777,tvm
2,1,64,8,128,16,1,[2; 1; 64; 8; 128; 16; 1],0.022986283991485834,0.1737808181424556,tvm
16,8,32,2,1024,16,1,[16; 8; 32; 2; 1024; 16; 1],0.01151623568875948,0.34686466533453963,tvm
2,1,64,1,1024,32,2,[2; 1; 64; 1; 1024; 32; 2],0.04140139525406994,0.09648407290579304,tvm
64,4,64,8,16,16,1,[64; 4; 64; 8; 16; 16; 1],0.012414068129146472,0.3217780985683929,tvm
16,4,16,2,512,16,1,[16; 4; 16; 2; 512; 16; 1],0.010595546809781808,0.3770051050510623,tvm
2,1,16,4,512,16,1,[2; 1; 16; 4; 512; 16; 1],0.02745380875421688,0.14550167788582977,tvm
32,4,16,2,256,64,4,[32; 4; 16; 2; 256; 64; 4],0.009055397189513315,0.44112645248970334,tvm
8,4,64,8,64,32,2,[8; 4; 64; 8; 64; 32; 2],0.010372847311373334,0.3850992035441779,tvm
8,4,4,1,256,16,1,[8; 4; 4; 1; 256; 16; 1],0.010528601938858628,0.37940224744865575,tvm
64,32,8,8,16,16,1,[64; 32; 8; 8; 16; 16; 1],0.007910384185379371,0.5049786640550713,tvm
1,1,16,1,64,64,4,[1; 1; 16; 1; 64; 64; 4],0.015654218121198937,0.2551756470472189,tvm
16,4,64,4,512,16,1,[16; 4; 64; 4; 512; 16; 1],0.016204885134357028,0.24650438463313018,tvm
1,1,64,8,64,32,2,[1; 1; 64; 8; 64; 32; 2],0.020517420998658054,0.19469187859217318,tvm
4,1,2,2,64,32,2,[4; 1; 2; 2; 64; 32; 2],0.007798840873874724,0.5122011466443218,tvm
128,32,4,2,512,64,4,[128; 32; 4; 2; 512; 64; 4],0.007867925494792871,0.5077037448739082,tvm
2,1,1,1,16,16,1,[2; 1; 1; 1; 16; 16; 1],0.021790840255562216,0.18331441978588245,tvm
256,16,16,16,1024,16,1,[256; 16; 16; 16; 1024; 16; 1],0.019741143885767087,0.20234770898839533,tvm
256,8,16,8,256,16,1,[256; 8; 16; 8; 256; 16; 1],0.012906011383165605,0.3095127626576944,tvm
64,8,64,4,64,32,2,[64; 8; 64; 4; 64; 32; 2],0.0086806913750479,0.46016786745551086,tvm
32,16,8,4,1024,32,2,[32; 16; 8; 4; 1024; 32; 2],0.00799272194126388,0.4997765801750862,tvm
256,8,32,8,64,32,2,[256; 8; 32; 8; 64; 32; 2],0.012018231878755614,0.3323762828337809,tvm
256,64,16,8,128,16,1,[256; 64; 16; 8; 128; 16; 1],0.016575199755607173,0.24099710995904744,tvm
32,16,16,2,256,128,8,[32; 16; 16; 2; 256; 128; 8],0.008189422376744915,0.487772525866834,tvm
4,2,2,2,512,16,1,[4; 2; 2; 2; 512; 16; 1],0.009302481754275504,0.42940962891534784,tvm
16,16,8,1,1024,128,8,[16; 16; 8; 1; 1024; 128; 8],0.008569020559662022,0.4661647396318993,tvm
32,2,64,16,32,16,1,[32; 2; 64; 16; 32; 16; 1],0.02203229487349745,0.18130545460792172,tvm
512,1,16,16,1024,16,1,[512; 1; 16; 16; 1024; 16; 1],0.11044532805681229,0.03616789689863981,tvm
128,64,32,8,32,32,2,[128; 64; 32; 8; 32; 32; 2],0.01234918087720871,0.3234688420077732,tvm
64,64,32,8,64,32,2,[64; 64; 32; 8; 64; 32; 2],0.011402304560760967,0.35033051580132923,tvm
2,2,16,8,64,32,2,[2; 2; 16; 8; 64; 32; 2],0.016308125748764724,0.24494385802720534,tvm
4,2,8,2,64,16,1,[4; 2; 8; 2; 64; 16; 1],0.011908214255527128,0.3354470412086497,tvm
2,1,16,8,256,16,1,[2; 1; 16; 8; 256; 16; 1],0.02258996313321404,0.17682964839468954,tvm
8,2,8,1,32,32,2,[8; 2; 8; 1; 32; 32; 2],0.009910032444167882,0.4030839717831672,tvm
64,16,32,8,32,16,1,[64; 16; 32; 8; 32; 16; 1],0.009649881314544473,0.41395071171233405,tvm
4,4,4,4,64,16,1,[4; 4; 4; 4; 64; 16; 1],0.010989076938130893,0.36350416514370737,tvm
2,1,32,2,1024,32,2,[2; 1; 32; 2; 1024; 32; 2],0.03700863724225201,0.10793629638258372,tvm
128,16,64,16,128,16,1,[128; 16; 64; 16; 128; 16; 1],0.011586146873014513,0.3447716727464477,tvm
32,8,32,16,16,16,1,[32; 8; 32; 16; 16; 16; 1],0.012836781243095174,0.31118199823214215,tvm
128,8,16,8,128,16,1,[128; 8; 16; 8; 128; 16; 1],0.009615190378099214,0.4154442170166275,tvm
128,64,8,4,32,32,2,[128; 64; 8; 4; 32; 32; 2],0.007218264312541578,0.5533983053453377,tvm
64,2,8,8,128,16,1,[64; 2; 8; 8; 128; 16; 1],0.017369424502248876,0.22997740872635403,tvm
16,1,32,2,512,32,2,[16; 1; 32; 2; 512; 32; 2],0.012628352007595822,0.3163180148678579,tvm
128,2,64,4,128,64,4,[128; 2; 64; 4; 128; 64; 4],0.014076882260269485,0.2837684626637466,tvm
4,1,8,4,64,16,1,[4; 1; 8; 4; 64; 16; 1],0.011711522878613323,0.3410807697255002,tvm
128,8,32,8,1024,16,1,[128; 8; 32; 8; 1024; 16; 1],0.01416369825892616,0.28202911168188727,tvm
4,1,2,1,512,32,2,[4; 1; 2; 1; 512; 32; 2],0.0084256653135526,0.4740961205366184,tvm
8,4,8,4,256,32,2,[8; 4; 8; 4; 256; 32; 2],0.010784940503071994,0.3703845410141502,tvm
16,8,4,1,32,16,1,[16; 8; 4; 1; 32; 16; 1],0.025456951989326626,0.15691490637881744,tvm
1,1,8,2,32,32,2,[1; 1; 8; 2; 32; 32; 2],0.019239738248870708,0.20762108020516876,tvm
4,2,64,4,256,16,1,[4; 2; 64; 4; 256; 16; 1],0.0213601161231054,0.18701093266877308,tvm
64,32,16,4,128,64,4,[64; 32; 16; 4; 128; 64; 4],0.005998448126774747,0.6659347807418727,tvm
128,1,8,4,512,32,2,[128; 1; 8; 4; 512; 32; 2],0.017913851988851093,0.22298806759044965,tvm
32,16,64,8,128,16,1,[32; 16; 64; 8; 128; 16; 1],0.008842148752592038,0.451765215658043,tvm
16,8,8,1,128,16,1,[16; 8; 8; 1; 128; 16; 1],0.010962183310766704,0.364395953329105,tvm
8,2,16,8,64,32,2,[8; 2; 16; 8; 64; 32; 2],0.014868918136926368,0.268652715773239,tvm
16,4,64,2,64,64,4,[16; 4; 64; 2; 64; 64; 4],0.010247799749777187,0.3897983309228979,tvm
512,256,8,8,128,16,1,[512; 256; 8; 8; 128; 16; 1],0.019523702998412773,0.20460131146330116,tvm
8,4,64,8,256,16,1,[8; 4; 64; 8; 256; 16; 1],0.015116176626179367,0.26425830663933386,tvm
2,2,4,2,1024,16,1,[2; 2; 4; 2; 1024; 16; 1],0.01447026088135317,0.27605412720946676,tvm
128,32,16,4,1024,64,4,[128; 32; 16; 4; 1024; 64; 4],0.005854495873791166,0.6823090022110634,tvm
64,16,8,4,512,64,4,[64; 16; 8; 4; 512; 64; 4],0.006609570744330995,0.604362278975737,tvm
32,1,32,4,128,32,2,[32; 1; 32; 4; 128; 32; 2],0.01752046174078714,0.22799486093428575,tvm
128,64,32,4,512,32,2,[128; 64; 32; 4; 512; 32; 2],0.0067017661858699284,0.5960481352687954,tvm
16,16,4,1,128,64,4,[16; 16; 4; 1; 128; 64; 4],0.013373448746278882,0.29869447394462967,tvm
128,4,16,8,32,16,1,[128; 4; 16; 8; 32; 16; 1],0.01279214388341643,0.31226784771188776,tvm
32,1,4,4,64,32,2,[32; 1; 4; 4; 64; 32; 2],0.01642612887371797,0.24318421393165937,tvm
32,2,16,2,128,64,4,[32; 2; 16; 2; 128; 64; 4],0.009156574436929077,0.43625214490528785,tvm
64,8,4,2,64,64,4,[64; 8; 4; 2; 64; 64; 4],0.008576926062232815,0.46573506744855137,tvm
16,16,64,2,1024,64,4,[16; 16; 64; 2; 1024; 64; 4],0.00649172518751584,0.6153333856117568,tvm
4,1,32,1,512,32,2,[4; 1; 32; 1; 512; 32; 2],0.012022944814816583,0.33224599294280116,tvm
32,1,64,2,128,64,4,[32; 1; 64; 2; 128; 64; 4],0.008975001001090277,0.4450779713127586,tvm
512,512,8,8,256,16,1,[512; 512; 8; 8; 256; 16; 1],0.02404742887301836,0.16611236316316635,tvm
8,8,8,8,32,16,1,[8; 8; 8; 8; 32; 16; 1],0.018243068116134964,0.2189640038981306,tvm
32,4,16,4,128,32,2,[32; 4; 16; 4; 128; 32; 2],0.011468949749541935,0.34829477199991915,tvm
512,2,32,16,512,16,1,[512; 2; 32; 16; 512; 16; 1],0.03783570323139429,0.10557687308374718,tvm
256,256,32,8,256,16,1,[256; 256; 32; 8; 256; 16; 1],0.02262074887403287,0.17658899182956528,tvm
16,2,64,16,512,16,1,[16; 2; 64; 16; 512; 16; 1],0.03730736899888143,0.10707201674326071,tvm
64,1,16,16,128,16,1,[64; 1; 16; 16; 128; 16; 1],0.02238168400072027,0.1784751870309083,tvm
8,2,64,16,128,16,1,[8; 2; 64; 16; 128; 16; 1],0.02362578311294783,0.16907694525926883,tvm
64,2,64,4,1024,32,2,[64; 2; 64; 4; 1024; 32; 2],0.02306115500687156,0.17321661629285134,tvm
32,2,32,16,256,16,1,[32; 2; 32; 16; 256; 16; 1],0.027512933243997395,0.1451889990307286,tvm
16,1,64,1,128,64,4,[16; 1; 64; 1; 128; 64; 4],0.01524291762325447,0.2620610657897374,tvm
256,256,64,8,32,16,1,[256; 256; 64; 8; 32; 16; 1],0.018788885878166184,0.2126030922747354,tvm
4,4,64,2,1024,16,1,[4; 4; 64; 2; 1024; 16; 1],0.02793872426263988,0.1429762934249954,tvm
64,32,32,8,32,16,1,[64; 32; 32; 8; 32; 16; 1],0.00821160887426231,0.48645463992025445,tvm
128,16,32,8,512,16,1,[128; 16; 32; 8; 512; 16; 1],0.00938804275210714,0.4254960638306274,tvm
64,2,8,8,32,16,1,[64; 2; 8; 8; 32; 16; 1],0.01757108025776688,0.22733805659612366,tvm
16,8,2,2,128,16,1,[16; 8; 2; 2; 128; 16; 1],0.010817876813234761,0.3692568613101798,tvm
64,32,8,1,256,128,8,[64; 32; 8; 1; 256; 128; 8],0.013063715363387018,0.30577635282001187,tvm
128,8,64,16,1024,16,1,[128; 8; 64; 16; 1024; 16; 1],0.028983723488636315,0.1378213271894274,tvm
16,4,64,1,512,32,2,[16; 4; 64; 1; 512; 32; 2],0.008578919376304839,0.46562685378864166,tvm
64,4,32,8,32,16,1,[64; 4; 32; 8; 32; 16; 1],0.012802493496565148,0.3120154084957719,tvm
4,2,32,4,256,16,1,[4; 2; 32; 4; 256; 16; 1],0.020572279623593204,0.19417270770100178,tvm
4,4,8,1,256,32,2,[4; 4; 8; 1; 256; 32; 2],0.00844035524642095,0.4732709846293613,tvm
32,8,2,2,256,64,4,[32; 8; 2; 2; 256; 64; 4],0.008580252557294443,0.46555450570033363,tvm
32,1,2,2,1024,128,8,[32; 1; 2; 2; 1024; 128; 8],0.007635399560967926,0.5231651868640196,tvm
128,1,32,4,64,32,2,[128; 1; 32; 4; 64; 32; 2],0.016376221989048645,0.24392532299370093,tvm
1,1,16,4,1024,16,1,[1; 1; 16; 4; 1024; 16; 1],0.06377419549971819,0.06263623095195124,tvm
128,64,16,4,128,32,2,[128; 64; 16; 4; 128; 32; 2],0.006731570443662349,0.5934091118152166,tvm
2,2,32,16,256,16,1,[2; 2; 32; 16; 256; 16; 1],0.03263693625922315,0.1223943082882474,tvm
64,16,4,4,1024,32,2,[64; 16; 4; 4; 1024; 32; 2],0.007713665378105361,0.5178569515646257,tvm
8,1,64,2,32,32,2,[8; 1; 64; 2; 32; 32; 2],0.007451943623891566,0.536044747478804,tvm
64,64,64,2,128,128,8,[64; 64; 64; 2; 128; 128; 8],0.009816747311560903,0.40691433845821223,tvm
16,16,64,4,512,64,4,[16; 16; 64; 4; 512; 64; 4],0.006803529249737039,0.5871328087917945,tvm
4,1,16,2,1024,64,4,[4; 1; 16; 2; 1024; 64; 4],0.015187335258815438,0.2630201526483456,tvm
64,16,32,8,16,16,1,[64; 16; 32; 8; 16; 16; 1],0.008286347379907966,0.48206707430356427,tvm
64,1,64,2,1024,64,4,[64; 1; 64; 2; 1024; 64; 4],0.009761171248101164,0.40923114005117994,tvm
2,2,8,4,64,64,4,[2; 2; 8; 4; 64; 64; 4],0.014277171503636055,0.2797875781682608,tvm
16,4,4,1,128,32,2,[16; 4; 4; 1; 128; 32; 2],0.010887054369959515,0.36691056206327116,tvm
16,1,64,2,128,32,2,[16; 1; 64; 2; 128; 32; 2],0.013150743747246452,0.3037528002118995,tvm
16,8,32,4,64,32,2,[16; 8; 32; 4; 64; 32; 2],0.009895905495795887,0.40365939628185293,tvm
4,1,8,4,512,16,1,[4; 1; 8; 4; 512; 16; 1],0.014832227752776816,0.2693172802276714,tvm
4,4,32,4,1024,32,2,[4; 4; 32; 4; 1024; 32; 2],0.03086090527358465,0.1294380447586672,tvm
2,2,16,4,32,16,1,[2; 2; 16; 4; 32; 16; 1],0.01588974399783183,0.2513933036706131,tvm
128,8,32,16,512,16,1,[128; 8; 32; 16; 512; 16; 1],0.01665187574690208,0.23988740360607066,tvm
128,2,32,4,256,64,4,[128; 2; 32; 4; 256; 64; 4],0.01453698037948925,0.2747871383063383,tvm
16,16,4,1,256,64,4,[16; 16; 4; 1; 256; 64; 4],0.012978519007447176,0.3077835950159737,tvm
64,32,64,16,32,16,1,[64; 32; 64; 16; 32; 16; 1],0.016019609000068158,0.24935535181153565,tvm
16,8,64,4,128,32,2,[16; 8; 64; 4; 128; 32; 2],0.009440408561204094,0.4231358433480492,tvm
4,2,64,2,256,128,8,[4; 2; 64; 2; 256; 128; 8],0.010227600003418047,0.39056819163442624,tvm
64,32,32,4,512,64,4,[64; 32; 32; 4; 512; 64; 4],0.006067424717912218,0.6583642029051429,tvm
8,8,4,1,1024,16,1,[8; 8; 4; 1; 1024; 16; 1],0.008181296063412447,0.4882570202977213,tvm
16,1,2,2,512,128,8,[16; 1; 2; 2; 512; 128; 8],0.008583105816796888,0.46539974262905753,tvm
16,4,2,2,64,32,2,[16; 4; 2; 2; 64; 32; 2],0.011777967374655418,0.33915658882627064,tvm
32,16,32,8,32,32,2,[32; 16; 32; 8; 32; 32; 2],0.0072351653725490905,0.5521055888025779,tvm
128,1,32,8,64,16,1,[128; 1; 32; 8; 64; 16; 1],0.01800339136389084,0.22187904252901505,tvm
128,2,8,4,128,32,2,[128; 2; 8; 4; 128; 32; 2],0.016410673124482855,0.24341324745148857,tvm
512,16,8,8,512,16,1,[512; 16; 8; 8; 512; 16; 1],0.012927401374327019,0.3090006353502882,tvm
64,32,16,4,512,64,4,[64; 32; 16; 4; 512; 64; 4],0.005787795405922225,0.6901721567434612,tvm
4,4,2,2,1024,128,8,[4; 4; 2; 2; 1024; 128; 8],0.008466113999020308,0.4718310240752117,tvm
2,1,8,2,64,64,4,[2; 1; 8; 2; 64; 64; 4],0.010470952001924161,0.38149112300019977,tvm
512,32,64,8,256,16,1,[512; 32; 64; 8; 256; 16; 1],0.011931612687476445,0.33478921439412707,tvm
2,1,2,1,512,128,8,[2; 1; 2; 1; 512; 128; 8],0.014320992995635606,0.2789314427646606,tvm
1,1,4,4,1024,16,1,[1; 1; 4; 4; 1024; 16; 1],0.029081913002301008,0.13735599985390168,tvm
4,2,16,2,32,16,1,[4; 2; 16; 2; 32; 16; 1],0.018325000753975473,0.21798499720272288,tvm
