i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
500,125,1,320,32,32,16,4,2,[500; 125; 1; 320; 32; 32; 16; 4; 2],0.07800310099264607,0.4688458292815363,tvm
500,5,1,1280,640,16,1280,32,1,[500; 5; 1; 1280; 640; 16; 1280; 32; 1],0.5999227629508823,0.06096022826595563,tvm
500,20,2,320,320,16,10,5,1,[500; 20; 2; 320; 320; 16; 10; 5; 1],0.07871153898304328,0.46462601346553656,tvm
60,2,1,320,160,160,320,4,10,[60; 2; 1; 320; 160; 160; 320; 4; 10],0.2920101199997589,0.1252402778761872,tvm
750,75,5,32,32,16,1280,8,1,[750; 75; 5; 32; 32; 16; 1280; 8; 1],0.13071866205427796,0.27977205394164084,tvm
6,2,1,320,320,80,128,1,5,[6; 2; 1; 320; 320; 80; 128; 1; 5],0.3113430020166561,0.11746346741229177,tvm
60,4,4,640,640,32,20,1,2,[60; 4; 4; 640; 640; 32; 20; 1; 2],0.1636944899801165,0.2234127036033455,tvm
100,100,2,320,160,160,1280,8,10,[100; 100; 2; 320; 160; 160; 1280; 8; 10],0.18411764700431377,0.19863076226784349,tvm
1500,20,2,256,128,64,64,1,4,[1500; 20; 2; 256; 128; 64; 64; 1; 4],0.10008913849014789,0.36538858384747136,tvm
30,15,5,128,32,32,64,1,2,[30; 15; 5; 128; 32; 32; 64; 1; 2],0.12119093805085868,0.30176702284523205,tvm
4,4,2,1280,128,16,10,10,1,[4; 4; 2; 1280; 128; 16; 10; 10; 1],0.15456982096657157,0.23660135169165905,tvm
375,75,1,1280,1280,160,2,2,10,[375; 75; 1; 1280; 1280; 160; 2; 2; 10],0.15425995795521885,0.23707661441243966,tvm
15,15,5,80,80,80,1280,4,5,[15; 15; 5; 80; 80; 80; 1280; 4; 5],0.12713651603553444,0.28765479589834697,tvm
1500,5,1,640,64,32,640,2,2,[1500; 5; 1; 640; 64; 32; 640; 2; 2],0.22968538699205965,0.15922401094107422,tvm
500,20,5,1280,64,32,256,8,2,[500; 20; 5; 1280; 64; 32; 256; 8; 2],0.0734600794967264,0.497840852092439,tvm
750,75,1,64,64,64,32,1,4,[750; 75; 1; 64; 64; 64; 32; 1; 4],0.08482998551335186,0.43111440312190547,tvm
300,15,3,160,160,80,64,2,5,[300; 15; 3; 160; 160; 80; 64; 2; 5],0.14011012704577297,0.2610191664409879,tvm
60,60,2,256,64,32,8,1,2,[60; 60; 2; 256; 64; 32; 8; 1; 2],0.06327377550769597,0.5779871404541113,tvm
20,2,2,640,64,64,320,40,4,[20; 2; 2; 640; 64; 64; 320; 40; 4],0.22722279001027346,0.16094965020795257,tvm
300,100,10,32,32,32,40,5,2,[300; 100; 10; 32; 32; 32; 40; 5; 2],0.07882167451316491,0.46397680330072616,tvm
1500,750,30,160,32,16,10,2,1,[1500; 750; 30; 160; 32; 16; 10; 2; 1],0.143760891049169,0.25439066427962276,tvm
2,2,1,32,32,32,4,2,2,[2; 2; 1; 32; 32; 32; 4; 2; 2],0.22725473600439727,0.16092702495195055,tvm
10,10,2,1280,1280,32,640,5,2,[10; 10; 2; 1280; 1280; 32; 640; 5; 2],0.2261786259477958,0.16169268169428888,tvm
125,125,5,640,128,16,256,4,1,[125; 125; 5; 640; 128; 16; 256; 4; 1],0.11720602097921073,0.3120268759735081,tvm
750,30,5,1280,80,16,1280,40,1,[750; 30; 5; 1280; 80; 16; 1280; 40; 1],0.12355208897497505,0.2960000828382267,tvm
12,6,1,640,64,32,640,5,2,[12; 6; 1; 640; 64; 32; 640; 5; 2],0.21579279797151685,0.16947474111835628,tvm
750,6,1,1280,128,16,80,8,1,[750; 6; 1; 1280; 128; 16; 80; 8; 1],0.3007000479847193,0.12162096021111055,tvm
20,2,1,80,80,80,32,32,5,[20; 2; 1; 80; 80; 80; 32; 32; 5],0.26677790202666074,0.13708567423914209,tvm
300,300,1,160,32,32,640,5,2,[300; 300; 1; 160; 32; 32; 640; 5; 2],0.1584674819605425,0.2307819125979086,tvm
1500,750,3,1280,256,64,160,4,4,[1500; 750; 3; 1280; 256; 64; 160; 4; 4],0.04891333225532435,0.7476781254756504,tvm
300,12,4,160,32,16,32,8,1,[300; 12; 4; 160; 32; 16; 32; 8; 1],0.11169378797058016,0.3274258061787768,tvm
10,5,1,1280,32,16,1280,4,1,[10; 5; 1; 1280; 32; 16; 1280; 4; 1],0.5109154019737616,0.07158020374830415,tvm
12,12,12,128,16,16,2,1,1,[12; 12; 12; 128; 16; 16; 2; 1; 1],0.09547587955603376,0.38304364140437375,tvm
300,150,6,256,128,32,8,8,2,[300; 150; 6; 256; 128; 32; 8; 8; 2],0.08467062097042799,0.4319258339229789,tvm
150,150,30,1280,32,16,640,4,1,[150; 150; 30; 1280; 32; 16; 640; 4; 1],0.1045449540251866,0.3498153393670049,tvm
1500,60,20,160,80,16,10,10,1,[1500; 60; 20; 160; 80; 16; 10; 10; 1],0.12690640694927424,0.28817637698974913,tvm
15,15,1,640,128,128,128,2,8,[15; 15; 1; 640; 128; 128; 128; 2; 8],0.135857361019589,0.2691898937014934,tvm
20,10,1,640,32,32,160,8,2,[20; 10; 1; 640; 32; 32; 160; 8; 2],0.18764911696780473,0.19489262279717093,tvm
500,1,1,640,32,16,4,2,1,[500; 1; 1; 640; 32; 16; 4; 2; 1],0.4534328280715272,0.08065456735227733,tvm
50,1,1,320,320,32,64,32,2,[50; 1; 1; 320; 320; 32; 64; 32; 2],0.38215925195254385,0.09569682896482636,tvm
150,6,1,256,16,16,2,1,1,[150; 6; 1; 256; 16; 16; 2; 1; 1],0.12503553100395948,0.2924882893508924,tvm
