i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
16,4,2,3584,448,112,128,1,7,[16; 4; 2; 3584; 448; 112; 128; 1; 7],0.6204285999992862,0.09013777465029445,tvm
2,2,2,64,32,32,32,8,2,[2; 2; 2; 64; 32; 32; 32; 8; 2],1.1760568489553407,0.047552168403261416,tvm
32,2,1,224,16,16,1024,8,1,[32; 2; 1; 224; 16; 16; 1024; 8; 1],1.2361428390722722,0.04524076956616475,tvm
16,8,1,512,256,32,128,4,2,[16; 8; 1; 512; 256; 32; 128; 4; 2],0.5280592129565775,0.10590489089323395,tvm
16,2,1,2048,64,16,256,32,1,[16; 2; 1; 2048; 64; 16; 256; 32; 1],1.2904619220644236,0.04333646144619945,tvm
32,8,2,14336,2048,128,1024,64,8,[32; 8; 2; 14336; 2048; 128; 1024; 64; 8],0.7456034339265898,0.07500509089506081,tvm
4,1,1,1024,128,128,128,1,8,[4; 1; 1; 1024; 128; 128; 128; 1; 8],1.8701263159746304,0.029903890905993744,tvm
16,4,2,14336,896,64,4096,4,4,[16; 4; 2; 14336; 896; 64; 4096; 4; 4],1.15065801597666,0.0486018022356242,tvm
32,16,2,256,128,64,4,2,4,[32; 16; 2; 256; 128; 64; 4; 2; 4],0.24087065493222326,0.23217462230535876,tvm
32,16,16,14336,224,16,8,8,1,[32; 16; 16; 14336; 224; 16; 8; 8; 1],0.2514689340023324,0.2223895112738444,tvm
8,8,2,512,128,128,2,2,8,[8; 8; 2; 512; 128; 128; 2; 2; 8],0.4343310759868473,0.1287590421805942,tvm
16,4,1,1792,448,16,4096,32,1,[16; 4; 1; 1792; 448; 16; 4096; 32; 1],1.4408929910277948,0.03881207951011163,tvm
64,16,4,7168,64,64,256,8,4,[64; 16; 4; 7168; 64; 64; 256; 8; 4],0.35048257594462484,0.1595630059000969,tvm
32,16,2,112,112,16,64,16,1,[32; 16; 2; 112; 112; 16; 64; 16; 1],0.367690337006934,0.15209552089011985,tvm
64,64,1,14336,1024,16,8,1,1,[64; 64; 1; 14336; 1024; 16; 8; 1; 1],0.14722727506887168,0.379848457476188,tvm
64,16,1,512,128,16,64,16,1,[64; 16; 1; 512; 128; 16; 64; 16; 1],0.5366201599827036,0.10421534169557826,tvm
64,1,1,7168,16,16,2048,16,1,[64; 1; 1; 7168; 16; 16; 2048; 16; 1],2.5146285840310156,0.022239488443134458,tvm
32,16,8,128,64,32,128,4,2,[32; 16; 8; 128; 64; 32; 128; 4; 2],0.3503580940887332,0.15961969846533577,tvm
64,1,1,896,448,32,256,32,2,[64; 1; 1; 896; 448; 32; 256; 32; 2],0.8716180350165814,0.0641611934203145,tvm
64,64,2,3584,448,112,512,2,7,[64; 64; 2; 3584; 448; 112; 512; 2; 7],0.39596948795951903,0.14123323900919,tvm
64,64,2,14336,16,16,64,8,1,[64; 64; 2; 14336; 16; 16; 64; 8; 1],0.29422897298354656,0.19006983835157742,tvm
16,16,16,512,512,16,1024,8,1,[16; 16; 16; 512; 512; 16; 1024; 8; 1],0.5142581600230187,0.10874704123475672,tvm
64,1,1,14336,14336,16,4096,4,1,[64; 1; 1; 14336; 14336; 16; 4096; 4; 1],2.6205302079906687,0.021340739810137108,tvm
16,4,4,256,32,16,256,4,1,[16; 4; 4; 256; 32; 16; 256; 4; 1],0.6604675609851256,0.08467342930502048,tvm
4,4,4,1792,32,32,512,1,2,[4; 4; 4; 1792; 32; 32; 512; 1; 2],0.710018937010318,0.07876417151465447,tvm
64,32,1,1792,448,64,512,2,4,[64; 32; 1; 1792; 448; 64; 512; 2; 4],0.7606098699616268,0.07352527957092475,tvm
64,8,2,14336,1024,64,2048,32,4,[64; 8; 2; 14336; 1024; 64; 2048; 32; 4],0.8556559990392998,0.06535810348565647,tvm
8,2,2,1024,256,16,256,1,1,[8; 2; 2; 1024; 256; 16; 256; 1; 1],1.2025740779936314,0.046503624480777724,tvm
32,32,4,896,128,32,4,1,2,[32; 32; 4; 896; 128; 32; 4; 1; 2],0.257129630073905,0.2174936171971292,tvm
32,32,1,896,224,16,512,64,1,[32; 32; 1; 896; 224; 16; 512; 64; 1],1.0196799980476499,0.054844709556340625,tvm
32,4,4,1792,16,16,2048,4,1,[32; 4; 4; 1792; 16; 16; 2048; 4; 1],0.49773052998352796,0.11235809331443683,tvm
32,8,1,896,16,16,256,1,1,[32; 8; 1; 896; 16; 16; 256; 1; 1],1.0440329340053722,0.05356541112049399,tvm
64,4,4,2048,128,32,1024,32,2,[64; 4; 4; 2048; 128; 32; 1024; 32; 2],0.40035065496340394,0.13968767788938763,tvm
16,2,2,3584,1792,16,16,2,1,[16; 2; 2; 3584; 1792; 16; 16; 2; 1],0.5772495530545712,0.09688020205023264,tvm
64,8,1,1792,1792,64,32,8,4,[64; 8; 1; 1792; 1792; 64; 32; 8; 4],0.29747092304751277,0.18799838572592525,tvm
16,8,1,7168,1792,128,2048,16,8,[16; 8; 1; 7168; 1792; 128; 2048; 16; 8],1.1750297059770674,0.04759373575737053,tvm
32,2,2,128,32,32,1024,8,2,[32; 2; 2; 128; 32; 32; 1024; 8; 2],0.816314711002633,0.06850795726153826,tvm
32,8,2,1024,1024,32,256,4,2,[32; 8; 2; 1024; 1024; 32; 256; 4; 2],0.5224061949411407,0.10705089999867684,tvm
64,2,1,14336,896,64,512,1,4,[64; 2; 1; 14336; 896; 64; 512; 1; 4],2.168956252047792,0.025783854921247656,tvm
32,8,4,1792,896,64,4096,8,4,[32; 8; 4; 1792; 896; 64; 4096; 8; 4],0.40064829494804144,0.13958390448307265,tvm
64,16,4,256,16,16,16,8,1,[64; 16; 4; 256; 16; 16; 16; 8; 1],0.33582659903913736,0.16652657500431026,tvm
64,32,4,14336,512,16,2048,64,1,[64; 32; 4; 14336; 512; 16; 2048; 64; 1],0.41352548997383565,0.1352372578939976,tvm
64,32,2,896,128,32,4096,8,2,[64; 32; 2; 896; 128; 32; 4096; 8; 2],0.7524064409080893,0.07432691998999617,tvm
32,2,1,7168,256,64,512,8,4,[32; 2; 1; 7168; 256; 64; 512; 8; 4],1.9094413310522214,0.029288175773651913,tvm
32,2,1,256,128,32,16,8,2,[32; 2; 1; 256; 128; 32; 16; 8; 2],0.636503184097819,0.0878613881760862,tvm
32,16,1,7168,7168,32,64,2,2,[32; 16; 1; 7168; 7168; 32; 64; 2; 2],0.8342260980280116,0.06703704603048216,tvm
8,8,8,14336,3584,16,512,64,1,[8; 8; 8; 14336; 3584; 16; 512; 64; 1],0.6382033950649202,0.08762732032731439,tvm
64,2,1,3584,512,128,32,2,8,[64; 2; 1; 3584; 512; 128; 32; 2; 8],0.6724009660538286,0.08317069153177922,tvm
64,32,2,896,224,16,64,4,1,[64; 32; 2; 896; 224; 16; 64; 4; 1],0.2858294420875609,0.19565532831359472,tvm
64,8,8,7168,64,16,128,2,1,[64; 8; 8; 7168; 64; 16; 128; 2; 1],0.771708931075409,0.07246780629505065,tvm
64,16,2,2048,16,16,64,16,1,[64; 16; 2; 2048; 16; 16; 64; 16; 1],0.37801717896945775,0.14794050758696278,tvm
8,2,2,256,64,16,256,2,1,[8; 2; 2; 256; 64; 16; 256; 2; 1],1.2701961210696027,0.04402788861159566,tvm
4,2,1,14336,256,32,512,1,2,[4; 2; 1; 14336; 256; 32; 512; 1; 2],1.886090037995018,0.029650786657450683,tvm
8,2,2,7168,448,32,8,8,2,[8; 2; 2; 7168; 448; 32; 8; 8; 2],0.6737445479957387,0.08300483246906666,tvm
8,4,2,896,448,112,256,1,7,[8; 4; 2; 896; 448; 112; 256; 1; 7],0.751374421059154,0.07442900871512442,tvm
64,4,4,7168,32,32,256,64,2,[64; 4; 4; 7168; 32; 32; 256; 64; 2],0.5771432348992676,0.096898048788693,tvm
8,8,1,7168,512,64,1,1,4,[8; 8; 1; 7168; 512; 64; 1; 1; 4],0.3455172220710665,0.16185605162636665,tvm
64,1,1,896,224,112,4096,64,7,[64; 1; 1; 896; 224; 112; 4096; 64; 7],0.8779861240182072,0.06369582821809336,tvm
32,4,1,1792,448,112,4096,2,7,[32; 4; 1; 1792; 448; 112; 4096; 2; 7],0.9569109679432586,0.05844227436700196,tvm
64,64,1,14336,64,32,256,64,2,[64; 64; 1; 14336; 64; 32; 256; 64; 2],0.9803251009434462,0.05704643620724706,tvm
2,2,2,3584,256,64,256,2,4,[2; 2; 2; 3584; 256; 64; 256; 2; 4],1.129741154029034,0.0495016518906915,tvm
64,4,1,7168,512,32,512,4,2,[64; 4; 1; 7168; 512; 32; 512; 4; 2],1.4546847140882164,0.03844410599198881,tvm
64,32,2,1024,256,128,128,4,8,[64; 32; 2; 1024; 256; 128; 128; 4; 8],0.1729787279618904,0.3233001768035557,tvm
16,2,2,512,256,64,8,4,4,[16; 2; 2; 512; 256; 64; 8; 4; 4],0.5339173569809645,0.10474290187821551,tvm
16,16,4,64,64,32,2048,4,2,[16; 16; 4; 64; 64; 32; 2048; 4; 2],0.5017563279252499,0.11145659799564048,tvm
32,32,1,14336,3584,112,128,2,7,[32; 32; 1; 14336; 3584; 112; 128; 2; 7],0.7109647319884971,0.07865939169291754,tvm
8,8,1,3584,128,16,128,1,1,[8; 8; 1; 3584; 128; 16; 128; 1; 1],0.7389458490069956,0.07568085456936359,tvm
2,2,2,1792,448,112,2,2,7,[2; 2; 2; 1792; 448; 112; 2; 2; 7],0.8252342389896512,0.06776749035740705,tvm
32,1,1,2048,32,32,16,2,2,[32; 1; 1; 2048; 32; 32; 16; 2; 2],0.9850482150213793,0.056772909671350014,tvm
4,2,1,3584,1792,32,8,2,2,[4; 2; 1; 3584; 1792; 32; 8; 2; 2],0.7253644809825346,0.07709786569309544,tvm
8,8,8,1792,64,32,16,2,2,[8; 8; 8; 1792; 64; 32; 16; 2; 2],0.6887906150659546,0.08119165986020058,tvm
4,2,2,14336,128,32,64,8,2,[4; 2; 2; 14336; 128; 32; 64; 8; 2],1.1495683850953355,0.04864786998182406,tvm
32,4,4,7168,224,32,32,32,2,[32; 4; 4; 7168; 224; 32; 32; 32; 2],0.4444741199258715,0.1258207189715798,tvm
32,8,2,7168,7168,112,16,4,7,[32; 8; 2; 7168; 7168; 112; 16; 4; 7],0.27187556796707213,0.2056972377161397,tvm
2,2,1,14336,64,32,32,4,2,[2; 2; 1; 14336; 64; 32; 32; 4; 2],1.2861793900374323,0.043480756857490734,tvm
8,4,2,2048,2048,128,1024,4,8,[8; 4; 2; 2048; 2048; 128; 1024; 4; 8],0.8778271160554141,0.06370736596134387,tvm
16,1,1,512,64,32,256,8,2,[16; 1; 1; 512; 64; 32; 256; 8; 2],1.319264006917365,0.042390342675995,tvm
64,1,1,512,256,32,2048,64,2,[64; 1; 1; 512; 256; 32; 2048; 64; 2],1.001928886049427,0.05581638987756911,tvm
16,8,2,3584,896,64,128,32,4,[16; 8; 2; 3584; 896; 64; 128; 32; 4],0.4440299279522151,0.1259465856079676,tvm
4,2,2,1792,256,16,1024,4,1,[4; 2; 2; 1792; 256; 16; 1024; 4; 1],1.4232716839760542,0.03929260587627501,tvm
64,16,2,64,32,16,512,1,1,[64; 16; 2; 64; 32; 16; 512; 1; 1],0.6258116899989545,0.08936242998820741,tvm
8,1,1,1792,896,16,4,2,1,[8; 1; 1; 1792; 896; 16; 4; 2; 1],0.9583011619979516,0.0583574929792821,tvm
8,8,8,3584,64,16,32,16,1,[8; 8; 8; 3584; 64; 16; 32; 16; 1],0.5265902220271528,0.10620032616262613,tvm
32,8,4,2048,2048,16,2048,4,1,[32; 8; 4; 2048; 2048; 16; 2048; 4; 1],0.6281632679747418,0.08902789479180757,tvm
4,4,4,7168,896,64,128,2,4,[4; 4; 4; 7168; 896; 64; 128; 2; 4],0.5754992309957743,0.0971748532775085,tvm
16,4,1,14336,1024,32,16,16,2,[16; 4; 1; 14336; 1024; 32; 16; 16; 2],0.4597066269489005,0.12165161443180515,tvm
32,32,8,7168,7168,16,4096,1,1,[32; 32; 8; 7168; 7168; 16; 4096; 1; 1],0.49251708993688226,0.11354743718740845,tvm
4,4,2,896,128,64,1024,1,4,[4; 4; 2; 896; 128; 64; 1024; 1; 4],1.0003541689366102,0.05590425378321894,tvm
32,16,8,1792,32,16,4096,4,1,[32; 16; 8; 1792; 32; 16; 4096; 4; 1],0.6043319179443642,0.09253863923580119,tvm
8,4,1,2048,1024,16,128,64,1,[8; 4; 1; 2048; 1024; 16; 128; 64; 1],1.0866483110003173,0.0514647220882829,tvm
32,2,1,1792,448,64,32,1,4,[32; 2; 1; 1792; 448; 64; 32; 1; 4],0.6132970710750669,0.09118591294640031,tvm
16,1,1,7168,3584,16,4096,64,1,[16; 1; 1; 7168; 3584; 16; 4096; 64; 1],2.5479770799865946,0.02194841302639487,tvm
4,1,1,14336,896,128,4,2,8,[4; 1; 1; 14336; 896; 128; 4; 2; 8],1.3770366290118545,0.040611885083597074,tvm
64,64,4,3584,128,64,1024,64,4,[64; 64; 4; 3584; 128; 64; 1024; 64; 4],0.26804023201111704,0.20864051979709475,tvm
16,16,16,14336,2048,16,128,16,1,[16; 16; 16; 14336; 2048; 16; 128; 16; 1],0.4825560679892078,0.1158913068202969,tvm
64,32,1,1024,1024,128,2048,32,8,[64; 32; 1; 1024; 1024; 128; 2048; 32; 8],0.7684917399892583,0.07277118337552335,tvm
64,4,2,3584,448,64,32,1,4,[64; 4; 2; 3584; 448; 64; 32; 1; 4],0.37607518304139376,0.14870445021408896,tvm
16,4,2,3584,256,64,32,16,4,[16; 4; 2; 3584; 256; 64; 32; 16; 4],0.4611428260104731,0.12127273846403334,tvm
16,2,1,2048,128,32,128,4,2,[16; 2; 1; 2048; 128; 32; 128; 4; 2],0.8265441929688677,0.06766008860634479,tvm
32,8,4,1024,256,16,8,2,1,[32; 8; 4; 1024; 256; 16; 8; 2; 1],0.2623344339663163,0.21317847027475614,tvm
16,4,1,14336,3584,32,512,2,2,[16; 4; 1; 14336; 3584; 32; 512; 2; 2],1.5277355760335922,0.036605846070906486,tvm
64,32,1,14336,1792,32,4096,32,2,[64; 32; 1; 14336; 1792; 32; 4096; 32; 2],1.105859189061448,0.050570681951647524,tvm
2,1,1,7168,128,128,4,1,8,[2; 1; 1; 7168; 128; 128; 4; 1; 8],2.0791559299686924,0.026897479177608114,tvm
64,16,1,14336,896,112,1024,8,7,[64; 16; 1; 14336; 896; 112; 1024; 8; 7],0.8941920190118253,0.06254143645246935,tvm
16,2,2,896,896,16,64,1,1,[16; 2; 2; 896; 896; 16; 64; 1; 1],0.9002688450273126,0.06211928097060461,tvm
8,2,1,256,128,32,4096,2,2,[8; 2; 1; 256; 128; 32; 4096; 2; 2],1.775487479986623,0.031497858455050716,tvm
16,16,4,1792,256,32,2048,32,2,[16; 16; 4; 1792; 256; 32; 2048; 32; 2],0.44665228307712823,0.12520713640609854,tvm
16,4,4,512,32,32,16,16,2,[16; 4; 4; 512; 32; 32; 16; 16; 2],0.5246370859676972,0.10659569220155488,tvm
32,4,2,14336,1024,128,256,32,8,[32; 4; 2; 14336; 1024; 128; 256; 32; 8],0.9205352490535006,0.060751669630070934,tvm
16,2,2,256,32,16,128,8,1,[16; 2; 2; 256; 32; 16; 128; 8; 1],1.1136082640150562,0.05021878441499895,tvm
16,8,2,7168,7168,32,2048,4,2,[16; 8; 2; 7168; 7168; 32; 2048; 4; 2],1.0959237600909546,0.05102914579449578,tvm
16,8,4,7168,3584,64,16,1,4,[16; 8; 4; 7168; 3584; 64; 16; 1; 4],0.25383891304954886,0.2203131610574501,tvm
32,16,1,14336,2048,128,4096,16,8,[32; 16; 1; 14336; 2048; 128; 4096; 16; 8],1.233261015964672,0.04534648595016916,tvm
64,4,4,14336,512,16,4096,16,1,[64; 4; 4; 14336; 512; 16; 4096; 16; 1],0.7287957619410008,0.07673487725064547,tvm
64,32,4,3584,3584,64,16,16,4,[64; 32; 4; 3584; 3584; 64; 16; 16; 4],0.1221821669023484,0.45771043967512454,tvm
64,2,1,14336,3584,16,256,16,1,[64; 2; 1; 14336; 3584; 16; 256; 16; 1],2.455034006969072,0.022779339583314316,tvm
16,4,1,3584,448,224,1024,64,14,[16; 4; 1; 3584; 448; 224; 1024; 64; 14],1.1539390499237925,0.04846361108676115,tvm
64,8,2,3584,256,16,512,16,1,[64; 8; 2; 3584; 256; 16; 512; 16; 1],0.7795710370410234,0.07173695619273045,tvm
2,1,1,2048,2048,128,2048,16,8,[2; 1; 1; 2048; 2048; 128; 2048; 16; 8],2.1661755470559,0.0258169534825287,tvm
4,1,1,896,64,64,512,8,4,[4; 1; 1; 896; 64; 64; 512; 8; 4],2.019033623044379,0.027698425967274794,tvm
16,2,1,896,16,16,512,64,1,[16; 2; 1; 896; 16; 16; 512; 64; 1],1.227342464029789,0.045565158032351755,tvm
16,8,4,14336,3584,16,64,8,1,[16; 8; 4; 14336; 3584; 16; 64; 8; 1],0.553254576981999,0.10108195333583822,tvm
64,16,1,1792,448,32,256,8,2,[64; 16; 1; 1792; 448; 32; 256; 8; 2],0.7624978739768267,0.07334322526259653,tvm
16,16,1,224,224,224,128,1,14,[16; 16; 1; 224; 224; 224; 128; 1; 14],0.3542217379435897,0.15787866001108977,tvm
32,16,2,14336,896,128,4096,16,8,[32; 16; 2; 14336; 896; 128; 4096; 16; 8],0.6790207260055467,0.08235986206535396,tvm
16,1,1,1792,64,16,4096,8,1,[16; 1; 1; 1792; 64; 16; 4096; 8; 1],1.447856685030274,0.03862540672122116,tvm
16,16,1,3584,112,16,256,1,1,[16; 16; 1; 3584; 112; 16; 256; 1; 1],1.0711281179683283,0.05221042412686148,tvm
64,8,1,14336,7168,16,2048,16,1,[64; 8; 1; 14336; 7168; 16; 2048; 16; 1],2.497220198973082,0.022394522259723302,tvm
64,64,1,14336,7168,224,16,1,14,[64; 64; 1; 14336; 7168; 224; 16; 1; 14],0.23824100208003074,0.23473731576459342,tvm
64,4,2,112,112,16,512,32,1,[64; 4; 2; 112; 112; 16; 512; 32; 1],0.6340682019945234,0.0881987981062901,tvm
8,8,8,256,32,16,4,4,1,[8; 8; 8; 256; 32; 16; 4; 4; 1],0.5785212970804423,0.09666723354102762,tvm
64,4,2,3584,3584,32,16,4,2,[64; 4; 2; 3584; 3584; 32; 16; 4; 2],0.3527535879984498,0.1585357462999897,tvm
16,4,2,7168,128,128,128,4,8,[16; 4; 2; 7168; 128; 128; 128; 4; 8],0.62756150693167,0.08911326254977338,tvm
4,2,1,3584,448,16,32,16,1,[4; 2; 1; 3584; 448; 16; 32; 16; 1],0.8457905929535627,0.06612044848836926,tvm
64,64,4,896,64,64,512,1,4,[64; 64; 4; 896; 64; 64; 512; 1; 4],0.33434000506531447,0.16726701108474404,tvm
64,8,8,1792,448,16,32,1,1,[64; 8; 8; 1792; 448; 16; 32; 1; 1],0.3576214499771595,0.1563777937170857,tvm
64,32,1,7168,7168,128,256,32,8,[64; 32; 1; 7168; 7168; 128; 256; 32; 8],0.7791554220020771,0.07177522193150349,tvm
32,8,4,256,128,64,128,64,4,[32; 8; 4; 256; 128; 64; 128; 64; 4],0.2821486139437184,0.19820779039690337,tvm
64,64,8,1024,128,32,64,1,2,[64; 64; 8; 1024; 128; 32; 64; 1; 2],0.26328871899750084,0.21240580890161181,tvm
64,16,8,1792,256,32,4096,8,2,[64; 16; 8; 1792; 256; 32; 4096; 8; 2],0.3800566279096529,0.1471466334922795,tvm
32,2,1,512,256,128,4,4,8,[32; 2; 1; 512; 256; 128; 4; 4; 8],0.5840553810121492,0.09575128515453235,tvm
32,2,1,3584,896,128,32,32,8,[32; 2; 1; 3584; 896; 128; 32; 32; 8],0.6664489249233156,0.08391348720349152,tvm
32,2,1,7168,448,16,32,4,1,[32; 2; 1; 7168; 448; 16; 32; 4; 1],0.8164751539006829,0.06849449498390493,tvm
4,2,2,896,896,16,2048,4,1,[4; 2; 2; 896; 896; 16; 2048; 4; 1],1.4192455259617418,0.0394040723118974,tvm
32,8,2,14336,3584,16,1024,32,1,[32; 8; 2; 14336; 3584; 16; 1024; 32; 1],1.0443071880144998,0.05355134387196887,tvm
64,16,4,896,64,32,16,4,2,[64; 16; 4; 896; 64; 32; 16; 4; 2],0.26173211506102234,0.2136690536440083,tvm
8,1,1,14336,1792,32,64,2,2,[8; 1; 1; 14336; 1792; 32; 64; 2; 2],2.2260878999950364,0.025122122685927197,tvm
32,2,2,14336,2048,16,64,64,1,[32; 2; 2; 14336; 2048; 16; 64; 64; 1],1.304378773085773,0.04287409032349831,tvm
16,8,4,14336,896,64,256,16,4,[16; 8; 4; 14336; 896; 64; 256; 16; 4],0.4821142019936815,0.11599752320523067,tvm
64,4,2,512,64,32,128,32,2,[64; 4; 2; 512; 64; 32; 128; 32; 2],0.38244570896495134,0.14622743051474113,tvm
4,4,1,14336,14336,224,4096,4,14,[4; 4; 1; 14336; 14336; 224; 4096; 4; 14],1.8311203999910504,0.030540893615519038,tvm
64,32,8,448,224,32,512,2,2,[64; 32; 8; 448; 224; 32; 512; 2; 2],0.37385764601640403,0.14958649081869924,tvm
2,2,1,7168,3584,32,64,8,2,[2; 2; 1; 7168; 3584; 32; 64; 8; 2],1.423082544002682,0.03929782820330058,tvm
32,32,2,14336,224,112,4096,1,7,[32; 32; 2; 14336; 224; 112; 4096; 1; 7],0.6656892360188067,0.08400924982322142,tvm
8,4,2,128,128,16,4096,8,1,[8; 4; 2; 128; 128; 16; 4096; 8; 1],1.2597570319194347,0.04439272964257591,tvm
8,8,8,14336,3584,32,2,1,2,[8; 8; 8; 14336; 3584; 32; 2; 1; 2],0.2697107250569388,0.20734827405001105,tvm
64,8,2,7168,3584,64,64,64,4,[64; 8; 2; 7168; 3584; 64; 64; 64; 4],0.4856477319262922,0.11515353548860195,tvm
32,4,1,1792,448,16,32,2,1,[32; 4; 1; 1792; 448; 16; 32; 2; 1],0.5153674639295787,0.10851296841077838,tvm
16,2,2,1024,256,128,64,8,8,[16; 2; 2; 1024; 256; 128; 64; 8; 8],0.7236479310085997,0.07728074791202401,tvm
32,16,1,1024,32,16,256,16,1,[32; 16; 1; 1024; 32; 16; 256; 16; 1],1.0408016489818692,0.05373171092497715,tvm
8,4,1,224,224,16,4096,1,1,[8; 4; 1; 224; 224; 16; 4096; 1; 1],1.928336950019002,0.02900118329049405,tvm
32,32,16,224,112,16,512,16,1,[32; 32; 16; 224; 112; 16; 512; 16; 1],0.35492288402747363,0.157566772530239,tvm
16,8,1,128,128,32,256,32,2,[16; 8; 1; 128; 128; 32; 256; 32; 2],1.0228907939745113,0.05467255513761801,tvm
8,8,4,7168,448,64,32,32,4,[8; 8; 4; 7168; 448; 64; 32; 32; 4],0.27674660203047097,0.20207674790954022,tvm
16,16,2,3584,32,32,128,4,2,[16; 16; 2; 3584; 32; 32; 128; 4; 2],0.30079131200909615,0.18592310050378766,tvm
64,16,8,512,32,16,128,8,1,[64; 16; 8; 512; 32; 16; 128; 8; 1],0.32268934207968414,0.1733061680094894,tvm
32,32,1,1792,64,32,2048,32,2,[32; 32; 1; 1792; 64; 32; 2048; 32; 2],0.8920685009798035,0.06269031276399643,tvm
32,16,1,1792,128,16,32,1,1,[32; 16; 1; 1792; 128; 16; 32; 1; 1],0.4494603939820081,0.12442487498814406,tvm
64,16,1,896,128,32,4,2,2,[64; 16; 1; 896; 128; 32; 4; 2; 2],0.2287315489957109,0.2444964569989512,tvm
64,64,1,14336,256,64,128,2,4,[64; 64; 1; 14336; 256; 64; 128; 2; 4],0.2470012210542336,0.22641205211311158,tvm
16,16,1,7168,1792,16,4096,1,1,[16; 16; 1; 7168; 1792; 16; 4096; 1; 1],1.4074731469154358,0.039733655633781964,tvm
32,32,4,1792,64,64,1024,32,4,[32; 32; 4; 1792; 64; 64; 1024; 32; 4],0.3073918540030718,0.18193082414205577,tvm
16,16,16,448,16,16,1024,2,1,[16; 16; 16; 448; 16; 16; 1024; 2; 1],0.433820019941777,0.1289107250994062,tvm
2,2,2,7168,1792,128,1024,32,8,[2; 2; 2; 7168; 1792; 128; 1024; 32; 8],1.05247256194707,0.05313587769915261,tvm
