kc,ku,mc,mr,nc,nr,X,time,peak,backend
64,32,15,1,640,128,[64; 32; 15; 1; 640; 128],0.4656007339945063,0.31418703538263826,tvm
40,5,60,1,2560,64,[40; 5; 60; 1; 2560; 64],0.5442157039651647,0.2688009795010951,tvm
640,10,25,1,5120,16,[640; 10; 25; 1; 5120; 16],2.444215937051922,0.059849750616615335,tvm
320,16,1,1,5120,64,[320; 16; 1; 1; 5120; 64],1.8427248609950766,0.07938554332344526,tvm
32,2,3,1,512,16,[32; 2; 3; 1; 512; 16],0.7830476850504056,0.1868158441414685,tvm
128,8,5,1,16,16,[128; 8; 5; 1; 16; 16],1.290330810006708,0.11337070552082207,tvm
64,8,15,1,5120,64,[64; 8; 15; 1; 5120; 64],0.6013982760487124,0.2432426565084888,tvm
1280,5,3,1,512,128,[1280; 5; 3; 1; 512; 128],1.8322531940648332,0.07983924643142855,tvm
80,20,20,1,1280,16,[80; 20; 20; 1; 1280; 16],1.1453815290005878,0.12771789188302793,tvm
128,64,375,1,320,16,[128; 64; 375; 1; 320; 16],1.1873043020023033,0.12320827444069221,tvm
640,5,250,1,1024,128,[640; 5; 250; 1; 1024; 128],1.8086633150232956,0.08088056691957073,tvm
16,4,3,1,640,128,[16; 4; 3; 1; 640; 128],0.5547659869771451,0.263689046768725,tvm
32,1,12,1,64,16,[32; 1; 12; 1; 64; 16],1.0470689579378814,0.13970972320085998,tvm
40,40,300,1,64,16,[40; 40; 300; 1; 64; 16],0.6068578389240429,0.24105433744594687,tvm
80,10,30,1,2560,64,[80; 10; 30; 1; 2560; 64],0.5318555359262973,0.27504783612139755,tvm
4,4,100,1,2560,16,[4; 4; 100; 1; 2560; 16],0.9531571629922837,0.15347491469976873,tvm
40,2,25,1,320,64,[40; 2; 25; 1; 320; 64],0.5422362099634483,0.26978226757592466,tvm
128,8,5,1,2560,16,[128; 8; 5; 1; 2560; 16],1.321917160996236,0.11066178623134679,tvm
256,1,50,1,2560,128,[256; 1; 50; 1; 2560; 128],0.5236322319833562,0.2793672836594292,tvm
64,8,3,1,1280,16,[64; 8; 3; 1; 1280; 16],1.0720969319809228,0.13644821650167482,tvm
64,2,500,1,5120,128,[64; 2; 500; 1; 5120; 128],0.5087796560255811,0.28752272728129513,tvm
80,20,375,1,256,16,[80; 20; 375; 1; 256; 16],1.1950767760863528,0.12240695929576337,tvm
16,8,75,1,64,64,[16; 8; 75; 1; 64; 64],0.34018716507125646,0.4300153836052954,tvm
320,2,75,1,2560,128,[320; 2; 75; 1; 2560; 128],1.245400208979845,0.11746080756284963,tvm
160,16,50,1,64,16,[160; 16; 50; 1; 64; 16],1.217223881976679,0.12017979309455992,tvm
80,2,15,1,64,64,[80; 2; 15; 1; 64; 64],0.5297619180055335,0.2761348245575219,tvm
64,8,750,1,160,16,[64; 8; 750; 1; 160; 16],0.8026783409295604,0.18224699338006892,tvm
10,5,3,1,256,128,[10; 5; 3; 1; 256; 128],0.6261380380019546,0.2336317319939883,tvm
1280,32,1500,1,5120,16,[1280; 32; 1500; 1; 5120; 16],3.2618567990139127,0.04484737476211026,tvm
2,2,15,1,512,64,[2; 2; 15; 1; 512; 64],0.9874288090504706,0.14814811249672297,tvm
1280,16,750,1,256,16,[1280; 16; 750; 1; 256; 16],2.7558121680049226,0.053082614259453764,tvm
32,16,125,1,1280,64,[32; 16; 125; 1; 1280; 64],0.5433140359818935,0.26924707369531203,tvm
128,4,750,1,640,128,[128; 4; 750; 1; 640; 128],0.46378214203286916,0.3154190319715819,tvm
256,8,4,1,32,16,[256; 8; 4; 1; 32; 16],1.3002332440810278,0.11250728663617993,tvm
80,2,3,1,2560,16,[80; 2; 3; 1; 2560; 16],1.1346330899978057,0.12892777019749813,tvm
80,40,25,1,512,16,[80; 40; 25; 1; 512; 16],1.1721195909194648,0.12480442731185903,tvm
40,8,15,1,160,16,[40; 8; 15; 1; 160; 16],0.6214697689283639,0.23538669393036313,tvm
16,4,30,1,64,64,[16; 4; 30; 1; 64; 64],0.3476139090489596,0.42082813856884743,tvm
256,1,30,1,160,16,[256; 1; 30; 1; 160; 16],1.2096545160748065,0.12093181345727957,tvm
1280,1,3,1,128,128,[1280; 1; 3; 1; 128; 128],1.95069968001917,0.07499140733148463,tvm
5,1,50,1,5120,64,[5; 1; 50; 1; 5120; 64],0.668365835910663,0.21887072382506928,tvm
1280,4,15,1,128,16,[1280; 4; 15; 1; 128; 16],2.495699389022775,0.05861511804231937,tvm
80,40,60,1,1024,16,[80; 40; 60; 1; 1024; 16],1.2275090250186622,0.1191728217912616,tvm
32,1,12,1,64,64,[32; 1; 12; 1; 64; 64],0.5495100839762017,0.2662111552661692,tvm
320,20,75,1,256,128,[320; 20; 75; 1; 256; 128],1.3020095259416848,0.11235379724269869,tvm
1280,8,4,1,80,16,[1280; 8; 4; 1; 80; 16],2.7194677479565144,0.05379203867949438,tvm
10,2,5,1,1280,16,[10; 2; 5; 1; 1280; 16],0.4527235319837928,0.323123725521189,tvm
80,5,15,1,128,16,[80; 5; 15; 1; 128; 16],1.1675011640181765,0.12529813142305082,tvm
80,40,500,1,512,16,[80; 40; 500; 1; 512; 16],1.2045329029206187,0.12144600942906318,tvm
40,10,300,1,2560,16,[40; 10; 300; 1; 2560; 16],0.6511606579879299,0.22465379701797938,tvm
8,8,10,1,1024,64,[8; 8; 10; 1; 1024; 64],0.3753174499142915,0.38976528887511225,tvm
160,2,750,1,32,16,[160; 2; 750; 1; 32; 16],1.2427478769095615,0.11771149804696866,tvm
8,2,150,1,16,16,[8; 2; 150; 1; 16; 16],0.5666622559074312,0.2581532698899417,tvm
320,5,10,1,5120,128,[320; 5; 10; 1; 5120; 128],1.357981954002753,0.1077228705834612,tvm
256,2,5,1,80,16,[256; 2; 5; 1; 80; 16],1.2537379909772426,0.11667965343515671,tvm
160,20,30,1,640,64,[160; 20; 30; 1; 640; 64],0.5022332880180329,0.29127044697296495,tvm
20,1,2,1,128,64,[20; 1; 2; 1; 128; 64],0.5600607739761472,0.261196143495571,tvm
256,2,2,1,1280,128,[256; 2; 2; 1; 1280; 128],0.847494009998627,0.1726097324109126,tvm
160,1,30,1,5120,64,[160; 1; 30; 1; 5120; 64],0.5721319769509137,0.2556852617560737,tvm
256,4,20,1,1024,128,[256; 4; 20; 1; 1024; 128],0.503973470069468,0.2902647122785058,tvm
320,64,300,1,640,16,[320; 64; 300; 1; 640; 16],1.8015396361006424,0.08120038624425918,tvm
80,5,2,1,5120,64,[80; 5; 2; 1; 5120; 64],1.1483190269209445,0.12739117863261293,tvm
640,20,12,1,512,64,[640; 20; 12; 1; 512; 64],1.8139444480184466,0.08064509056245733,tvm
160,5,75,1,1280,16,[160; 5; 75; 1; 1280; 16],1.1740189909469336,0.12460251104432646,tvm
128,1,2,1,1024,64,[128; 1; 2; 1; 1024; 64],0.4997792639769614,0.292700647725268,tvm
640,32,25,1,2560,64,[640; 32; 25; 1; 2560; 64],1.798416355974041,0.0813414056204379,tvm
640,16,75,1,128,128,[640; 16; 75; 1; 128; 128],1.9812147229677066,0.0738363755275297,tvm
1280,64,75,1,64,64,[1280; 64; 75; 1; 64; 64],1.9663584670051932,0.07439422503085646,tvm
160,2,375,1,16,16,[160; 2; 375; 1; 16; 16],1.2934675579890609,0.11309577374568483,tvm
160,16,60,1,512,16,[160; 16; 60; 1; 512; 16],1.1696102559799328,0.12507218839591308,tvm
10,10,12,1,256,64,[10; 10; 12; 1; 256; 64],0.36147242202423513,0.40469398319937805,tvm
1280,2,25,1,16,16,[1280; 2; 25; 1; 16; 16],2.8167917829705402,0.0519334496678501,tvm
1280,64,12,1,256,16,[1280; 64; 12; 1; 256; 16],2.7610686640255153,0.05298155608793743,tvm
16,2,1500,1,1024,128,[16; 2; 1500; 1; 1024; 128],0.5728666150243953,0.25535737368721473,tvm
160,5,6,1,1280,64,[160; 5; 6; 1; 1280; 64],0.5748678368981928,0.2544684271693235,tvm
640,8,15,1,1024,128,[640; 8; 15; 1; 1024; 128],1.8217569240368903,0.080299249782213,tvm
1280,64,1,1,2560,16,[1280; 64; 1; 1; 2560; 16],2.44393549405504,0.05985661840975733,tvm
16,4,60,1,640,16,[16; 4; 60; 1; 640; 16],0.5295695370296016,0.2762351382714397,tvm
16,16,75,1,512,64,[16; 16; 75; 1; 512; 64],0.39704803994391114,0.368433286577562,tvm
80,40,50,1,512,16,[80; 40; 50; 1; 512; 16],1.2019431139342487,0.12170768532204988,tvm
160,20,30,1,1024,64,[160; 20; 30; 1; 1024; 64],0.49776241602376103,0.29388662055740916,tvm
640,64,100,1,512,64,[640; 64; 100; 1; 512; 64],1.8288516589673236,0.07998774179876117,tvm
2,1,20,1,160,16,[2; 1; 20; 1; 160; 16],0.7287827489199117,0.20072609361639832,tvm
320,64,50,1,640,128,[320; 64; 50; 1; 640; 128],1.2126601830823347,0.1206320751077073,tvm
16,4,50,1,1280,64,[16; 4; 50; 1; 1280; 64],0.3775585509138182,0.3874517314775519,tvm
20,5,3,1,1280,64,[20; 5; 3; 1; 1280; 64],0.5711923659546301,0.2561058638121466,tvm
16,16,2,1,64,64,[16; 16; 2; 1; 64; 64],0.37856198695953935,0.3864247318137341,tvm
320,1,500,1,64,64,[320; 1; 500; 1; 64; 64],1.4260696020210162,0.10257964553651461,tvm
256,1,25,1,2560,16,[256; 1; 25; 1; 2560; 16],1.2414742500986904,0.11783225811899473,tvm
4,4,5,1,80,16,[4; 4; 5; 1; 80; 16],0.36614249006379396,0.3995321992272095,tvm
80,20,500,1,256,128,[80; 20; 500; 1; 256; 128],0.46724640403408557,0.3130804496786299,tvm
32,32,75,1,1280,64,[32; 32; 75; 1; 1280; 64],0.35825076000764966,0.4083332978347085,tvm
4,4,75,1,320,64,[4; 4; 75; 1; 320; 64],0.5848846909357235,0.25011034918982095,tvm
16,16,20,1,16,16,[16; 16; 20; 1; 16; 16],0.5272089029895142,0.2774720105373938,tvm
640,1,30,1,64,16,[640; 1; 30; 1; 64; 16],3.2932452160166577,0.04441992766717022,tvm
64,32,2,1,512,16,[64; 32; 2; 1; 512; 16],1.2773321990389377,0.11452440829079498,tvm
640,64,300,1,1280,64,[640; 64; 300; 1; 1280; 64],1.8994293779833242,0.07701561109949231,tvm
2,2,12,1,64,64,[2; 2; 12; 1; 64; 64],0.6559381680563092,0.2230175364229702,tvm
16,1,25,1,1280,128,[16; 1; 25; 1; 1280; 128],0.5516780139878392,0.26516502484534193,tvm
16,16,25,1,80,16,[16; 16; 25; 1; 80; 16],0.4136212619487196,0.353670683166792,tvm
320,8,375,1,1280,64,[320; 8; 375; 1; 1280; 64],1.256770508014597,0.11639811194870531,tvm
640,1,375,1,64,16,[640; 1; 375; 1; 64; 16],2.650622547022067,0.05518919110156367,tvm
5,1,125,1,80,16,[5; 1; 125; 1; 80; 16],0.5358970490051433,0.27297353952085357,tvm
640,64,50,1,5120,16,[640; 64; 50; 1; 5120; 16],2.4442885840544477,0.0598479718147944,tvm
160,16,75,1,5120,128,[160; 16; 75; 1; 5120; 128],0.48579555994365364,0.30112608337277036,tvm
128,1,1,1,160,16,[128; 1; 1; 1; 160; 16],1.1183074320433661,0.13080992765864188,tvm
128,4,12,1,128,128,[128; 4; 12; 1; 128; 128],0.46059947495814413,0.3175985259188749,tvm
128,4,300,1,1280,64,[128; 4; 300; 1; 1280; 64],0.5117088769329712,0.2858768352085404,tvm
5,5,12,1,2560,128,[5; 5; 12; 1; 2560; 128],0.4514322589384392,0.3240479859142343,tvm
4,4,20,1,5120,16,[4; 4; 20; 1; 5120; 16],0.8728506410261616,0.16759535642172912,tvm
64,4,250,1,640,128,[64; 4; 250; 1; 640; 128],0.47048542194534093,0.31092507325914376,tvm
640,20,30,1,640,64,[640; 20; 30; 1; 640; 64],1.8252375159645453,0.08014612509671637,tvm
640,40,750,1,512,16,[640; 40; 750; 1; 512; 16],2.6884996060980484,0.05441165546534185,tvm
40,4,250,1,1024,128,[40; 4; 250; 1; 1024; 128],0.48686015501152724,0.3004676245938646,tvm
2,2,2,1,256,64,[2; 2; 2; 1; 256; 64],0.8934374500531703,0.16373358233081514,tvm
1280,20,375,1,160,16,[1280; 20; 375; 1; 160; 16],2.7184326420538127,0.05381252123841239,tvm
128,4,1,1,80,16,[128; 4; 1; 1; 80; 16],1.1047046760795638,0.13242065273486578,tvm
20,2,10,1,1024,64,[20; 2; 10; 1; 1024; 64],0.37935035896953195,0.38562165772845214,tvm
64,8,3,1,320,64,[64; 8; 3; 1; 320; 64],0.5173258740687743,0.28277285482586706,tvm
320,10,6,1,128,128,[320; 10; 6; 1; 128; 128],1.2089114330010489,0.12100614676343074,tvm
1280,32,500,1,256,64,[1280; 32; 500; 1; 256; 64],2.0020294999703765,0.07306871066978726,tvm
640,32,750,1,5120,16,[640; 32; 750; 1; 5120; 16],2.5317559259710833,0.057780338454073044,tvm
1,1,6,1,2560,16,[1; 1; 6; 1; 2560; 16],1.8825381189817563,0.07770664126835243,tvm
1,1,15,1,320,64,[1; 1; 15; 1; 320; 64],1.882799827028066,0.07769584009183876,tvm
64,64,5,1,256,128,[64; 64; 5; 1; 256; 128],0.7415298760170117,0.19727555020636592,tvm
20,10,10,1,1024,16,[20; 10; 10; 1; 1024; 16],0.4761679309885949,0.3072145450492719,tvm
32,16,12,1,160,16,[32; 16; 12; 1; 160; 16],0.5809875029372051,0.25178805662111686,tvm
20,1,125,1,64,16,[20; 1; 125; 1; 64; 16],0.4353494120296091,0.33601909235096217,tvm
640,2,20,1,1024,64,[640; 2; 20; 1; 1024; 64],1.832843219046481,0.07981354475142617,tvm
8,2,20,1,512,64,[8; 2; 20; 1; 512; 64],0.3675273460103199,0.3980267478698217,tvm
32,8,100,1,128,16,[32; 8; 100; 1; 128; 16],0.5263397920643911,0.27793018215848303,tvm
10,5,500,1,1280,16,[10; 5; 500; 1; 1280; 16],0.5419068830087781,0.2699462193089448,tvm
128,8,125,1,5120,64,[128; 8; 125; 1; 5120; 64],0.5488817479927093,0.2665159022333849,tvm
1280,40,375,1,64,64,[1280; 40; 375; 1; 64; 64],2.1429850260028616,0.06826259283695012,tvm
8,2,375,1,256,64,[8; 2; 375; 1; 256; 64],0.3670447679469362,0.398550059993943,tvm
1280,32,1,1,1024,64,[1280; 32; 1; 1; 1024; 64],1.8198048990452662,0.08038538326963562,tvm
