i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
750,5,5,320,64,16,160,5,1,[750; 5; 5; 320; 64; 16; 160; 5; 1],0.5992459920234978,0.24411629987168623,tvm
300,25,1,640,64,32,512,1,2,[300; 25; 1; 640; 64; 32; 512; 1; 2],0.6586623570183292,0.22209514894388213,tvm
30,30,1,640,80,80,40,2,5,[30; 30; 1; 640; 80; 80; 40; 2; 5],0.7705111940158531,0.18985540433654557,tvm
2,2,2,1280,640,80,320,5,5,[2; 2; 2; 1280; 640; 80; 320; 5; 5],0.9387172219576314,0.1558357627450845,tvm
60,60,10,1280,80,16,64,1,1,[60; 60; 10; 1280; 80; 16; 64; 1; 1],0.6011013640090823,0.2433628054177964,tvm
300,20,4,256,64,64,160,5,4,[300; 20; 4; 256; 64; 64; 160; 5; 4],0.37116604507900774,0.3941247218736708,tvm
100,50,5,320,320,64,80,1,4,[100; 50; 5; 320; 320; 64; 80; 1; 4],0.39363096200395375,0.3716316255738159,tvm
60,30,6,640,320,32,5120,1,2,[60; 30; 6; 640; 320; 32; 5120; 1; 2],0.42158160905819386,0.34699263711364,tvm
100,100,20,16,16,16,20,2,1,[100; 100; 20; 16; 16; 16; 20; 2; 1],0.8783815579954535,0.16654005648701412,tvm
1500,1500,6,256,16,16,5120,16,1,[1500; 1500; 6; 256; 16; 16; 5120; 16; 1],0.5307002130430192,0.2756466093105868,tvm
150,2,1,128,32,16,64,2,1,[150; 2; 1; 128; 32; 16; 64; 2; 1],1.5301335910335183,0.0956032304257216,tvm
60,60,5,64,16,16,8,1,1,[60; 60; 5; 64; 16; 16; 8; 1; 1],0.4431625040015206,0.3300949718553183,tvm
100,50,2,320,160,160,40,20,10,[100; 50; 2; 320; 160; 160; 40; 20; 10],0.31744063005317,0.460828578437524,tvm
100,50,25,1280,320,16,2,2,1,[100; 50; 25; 1280; 320; 16; 2; 2; 1],0.9199107299791649,0.1590216414684363,tvm
375,375,25,1280,64,16,1024,1,1,[375; 375; 25; 1280; 64; 16; 1024; 1; 1],0.9385300310095772,0.15586684437615136,tvm
60,12,1,1280,640,32,128,32,2,[60; 12; 1; 1280; 640; 32; 128; 32; 2],0.6586564210010692,0.2220971505346895,tvm
50,5,5,1280,640,64,640,32,4,[50; 5; 5; 1280; 640; 64; 640; 32; 4],0.3887728799600154,0.37627551155512573,tvm
300,75,3,320,320,80,256,64,5,[300; 75; 3; 320; 320; 80; 256; 64; 5],0.4698672570521012,0.3113341312682561,tvm
300,15,5,1280,320,64,5120,20,4,[300; 15; 5; 1280; 320; 64; 5120; 20; 4],0.4167995019815862,0.3509738221620453,tvm
150,75,3,256,256,64,5120,32,4,[150; 75; 3; 256; 256; 64; 5120; 32; 4],0.631515727029182,0.23164223474509688,tvm
300,6,1,1280,1280,32,1280,32,2,[300; 6; 1; 1280; 1280; 32; 1280; 32; 2],1.7953692360315472,0.081479459127339,tvm
250,250,5,256,16,16,8,4,1,[250; 250; 5; 256; 16; 16; 8; 4; 1],0.44349309406243265,0.3298489113905367,tvm
1500,20,5,320,320,64,160,32,4,[1500; 20; 5; 320; 320; 64; 160; 32; 4],0.2491995469899848,0.5870223925069713,tvm
750,50,5,320,320,64,8,2,4,[750; 50; 5; 320; 320; 64; 8; 2; 4],0.448791841045022,0.32595448692891715,tvm
300,10,1,1280,640,16,40,1,1,[300; 10; 1; 1280; 640; 16; 40; 1; 1],0.9365406079450622,0.1561979406388916,tvm
30,15,1,1280,640,128,32,2,8,[30; 15; 1; 1280; 640; 128; 32; 2; 8],0.6226392399985343,0.23494457928166984,tvm
250,2,1,256,256,32,64,32,2,[250; 2; 1; 256; 256; 32; 64; 32; 2],1.2709095439640805,0.11510316763334397,tvm
500,20,2,80,80,80,320,10,5,[500; 20; 2; 80; 80; 80; 320; 10; 5],0.36957152909599245,0.39582517258172795,tvm
75,25,5,1280,128,64,160,5,4,[75; 25; 5; 1280; 128; 64; 160; 5; 4],0.3243772489950061,0.4509740271210156,tvm
1500,150,2,320,320,80,5120,2,5,[1500; 150; 2; 320; 320; 80; 5120; 2; 5],0.9292330589378253,0.15742629136863526,tvm
500,10,2,128,16,16,160,1,1,[500; 10; 2; 128; 16; 16; 160; 1; 1],0.8010266220662743,0.18262278712830485,tvm
1500,30,2,256,256,32,32,2,2,[1500; 30; 2; 256; 256; 32; 32; 2; 2],0.4308494449360296,0.33952861261648853,tvm
750,150,10,256,256,32,256,16,2,[750; 150; 10; 256; 256; 32; 256; 16; 2],0.25177065504249185,0.5810276589264358,tvm
60,15,3,640,160,16,80,8,1,[60; 15; 3; 640; 160; 16; 80; 8; 1],0.4707006859825924,0.31078287889116074,tvm
1500,750,6,256,256,32,5120,5,2,[1500; 750; 6; 256; 256; 32; 5120; 5; 2],0.5083714770153165,0.28775358354990266,tvm
750,150,5,1280,640,64,512,8,4,[750; 150; 5; 1280; 640; 64; 512; 8; 4],0.40764782205224037,0.35885317269514977,tvm
100,10,5,1280,64,16,160,16,1,[100; 10; 5; 1280; 64; 16; 160; 16; 1],0.4171864490490407,0.35064828835923734,tvm
300,100,20,80,16,16,1280,8,1,[300; 100; 20; 80; 16; 16; 1280; 8; 1],0.5922609359258786,0.24699537891525222,tvm
150,150,2,640,320,64,320,40,4,[150; 150; 2; 640; 320; 64; 320; 40; 4],0.26682163297664374,0.5482528258813236,tvm
300,20,10,640,16,16,128,4,1,[300; 20; 10; 640; 16; 16; 128; 4; 1],0.5420255679637194,0.2698871103724501,tvm
250,250,2,640,32,32,1280,20,2,[250; 250; 2; 640; 32; 32; 1280; 20; 2],0.7049168120138347,0.2075219540697283,tvm
150,30,6,640,320,16,1024,32,1,[150; 30; 6; 640; 320; 16; 1024; 32; 1],0.440049274940975,0.33243030409568564,tvm
375,15,5,80,80,16,128,4,1,[375; 15; 5; 80; 80; 16; 128; 4; 1],0.5368003400508314,0.27251419824335804,tvm
500,500,5,160,160,16,5120,2,1,[500; 500; 5; 160; 160; 16; 5120; 2; 1],0.5282383010489866,0.27693129028171015,tvm
1500,20,2,640,128,32,20,2,2,[1500; 20; 2; 640; 128; 32; 20; 2; 2],0.37461152602918446,0.3904997687506224,tvm
500,500,1,640,128,64,40,5,4,[500; 500; 1; 640; 128; 64; 40; 5; 4],0.4559721720870584,0.32082158351054824,tvm
100,4,2,640,640,160,5120,20,10,[100; 4; 2; 640; 640; 160; 5120; 20; 10],1.060168287018314,0.13798348439297098,tvm
375,3,3,1280,16,16,128,32,1,[375; 3; 3; 1280; 16; 16; 128; 32; 1],0.8279066069517285,0.17669349786242686,tvm
150,10,2,1280,80,16,1280,2,1,[150; 10; 2; 1280; 80; 16; 1280; 2; 1],1.0520495029632002,0.13904831842388243,tvm
750,75,15,1280,160,16,1024,64,1,[750; 75; 15; 1280; 160; 16; 1024; 64; 1],0.6728817179100588,0.2174018261932741,tvm
12,6,2,640,320,160,1280,64,10,[12; 6; 2; 640; 320; 160; 1280; 64; 10],0.9574424680322409,0.152787994234645,tvm
10,1,1,256,16,16,2560,1,1,[10; 1; 1; 256; 16; 16; 2560; 1; 1],2.4169257539324462,0.060525530851620456,tvm
150,150,2,1280,80,80,80,10,5,[150; 150; 2; 1280; 80; 80; 80; 10; 5],0.31452433799859136,0.46510141382562725,tvm
1500,1,1,1280,256,32,10,1,2,[1500; 1; 1; 1280; 256; 32; 10; 1; 2],1.9427697180071846,0.07529750589059435,tvm
2,2,2,1280,320,80,40,40,5,[2; 2; 2; 1280; 320; 80; 40; 40; 5],0.919772702967748,0.15904550527941014,tvm
150,25,25,32,16,16,5120,5,1,[150; 25; 25; 32; 16; 16; 5120; 5; 1],0.7041648669401184,0.207743557160676,tvm
1500,25,1,320,80,80,320,4,5,[1500; 25; 1; 320; 80; 80; 320; 4; 5],0.594277743017301,0.24615714790694349,tvm
1500,300,15,64,64,16,2560,20,1,[1500; 300; 15; 64; 64; 16; 2560; 20; 1],0.5020115140359849,0.29139912172458327,tvm
750,10,2,128,128,16,1280,5,1,[750; 10; 2; 128; 128; 16; 1280; 5; 1],1.0507362390635535,0.1392221081249547,tvm
30,2,2,1280,256,128,64,1,8,[30; 2; 2; 1280; 256; 128; 64; 1; 8],0.9241179729579017,0.15829766173412405,tvm
75,15,3,640,64,16,10,1,1,[75; 15; 3; 640; 64; 16; 10; 1; 1],0.45877743302844465,0.3188598735558216,tvm
750,50,25,320,64,16,512,32,1,[750; 50; 25; 320; 64; 16; 512; 32; 1],0.8910875009605661,0.16416537559782018,tvm
75,15,5,1280,16,16,32,8,1,[75; 15; 5; 1280; 16; 16; 32; 8; 1],0.3920336599694565,0.3731458015546713,tvm
500,1,1,1280,160,160,1280,5,10,[500; 1; 1; 1280; 160; 160; 1280; 5; 10],2.0826329700648785,0.07024075599895895,tvm
150,10,5,1280,160,32,160,16,2,[150; 10; 5; 1280; 160; 32; 160; 16; 2],0.3208949270192534,0.45586795542248415,tvm
150,30,6,320,320,32,128,8,2,[150; 30; 6; 320; 320; 32; 128; 8; 2],0.29528934694826603,0.4953978726206577,tvm
1500,100,2,160,160,16,64,32,1,[1500; 100; 2; 160; 160; 16; 64; 32; 1],0.516385535011068,0.2832877847412571,tvm
500,100,1,640,160,32,2560,32,2,[500; 100; 1; 640; 160; 32; 2560; 32; 2],1.8470985949970782,0.07919756675790536,tvm
100,100,2,640,640,160,64,1,10,[100; 100; 2; 640; 640; 160; 64; 1; 10],0.4711218719603494,0.3105050370024553,tvm
300,60,4,320,160,16,20,10,1,[300; 60; 4; 320; 160; 16; 20; 10; 1],0.3602815130725503,0.4060316973750928,tvm
60,30,15,1280,256,16,640,16,1,[60; 30; 15; 1280; 256; 16; 640; 16; 1],0.44861984497401863,0.32607945440796604,tvm
500,4,4,1280,1280,32,256,64,2,[500; 4; 4; 1280; 1280; 32; 256; 64; 2],0.4663678939687088,0.31367020795717426,tvm
20,4,1,640,640,64,160,2,4,[20; 4; 1; 640; 640; 64; 160; 2; 4],0.8082585069350898,0.18098877157560472,tvm
12,4,1,320,80,16,160,4,1,[12; 4; 1; 320; 80; 16; 160; 4; 1],1.366713567986153,0.10703465430672918,tvm
1500,4,2,1280,1280,80,320,5,5,[1500; 4; 2; 1280; 1280; 80; 320; 5; 5],0.9242727269884199,0.15827115743462492,tvm
300,6,3,320,160,32,80,2,2,[300; 6; 3; 320; 160; 32; 80; 2; 2],0.4831752240424976,0.3027591378999345,tvm
20,5,1,32,32,32,80,5,2,[20; 5; 1; 32; 32; 32; 80; 5; 2],0.8591085050720721,0.1702761798097228,tvm
20,2,2,1280,256,16,2,1,1,[20; 2; 2; 1280; 256; 16; 2; 1; 1],1.2299629539484158,0.11893505720323465,tvm
1500,25,1,320,160,80,1280,2,5,[1500; 25; 1; 320; 160; 80; 1280; 2; 5],1.3525208949577063,0.10815782205737287,tvm
750,375,1,640,128,16,20,1,1,[750; 375; 1; 640; 128; 16; 20; 1; 1],0.46899335097987205,0.3119142605755033,tvm
250,2,1,1280,320,160,5120,5,10,[250; 2; 1; 1280; 320; 160; 5120; 5; 10],2.100463257986121,0.06964450043557054,tvm
1500,375,5,128,128,32,5120,1,2,[1500; 375; 5; 128; 128; 32; 5120; 1; 2],0.4729334369767457,0.30931565173495484,tvm
1500,60,6,32,32,16,1024,4,1,[1500; 60; 6; 32; 32; 16; 1024; 4; 1],0.5689205749658868,0.2571285355508294,tvm
150,50,2,256,256,128,2,1,8,[150; 50; 2; 256; 256; 128; 2; 1; 8],0.5626810770481825,0.2599798007303306,tvm
150,3,3,640,640,64,256,2,4,[150; 3; 3; 640; 640; 64; 256; 2; 4],0.6055712499655783,0.24156647841856663,tvm
30,10,1,1280,320,80,160,4,5,[30; 10; 1; 1280; 320; 80; 160; 4; 5],0.6625562770059332,0.22078987002700196,tvm
500,20,10,1280,1280,16,80,8,1,[500; 20; 10; 1280; 1280; 16; 80; 8; 1],0.43750163400545716,0.3343660981249949,tvm
750,15,3,1280,64,16,20,20,1,[750; 15; 3; 1280; 64; 16; 20; 20; 1],0.5262691569514573,0.2779674855602598,tvm
50,10,2,1280,320,80,2560,64,5,[50; 10; 2; 1280; 320; 80; 2560; 64; 5],0.9460523700108752,0.1546275015240781,tvm
150,2,1,1280,16,16,256,1,1,[150; 2; 1; 1280; 16; 16; 256; 1; 1],1.7495912989834324,0.0836113636200128,tvm
500,50,2,640,128,16,1024,2,1,[500; 50; 2; 640; 128; 16; 1024; 2; 1],0.6310419220244512,0.2318161586102137,tvm
12,1,1,1280,32,16,128,16,1,[12; 1; 1; 1280; 32; 16; 128; 16; 1],2.3024877971038222,0.0635337631190573,tvm
250,1,1,640,640,32,20,10,2,[250; 1; 1; 640; 640; 32; 20; 10; 2],1.873821477056481,0.07806811698812914,tvm
1500,1500,10,160,160,16,160,5,1,[1500; 1500; 10; 160; 160; 16; 160; 5; 1],0.40711021900642663,0.3593270506516198,tvm
1500,60,1,160,160,160,320,40,10,[1500; 60; 1; 160; 160; 160; 320; 40; 10],0.46716874896083027,0.3131324914415018,tvm
1500,75,3,256,32,16,320,2,1,[1500; 75; 3; 256; 32; 16; 320; 2; 1],0.4585640679579228,0.3190082357240805,tvm
300,25,5,1280,160,16,40,2,1,[300; 25; 5; 1280; 160; 16; 40; 2; 1],0.6609721720451489,0.2213190213940232,tvm
1500,300,1,160,32,32,5120,64,2,[1500; 300; 1; 160; 32; 32; 5120; 64; 2],1.8878478800179437,0.07748808356546391,tvm
5,1,1,128,128,64,320,32,4,[5; 1; 1; 128; 128; 64; 320; 32; 4],1.8006134439492598,0.08124215376558998,tvm
500,500,20,320,160,16,320,32,1,[500; 500; 20; 320; 160; 16; 320; 32; 1],0.7023165479768068,0.2082902854946616,tvm
60,1,1,80,16,16,64,8,1,[60; 1; 1; 80; 16; 16; 64; 8; 1],2.4298389790346846,0.06020387175772035,tvm
60,4,1,1280,32,32,4,1,2,[60; 4; 1; 1280; 32; 32; 4; 1; 2],0.4796276380075142,0.30499850862102007,tvm
750,15,3,128,16,16,2560,16,1,[750; 15; 3; 128; 16; 16; 2560; 16; 1],0.8417627910384908,0.17378496156291276,tvm
300,5,5,32,32,32,64,64,2,[300; 5; 5; 32; 32; 32; 64; 64; 2],0.4504494050052017,0.32475503943450656,tvm
750,6,3,320,320,32,640,40,2,[750; 6; 3; 320; 320; 32; 640; 40; 2],0.5280899230856448,0.27700909994828643,tvm
1500,30,1,128,128,16,512,1,1,[1500; 30; 1; 128; 128; 16; 512; 1; 1],1.2077364310389385,0.12112387316152586,tvm
500,500,1,256,256,16,512,1,1,[500; 500; 1; 256; 256; 16; 512; 1; 1],1.1440701340325177,0.12786428902754352,tvm
100,25,1,320,80,16,320,10,1,[100; 25; 1; 320; 80; 16; 320; 10; 1],1.1472483889665455,0.12751006294067682,tvm
30,15,15,64,16,16,80,16,1,[30; 15; 15; 64; 16; 16; 80; 16; 1],0.419303695904091,0.3488777125379186,tvm
300,20,5,1280,80,16,1280,2,1,[300; 20; 5; 1280; 80; 16; 1280; 2; 1],0.7508698409656063,0.194821667224766,tvm
300,10,10,32,32,32,640,2,2,[300; 10; 10; 32; 32; 32; 640; 2; 2],0.5304522379301488,0.2757754682241109,tvm
4,2,1,1280,64,64,160,10,4,[4; 2; 1; 1280; 64; 64; 160; 10; 4],1.1190960069652647,0.13071775198484362,tvm
1500,10,2,128,128,32,640,4,2,[1500; 10; 2; 128; 128; 32; 640; 4; 2],0.48698141996283084,0.30039280409687835,tvm
500,100,4,640,320,80,640,10,5,[500; 100; 4; 640; 320; 80; 640; 10; 5],0.330071778036654,0.4431936445940843,tvm
500,50,2,1280,16,16,1280,32,1,[500; 50; 2; 1280; 16; 16; 1280; 32; 1],0.9425623120041564,0.15520004611118932,tvm
300,60,2,16,16,16,10,2,1,[300; 60; 2; 16; 16; 16; 10; 2; 1],0.425594185013324,0.34372113021500644,tvm
300,2,2,128,64,64,640,20,4,[300; 2; 2; 128; 64; 64; 640; 20; 4],0.9281853410648182,0.1576039911575146,tvm
500,4,1,256,256,128,320,40,8,[500; 4; 1; 256; 256; 128; 320; 40; 8],0.7940870900638402,0.18421872879705645,tvm
750,2,1,1280,640,80,40,20,5,[750; 2; 1; 1280; 640; 80; 40; 20; 5],1.2501226989552379,0.11701708512929916,tvm
1500,15,3,1280,640,16,1280,1,1,[1500; 15; 3; 1280; 640; 16; 1280; 1; 1],1.09148867696058,0.13402403284023945,tvm
1500,5,1,1280,128,128,64,32,8,[1500; 5; 1; 1280; 128; 128; 64; 32; 8],0.9882978500099853,0.1480178412654002,tvm
6,2,1,160,160,16,640,2,1,[6; 2; 1; 160; 160; 16; 640; 2; 1],1.872982733999379,0.07810307678242741,tvm
100,50,1,640,32,32,80,1,2,[100; 50; 1; 640; 32; 32; 80; 1; 2],0.6318833229597658,0.23150747767880056,tvm
500,50,2,640,640,80,1024,8,5,[500; 50; 2; 640; 640; 80; 1024; 8; 5],0.9102256209589541,0.1607136856152184,tvm
750,1,1,640,640,128,20,10,8,[750; 1; 1; 640; 640; 128; 20; 10; 8],1.925824802950956,0.07596003232566098,tvm
20,1,1,160,160,160,1024,32,10,[20; 1; 1; 160; 160; 160; 1024; 32; 10],2.075942641007714,0.07046712726836402,tvm
30,10,1,320,320,32,320,4,2,[30; 10; 1; 320; 320; 32; 320; 4; 2],0.7238314650021493,0.2020991368277696,tvm
250,250,5,256,32,16,640,32,1,[250; 250; 5; 256; 32; 16; 640; 32; 1],0.2997438230086118,0.48803579275597425,tvm
500,500,25,320,64,16,320,20,1,[500; 500; 25; 320; 64; 16; 320; 20; 1],0.7517705659847707,0.19458824394659494,tvm
750,10,10,640,160,32,64,64,2,[750; 10; 10; 640; 160; 32; 64; 64; 2],0.5415999380638823,0.2700992079294879,tvm
1500,6,1,80,16,16,320,8,1,[1500; 6; 1; 80; 16; 16; 320; 8; 1],1.3367359030526131,0.10943501551177875,tvm
1500,750,1,640,160,80,160,1,5,[1500; 750; 1; 640; 160; 80; 160; 1; 5],0.7018750649876893,0.2084213011446419,tvm
300,60,3,1280,16,16,80,4,1,[300; 60; 3; 1280; 16; 16; 80; 4; 1],0.4258276739856228,0.3435326617373706,tvm
20,2,2,128,64,32,256,8,2,[20; 2; 2; 128; 64; 32; 256; 8; 2],0.9160465160384774,0.1596924519928743,tvm
25,5,1,64,32,32,64,64,2,[25; 5; 1; 64; 32; 32; 64; 64; 2],0.7919177470030263,0.18472336911166012,tvm
12,3,3,1280,128,16,40,1,1,[12; 3; 3; 1280; 128; 16; 40; 1; 1],1.163743086042814,0.12570275694023111,tvm
15,15,5,640,64,16,16,4,1,[15; 15; 5; 640; 64; 16; 16; 4; 1],0.459894347935915,0.3180854797243536,tvm
300,300,6,160,32,32,2560,1,2,[300; 300; 6; 160; 32; 32; 2560; 1; 2],0.43093287001829594,0.339462882651545,tvm
500,50,25,1280,160,16,512,64,1,[500; 50; 25; 1280; 160; 16; 512; 64; 1],0.9929099510191008,0.14733029328145,tvm
15,3,1,1280,160,160,128,8,10,[15; 3; 1; 1280; 160; 160; 128; 8; 10],1.1088329460471869,0.13192764050454994,tvm
60,60,4,1280,160,16,1280,32,1,[60; 60; 4; 1280; 160; 16; 1280; 32; 1],0.5260769980959594,0.27806901806231593,tvm
1500,60,1,320,64,32,80,16,2,[1500; 60; 1; 320; 64; 32; 80; 16; 2],0.5898475049762055,0.2480059897712299,tvm
20,2,2,640,640,16,80,8,1,[20; 2; 2; 640; 640; 16; 80; 8; 1],1.1554800759768113,0.12660167607134926,tvm
1500,500,2,256,256,128,640,32,8,[1500; 500; 2; 256; 256; 128; 640; 32; 8],0.23452718695625663,0.6237473624454427,tvm
1500,75,5,1280,256,16,320,32,1,[1500; 75; 5; 1280; 256; 16; 320; 32; 1],0.3005288530839607,0.48676096416221803,tvm
60,12,4,256,64,32,40,1,2,[60; 12; 4; 256; 64; 32; 40; 1; 2],0.6671868959674612,0.219257475184058,tvm
30,5,1,160,80,16,320,5,1,[30; 5; 1; 160; 80; 16; 320; 5; 1],1.3695782140130177,0.10681077779200412,tvm
1500,25,5,32,32,32,160,5,2,[1500; 25; 5; 32; 32; 32; 160; 5; 2],0.34922364400699735,0.41888834503652106,tvm
125,5,1,320,320,16,320,2,1,[125; 5; 1; 320; 320; 16; 320; 2; 1],1.403926603961736,0.1041975512629443,tvm
500,1,1,128,128,16,4,2,1,[500; 1; 1; 128; 128; 16; 4; 2; 1],1.8445552529301494,0.07930676733772742,tvm
500,125,1,1280,32,32,320,8,2,[500; 125; 1; 1280; 32; 32; 320; 8; 2],0.596643966040574,0.24518091627824545,tvm
300,100,20,160,16,16,128,64,1,[300; 100; 20; 160; 16; 16; 128; 64; 1],0.8475505689857528,0.17259821376885107,tvm
300,100,2,1280,16,16,4,4,1,[300; 100; 2; 1280; 16; 16; 4; 4; 1],0.5155272900592536,0.2837593995633103,tvm
1500,125,25,320,32,16,40,20,1,[1500; 125; 25; 320; 32; 16; 40; 20; 1],0.7344856848940253,0.19916754988468022,tvm
15,15,15,1280,1280,16,160,10,1,[15; 15; 15; 1280; 1280; 16; 160; 10; 1],0.5370183310005814,0.2724035770122639,tvm
